Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Itupeva (Município) (352400)	13.306	11.625	3,37	3,35	3.764,030	83.908,08	200,820	223,38
Jaboticabal (Município) (352430)	22.736	22.111	3,15	3,14	2.675,440	37.334,20	706,600	101,42
Jacareí (Município) (352440)	64.240	63.345	3,29	3,29	10.917,520	51.689,36	464,270	454,94
Jaguariúna (Município) (352470)	13.570	13.192	3,27	3,26	6.706,070	151.340,98	141,390	313,39
Jandira (Município) (352500)	32.552	32.552	3,33	3,33	3.347,470	30.896,68	17,450	6.209,18
Jaú (Município) (352530)	40.972	39.850	3,20	3,19	4.162,620	31.765,99	687,100	190,71
Jundiaí (Município) (352590)	118.347	113.655	3,13	3,12	37.828,420	102.204,17	431,210	858,35
Juquitiba (Município) (352620)	8.827	6.723	3,26	3,31	489,810	17.044,69	522,170	55,03
Leme (Município) (352670)	27.984	27.419	3,28	3,28	2.670,270	29.101,86	402,870	227,76
Lençóis Paulista (Município) (352680)	18.177	17.737	3,38	3,39	2.571,380	41.860,05	809,540	75,88
Limeira (Município) (352690)	84.504	81.922	3,27	3,27	12.464,750	45.158,55	580,710	475,32
Lins (Município) (352710)	22.885	22.620	3,12	3,12	3.799,630	53.192,25	570,060	125,31
Lorena (Município) (352720)	25.099	24.426	3,29	3,28	2.216,240	26.851,52	414,160	199,29
Mairiporã (Município) (352850)	23.248	20.643	3,48	3,43	1.823,380	22.523,15	320,700	252,44
Marília (Município) (352900)	68.779	65.814	3,15	3,15	7.434,940	34.302,71	1.170,520	185,17
Matão (Município) (352930)	23.737	23.324	3,23	3,23	3.448,230	44.907,01	524,900	146,29
Mauá (Município) (352940)	125.423	125.423	3,33	3,33	15.231,390	36.520,51	61,910	6.736,73
Mirassol (Município) (353030)	17.479	17.061	3,08	3,07	1.596,390	29.677,10	243,230	221,16
Mococa (Município) (353050)	20.311	18.828	3,26	3,25	1.780,280	26.856,00	855,160	77,52
Mogi das Cruzes (Município) (353060)	116.478	107.903	3,33	3,31	15.340,010	39.558,63	712,540	544,22
Mogi Guaçu (Município) (353070)	41.845	39.844	3,28	3,27	5.869,780	42.768,63	812,750	168,86
Mogi Mirim (Município) (353080)	27.090	25.508	3,19	3,17	4.511,960	52.158,40	497,710	173,81
Mongaguá (Município) (353110)	14.608	14.531	3,17	3,17	712,070	15.381,89	143,210	323,26
Monte Alto (Município) (353130)	14.964	14.329	3,12	3,11	1.641,240	35.188,02	346,950	134,43
Monte Mor (Município) (353180)	14.477	13.610	3,38	3,38	3.144,300	64.236,22	240,570	203,47
Nova Odessa (Município) (353340)	15.839	15.583	3,24	3,23	2.611,360	50.961,32	73,790	694,45
Olímpia (Município) (353390)	15.995	15.112	3,13	3,13	1.937,310	38.727,67	802,560	62,33
Osasco (Município) (353440)	202.003	202.003	3,30	3,30	71.064,260	106.584,67	64,950	10.264,80
Ourinhos (Município) (353470)	32.816	32.057	3,14	3,13	2.925,970	28.397,84	295,820	348,31
Paulínia (Município) (353650)	24.308	24.286	3,38	3,38	23.102,290	281.234,47	138,780	591,93
Penápolis (Município) (353730)	18.921	18.105	3,09	3,09	1.427,490	24.397,37	711,320	82,26
Peruíbe (Município) (353760)	19.322	19.076	3,09	3,10	1.061,190	17.753,73	326,220	183,23
Piedade (Município) (353780)	15.439	7.145	3,38	3,33	991,310	19.011,41	746,870	69,82
Pindamonhangaba (Município) (353800)	43.072	41.477	3,41	3,42	6.299,280	42.853,67	730,000	201,36
Piracicaba (Município) (353870)	112.826	110.554	3,23	3,23	20.423,580	56.020,86	1.378,070	264,55
Pirapora do Bom Jesus (Município) (353910)	4.391	4.391	3,58	3,58	586,720	37.292,16	108,490	145,02
Pirassununga (Município) (353930)	22.592	20.767	3,10	3,09	2.497,240	35.633,65	727,120	96,38
Poá (Município) (353980)	30.595	30.125	3,47	3,46	6.408,450	60.449,63	17,260	6.140,70
Porto Feliz (Município) (354060)	14.566	12.319	3,36	3,34	1.409,250	28.823,09	556,710	87,83
Porto Ferreira (Município) (354070)	15.887	15.595	3,24	3,24	1.909,420	37.148,24	244,910	209,88
Praia Grande (Município) (354100)	83.568	83.568	3,14	3,14	5.352,980	20.427,26	149,250	1.755,75
Presidente Prudente (Município) (354140)	67.899	66.914	3,06	3,04	7.454,980	35.908,58	560,640	370,31
Registro (Município) (354260)	16.514	14.711	3,29	3,27	1.469,350	27.079,24	722,200	75,13
Ribeirão Pires (Município) (354330)	33.863	33.863	3,34	3,34	2.946,810	26.062,30	99,080	1.141,24
Ribeirão Preto (Município) (354340)	195.570	195.043	3,09	3,09	29.864,850	49.389,35	650,920	928,97
Rio Claro (Município) (354390)	59.768	58.483	3,12	3,11	9.212,890	49.464,38	498,420	373,69
Rio Grande da Serra (Município) (354410)	13.212	13.212	3,33	3,33	628,170	14.285,04	36,340	1.210,04
Salesópolis (Município) (354500)	4.689	2.975	3,33	3,35	208,370	13.327,02	425,000	36,79
Salto (Município) (354520)	31.892	31.681	3,31	3,31	5.385,990	51.044,31	133,060	793,01
Santa Bárbara d'Oeste (Município) (354580)	54.950	54.554	3,28	3,27	5.677,800	31.541,74	271,030	664,17
Santa Isabel (Município) (354680)	15.315	12.009	3,29	3,30	1.550,970	30.740,95	363,330	138,86
Santana de Parnaíba (Município) (354730)	31.630	31.630	3,44	3,44	7.520,140	69.110,65	179,950	604,69
Santo André (Município) (354780)	215.725	215.725	3,14	3,14	31.308,470	46.286,44	175,780	3.847,99
Santos (Município) (354850)	144.790	144.691	2,90	2,90	22.131,220	52.768,77	281,030	1.492,35
São Bernardo do Campo (Município) (354870)	239.360	235.690	3,20	3,19	69.524,770	90.827,08	409,530	1.869,12
São Caetano do Sul (Município) (354880)	50.523	50.523	2,95	2,95	19.939,150	133.584,02	15,330	9.736,03
São Carlos (Município) (354890)	71.746	68.988	3,09	3,09	11.118,040	50.092,56	1.136,910	195,22
São João da Boa Vista (Município) (354910)	27.595	26.585	3,03	3,02	2.868,630	34.297,72	516,400	161,97
São Joaquim da Barra (Município) (354940)	14.445	14.173	3,22	3,22	1.545,270	33.222,96	410,860	113,21
São José do Rio Pardo (Município) (354970)	15.896	14.218	3,26	3,23	1.936,090	37.304,16	419,680	123,66
São José do Rio Preto (Município) (354980)	137.327	130.088	2,97	2,95	15.962,350	39.098,69	431,940	945,16
São José dos Campos (Município) (354990)	189.609	185.742	3,32	3,32	42.227,300	67.035,86	1.099,410	572,96
São Lourenço da Serra (Município) (354995)	4.304	3.913	3,25	3,25	348,440	24.936,93	186,460	74,94
São Paulo (Município) (355030)	3.579.023	3.550.775	3,14	3,14	735.954,910	65.397,85	1.521,110	7.398,22
São Roque (Município) (355060)	23.769	21.797	3,32	3,28	2.380,910	30.206,56	306,910	256,82
São Sebastião (Município) (355070)	23.674	23.422	3,12	3,12	6.240,860	84.402,08	402,400	183,75
São Vicente (Município) (355100)	101.795	101.587	3,27	3,27	5.490,170	16.514,51	148,100	2.244,73
Sertãozinho (Município) (355170)	33.160	32.793	3,32	3,32	6.114,330	55.547,44	403,090	273,08
Sorocaba (Município) (355220)	178.893	177.130	3,28	3,28	32.218,310	54.921,48	450,380	1.302,51
Sumaré (Município) (355240)	73.537	72.695	3,28	3,28	15.500,420	64.234,21	153,470	1.572,42
Suzano (Município) (355250)	74.807	72.211	3,51	3,51	10.709,140	40.799,85	206,240	1.272,72
Taboão da Serra (Município) (355280)	72.344	72.344	3,38	3,38	8.941,660	36.567,02	20,390	11.993,72
Taquaritinga (Município) (355370)	17.441	16.574	3,10	3,09	1.257,610	23.294,16	594,340	90,84
Tatuí (Município) (355400)	32.535	30.947	3,30	3,30	3.782,240	35.240,65	523,750	204,92
Taubaté (Município) (355410)	83.901	82.108	3,32	3,32	20.338,690	72.980,68	625,000	445,90
Tupã (Município) (355500)	20.854	20.049	3,04	3,04	1.643,270	25.888,01	627,990	101,08
Ubatuba (Município) (355540)	25.134	24.552	3,14	3,13	1.464,750	18.587,93	708,110	111,28
Valinhos (Município) (355620)	33.642	32.118	3,17	3,16	6.433,060	60.238,56	148,540	718,96
Vargem Grande Paulista (Município) (355645)	12.565	12.565	3,42	3,42	1.488,170	34.611,13	42,490	1.011,96
Várzea Paulista (Município) (355650)	31.634	31.634	3,39	3,39	3.001,800	28.030,86	35,120	3.049,23
Vinhedo (Município) (355670)	19.387	18.828	3,28	3,27	7.553,710	118.748,45	81,600	779,51
Votorantim (Município) (355700)	31.994	30.838	3,40	3,39	3.337,080	30.669,17	183,520	592,91
Votuporanga (Município) (355710)	29.161	28.368	2,90	2,90	2.483,990	29.329,68	420,700	201,31
Adrianópolis (Município) (410020)	1.976	643	3,23	3,20	111,250	17.447,67	1.349,340	4,73
Agudos do Sul (Município) (410030)	2.579	879	3,21	3,21	142,340	17.211,01	192,260	43,01
Almirante Tamandaré (Município) (410040)	30.415	29.169	3,39	3,39	1.154,840	11.189,90	194,740	529,95
Apucarana (Município) (410140)	38.518	36.469	3,14	3,13	2.858,860	23.642,79	558,390	216,55
Arapongas (Município) (410150)	33.186	32.489	3,14	3,13	4.282,490	41.118,47	382,220	272,49
Araucária (Município) (410180)	35.502	32.831	3,36	3,36	14.693,010	123.343,20	469,240	253,86
Balsa Nova (Município) (410230)	3.525	2.132	3,21	3,22	616,540	54.560,65	348,930	32,39
Bocaiúva do Sul (Município) (410310)	3.247	1.513	3,38	3,39	180,460	16.424,87	826,340	13,30
Cambé (Município) (410370)	30.394	29.239	3,18	3,18	2.886,430	29.839,17	495,380	195,27
Campina Grande do Sul (Município) (410400)	11.600	9.568	3,34	3,34	1.086,580	28.027,15	539,250	71,89
Campo Largo (Município) (410420)	34.244	28.719	3,28	3,28	2.864,480	25.489,87	1.243,550	90,37
Campo Magro (Município) (410425)	7.417	5.816	3,35	3,36	342,900	13.802,51	275,350	90,22
Campo Mourão (Município) (410430)	28.231	26.817	3,09	3,08	2.781,030	31.894,77	757,880	115,05
Cascavel (Município) (410480)	91.681	87.099	3,12	3,10	8.686,320	30.350,00	2.100,830	136,23
Castro (Município) (410490)	19.863	14.569	3,38	3,38	1.818,630	27.109,79	2.531,500	26,50
Cerro Azul (Município) (410520)	5.186	1.523	3,27	3,16	234,760	13.860,24	1.341,190	12,63
Cianorte (Município) (410550)	22.499	20.087	3,11	3,10	1.980,950	28.316,32	811,670	86,19
Colombo (Município) (410580)	63.663	60.812	3,35	3,34	3.856,440	18.108,16	197,790	1.076,72
Contenda (Município) (410620)	4.690	2.703	3,39	3,42	264,030	16.615,09	299,040	53,14
Curitiba (Município) (410690)	576.411	576.411	3,04	3,04	94.953,410	54.200,03	435,040	4.027,04
Fazenda Rio Grande (Município) (410765)	23.766	22.074	3,44	3,44	1.153,840	14.127,24	116,680	700,00
Foz do Iguaçu (Município) (410830)	79.245	78.590	3,23	3,23	10.203,100	39.842,17	618,350	414,15
Francisco Beltrão (Município) (410840)	25.735	22.361	3,07	3,02	2.123,480	26.898,85	735,110	107,39
Guarapuava (Município) (410940)	50.689	46.414	3,30	3,30	4.096,580	24.482,32	3.178,650	52,64
Ibiporã (Município) (410980)	15.169	14.496	3,18	3,17	1.898,240	39.384,11	297,740	161,88
Irati (Município) (411070)	17.660	14.195	3,18	3,17	1.282,920	22.824,98	999,520	56,23
Itaperuçu (Município) (411125)	6.886	5.761	3,47	3,46	464,930	19.463,90	320,580	74,51
Lapa (Município) (411320)	14.116	8.540	3,18	3,19	1.233,780	27.458,82	2.093,860	21,46
Londrina (Município) (411370)	165.066	161.289	3,07	3,06	17.681,170	34.894,69	1.652,570	306,61
Mandirituba (Município) (411430)	6.727	2.194	3,30	3,38	578,200	26.021,44	379,180	58,60
Marechal Cândido Rondon (Município) (411460)	15.780	13.309	2,97	2,94	1.606,860	34.320,66	748,000	62,59
Maringá (Município) (411520)	116.948	114.937	3,05	3,05	13.975,990	39.139,98	487,050	733,14
Palmas (Município) (411760)	12.081	11.279	3,55	3,53	834,300	19.453,04	1.557,890	27,53
Paranaguá (Município) (411820)	40.620	39.039	3,46	3,47	6.645,980	47.312,76	826,670	169,92
Paranavaí (Município) (411840)	26.353	25.178	3,10	3,09	1.799,910	22.060,38	1.202,270	67,86
Pato Branco (Município) (411850)	23.436	22.034	3,09	3,09	2.571,280	35.529,59	539,090	134,25
Pinhais (Município) (411915)	35.606	35.606	3,29	3,29	6.264,630	53.540,21	60,870	1.922,29
Piraquara (Município) (411950)	26.183	13.697	3,56	3,34	1.031,810	11.070,05	227,040	410,53
Ponta Grossa (Município) (411990)	94.929	92.866	3,28	3,28	10.943,510	35.119,15	2.054,730	151,66
Prudentópolis (Município) (412060)	14.769	6.929	3,30	3,24	827,040	16.950,36	2.236,580	21,82
Quatro Barras (Município) (412080)	6.077	5.463	3,27	3,28	1.197,390	60.318,78	180,470	110,00
Quitandinha (Município) (412120)	5.251	1.533	3,25	3,19	281,520	16.473,78	447,020	38,23
Rio Branco do Sul (Município) (412220)	9.126	6.512	3,36	3,39	1.322,480	43.147,95	812,290	37,73
Rolândia (Município) (412240)	18.431	17.497	3,14	3,13	2.011,040	34.755,75	459,020	126,05
São José dos Pinhais (Município) (412550)	80.777	72.617	3,27	3,26	28.161,200	106.586,44	946,440	279,16
Sarandi (Município) (412625)	26.021	25.805	3,18	3,18	1.186,000	14.315,54	103,460	800,74
Telêmaco Borba (Município) (412710)	21.767	21.306	3,21	3,21	2.947,610	42.185,83	1.382,860	50,53
Tijucas do Sul (Município) (412760)	4.540	725	3,20	3,15	352,690	24.261,40	671,890	21,64
Toledo (Município) (412770)	39.064	35.685	3,05	3,03	3.983,290	33.385,19	1.197,000	99,68
Tunas do Paraná (Município) (412788)	1.796	806	3,48	3,46	86,600	13.843,10	668,480	9,36
Umuarama (Município) (412810)	33.609	31.297	3,00	2,99	2.397,200	23.811,03	1.234,540	81,55
União da Vitória (Município) (412820)	16.403	15.585	3,21	3,21	1.181,690	22.408,08	720,000	73,24
Doutor Ulysses (Município) (412863)	1.687	277	3,39	3,35	102,810	17.951,25	777,480	7,37
Águas Mornas (Município) (420060)	1.692	712	3,28	3,27	182,090	32.821,20	327,360	16,95
Alfredo Wagner (Município) (420070)	2.970	958	3,17	2,99	213,470	22.685,26	732,770	12,84
Angelina (Município) (420090)	1.629	367	3,22	3,06	130,880	24.929,79	500,040	10,50
Anitápolis (Município) (420110)	1.075	465	2,99	2,83	67,280	20.932,21	542,120	5,93
Antônio Carlos (Município) (420120)	2.274	737	3,28	3,18	490,960	65.829,34	233,570	31,93
Araranguá (Município) (420140)	19.829	16.408	3,09	3,08	1.619,900	26.421,40	303,300	202,14
Balneário Camboriú (Município) (420200)	39.345	39.345	2,75	2,75	4.468,750	41.343,26	46,240	2.337,36
Biguaçu (Município) (420230)	18.048	16.321	3,23	3,23	1.635,490	28.098,35	367,890	158,22
Blumenau (Município) (420240)	101.300	97.084	3,05	3,04	16.187,410	52.384,57	518,500	595,97
Brusque (Município) (420290)	33.250	32.207	3,17	3,17	5.466,620	51.814,88	283,220	372,51
Caçador (Município) (420300)	21.987	20.128	3,22	3,20	2.506,800	35.425,77	984,290	71,89
Camboriú (Município) (420320)	18.318	17.262	3,40	3,43	950,390	15.240,06	212,320	293,71
Canelinha (Município) (420370)	3.212	2.022	3,30	3,33	211,340	19.932,21	152,560	69,50
Canoinhas (Município) (420380)	16.259	12.300	3,25	3,19	1.604,850	30.414,98	1.140,390	46,27
Chapecó (Município) (420420)	58.856	54.535	3,12	3,08	7.521,900	40.984,57	626,060	293,15
Concórdia (Município) (420430)	23.034	18.788	2,98	2,92	2.728,160	39.756,98	799,450	85,84
Criciúma (Município) (420460)	61.643	60.955	3,12	3,11	6.323,560	32.882,46	235,700	815,90
Florianópolis (Município) (420540)	147.648	142.330	2,85	2,85	18.422,370	43.733,66	675,410	623,68
Garopaba (Município) (420570)	6.114	5.244	2,97	2,92	378,250	20.854,01	115,410	157,17
Gaspar (Município) (420590)	17.976	14.576	3,23	3,23	2.332,270	40.224,68	386,780	149,91
Governador Celso Ramos (Município) (420600)	4.121	3.883	3,15	3,16	209,310	16.102,05	117,190	110,93
Içara (Município) (420700)	18.529	17.055	3,18	3,16	1.866,860	31.731,55	228,930	256,99
Indaial (Município) (420750)	17.370	16.756	3,16	3,16	2.328,440	42.447,97	430,790	127,33
Itajaí (Município) (420820)	57.826	54.797	3,17	3,17	16.435,340	89.627,89	288,290	636,08
Itapema (Município) (420830)	15.046	14.692	3,04	3,04	1.304,710	28.488,99	57,800	792,29
Jaraguá do Sul (Município) (420890)	45.169	42.120	3,17	3,15	9.011,000	62.959,85	529,450	270,33
Joinville (Município) (420910)	160.761	155.625	3,21	3,20	29.818,610	57.867,86	1.126,110	457,58
Lages (Município) (420930)	49.323	48.399	3,18	3,18	4.528,300	28.892,89	2.631,500	59,56
Leoberto Leal (Município) (420980)	1.045	270	3,22	3,04	85,010	25.262,89	291,210	11,56
Mafra (Município) (421010)	16.583	12.987	3,19	3,18	1.636,140	30.921,93	1.404,030	37,69
Major Gercino (Município) (421020)	1.078	425	3,04	2,94	56,670	17.282,82	306,180	10,71
Navegantes (Município) (421130)	18.589	17.633	3,26	3,26	2.325,340	38.399,78	112,030	540,54
Nova Trento (Município) (421150)	3.832	2.898	3,18	3,15	467,350	38.338,83	402,890	30,26
Palhoça (Município) (421190)	43.018	42.370	3,19	3,19	4.387,530	31.947,86	395,130	347,56
Paulo Lopes (Município) (421230)	2.112	1.515	3,17	3,18	213,380	31.886,33	449,680	14,88
Rancho Queimado (Município) (421430)	937	460	2,93	2,80	103,450	37.643,95	286,290	9,60
Rio do Sul (Município) (421480)	19.968	18.602	3,06	3,05	2.530,040	41.341,86	260,970	234,50
Santo Amaro da Imperatriz (Município) (421570)	6.158	4.673	3,22	3,20	698,990	35.261,39	344,050	57,62
São Bento do Sul (Município) (421580)	23.824	22.708	3,14	3,14	3.086,270	41.259,73	501,630	149,11
São Bonifácio (Município) (421590)	976	227	3,08	3,02	57,940	19.260,79	460,360	6,53
São Francisco do Sul (Município) (421620)	13.563	12.666	3,13	3,12	3.443,330	80.981,51	498,650	85,27
São João Batista (Município) (421630)	8.143	7.268	3,22	3,24	780,320	29.715,11	200,580	130,92
São José (Município) (421660)	69.641	68.898	3,01	3,01	8.356,630	39.830,67	150,450	1.394,48
São Pedro de Alcântara (Município) (421725)	1.124	803	4,19	4,64	67,510	14.351,91	140,020	33,60
Tijucas (Município) (421800)	9.789	8.288	3,16	3,14	1.132,000	36.563,38	279,580	110,74
Tubarão (Município) (421870)	32.504	29.477	2,99	2,99	3.235,330	33.273,26	301,760	322,23
Videira (Município) (421930)	15.375	14.047	3,07	3,05	2.159,600	45.765,80	384,520	122,72
Xanxerê (Município) (421950)	13.750	12.402	3,21	3,16	1.701,450	38.557,19	377,760	116,81
Alegrete (Município) (430040)	25.991	23.073	2,99	3,02	1.738,920	22.393,45	7.803,950	9,95
Alvorada (Município) (430060)	60.259	60.259	3,25	3,25	2.222,990	11.360,72	71,310	2.743,94
Araricá (Município) (430087)	1.689	1.395	2,88	2,86	121,920	25.065,27	35,150	138,37
Arroio dos Ratos (Município) (430110)	4.610	4.355	2,95	2,97	181,940	13.371,69	425,930	31,94
Bagé (Município) (430160)	38.532	32.667	3,03	2,99	2.104,280	18.017,00	4.093,580	28,53
Bento Gonçalves (Município) (430210)	36.531	34.061	2,94	2,91	5.730,920	53.421,23	274,070	391,43
Cachoeira do Sul (Município) (430300)	29.410	25.050	2,85	2,86	1.996,590	23.817,93	3.735,160	22,44
Cachoeirinha (Município) (430310)	38.890	38.890	3,04	3,04	6.940,220	58.677,16	44,020	2.687,04
Camaquã (Município) (430350)	20.793	16.611	3,02	2,97	1.689,860	26.924,02	1.679,430	37,37
Campo Bom (Município) (430390)	20.023	19.226	3,00	2,98	2.865,530	47.699,99	60,510	992,79
Canguçu (Município) (430450)	17.604	7.128	3,03	2,76	782,240	14.687,41	3.525,290	15,11
Canoas (Município) (430460)	103.975	103.975	3,11	3,11	20.777,030	64.160,89	131,100	2.470,15
Capão da Canoa (Município) (430463)	13.670	13.585	3,08	3,08	1.067,860	25.400,95	97,100	432,96
Capela de Santana (Município) (430468)	3.908	2.364	2,97	2,93	168,110	14.477,08	183,070	63,43
Carazinho (Município) (430470)	20.178	19.828	2,94	2,94	1.891,720	31.891,73	665,090	89,19
Caxias do Sul (Município) (430510)	146.984	141.788	2,96	2,96	26.908,490	61.778,51	1.652,310	263,61
Charqueadas (Município) (430535)	10.107	9.897	3,49	3,48	1.446,970	40.967,54	216,510	163,13
Cruz Alta (Município) (430610)	21.304	20.564	2,95	2,95	2.330,420	37.096,24	1.360,290	46,18
Dois Irmãos (Município) (430640)	9.407	9.313	2,93	2,93	1.547,180	56.114,16	65,160	423,17
Eldorado do Sul (Município) (430676)	11.062	9.863	3,10	3,12	1.115,030	32.467,51	509,730	67,38
Erechim (Município) (430700)	33.116	31.381	2,90	2,89	3.916,580	40.760,80	430,670	223,11
Estância Velha (Município) (430760)	13.925	13.576	3,06	3,06	1.454,220	34.157,44	52,150	816,42
Esteio (Município) (430770)	26.420	26.391	3,06	3,06	3.424,960	42.411,80	27,680	2.917,87
Farroupilha (Município) (430790)	20.596	18.030	3,09	3,05	3.028,440	47.590,80	361,680	175,94
Glorinha (Município) (430905)	2.393	714	2,88	2,89	476,590	69.161,27	323,640	21,29
Gravataí (Município) (430920)	82.442	78.330	3,10	3,11	11.918,950	46.620,30	463,500	551,59
Guaíba (Município) (430930)	31.270	30.467	3,04	3,05	4.754,890	49.944,25	376,950	252,57
Ijuí (Município) (431020)	26.850	24.413	2,94	2,93	2.658,180	33.684,14	689,390	114,47
Ivoti (Município) (431080)	6.689	6.092	2,97	2,96	829,900	41.758,03	63,150	314,71
Lajeado (Município) (431140)	24.980	24.886	2,86	2,86	3.461,500	48.449,81	90,610	788,48
Montenegro (Município) (431240)	19.962	18.150	2,98	2,95	3.007,540	50.619,25	424,440	139,99
Nova Hartz (Município) (431306)	5.919	4.934	3,10	3,09	948,360	51.692,91	62,560	293,26
Nova Santa Rita (Município) (431337)	7.226	6.161	3,14	3,16	856,630	37.710,53	217,870	104,26
Novo Hamburgo (Município) (431340)	80.500	79.134	2,97	2,97	9.045,430	37.856,49	223,820	1.067,55
Parobé (Município) (431405)	16.830	15.886	3,06	3,06	1.191,940	23.143,50	108,760	473,55
Passo Fundo (Município) (431410)	61.857	60.371	2,99	2,98	6.377,390	34.504,83	783,420	235,92
Pelotas (Município) (431440)	114.047	107.240	2,88	2,86	6.907,060	21.040,46	1.610,080	203,89
Portão (Município) (431480)	10.141	8.332	3,05	3,03	1.244,300	40.242,42	159,900	193,37
Porto Alegre (Município) (431490)	509.092	509.092	2,77	2,77	69.798,510	49.525,28	496,680	2.837,53
Rio Grande (Município) (431560)	66.670	64.217	2,96	2,95	8.402,160	42.601,25	2.709,520	72,79
Santa Cruz do Sul (Município) (431680)	40.574	36.314	2,92	2,90	6.823,230	57.641,28	733,410	161,40
Santa Maria (Município) (431690)	87.531	83.270	2,98	2,98	6.545,110	25.074,06	1.781,760	146,50
Sant'Ana do Livramento (Município) (431710)	27.408	24.651	3,01	3,02	1.427,610	17.311,93	6.941,610	11,88
Santa Rosa (Município) (431720)	23.384	20.667	2,93	2,92	2.428,390	35.405,94	489,800	140,03
Santo Ângelo (Município) (431750)	25.765	24.207	2,96	2,97	1.966,930	25.787,36	680,500	112,09
Santo Antônio da Patrulha (Município) (431760)	13.804	9.661	2,87	2,91	936,270	23.592,43	1.049,810	37,80
São Borja (Município) (431800)	19.614	17.440	3,14	3,16	1.604,700	26.020,27	3.616,690	17,05
São Gabriel (Município) (431830)	20.187	17.863	2,99	3,01	1.628,740	26.954,66	5.023,820	12,03
São Jerônimo (Município) (431840)	7.375	5.727	3,00	2,98	566,570	25.597,10	936,380	23,64
São Leopoldo (Município) (431870)	71.253	71.005	3,00	3,00	7.278,550	33.998,07	102,740	2.083,82
Sapiranga (Município) (431990)	24.506	23.654	3,06	3,06	2.567,760	34.243,63	138,030	543,26
Sapucaia do Sul (Município) (432000)	42.780	42.620	3,06	3,06	3.664,010	27.978,70	58,310	2.245,91
Taquara (Município) (432120)	18.526	15.280	2,95	2,96	1.264,800	23.146,69	457,880	119,34
Tramandaí (Município) (432160)	13.822	13.469	3,01	3,01	793,030	19.070,07	144,410	287,97
Triunfo (Município) (432200)	8.638	5.564	2,99	3,03	9.263,790	359.159,01	818,800	31,50
Uruguaiana (Município) (432240)	37.506	35.037	3,34	3,35	2.480,800	19.777,60	5.703,590	21,99
Vacaria (Município) (432250)	19.852	18.545	3,09	3,09	1.984,520	32.351,80	2.124,580	28,87
Venâncio Aires (Município) (432260)	23.054	14.610	2,86	2,83	2.813,360	42.661,52	772,230	85,40
Viamão (Município) (432300)	75.575	70.614	3,17	3,19	3.183,730	13.299,67	1.497,090	159,90
Campo Grande (Município) (500270)	250.667	247.268	3,14	3,14	24.650,630	31.330,36	8.092,950	97,22
Corumbá (Município) (500320)	27.796	24.853	3,73	3,76	3.044,770	29.360,46	64.721,720	1,60
Dourados (Município) (500370)	61.035	56.705	3,21	3,19	6.151,490	31.379,53	4.086,240	47,97
Naviraí (Município) (500570)	14.769	13.708	3,14	3,13	1.319,900	28.431,42	3.193,550	14,54
Nova Andradina (Município) (500620)	14.636	12.414	3,11	3,12	1.412,860	30.993,95	4.776,000	9,54
Ponta Porã (Município) (500660)	22.444	17.914	3,47	3,46	1.716,030	22.036,56	5.330,450	14,61
Sidrolândia (Município) (500790)	13.244	8.580	3,18	3,24	1.248,920	29.643,04	5.286,410	7,97
Três Lagoas (Município) (500830)	32.005	30.370	3,18	3,20	6.399,200	62.866,09	10.206,950	9,97
Alta Floresta (Município) (510025)	15.208	13.211	3,23	3,23	1.115,750	22.694,52	8.953,190	5,49
Barão de Melgaço (Município) (510160)	2.234	988	3,40	3,46	86,540	11.400,61	11.174,470	0,68
Barra do Garças (Município) (510180)	17.807	16.642	3,18	3,06	1.441,440	25.485,10	9.079,290	6,23
Cáceres (Município) (510250)	25.381	21.965	3,46	3,49	1.463,750	16.644,55	24.593,030	3,58
Chapada dos Guimarães (Município) (510300)	5.563	3.417	3,20	3,23	254,810	14.298,48	6.611,790	2,70
Cuiabá (Município) (510340)	165.952	162.781	3,32	3,32	20.489,120	37.178,72	3.293,540	167,33
Jangada (Município) (510490)	2.033	805	3,79	3,66	169,130	21.975,99	1.015,310	7,58
Lucas do Rio Verde (Município) (510525)	13.808	12.958	3,30	3,28	2.240,630	49.184,00	3.675,220	12,40
Nossa Senhora do Livramento (Município) (510610)	3.571	1.263	3,25	3,36	135,390	11.662,39	4.934,710	2,35
Nova Brasilândia (Município) (510620)	1.454	1.132	3,15	3,23	62,490	13.622,81	3.278,860	1,40
Planalto da Serra (Município) (510645)	865	645	3,15	3,18	44,700	16.399,02	2.442,450	1,12
Poconé (Município) (510650)	8.929	6.327	3,56	3,65	442,310	13.918,34	17.164,000	1,85
Primavera do Leste (Município) (510704)	15.825	15.003	3,29	3,28	2.486,920	47.764,76	5.482,070	9,50
Rondonópolis (Município) (510760)	61.675	59.400	3,17	3,17	7.884,300	40.333,87	4.686,620	41,71
Rosário Oeste (Município) (510770)	5.208	3.007	3,39	3,54	228,780	12.940,91	7.419,630	2,38
