Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	2,82	0,00	0,17	0,13	0,02	0,01	30.424	25,74
São Roque (Município) (355060)	1,07	0,00	0,36	0,24	0,00	0,00	222	26,28
São Sebastião (Município) (355070)	4,11	0,00	0,87	0,00	0,00	0,00	27	3,36
São Vicente (Município) (355100)	1,74	0,00	2,91	0,26	0,00	0,00	757	21,60
Sertãozinho (Município) (355170)	4,59	0,00	0,51	0,00	0,00	0,00	239	20,33
Sorocaba (Município) (355220)	1,84	0,00	0,37	0,03	0,03	0,00	2.460	39,10
Sumaré (Município) (355240)	1,12	0,00	0,35	0,00	0,00	0,04	250	9,67
Suzano (Município) (355250)	0,82	0,00	0,07	0,11	0,00	0,00	246	8,80
Taboão da Serra (Município) (355280)	2,69	0,00	0,23	0,11	0,00	0,04	712	26,93
Taquaritinga (Município) (355370)	24,91	0,00	12,28	0,00	0,00	0,00	316	56,22
Tatuí (Município) (355400)	4,37	0,00	0,09	0,00	0,00	0,00	569	49,78
Taubaté (Município) (355410)	0,57	0,00	0,13	0,00	0,00	0,00	416	14,03
Tupã (Município) (355500)	16,63	0,00	3,05	0,00	0,15	0,00	328	50,05
Ubatuba (Município) (355540)	0,59	0,00	0,71	0,00	0,00	0,00	333	39,47
Valinhos (Município) (355620)	1,72	0,00	0,00	0,00	0,00	0,00	232	19,95
Vargem Grande Paulista (Município) (355645)	1,70	0,00	0,00	0,21	0,00	0,00	94	19,99
Várzea Paulista (Município) (355650)	2,36	0,00	0,18	0,00	0,18	0,00	282	24,70
Vinhedo (Município) (355670)	1,00	0,00	0,14	0,00	0,00	0,00	81	11,60
Votorantim (Município) (355700)	0,61	0,00	0,17	0,00	0,00	0,00	308	26,65
Votuporanga (Município) (355710)	3,01	0,00	2,12	0,00	0,00	0,00	289	32,21
Adrianópolis (Município) (410020)	3,12	0,00	0,00	0,00	0,00	0,00	5	7,79
Agudos do Sul (Município) (410030)	3,41	0,00	0,00	0,00	0,00	0,00	6	6,82
Almirante Tamandaré (Município) (410040)	6,35	0,00	0,09	0,36	0,00	0,00	232	21,04
Apucarana (Município) (410140)	5,78	0,00	0,23	0,16	0,00	0,00	486	37,95
Arapongas (Município) (410150)	8,02	0,00	0,09	0,18	0,00	0,00	467	41,62
Araucária (Município) (410180)	4,41	0,00	0,15	0,77	0,08	0,00	376	29,10
Balsa Nova (Município) (410230)	4,98	0,00	0,00	0,00	0,00	0,00	37	30,68
Bocaiúva do Sul (Município) (410310)	5,92	0,00	0,00	0,00	0,00	0,00	50	42,28
Cambé (Município) (410370)	5,67	0,00	1,76	0,00	0,00	0,00	349	34,14
Campina Grande do Sul (Município) (410400)	4,87	0,00	0,00	0,00	0,00	0,00	72	17,54
Campo Largo (Município) (410420)	16,90	0,00	0,17	0,33	0,00	0,00	338	28,00
Campo Magro (Município) (410425)	2,62	0,00	0,00	0,00	0,00	0,00	47	17,57
Campo Mourão (Município) (410430)	4,36	0,00	24,33	0,00	0,00	0,00	369	40,26
Cascavel (Município) (410480)	2,00	0,00	0,16	0,07	0,00	0,00	680	22,25
Castro (Município) (410490)	5,28	0,00	0,00	0,14	0,00	0,00	238	33,96
Cerro Azul (Município) (410520)	18,16	0,00	0,00	0,00	0,57	0,00	162	91,95
Cianorte (Município) (410550)	3,45	0,00	6,77	0,00	0,13	0,00	240	31,85
Colombo (Município) (410580)	6,16	0,00	0,00	0,22	0,00	0,00	321	14,13
Contenda (Município) (410620)	2,93	0,00	0,00	0,59	0,00	0,00	56	32,81
Curitiba (Município) (410690)	2,79	0,00	0,04	0,18	0,01	0,00	2.253	12,19
Fazenda Rio Grande (Município) (410765)	6,63	0,00	0,11	0,00	0,11	0,00	419	47,06
Foz do Iguaçu (Município) (410830)	1,86	0,00	5,65	0,00	0,08	0,00	440	16,70
Francisco Beltrão (Município) (410840)	5,21	0,00	0,36	0,00	0,12	0,00	274	32,45
Guarapuava (Município) (410940)	10,01	0,00	0,00	0,06	0,06	0,00	847	48,19
Ibiporã (Município) (410980)	20,10	0,00	6,83	0,20	0,00	0,00	673	131,30
Irati (Município) (411070)	6,28	0,00	0,34	0,51	0,00	0,00	293	49,70
Itaperuçu (Município) (411125)	3,08	0,00	0,00	0,00	0,00	0,00	87	33,50
Lapa (Município) (411320)	3,19	0,00	0,00	0,00	0,00	0,00	147	31,26
Londrina (Município) (411370)	2,60	0,00	2,01	0,04	0,04	0,00	2.465	45,85
Mandirituba (Município) (411430)	10,37	0,00	0,00	0,41	0,00	0,00	128	53,09
Marechal Cândido Rondon (Município) (411460)	2,21	0,00	0,00	0,00	0,00	0,00	19	3,82
Maringá (Município) (411520)	4,10	0,00	4,23	0,05	0,00	0,00	1.254	32,51
Palmas (Município) (411760)	39,53	0,00	0,00	0,22	0,00	0,00	601	129,82
Paranaguá (Município) (411820)	7,69	0,00	0,07	0,67	0,07	0,00	496	33,46
Paranavaí (Município) (411840)	1,98	0,00	4,55	0,12	0,00	0,00	234	27,32
Pato Branco (Município) (411850)	30,04	0,00	0,26	0,00	0,00	0,00	442	57,23
Pinhais (Município) (411915)	13,81	0,00	0,16	0,24	0,00	0,00	372	29,87
Piraquara (Município) (411950)	47,70	0,00	0,00	0,10	0,00	0,00	345	34,14
Ponta Grossa (Município) (411990)	6,55	0,00	0,00	0,03	0,03	0,00	1.505	45,46
Prudentópolis (Município) (412060)	30,99	0,00	0,20	0,00	0,00	0,00	296	58,06
Quatro Barras (Município) (412080)	1,87	0,00	0,47	0,00	0,00	0,00	22	10,27
Quitandinha (Município) (412120)	41,46	0,00	0,00	0,00	0,00	0,00	213	117,75
Rio Branco do Sul (Município) (412220)	8,14	0,00	0,00	0,00	0,00	0,00	369	115,50
Rolândia (Município) (412240)	2,10	0,00	1,29	0,00	0,00	0,00	236	38,16
São José dos Pinhais (Município) (412550)	3,16	0,00	0,14	0,45	0,07	0,00	517	17,96
Sarandi (Município) (412625)	20,26	0,00	8,03	0,00	0,00	0,00	1.210	136,93
Telêmaco Borba (Município) (412710)	44,84	0,00	0,00	0,00	0,00	0,00	511	68,80
Tijucas do Sul (Município) (412760)	6,42	0,00	0,00	0,64	0,00	0,00	61	39,17
Toledo (Município) (412770)	14,56	0,00	0,86	0,00	0,00	0,00	1.235	96,15
Tunas do Paraná (Município) (412788)	0,00	0,00	0,00	0,00	0,00	0,00	5	7,02
Umuarama (Município) (412810)	9,21	0,00	4,70	0,00	0,00	0,00	379	35,62
União da Vitória (Município) (412820)	16,23	0,00	0,00	0,00	0,00	0,00	179	32,27
Doutor Ulysses (Município) (412863)	1,71	0,00	0,00	0,00	0,00	0,00	9	15,42
Águas Mornas (Município) (420060)	10,12	0,00	0,00	1,69	0,00	0,00	25	42,19
Alfredo Wagner (Município) (420070)	11,30	0,00	0,00	1,03	0,00	0,00	53	54,43
Angelina (Município) (420090)	19,36	0,00	0,00	1,94	0,00	0,00	21	40,65
Anitápolis (Município) (420110)	36,82	0,00	0,00	12,27	0,00	0,00	9	27,62
Antônio Carlos (Município) (420120)	1,26	0,00	0,00	2,53	0,00	0,00	10	12,65
Araranguá (Município) (420140)	9,94	0,00	0,00	0,00	0,00	0,00	296	45,96
Balneário Camboriú (Município) (420200)	1,41	0,00	0,17	0,25	0,00	0,00	198	16,37
Biguaçu (Município) (420230)	1,12	0,00	0,00	0,64	0,00	0,00	119	19,08
Blumenau (Município) (420240)	4,25	0,00	0,00	0,30	0,00	0,00	774	23,52
Brusque (Município) (420290)	4,97	0,00	0,09	0,43	0,00	0,00	344	29,49
Caçador (Município) (420300)	11,58	0,00	0,13	0,00	0,00	0,00	555	74,72
Camboriú (Município) (420320)	5,28	0,00	0,00	0,00	0,00	0,00	196	27,97
Canelinha (Município) (420370)	18,61	0,00	0,00	0,00	0,00	0,00	46	40,76
Canoinhas (Município) (420380)	5,56	0,00	0,00	0,19	0,00	0,00	235	43,54
Chapecó (Município) (420420)	4,49	0,00	0,61	0,00	0,05	0,05	916	46,22
Concórdia (Município) (420430)	11,19	0,00	0,00	0,00	0,00	0,00	313	43,78
Criciúma (Município) (420460)	5,68	0,00	0,10	0,05	0,00	0,00	899	44,42
Florianópolis (Município) (420540)	1,08	0,00	0,04	0,26	0,15	0,00	635	14,01
Garopaba (Município) (420570)	3,00	0,00	0,00	0,50	0,50	0,00	40	19,98
Gaspar (Município) (420590)	5,43	0,00	0,16	0,48	0,00	0,00	183	29,22
Governador Celso Ramos (Município) (420600)	0,00	0,00	0,00	0,00	0,00	0,00	27	19,77
Içara (Município) (420700)	7,00	0,00	0,00	0,39	0,00	0,00	309	60,10
Indaial (Município) (420750)	19,86	0,00	0,00	0,00	0,00	0,00	512	84,72
Itajaí (Município) (420820)	3,44	0,00	0,10	0,00	0,00	0,00	516	26,09
Itapema (Município) (420830)	2,46	0,00	0,19	0,38	0,00	0,00	129	24,38
Jaraguá do Sul (Município) (420890)	2,94	0,00	0,13	0,89	0,00	0,00	412	26,32
Joinville (Município) (420910)	2,61	0,00	0,04	0,27	0,00	0,00	1.312	23,99
Lages (Município) (420930)	11,26	0,00	0,06	0,00	0,00	0,00	565	35,54
Leoberto Leal (Município) (420980)	6,06	0,00	0,00	3,03	0,00	0,00	24	72,77
Mafra (Município) (421010)	7,13	0,00	0,00	0,00	0,00	0,00	307	56,12
Major Gercino (Município) (421020)	8,89	0,00	0,00	0,00	0,00	0,00	15	44,44
Navegantes (Município) (421130)	8,78	0,00	0,00	0,15	0,00	0,00	523	76,53
Nova Trento (Município) (421150)	33,50	0,00	0,00	0,00	0,00	0,00	130	98,97
Palhoça (Município) (421190)	1,13	0,00	0,00	0,80	0,00	0,00	315	20,91
Paulo Lopes (Município) (421230)	0,00	0,00	0,00	0,00	0,00	0,00	9	12,78
Rancho Queimado (Município) (421430)	14,15	0,00	0,00	0,00	0,00	0,00	7	24,76
Rio do Sul (Município) (421480)	1,69	0,00	0,00	0,31	0,31	0,00	183	28,04
Santo Amaro da Imperatriz (Município) (421570)	1,88	0,00	0,00	3,77	0,00	0,00	80	37,70
São Bento do Sul (Município) (421580)	7,09	0,00	0,13	0,13	0,00	0,00	383	48,48
São Bonifácio (Município) (421590)	50,18	0,00	0,00	13,38	0,00	0,00	99	331,21
São Francisco do Sul (Município) (421620)	4,52	0,00	0,00	0,22	0,00	0,00	206	44,32
São João Batista (Município) (421630)	5,60	0,00	0,66	0,00	0,00	0,00	102	33,62
São José (Município) (421660)	0,89	0,00	0,00	0,93	0,00	0,00	369	16,42
São Pedro de Alcântara (Município) (421725)	5,84	0,00	0,00	1,95	0,00	0,00	19	36,97
Tijucas (Município) (421800)	8,86	0,00	0,30	0,00	0,00	0,00	203	59,98
Tubarão (Município) (421870)	5,23	0,00	0,00	1,38	0,00	0,00	421	41,57
Videira (Município) (421930)	11,05	0,00	0,00	0,00	0,00	0,00	308	61,89
Xanxerê (Município) (421950)	2,34	0,00	0,00	0,21	0,00	0,00	108	22,99
Alegrete (Município) (430040)	24,79	0,00	0,00	0,13	0,00	0,00	262	33,14
Alvorada (Município) (430060)	4,54	0,00	0,05	0,34	0,00	0,00	949	46,35
Araricá (Município) (430087)	1,92	0,00	0,00	0,00	0,00	0,00	15	28,87
Arroio dos Ratos (Município) (430110)	5,66	0,00	0,00	0,71	0,00	0,00	68	48,12
Bagé (Município) (430160)	15,26	0,00	0,00	0,00	0,00	0,00	487	40,17
Bento Gonçalves (Município) (430210)	7,00	0,00	0,00	0,00	0,00	0,00	306	27,47
Cachoeira do Sul (Município) (430300)	5,00	0,00	0,00	0,35	0,00	0,00	277	32,23
Cachoeirinha (Município) (430310)	4,50	0,00	0,00	0,32	0,00	0,00	391	31,41
Camaquã (Município) (430350)	8,26	0,00	0,00	0,46	0,00	0,00	457	69,87
Campo Bom (Município) (430390)	3,79	0,00	0,00	0,00	0,00	0,00	243	38,36
Canguçu (Município) (430450)	25,06	0,00	0,00	0,36	0,00	0,00	592	106,74
Canoas (Município) (430460)	2,95	0,00	0,06	0,06	0,00	0,00	1.156	34,15
Capão da Canoa (Município) (430463)	2,84	0,00	0,00	0,00	0,00	0,00	161	35,20
Capela de Santana (Município) (430468)	2,43	0,00	0,00	0,00	0,00	0,00	40	32,46
Carazinho (Município) (430470)	6,81	0,00	0,00	0,00	0,00	0,00	369	59,80
Caxias do Sul (Município) (430510)	1,53	0,00	0,04	0,09	0,00	0,00	691	14,85
Charqueadas (Município) (430535)	4,79	0,00	0,00	0,27	0,00	0,00	101	26,87
Cruz Alta (Município) (430610)	21,99	0,00	0,31	0,00	0,00	0,00	524	81,71
Dois Irmãos (Município) (430640)	11,51	0,00	0,00	0,00	0,00	0,00	169	57,23
Eldorado do Sul (Município) (430676)	2,17	0,00	0,00	0,00	0,00	0,00	105	28,45
Erechim (Município) (430700)	12,56	0,00	0,00	0,00	0,00	0,00	495	48,95
Estância Velha (Município) (430760)	6,37	0,00	0,00	0,66	0,00	0,00	261	57,36
Esteio (Município) (430770)	4,78	0,00	0,12	0,36	0,00	0,00	378	45,16
Farroupilha (Município) (430790)	9,63	0,00	0,00	0,00	0,00	0,00	278	41,21
Glorinha (Município) (430905)	4,07	0,00	0,00	0,00	0,00	0,00	21	28,52
Gravataí (Município) (430920)	1,82	0,00	0,00	0,33	0,00	0,00	831	30,89
Guaíba (Município) (430930)	2,63	0,00	0,00	0,41	0,00	0,00	387	39,21
Ijuí (Município) (431020)	4,13	0,00	0,12	0,00	0,00	0,00	303	36,83
Ivoti (Município) (431080)	9,32	0,00	0,00	0,47	0,00	0,00	77	35,90
Lajeado (Município) (431140)	4,73	0,00	0,00	0,39	0,00	0,00	312	40,95
Montenegro (Município) (431240)	3,20	0,00	0,00	0,32	0,00	0,00	361	57,77
Nova Hartz (Município) (431306)	1,53	0,00	0,00	0,00	0,00	0,00	43	21,92
Nova Santa Rita (Município) (431337)	2,82	0,00	0,00	0,00	0,00	0,00	53	21,32
Novo Hamburgo (Município) (431340)	2,58	0,00	0,08	0,16	0,00	0,00	914	36,89
Parobé (Município) (431405)	7,69	0,00	0,00	0,00	0,00	0,00	382	69,96
Passo Fundo (Município) (431410)	4,58	0,00	0,00	0,15	0,05	0,00	973	50,04
Pelotas (Município) (431440)	0,76	0,00	0,00	0,29	0,00	0,00	1.009	29,57
Portão (Município) (431480)	2,41	0,00	0,00	0,00	0,00	0,00	144	43,36
Porto Alegre (Município) (431490)	7,24	0,00	0,10	0,18	0,00	0,00	5.329	36,31
Rio Grande (Município) (431560)	3,54	0,00	0,00	0,24	0,00	0,00	713	34,58
Santa Cruz do Sul (Município) (431680)	11,80	0,00	0,00	2,25	0,08	0,00	559	44,87
Santa Maria (Município) (431690)	3,36	0,00	0,00	0,18	0,00	0,00	1.303	47,64
Sant'Ana do Livramento (Município) (431710)	9,80	0,00	0,00	0,12	0,24	0,00	522	62,36
Santa Rosa (Município) (431720)	24,42	0,00	0,70	0,28	0,00	0,00	471	65,72
Santo Ângelo (Município) (431750)	24,61	0,00	0,00	0,00	0,00	0,00	425	53,91
Santo Antônio da Patrulha (Município) (431760)	6,97	0,00	0,00	0,72	0,00	0,00	291	69,99
São Borja (Município) (431800)	39,09	0,00	0,00	0,00	0,00	0,00	672	106,34
São Gabriel (Município) (431830)	2,08	0,00	0,00	0,16	0,00	0,00	283	45,21
São Jerônimo (Município) (431840)	15,05	0,00	0,43	1,29	0,00	0,00	183	78,67
São Leopoldo (Município) (431870)	3,46	0,00	0,00	0,18	0,00	0,00	764	33,88
Sapiranga (Município) (431990)	1,78	0,00	0,00	0,13	0,00	0,00	199	25,28
Sapucaia do Sul (Município) (432000)	2,12	0,00	0,07	0,07	0,00	0,00	731	53,32
Taquara (Município) (432120)	8,08	0,00	0,00	0,53	0,00	0,00	260	45,70
Tramandaí (Município) (432160)	4,44	0,00	0,00	0,00	0,00	0,00	147	32,61
Triunfo (Município) (432200)	18,98	0,00	0,00	1,10	0,00	0,00	167	60,96
Uruguaiana (Município) (432240)	7,64	0,00	0,00	0,00	0,00	0,00	379	29,27
Vacaria (Município) (432250)	18,68	0,00	0,00	0,00	0,00	0,00	274	42,64
Venâncio Aires (Município) (432260)	19,09	0,00	0,00	5,49	0,00	0,00	284	41,07
Viamão (Município) (432300)	4,40	0,00	0,08	0,20	0,00	0,00	1.053	42,12
Campo Grande (Município) (500270)	2,03	0,00	5,66	0,00	0,01	0,00	3.079	36,99
Corumbá (Município) (500320)	19,66	0,00	2,70	0,00	0,00	0,00	598	55,71
Dourados (Município) (500370)	15,23	0,00	2,51	0,00	0,05	0,00	783	37,74
Naviraí (Município) (500570)	15,45	0,00	6,02	0,00	0,00	0,00	406	81,48
Nova Andradina (Município) (500620)	27,09	0,00	12,63	0,00	0,00	0,00	253	51,52
Ponta Porã (Município) (500660)	14,57	0,00	6,33	0,00	0,12	0,00	468	55,88
Sidrolândia (Município) (500790)	26,44	0,00	13,74	0,00	0,00	0,00	353	73,50
Três Lagoas (Município) (500830)	11,13	0,00	5,38	0,00	0,00	0,00	634	57,83
Alta Floresta (Município) (510025)	19,09	0,00	12,66	0,00	0,20	0,00	200	40,19
Barão de Melgaço (Município) (510160)	0,00	0,00	0,00	0,00	0,00	0,00	6	7,93
Barra do Garças (Município) (510180)	6,06	0,00	0,69	0,00	0,00	0,00	194	33,57
Cáceres (Município) (510250)	6,47	0,00	2,68	0,00	0,11	0,00	327	36,46
Chapada dos Guimarães (Município) (510300)	4,35	0,00	3,81	0,00	0,00	0,00	57	30,99
Cuiabá (Município) (510340)	4,53	0,00	1,61	0,00	0,04	0,00	1.544	27,10
Jangada (Município) (510490)	8,92	0,00	3,82	0,00	0,00	0,00	19	24,20
Lucas do Rio Verde (Município) (510525)	7,38	0,00	2,08	0,00	0,00	0,00	359	67,94
Nossa Senhora do Livramento (Município) (510610)	21,74	0,00	7,83	0,00	0,00	0,00	67	58,28
Nova Brasilândia (Município) (510620)	0,00	0,00	0,00	0,00	2,35	0,00	11	25,87
Planalto da Serra (Município) (510645)	3,73	0,00	0,00	0,00	0,00	0,00	3	11,18
Poconé (Município) (510650)	57,40	0,00	5,93	0,00	0,00	0,00	432	134,78
Primavera do Leste (Município) (510704)	9,74	0,00	9,92	0,00	0,18	0,00	168	30,30
Rondonópolis (Município) (510760)	2,79	0,00	1,54	0,00	0,24	0,00	610	29,32
Rosário Oeste (Município) (510770)	13,22	0,00	3,45	0,00	0,00	0,00	89	51,17
Santo Antônio do Leverger (Município) (510780)	2,59	0,00	0,00	0,00	0,00	0,00	24	12,43
Sinop (Município) (510790)	2,02	0,00	4,21	0,00	0,32	0,00	300	24,27
Sorriso (Município) (510792)	10,25	0,00	2,40	0,00	0,27	0,00	299	39,81
Tangará da Serra (Município) (510795)	13,74	0,00	3,21	0,00	0,00	0,00	647	71,69
Várzea Grande (Município) (510840)	24,00	0,00	2,28	0,00	0,46	0,00	1.204	45,80
Abadia de Goiás (Município) (520005)	10,57	0,00	5,29	0,00	0,00	0,00	23	30,40
Águas Lindas de Goiás (Município) (520025)	5,23	0,00	24,00	0,06	0,00	0,00	437	24,57
Anápolis (Município) (520110)	23,59	0,00	2,43	0,00	0,00	0,00	1.798	50,31
Aparecida de Goiânia (Município) (520140)	6,63	0,00	4,79	0,00	0,04	0,02	2.026	40,47
Aragoiânia (Município) (520180)	38,43	0,00	40,62	0,00	0,00	0,00	127	139,44
Bela Vista de Goiás (Município) (520330)	58,18	0,00	40,91	0,00	0,00	0,00	245	91,96
Bonfinópolis (Município) (520355)	6,01	0,00	1,20	0,00	0,00	0,00	12	14,42
Brazabrantes (Município) (520360)	11,61	0,00	5,81	0,00	0,00	0,00	13	37,75
Caldas Novas (Município) (520450)	6,29	0,00	8,86	0,00	0,00	0,00	291	37,36
Caldazinha (Município) (520455)	16,95	0,00	5,65	0,00	0,00	0,00	13	36,72
Catalão (Município) (520510)	6,11	0,00	2,74	0,00	0,21	0,00	363	38,25
Caturaí (Município) (520520)	2,04	0,00	12,22	0,00	0,00	0,00	32	65,17
Cidade Ocidental (Município) (520549)	6,50	0,00	1,46	0,00	0,00	0,00	111	18,03
Cristalina (Município) (520620)	1,56	0,00	0,59	0,00	0,00	0,00	95	18,57
Formosa (Município) (520800)	3,87	0,00	3,87	0,00	0,00	0,00	335	30,87
Goianápolis (Município) (520840)	125,44	0,00	7,27	0,00	0,00	0,00	23	20,91
Goianésia (Município) (520860)	55,84	0,00	19,08	0,00	0,16	0,00	261	40,82
Goiânia (Município) (520870)	10,13	0,00	7,96	0,01	0,04	0,00	5.552	39,84
Goianira (Município) (520880)	44,55	0,00	12,46	0,00	0,00	0,00	282	74,78
Guapó (Município) (520920)	8,34	0,00	4,86	0,00	0,00	0,00	35	24,31
Hidrolândia (Município) (520970)	21,04	0,00	28,92	0,00	0,00	0,00	120	63,11
Inhumas (Município) (521000)	39,22	0,00	13,40	0,00	0,00	0,00	819	161,42
Itumbiara (Município) (521150)	10,26	0,00	0,10	0,00	0,00	0,00	27	2,74
Jataí (Município) (521190)	9,92	0,00	8,85	0,00	0,00	0,00	399	42,56
Luziânia (Município) (521250)	3,51	0,00	1,06	0,00	0,00	0,00	447	23,75
Mineiros (Município) (521310)	15,67	0,00	1,21	0,00	0,00	0,00	127	21,87
Nerópolis (Município) (521450)	84,59	0,00	53,86	0,00	0,00	0,00	465	176,38
Nova Veneza (Município) (521500)	10,22	0,00	4,54	0,00	0,00	0,00	34	38,61
Novo Gama (Município) (521523)	4,56	0,00	1,26	0,00	0,00	0,00	183	17,75
Planaltina (Município) (521760)	4,19	0,00	2,91	0,00	0,00	0,00	236	27,44
Rio Verde (Município) (521880)	14,21	0,00	2,03	0,00	0,00	0,00	1.069	54,25
Santo Antônio de Goiás (Município) (521973)	22,84	0,00	3,81	0,00	0,00	0,00	23	43,78
Santo Antônio do Descoberto (Município) (521975)	6,77	0,00	28,97	0,00	0,00	0,00	117	17,21
Senador Canedo (Município) (522045)	23,26	0,00	14,21	0,00	0,00	0,00	632	66,51
Terezópolis de Goiás (Município) (522119)	2,80	0,00	1,40	0,00	0,00	0,00	12	16,83
Trindade (Município) (522140)	71,05	0,00	27,59	0,00	0,00	0,00	1.138	100,31
Valparaíso de Goiás (Município) (522185)	4,36	0,00	1,09	0,00	0,07	0,00	181	12,34
Brasília (Município) (530010)	4,72	0,00	1,84	0,03	0,01	0,01	6.845	24,54
