Localidade	"População total
(pessoas) (IBGE)"	"População das cidades declarantes do SNIS
(pessoas) (SNIS)"	"População urbana total
(pessoas) (SNIS)"	"Área do município
(km²) (IBGE)"	"População total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"População urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"Parcela da população urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"	"Parcela da população total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"
Mogi Mirim (Município) (353080)	91.929	91.929	86.020	497,710	6.326	417	0,5%	6,9%
Mongaguá (Município) (353110)	53.384	53.384	53.151	143,210	12.431	12.198	22,9%	23,3%
Monte Alto (Município) (353130)	49.721	49.721	47.483	346,950	619	0	0,0%	1,2%
Monte Mor (Município) (353180)	56.335	56.335	52.916	240,570	11.773	8.354	15,8%	20,9%
Nova Odessa (Município) (353340)	57.504	57.504	56.567	73,790	0	0	0,0%	0,0%
Olímpia (Município) (353390)	53.702	53.702	50.718	802,560	2.984	0	0,0%	5,6%
Osasco (Município) (353440)	696.382	696.382	696.382	64,950	102.511	102.511	14,7%	14,7%
Ourinhos (Município) (353470)	111.056	111.056	108.188	295,820	2.868	0	0,0%	2,6%
Paulínia (Município) (353650)	100.128	100.128	100.035	138,780	5.972	5.879	5,9%	6,0%
Penápolis (Município) (353730)	62.409	62.409	59.606	711,320	2.803	0	0,0%	4,5%
Peruíbe (Município) (353760)	65.907	65.907	65.170	326,220	17.779	17.042	26,2%	27,0%
Piedade (Município) (353780)	54.907	54.907	25.019	746,870	37.514	7.626	30,5%	68,3%
Pindamonhangaba (Município) (353800)	162.327	162.327	156.489	730,000	3.678	0	0,0%	2,3%
Piracicaba (Município) (353870)	394.419	394.419	385.950	1.378,070	0	0	0,0%	0,0%
Pirapora do Bom Jesus (Município) (353910)	17.913	17.913	17.913	108,490	8.707	8.707	48,6%	48,6%
Pirassununga (Município) (353930)	75.035	75.035	68.755	727,120	6.280	0	0,0%	8,4%
Poá (Município) (353980)	114.650	114.650	112.839	17,260	23	0	0,0%	0,0%
Porto Feliz (Município) (354060)	52.221	52.221	43.893	556,710	0	0	0,0%	0,0%
Porto Ferreira (Município) (354070)	55.100	55.100	54.112	244,910	2.064	1.076	2,0%	3,7%
Praia Grande (Município) (354100)	304.705	304.705	304.705	149,250	89.828	89.828	29,5%	29,5%
Presidente Prudente (Município) (354140)	223.749	223.749	219.185	560,640	2.293	0	0,0%	1,0%
Registro (Município) (354260)	56.356	56.356	50.029	722,200	11.214	4.887	9,8%	19,9%
Ribeirão Pires (Município) (354330)	121.130	121.130	121.130	99,080	32.609	32.609	26,9%	26,9%
Ribeirão Preto (Município) (354340)	674.405	674.405	672.491	650,920	13.488	11.574	1,7%	2,0%
Rio Claro (Município) (354390)	201.473	201.473	196.570	498,420	0	0	0,0%	0,0%
Rio Grande da Serra (Município) (354410)	48.861	48.861	48.861	36,340	23.257	23.257	47,6%	47,6%
Salesópolis (Município) (354500)	16.797	16.797	10.694	425,000	8.103	2.000	18,7%	48,2%
Salto (Município) (354520)	115.193	115.193	114.383	133,060	3.098	2.288	2,0%	2,7%
Santa Bárbara d'Oeste (Município) (354580)	191.024	191.024	189.525	271,030	1.911	412	0,2%	1,0%
Santa Isabel (Município) (354680)	55.476	55.476	43.533	363,330	28.988	17.045	39,2%	52,3%
Santana de Parnaíba (Município) (354730)	129.261	129.261	129.261	179,950	79.403	79.403	61,4%	61,4%
Santo André (Município) (354780)	712.749	712.749	712.749	175,780	8.794	8.794	1,2%	1,2%
Santos (Município) (354850)	434.359	434.359	434.034	281,030	542	217	0,0%	0,1%
São Bernardo do Campo (Município) (354870)	822.242	822.242	808.487	409,530	40.537	26.782	3,3%	4,9%
São Caetano do Sul (Município) (354880)	158.825	158.825	158.825	15,330	0	0	0,0%	0,0%
São Carlos (Município) (354890)	243.765	243.765	234.002	1.136,910	9.763	0	0,0%	4,0%
São João da Boa Vista (Município) (354910)	89.564	89.564	85.991	516,400	2.434	0	0,0%	2,7%
São Joaquim da Barra (Município) (354940)	50.520	50.520	49.614	410,860	520	0	0,0%	1,0%
São José do Rio Pardo (Município) (354970)	54.563	54.563	48.317	419,680	6.393	167	0,3%	11,7%
São José do Rio Preto (Município) (354980)	446.649	446.649	419.552	431,940	27.097	0	0,0%	6,1%
São José dos Campos (Município) (354990)	695.992	695.992	681.833	1.099,410	18.574	4.415	0,6%	2,7%
São Lourenço da Serra (Município) (354995)	15.323	15.323	13.948	186,460	10.977	9.602	68,8%	71,6%
São Paulo (Município) (355030)	12.038.175	12.038.175	11.929.962	1.521,110	445.412	357.899	3,0%	3,7%
São Roque (Município) (355060)	87.506	87.506	79.365	306,910	50.333	42.192	53,2%	57,5%
São Sebastião (Município) (355070)	84.294	84.294	83.344	402,400	39.373	38.423	46,1%	46,7%
São Vicente (Município) (355100)	357.989	357.989	357.313	148,100	100.749	100.073	28,0%	28,1%
Sertãozinho (Município) (355170)	121.412	121.412	119.976	403,090	1.412	976	0,8%	1,2%
Sorocaba (Município) (355220)	652.481	652.481	645.841	450,380	25.370	18.730	2,9%	3,9%
Sumaré (Município) (355240)	269.522	269.522	266.349	153,470	21.524	18.351	6,9%	8,0%
Suzano (Município) (355250)	288.056	288.056	277.916	206,240	28.806	18.666	6,7%	10,0%
Taboão da Serra (Município) (355280)	275.948	275.948	275.948	20,390	27.595	27.595	10,0%	10,0%
Taquaritinga (Município) (355370)	56.771	56.771	53.806	594,340	2.965	0	0,0%	5,2%
Tatuí (Município) (355400)	117.823	117.823	112.257	523,750	10.265	4.699	4,2%	8,7%
Taubaté (Município) (355410)	305.174	305.174	298.589	625,000	9.059	2.474	0,8%	3,0%
Tupã (Município) (355500)	65.705	65.705	63.070	627,990	1.291	0	0,0%	2,0%
Ubatuba (Município) (355540)	87.364	87.364	85.264	708,110	61.039	58.939	69,1%	69,9%
Valinhos (Município) (355620)	122.163	122.163	116.252	148,540	16.560	10.649	9,2%	13,6%
Vargem Grande Paulista (Município) (355645)	49.542	49.542	49.542	42,490	33.153	33.153	66,9%	66,9%
Várzea Paulista (Município) (355650)	117.772	117.772	117.772	35,120	13.392	13.392	11,4%	11,4%
Vinhedo (Município) (355670)	73.855	73.855	71.534	81,600	13.050	10.729	15,0%	17,7%
Votorantim (Município) (355700)	118.858	118.858	114.325	183,520	6.422	1.889	1,7%	5,4%
Votuporanga (Município) (355710)	92.032	92.032	89.453	420,700	0	0	0,0%	0,0%
Adrianópolis (Município) (410020)	6.293	6.293	2.033	1.349,340	6.293	2.033	100,0%	100,0%
Agudos do Sul (Município) (410030)	9.073	9.073	3.096	192,260	7.477	1.500	48,4%	82,4%
Almirante Tamandaré (Município) (410040)	114.129	114.129	109.361	194,740	68.220	63.452	58,0%	59,8%
Apucarana (Município) (410140)	131.571	131.571	124.149	558,390	26.399	18.977	15,3%	20,1%
Arapongas (Município) (410150)	116.960	116.960	114.378	382,220	36.476	33.894	29,6%	31,2%
Araucária (Município) (410180)	135.459	135.459	125.318	469,240	47.797	37.656	30,0%	35,3%
Balsa Nova (Município) (410230)	12.471	12.471	7.582	348,930	9.844	4.955	65,4%	78,9%
Bocaiúva do Sul (Município) (410310)	12.320	12.320	5.750	826,340	7.471	901	15,7%	60,6%
Cambé (Município) (410370)	104.592	104.592	100.504	495,380	509	0	0,0%	0,5%
Campina Grande do Sul (Município) (410400)	42.187	42.187	34.779	539,250	5.031	0	0,0%	11,9%
Campo Largo (Município) (410420)	125.719	125.719	105.351	1.243,550	59.608	39.240	37,2%	47,4%
Campo Magro (Município) (410425)	27.884	27.884	21.940	275,350	19.040	13.096	59,7%	68,3%
Campo Mourão (Município) (410430)	93.547	93.547	88.700	757,880	2.820	0	0,0%	3,0%
Cascavel (Município) (410480)	316.226	316.226	298.375	2.100,830	0	0	0,0%	0,0%
Castro (Município) (410490)	71.159	71.159	52.259	2.531,500	23.157	4.257	8,1%	32,5%
Cerro Azul (Município) (410520)	17.821	17.821	5.059	1.341,190	17.657	4.895	96,8%	99,1%
Cianorte (Município) (410550)	78.553	78.553	69.934	811,670	28.341	19.722	28,2%	36,1%
Colombo (Município) (410580)	234.941	234.941	224.170	197,790	87.492	76.721	34,2%	37,2%
Contenda (Município) (410620)	17.745	17.745	10.308	299,040	9.422	1.985	19,3%	53,1%
Curitiba (Município) (410690)	1.893.997	1.893.997	1.893.997	435,040	189	189	0,0%	0,0%
Fazenda Rio Grande (Município) (410765)	93.730	93.730	87.135	116,680	17.146	10.551	12,1%	18,3%
Foz do Iguaçu (Município) (410830)	263.915	263.915	261.724	618,350	40.280	38.089	14,6%	15,3%
Francisco Beltrão (Município) (410840)	87.491	87.491	74.752	735,110	32.600	19.861	26,6%	37,3%
Guarapuava (Município) (410940)	179.256	179.256	163.899	3.178,650	36.132	20.775	12,7%	20,2%
Ibiporã (Município) (410980)	52.848	52.848	50.323	297,740	3.732	1.207	2,4%	7,1%
Irati (Município) (411070)	60.070	60.070	48.020	999,520	12.970	920	1,9%	21,6%
Itaperuçu (Município) (411125)	27.131	27.131	22.666	320,580	23.156	18.691	82,5%	85,3%
Lapa (Município) (411320)	47.814	47.814	28.968	2.093,860	19.713	867	3,0%	41,2%
Londrina (Município) (411370)	553.393	553.393	538.997	1.652,570	53	53	0,0%	0,0%
Mandirituba (Município) (411430)	25.287	25.287	8.437	379,180	20.829	3.979	47,2%	82,4%
Marechal Cândido Rondon (Município) (411460)	51.306	51.306	42.899	748,000	41.139	32.732	76,3%	80,2%
Maringá (Município) (411520)	403.063	403.063	395.812	487,050	39	39	0,0%	0,0%
Palmas (Município) (411760)	48.339	48.339	44.853	1.557,890	16.497	13.011	29,0%	34,1%
Paranaguá (Município) (411820)	151.829	151.829	146.335	826,670	41.848	36.354	24,8%	27,6%
Paranavaí (Município) (411840)	87.316	87.316	83.183	1.202,270	8.650	4.517	5,4%	9,9%
Pato Branco (Município) (411850)	79.869	79.869	75.147	539,090	5.851	1.129	1,5%	7,3%
Pinhais (Município) (411915)	128.256	128.256	128.256	60,870	13.604	13.604	10,6%	10,6%
Piraquara (Município) (411950)	106.132	106.132	52.080	227,040	23.865	0	0,0%	22,5%
Ponta Grossa (Município) (411990)	341.130	341.130	333.600	2.054,730	33	33	0,0%	0,0%
Prudentópolis (Município) (412060)	51.849	51.849	23.870	2.236,580	29.293	1.314	5,5%	56,5%
Quatro Barras (Município) (412080)	22.353	22.353	20.202	180,470	5.278	3.127	15,5%	23,6%
Quitandinha (Município) (412120)	18.578	18.578	5.313	447,020	17.241	3.976	74,8%	92,8%
Rio Branco do Sul (Município) (412220)	32.369	32.369	23.281	812,290	32.369	23.281	100,0%	100,0%
Rolândia (Município) (412240)	64.028	64.028	60.583	459,020	25.287	21.842	36,1%	39,5%
São José dos Pinhais (Município) (412550)	302.759	302.759	271.459	946,440	98.367	67.067	24,7%	32,5%
Sarandi (Município) (412625)	91.344	91.344	90.571	103,460	-	-	-	-
Telêmaco Borba (Município) (412710)	76.550	76.550	74.981	1.382,860	14.848	13.279	17,7%	19,4%
Tijucas do Sul (Município) (412760)	16.161	16.161	2.540	671,890	16.161	2.540	100,0%	100,0%
Toledo (Município) (412770)	133.824	133.824	121.426	1.197,000	24.569	12.171	10,0%	18,4%
Tunas do Paraná (Município) (412788)	7.767	7.767	3.466	668,480	7.767	3.466	100,0%	100,0%
Umuarama (Município) (412810)	109.132	109.132	101.304	1.234,540	6.233	0	0,0%	5,7%
União da Vitória (Município) (412820)	56.650	56.650	53.694	720,000	40.859	37.903	70,6%	72,1%
Doutor Ulysses (Município) (412863)	5.794	5.794	940	777,480	5.794	940	100,0%	100,0%
Águas Mornas (Município) (420060)	6.206	6.206	2.603	327,360	6.206	2.603	100,0%	100,0%
Alfredo Wagner (Município) (420070)	9.905	9.905	3.019	732,770	55	17	0,6%	0,6%
Angelina (Município) (420090)	4.998	4.998	1.069	500,040	4.998	1.069	100,0%	100,0%
Anitápolis (Município) (420110)	3.251	3.251	1.330	542,120	3.251	1.330	100,0%	100,0%
Antônio Carlos (Município) (420120)	8.223	8.223	2.581	233,570	8.223	2.581	100,0%	100,0%
Araranguá (Município) (420140)	66.442	66.442	54.755	303,300	66.442	54.755	100,0%	100,0%
Balneário Camboriú (Município) (420200)	131.727	131.727	131.727	46,240	14.727	14.727	11,2%	11,2%
Biguaçu (Município) (420230)	65.528	65.528	59.395	367,890	65.528	59.395	100,0%	100,0%
Blumenau (Município) (420240)	343.715	343.715	327.878	518,500	212.564	196.727	60,0%	61,8%
Brusque (Município) (420290)	125.810	125.810	121.663	283,220	125.810	121.663	100,0%	100,0%
Caçador (Município) (420300)	76.571	76.571	69.748	984,290	73.092	66.269	95,0%	95,5%
Camboriú (Município) (420320)	76.592	76.592	72.748	212,320	76.592	72.748	100,0%	100,0%
Canelinha (Município) (420370)	11.781	11.781	7.473	152,560	11.781	7.473	100,0%	100,0%
Canoinhas (Município) (420380)	54.296	54.296	40.413	1.140,390	54.296	40.413	100,0%	100,0%
Chapecó (Município) (420420)	209.553	209.553	191.950	626,060	139.477	121.874	63,5%	66,6%
Concórdia (Município) (420430)	73.206	73.206	58.531	799,450	69.395	54.720	93,5%	94,8%
Criciúma (Município) (420460)	209.153	209.153	206.240	235,700	150.944	148.031	71,8%	72,2%
Florianópolis (Município) (420540)	477.798	477.798	459.702	675,410	189.925	171.829	37,4%	39,8%
Garopaba (Município) (420570)	21.573	21.573	18.221	115,410	21.573	18.221	100,0%	100,0%
Gaspar (Município) (420590)	66.213	66.213	53.817	386,780	66.213	53.817	100,0%	100,0%
Governador Celso Ramos (Município) (420600)	14.087	14.087	13.277	117,190	14.087	13.277	100,0%	100,0%
Içara (Município) (420700)	53.998	53.998	49.482	228,930	53.998	49.482	100,0%	100,0%
Indaial (Município) (420750)	65.000	65.000	62.717	430,790	55.804	53.521	85,3%	85,9%
Itajaí (Município) (420820)	208.958	208.958	197.653	288,290	166.339	155.034	78,4%	79,6%
Itapema (Município) (420830)	59.147	59.147	57.677	57,800	22.695	21.225	36,8%	38,4%
Jaraguá do Sul (Município) (420890)	167.300	167.300	155.233	529,450	48.183	45.073	29,0%	28,8%
Joinville (Município) (420910)	569.645	569.645	550.367	1.126,110	398.583	380.074	69,1%	70,0%
Lages (Município) (420930)	158.620	158.620	155.796	2.631,500	122.804	119.980	77,0%	77,4%
Leoberto Leal (Município) (420980)	3.179	3.179	775	291,210	3.179	775	100,0%	100,0%
Mafra (Município) (421010)	55.611	55.611	43.426	1.404,030	55.611	43.426	100,0%	100,0%
Major Gercino (Município) (421020)	3.416	3.416	1.301	306,180	3.416	1.301	100,0%	100,0%
Navegantes (Município) (421130)	74.964	74.964	71.060	112,030	74.964	71.060	100,0%	100,0%
Nova Trento (Município) (421150)	13.861	13.861	10.380	402,890	13.861	10.380	100,0%	100,0%
Palhoça (Município) (421190)	161.395	161.395	159.018	395,130	145.095	142.718	89,7%	89,9%
Paulo Lopes (Município) (421230)	7.282	7.282	5.245	449,680	7.282	5.245	100,0%	100,0%
Rancho Queimado (Município) (421430)	2.860	2.860	1.343	286,290	2.009	492	36,6%	70,2%
Rio do Sul (Município) (421480)	68.217	68.217	63.298	260,970	68.217	63.298	100,0%	100,0%
Santo Amaro da Imperatriz (Município) (421570)	22.266	22.266	16.815	344,050	15.319	9.868	58,7%	68,8%
São Bento do Sul (Município) (421580)	81.893	81.893	77.988	501,630	63.484	59.579	76,4%	77,5%
São Bonifácio (Município) (421590)	2.922	2.922	665	460,360	2.922	665	100,0%	100,0%
São Francisco do Sul (Município) (421620)	49.658	49.658	46.119	498,650	49.658	46.119	100,0%	100,0%
São João Batista (Município) (421630)	33.897	33.897	30.400	200,580	33.897	30.400	100,0%	100,0%
São José (Município) (421660)	236.029	236.029	233.226	150,450	148.288	145.485	62,4%	62,8%
São Pedro de Alcântara (Município) (421725)	5.488	5.488	4.351	140,020	5.488	4.351	100,0%	100,0%
Tijucas (Município) (421800)	36.170	36.170	30.378	279,580	36.170	30.378	100,0%	100,0%
Tubarão (Município) (421870)	103.674	103.674	93.928	301,760	103.674	93.928	100,0%	100,0%
Videira (Município) (421930)	51.499	51.499	46.771	384,520	51.499	46.771	100,0%	100,0%
Xanxerê (Município) (421950)	49.057	49.057	43.515	377,760	49.057	43.515	100,0%	100,0%
Alegrete (Município) (430040)	78.244	78.244	70.124	7.803,950	63.610	55.490	79,1%	81,3%
Alvorada (Município) (430060)	207.392	207.392	207.392	71,310	159.998	159.998	77,1%	77,1%
Araricá (Município) (430087)	5.349	5.349	4.394	35,150	-	-	-	-
Arroio dos Ratos (Município) (430110)	14.227	14.227	13.547	425,930	14.227	13.547	100,0%	100,0%
Bagé (Município) (430160)	121.986	121.986	102.111	4.093,580	43.922	24.047	23,5%	36,0%
Bento Gonçalves (Município) (430210)	114.203	114.203	105.464	274,070	113.531	104.792	99,4%	99,4%
Cachoeira do Sul (Município) (430300)	85.600	85.600	73.217	3.735,160	63.401	51.018	69,7%	74,1%
Cachoeirinha (Município) (430310)	126.666	126.666	126.666	44,020	54.174	54.174	42,8%	42,8%
Camaquã (Município) (430350)	66.031	66.031	51.925	1.679,430	66.031	51.925	100,0%	100,0%
Campo Bom (Município) (430390)	64.553	64.553	61.613	60,510	64.459	61.519	99,8%	99,9%
Canguçu (Município) (430450)	55.956	55.956	20.691	3.525,290	37.956	2.691	13,0%	67,8%
Canoas (Município) (430460)	342.634	342.634	342.634	131,100	238.977	238.977	69,7%	69,7%
Capão da Canoa (Município) (430463)	47.792	47.792	47.504	97,100	21.474	21.186	44,6%	44,9%
Capela de Santana (Município) (430468)	11.375	11.375	6.774	183,070	11.375	6.774	100,0%	100,0%
Carazinho (Município) (430470)	62.193	62.193	61.077	665,090	62.193	61.077	100,0%	100,0%
Caxias do Sul (Município) (430510)	479.236	479.236	461.458	1.652,310	46.534	28.756	6,2%	9,7%
Charqueadas (Município) (430535)	38.599	38.599	37.692	216,510	38.599	37.692	100,0%	100,0%
Cruz Alta (Município) (430610)	63.615	63.615	61.360	1.360,290	52.802	50.547	82,4%	83,0%
Dois Irmãos (Município) (430640)	30.472	30.472	30.145	65,160	27.378	27.051	89,7%	89,8%
Eldorado do Sul (Município) (430676)	38.199	38.199	34.258	509,730	34.710	30.769	89,8%	90,9%
Erechim (Município) (430700)	102.906	102.906	96.978	430,670	102.906	96.978	100,0%	100,0%
Estância Velha (Município) (430760)	46.877	46.877	45.677	52,150	45.540	44.340	97,1%	97,1%
Esteio (Município) (430770)	84.114	84.114	83.997	27,680	79.859	79.742	94,9%	94,9%
Farroupilha (Município) (430790)	69.066	69.066	59.752	361,680	69.066	59.752	100,0%	100,0%
Glorinha (Município) (430905)	7.588	7.588	2.276	323,640	6.967	1.655	72,7%	91,8%
Gravataí (Município) (430920)	273.742	273.742	260.719	463,500	197.538	184.515	70,8%	72,2%
Guaíba (Município) (430930)	99.186	99.186	96.956	376,950	94.170	91.940	94,8%	94,9%
Ijuí (Município) (431020)	83.089	83.089	75.334	689,390	79.215	71.460	94,9%	95,3%
Ivoti (Município) (431080)	22.270	22.270	20.240	63,150	22.270	20.240	100,0%	100,0%
Lajeado (Município) (431140)	79.172	79.172	78.878	90,610	78.324	78.030	98,9%	98,9%
Montenegro (Município) (431240)	63.551	63.551	57.362	424,440	63.551	57.362	100,0%	100,0%
Nova Hartz (Município) (431306)	20.225	20.225	16.833	62,560	-	-	-	-
Nova Santa Rita (Município) (431337)	26.086	26.086	22.364	217,870	26.086	22.364	100,0%	100,0%
Novo Hamburgo (Município) (431340)	249.113	249.113	244.795	223,820	236.620	232.302	94,9%	95,0%
Parobé (Município) (431405)	55.893	55.893	52.779	108,760	55.893	52.779	100,0%	100,0%
Passo Fundo (Município) (431410)	197.798	197.798	192.762	783,420	142.724	137.688	71,4%	72,2%
Pelotas (Município) (431440)	343.651	343.651	320.535	1.610,080	140.777	117.661	36,7%	41,0%
Portão (Município) (431480)	34.353	34.353	28.082	159,900	34.353	28.082	100,0%	100,0%
Porto Alegre (Município) (431490)	1.481.019	1.481.019	1.481.019	496,680	148.197	148.197	10,0%	10,0%
Rio Grande (Município) (431560)	208.641	208.641	200.391	2.709,520	150.431	142.181	71,0%	72,1%
Santa Cruz do Sul (Município) (431680)	126.775	126.775	112.655	733,410	109.644	95.524	84,8%	86,5%
Santa Maria (Município) (431690)	277.309	277.309	263.834	1.781,760	119.347	105.872	40,1%	43,0%
Sant'Ana do Livramento (Município) (431710)	82.631	82.631	74.561	6.941,610	55.392	47.322	63,5%	67,0%
Santa Rosa (Município) (431720)	72.504	72.504	63.813	489,800	58.342	49.651	77,8%	80,5%
Santo Ângelo (Município) (431750)	79.040	79.040	74.407	680,500	66.207	61.574	82,8%	83,8%
Santo Antônio da Patrulha (Município) (431760)	42.160	42.160	29.867	1.049,810	42.160	29.867	100,0%	100,0%
São Borja (Município) (431800)	62.897	62.897	56.234	3.616,690	51.858	45.195	80,4%	82,4%
São Gabriel (Município) (431830)	62.874	62.874	55.954	5.023,820	51.766	44.846	80,1%	82,3%
São Jerônimo (Município) (431840)	23.649	23.649	18.222	936,380	23.649	18.222	100,0%	100,0%
São Leopoldo (Município) (431870)	229.678	229.678	228.767	102,740	188.236	187.325	81,9%	82,0%
Sapiranga (Município) (431990)	79.946	79.946	77.068	138,030	79.099	76.221	98,9%	98,9%
Sapucaia do Sul (Município) (432000)	138.933	138.933	138.415	58,310	128.733	128.215	92,6%	92,7%
Taquara (Município) (432120)	57.396	57.396	47.547	457,880	57.396	47.547	100,0%	100,0%
Tramandaí (Município) (432160)	46.962	46.962	45.824	144,410	33.914	32.776	71,5%	72,2%
Triunfo (Município) (432200)	28.084	28.084	18.354	818,800	28.084	18.354	100,0%	100,0%
Uruguaiana (Município) (432240)	129.720	129.720	121.426	5.703,590	28.029	19.735	16,3%	21,6%
Vacaria (Município) (432250)	65.135	65.135	60.884	2.124,580	15.044	10.793	17,7%	23,1%
Venâncio Aires (Município) (432260)	70.179	70.179	44.057	772,230	70.179	44.057	100,0%	100,0%
Viamão (Município) (432300)	252.872	252.872	237.617	1.497,090	249.163	233.908	98,4%	98,5%
Campo Grande (Município) (500270)	863.982	863.982	852.392	8.092,950	191.445	179.855	21,1%	22,2%
Corumbá (Município) (500320)	109.294	109.294	98.490	64.721,720	59.276	48.472	49,2%	54,2%
Dourados (Município) (500370)	215.486	215.486	198.965	4.086,240	76.850	60.329	30,3%	35,7%
Naviraí (Município) (500570)	52.367	52.367	48.341	3.193,550	38.279	34.253	70,9%	73,1%
Nova Andradina (Município) (500620)	51.764	51.764	44.043	4.776,000	47.204	39.483	89,6%	91,2%
Ponta Porã (Município) (500660)	88.164	88.164	70.270	5.330,450	51.784	33.890	48,2%	58,7%
Sidrolândia (Município) (500790)	52.975	52.975	34.933	5.286,410	51.466	34.933	100,0%	97,2%
Três Lagoas (Município) (500830)	115.561	115.561	110.200	10.206,950	41.672	36.311	33,0%	36,1%
Alta Floresta (Município) (510025)	50.082	50.082	43.516	8.953,190	27.106	20.540	47,2%	54,1%
Barão de Melgaço (Município) (510160)	7.886	7.886	3.555	11.174,470	-	-	-	-
Barra do Garças (Município) (510180)	58.690	58.690	52.866	9.079,290	19.819	13.995	26,5%	33,8%
Cáceres (Município) (510250)	90.881	90.881	79.127	24.593,030	90.881	79.127	100,0%	100,0%
Chapada dos Guimarães (Município) (510300)	18.906	18.906	11.709	6.611,790	18.906	11.709	100,0%	100,0%
Cuiabá (Município) (510340)	585.367	585.367	574.444	3.293,540	284.549	274.257	47,7%	48,6%
Jangada (Município) (510490)	7.961	7.961	3.047	1.015,310	7.961	3.047	100,0%	100,0%
Lucas do Rio Verde (Município) (510525)	59.436	59.436	55.390	3.675,220	36.036	31.990	57,8%	60,6%
Nossa Senhora do Livramento (Município) (510610)	12.518	12.518	4.574	4.934,710	12.518	4.574	100,0%	100,0%
Nova Brasilândia (Município) (510620)	3.931	3.931	3.136	3.278,860	3.931	3.136	100,0%	100,0%
Planalto da Serra (Município) (510645)	2.620	2.620	1.974	2.442,450	-	-	-	-
Poconé (Município) (510650)	32.205	32.205	23.371	17.164,000	32.205	23.371	100,0%	100,0%
Primavera do Leste (Município) (510704)	58.370	58.370	55.237	5.482,070	13.700	10.567	19,1%	23,5%
Rondonópolis (Município) (510760)	218.899	218.899	210.559	4.686,620	59.705	51.365	24,4%	27,3%
Rosário Oeste (Município) (510770)	17.016	17.016	10.254	7.419,630	17.016	10.254	100,0%	100,0%
Santo Antônio do Leverger (Município) (510780)	18.186	18.186	7.053	11.735,750	-	-	-	-
Sinop (Município) (510790)	132.934	132.934	110.195	3.942,230	107.326	84.587	76,8%	80,7%
Sorriso (Município) (510792)	82.792	82.792	72.640	9.347,560	67.494	57.342	78,9%	81,5%
Tangará da Serra (Município) (510795)	96.932	96.932	88.207	11.601,250	71.663	62.938	71,4%	73,9%
Várzea Grande (Município) (510840)	271.339	271.339	267.158	1.048,210	191.919	187.738	70,3%	70,7%
Abadia de Goiás (Município) (520005)	8.053	8.053	5.951	147,730	5.096	2.994	50,3%	63,3%
Águas Lindas de Goiás (Município) (520025)	191.499	191.499	191.211	188,390	191.499	191.211	100,0%	100,0%
Anápolis (Município) (520110)	370.875	370.875	364.382	933,160	145.236	138.743	38,1%	39,2%
Aparecida de Goiânia (Município) (520140)	532.135	532.135	531.593	278,540	399.468	398.926	75,0%	75,1%
Aragoiânia (Município) (520180)	9.607	9.607	6.349	218,180	9.607	6.349	100,0%	100,0%
Bela Vista de Goiás (Município) (520330)	28.077	28.077	20.531	1.275,850	15.410	7.864	38,3%	54,9%
Bonfinópolis (Município) (520355)	8.876	8.876	8.269	123,430	8.876	8.269	100,0%	100,0%
Brazabrantes (Município) (520360)	3.565	3.565	2.394	123,070	3.565	2.394	100,0%	100,0%
Caldas Novas (Município) (520450)	83.220	83.220	79.962	1.608,440	33.420	30.162	37,7%	40,2%
Caldazinha (Município) (520455)	3.664	3.664	2.114	249,690	3.664	2.114	100,0%	100,0%
Catalão (Município) (520510)	100.590	100.590	94.109	3.821,460	25.726	39.111	41,6%	25,6%
Caturaí (Município) (520520)	5.010	5.010	3.917	205,080	5.010	3.917	100,0%	100,0%
Cidade Ocidental (Município) (520549)	65.520	65.520	51.153	389,990	33.332	18.965	37,1%	50,9%
Cristalina (Município) (520620)	54.337	54.337	44.819	6.162,090	41.895	32.377	72,2%	77,1%
Formosa (Município) (520800)	114.036	114.036	104.850	5.811,790	27.521	18.335	17,5%	24,1%
Goianápolis (Município) (520840)	11.460	11.460	10.384	169,010	11.460	10.384	100,0%	100,0%
Goianésia (Município) (520860)	66.649	66.649	62.296	1.547,270	10.164	5.811	9,3%	15,3%
Goiânia (Município) (520870)	1.448.639	1.448.639	1.443.159	728,840	126.563	121.083	8,4%	8,7%
Goianira (Município) (520880)	40.338	40.338	39.617	212,550	24.521	23.800	60,1%	60,8%
Guapó (Município) (520920)	14.462	14.462	11.727	517,260	6.112	3.377	28,8%	42,3%
Hidrolândia (Município) (520970)	20.121	20.121	12.109	953,730	20.121	12.109	100,0%	100,0%
Inhumas (Município) (521000)	51.932	51.932	48.549	615,280	13.070	9.687	20,0%	25,2%
Itumbiara (Município) (521150)	101.544	101.544	97.236	2.464,510	4.308	0	0,0%	4,2%
Jataí (Município) (521190)	97.077	97.077	89.360	7.174,230	25.541	17.824	19,9%	26,3%
Luziânia (Município) (521250)	196.864	196.864	183.640	3.961,100	163.432	150.208	81,8%	83,0%
Mineiros (Município) (521310)	61.623	61.623	56.211	9.038,770	7.623	7.211	12,8%	12,4%
Nerópolis (Município) (521450)	27.812	27.812	26.685	204,220	27.812	26.685	100,0%	100,0%
