Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	3,32	0,00	0,77	0,09	0,02	0,01	28.781	24,19
São Roque (Município) (355060)	1,64	0,00	0,35	0,12	0,00	0,00	204	23,86
São Sebastião (Município) (355070)	4,16	0,00	3,18	0,12	0,12	0,00	21	2,57
São Vicente (Município) (355100)	2,61	0,00	0,51	0,08	0,03	0,06	799	22,63
Sertãozinho (Município) (355170)	6,65	0,00	0,00	0,00	0,00	0,00	269	22,63
Sorocaba (Município) (355220)	0,89	0,00	0,11	0,05	0,00	0,00	2.128	33,40
Sumaré (Município) (355240)	1,56	0,00	0,95	0,04	0,04	0,00	244	9,30
Suzano (Município) (355250)	1,10	0,00	0,07	0,11	0,00	0,00	415	14,69
Taboão da Serra (Município) (355280)	2,01	0,00	1,16	0,19	0,04	0,00	740	27,58
Taquaritinga (Município) (355370)	21,28	0,00	0,35	0,00	0,00	0,00	163	28,90
Tatuí (Município) (355400)	4,07	0,00	0,00	0,00	0,00	0,00	504	43,63
Taubaté (Município) (355410)	0,27	0,00	3,21	0,07	0,00	0,00	604	20,17
Tupã (Município) (355500)	9,91	0,00	1,52	0,15	0,00	0,00	336	51,22
Ubatuba (Município) (355540)	0,47	0,00	1,64	0,00	0,12	0,00	288	33,72
Valinhos (Município) (355620)	1,35	0,00	1,10	0,08	0,00	0,08	205	17,33
Vargem Grande Paulista (Município) (355645)	1,04	0,00	0,00	0,00	0,00	0,00	73	15,25
Várzea Paulista (Município) (355650)	1,13	0,00	1,39	0,09	0,00	0,00	222	19,24
Vinhedo (Município) (355670)	0,42	0,00	0,28	0,00	0,14	0,00	13	1,83
Votorantim (Município) (355700)	0,94	0,00	0,00	0,09	0,00	0,00	287	24,59
Votuporanga (Município) (355710)	7,18	0,00	2,32	0,11	0,00	0,00	292	32,26
Adrianópolis (Município) (410020)	1,57	0,00	0,00	0,00	0,00	0,00	5	7,84
Agudos do Sul (Município) (410030)	1,12	0,00	0,00	0,00	0,00	0,00	8	9,00
Almirante Tamandaré (Município) (410040)	4,39	0,00	0,09	0,18	0,09	0,00	173	15,50
Apucarana (Município) (410140)	11,22	0,00	0,08	0,08	0,00	0,00	401	31,02
Arapongas (Município) (410150)	7,99	0,00	0,00	0,09	0,00	0,00	345	30,31
Araucária (Município) (410180)	2,06	0,00	0,00	0,46	0,00	0,00	224	17,05
Balsa Nova (Município) (410230)	5,74	0,00	0,00	0,00	0,00	0,00	16	13,11
Bocaiúva do Sul (Município) (410310)	3,33	0,00	0,00	0,00	0,00	0,00	38	31,68
Cambé (Município) (410370)	3,20	0,00	3,59	0,00	0,00	0,00	158	15,33
Campina Grande do Sul (Município) (410400)	4,58	0,00	0,00	0,00	0,00	0,00	52	12,55
Campo Largo (Município) (410420)	12,41	0,00	0,00	0,08	0,00	0,00	276	22,54
Campo Magro (Município) (410425)	0,74	0,00	0,00	0,00	0,00	0,00	27	9,95
Campo Mourão (Município) (410430)	6,07	0,00	0,22	0,00	0,00	0,00	342	37,05
Cascavel (Município) (410480)	1,16	0,00	0,06	0,06	0,03	0,00	665	21,50
Castro (Município) (410490)	5,54	0,00	0,00	0,57	0,00	0,00	206	29,24
Cerro Azul (Município) (410520)	58,23	0,00	0,00	0,57	0,00	0,00	171	96,67
Cianorte (Município) (410550)	3,40	0,00	3,66	0,00	0,00	0,00	274	35,84
Colombo (Município) (410580)	4,26	0,00	0,00	0,13	0,00	0,00	404	17,57
Contenda (Município) (410620)	2,31	0,00	0,00	0,00	0,00	0,00	49	28,32
Curitiba (Município) (410690)	2,27	0,00	0,02	0,13	0,00	0,00	2.340	12,55
Fazenda Rio Grande (Município) (410765)	3,09	0,00	0,11	0,11	0,00	0,00	263	29,01
Foz do Iguaçu (Município) (410830)	1,78	0,00	0,80	0,00	0,04	0,00	374	14,19
Francisco Beltrão (Município) (410840)	4,45	0,00	0,12	0,00	0,00	0,00	273	31,94
Guarapuava (Município) (410940)	9,38	0,00	0,00	0,06	0,00	0,00	754	42,61
Ibiporã (Município) (410980)	14,86	0,00	3,28	0,00	0,00	0,00	515	99,42
Irati (Município) (411070)	7,58	0,00	0,00	0,00	0,00	0,00	331	55,78
Itaperuçu (Município) (411125)	2,65	0,00	0,00	0,00	0,00	0,00	84	31,85
Lapa (Município) (411320)	2,75	0,00	0,00	0,00	0,00	0,00	104	21,99
Londrina (Município) (411370)	2,52	0,00	1,93	0,09	0,00	0,00	2.136	39,34
Mandirituba (Município) (411430)	17,54	0,00	0,00	0,00	0,00	0,00	110	44,87
Marechal Cândido Rondon (Município) (411460)	8,35	0,00	1,79	0,20	0,00	0,00	144	28,63
Maringá (Município) (411520)	2,96	0,00	9,06	0,03	0,00	0,00	1.180	30,13
Palmas (Município) (411760)	16,60	0,00	0,00	0,00	0,00	0,00	569	121,07
Paranaguá (Município) (411820)	7,23	0,00	0,00	0,33	0,00	0,00	516	34,52
Paranavaí (Município) (411840)	2,44	0,00	0,93	0,00	0,00	0,00	161	18,67
Pato Branco (Município) (411850)	22,65	0,00	0,38	0,00	0,00	0,00	450	57,59
Pinhais (Município) (411915)	9,30	0,00	0,00	0,16	0,00	0,00	347	27,58
Piraquara (Município) (411950)	27,72	0,00	0,00	0,00	0,00	0,00	308	29,96
Ponta Grossa (Município) (411990)	7,71	0,00	0,00	0,06	0,00	0,00	1.437	42,96
Prudentópolis (Município) (412060)	14,43	0,00	0,00	0,00	0,00	0,00	221	43,10
Quatro Barras (Município) (412080)	2,76	0,00	0,00	0,00	0,00	0,00	27	12,42
Quitandinha (Município) (412120)	65,73	0,00	0,00	0,00	0,00	0,00	202	110,64
Rio Branco do Sul (Município) (412220)	10,59	0,00	0,00	0,00	0,00	0,00	360	112,18
Rolândia (Município) (412240)	3,83	0,00	1,92	0,00	0,00	0,00	242	38,66
São José dos Pinhais (Município) (412550)	3,96	0,00	0,10	0,34	0,00	0,00	516	17,61
Sarandi (Município) (412625)	11,19	0,11	8,39	0,00	0,00	0,00	750	83,90
Telêmaco Borba (Município) (412710)	47,03	0,00	0,00	0,00	0,00	0,00	515	68,62
Tijucas do Sul (Município) (412760)	9,51	0,00	0,00	0,63	0,00	0,00	49	31,06
Toledo (Município) (412770)	13,81	0,00	0,46	0,00	0,00	0,00	805	61,78
Tunas do Paraná (Município) (412788)	0,00	0,00	0,00	0,00	0,00	0,00	5	6,81
Umuarama (Município) (412810)	9,97	0,00	0,93	0,00	0,00	0,00	384	35,78
União da Vitória (Município) (412820)	10,74	0,00	0,00	0,00	0,00	0,00	177	31,68
Doutor Ulysses (Município) (412863)	3,44	0,00	0,00	0,00	0,00	0,00	8	13,74
Águas Mornas (Município) (420060)	1,66	0,00	0,00	0,00	0,00	0,00	16	26,58
Alfredo Wagner (Município) (420070)	11,23	0,00	0,00	1,02	0,00	0,00	56	57,18
Angelina (Município) (420090)	23,49	0,00	0,00	1,96	0,00	0,00	29	56,76
Anitápolis (Município) (420110)	70,64	0,00	0,00	6,14	0,00	0,00	34	104,42
Antônio Carlos (Município) (420120)	0,00	0,00	0,00	3,74	0,00	0,00	12	14,98
Araranguá (Município) (420140)	6,45	0,00	0,00	0,31	0,00	0,00	336	51,62
Balneário Camboriú (Município) (420200)	2,89	0,00	0,00	0,16	0,00	0,00	141	11,32
Biguaçu (Município) (420230)	2,05	0,00	0,00	1,10	0,00	0,00	124	19,55
Blumenau (Município) (420240)	4,58	0,00	0,06	0,15	0,00	0,00	714	21,38
Brusque (Município) (420290)	10,78	0,00	0,00	0,08	0,00	0,00	262	21,88
Caçador (Município) (420300)	11,06	0,00	0,00	0,00	0,00	0,00	420	55,96
Camboriú (Município) (420320)	7,33	0,00	0,00	0,28	0,00	0,00	124	17,16
Canelinha (Município) (420370)	8,73	0,00	0,00	0,87	0,87	0,00	30	26,20
Canoinhas (Município) (420380)	2,03	0,00	0,00	0,00	0,00	0,00	176	32,54
Chapecó (Município) (420420)	4,36	0,00	0,10	0,05	0,00	0,00	667	33,02
Concórdia (Município) (420430)	10,82	0,00	0,00	0,55	0,00	0,00	252	34,96
Criciúma (Município) (420460)	6,21	0,00	0,00	0,10	0,00	0,00	620	30,29
Florianópolis (Município) (420540)	1,21	0,00	0,04	0,15	0,04	0,00	676	14,65
Garopaba (Município) (420570)	1,95	0,00	0,00	0,49	0,00	0,00	31	15,09
Gaspar (Município) (420590)	3,60	0,00	0,00	0,47	0,00	0,00	188	29,46
Governador Celso Ramos (Município) (420600)	0,72	0,00	0,72	0,00	0,00	0,00	34	24,64
Içara (Município) (420700)	5,93	0,00	0,00	0,77	0,00	0,00	202	38,64
Indaial (Município) (420750)	17,27	0,00	0,16	0,00	0,00	0,00	357	57,61
Itajaí (Município) (420820)	3,87	0,00	0,00	0,05	0,00	0,00	451	22,38
Itapema (Município) (420830)	5,82	0,00	0,00	0,00	0,00	0,00	125	22,72
Jaraguá do Sul (Município) (420890)	1,19	0,00	0,00	1,19	0,00	0,00	302	18,86
Joinville (Município) (420910)	2,00	0,00	0,04	0,29	0,00	0,00	1.038	18,72
Lages (Município) (420930)	13,79	0,00	0,00	0,06	0,00	0,00	545	34,31
Leoberto Leal (Município) (420980)	15,35	0,00	0,00	3,07	0,00	0,00	9	27,62
Mafra (Município) (421010)	3,64	0,00	0,00	0,18	0,00	0,00	233	42,35
Major Gercino (Município) (421020)	0,00	0,00	0,00	2,95	0,00	0,00	9	26,56
Navegantes (Município) (421130)	8,93	0,00	0,00	0,14	0,00	0,00	520	73,69
Nova Trento (Município) (421150)	27,66	0,00	1,49	0,00	0,00	0,00	114	85,21
Palhoça (Município) (421190)	2,07	0,00	0,00	0,84	0,13	0,00	305	19,77
Paulo Lopes (Município) (421230)	2,81	0,00	0,00	0,00	0,00	0,00	15	21,06
Rancho Queimado (Município) (421430)	3,52	0,00	0,00	0,00	0,00	0,00	12	42,28
Rio do Sul (Município) (421480)	1,66	0,00	0,00	0,15	0,00	0,00	154	23,24
Santo Amaro da Imperatriz (Município) (421570)	2,78	0,00	0,00	2,78	0,00	0,00	73	33,84
São Bento do Sul (Município) (421580)	5,63	0,00	0,00	0,00	0,00	0,00	299	37,39
São Bonifácio (Município) (421590)	111,26	0,00	0,00	0,00	0,00	0,00	95	320,30
São Francisco do Sul (Município) (421620)	3,37	0,00	0,00	0,21	0,00	0,00	138	29,02
São João Batista (Município) (421630)	13,64	0,00	0,00	0,00	0,00	0,00	163	51,69
São José (Município) (421660)	2,06	0,00	0,00	1,05	0,09	0,00	423	18,51
São Pedro de Alcântara (Município) (421725)	0,00	0,00	0,00	3,81	0,00	0,00	9	17,12
Tijucas (Município) (421800)	5,78	0,00	0,00	0,87	0,00	0,00	229	66,13
Tubarão (Município) (421870)	6,27	0,00	0,00	1,08	0,29	0,00	353	34,58
Videira (Município) (421930)	19,66	0,00	0,20	0,20	0,00	0,00	229	45,48
Xanxerê (Município) (421950)	2,94	0,00	0,00	0,00	0,21	0,00	125	26,22
Alegrete (Município) (430040)	27,68	0,00	0,00	0,13	0,00	0,00	301	38,21
Alvorada (Município) (430060)	5,79	0,00	0,00	0,10	0,00	0,00	1.032	50,17
Araricá (Município) (430087)	5,72	0,00	0,00	0,00	0,00	0,00	21	40,01
Arroio dos Ratos (Município) (430110)	4,94	0,00	0,00	0,00	0,00	0,00	51	36,00
Bagé (Município) (430160)	12,59	0,00	0,00	0,08	0,00	0,00	328	27,00
Bento Gonçalves (Município) (430210)	4,81	0,00	0,00	0,00	0,00	0,00	255	22,70
Cachoeira do Sul (Município) (430300)	7,46	0,00	0,00	0,47	0,00	0,00	267	31,11
Cachoeirinha (Município) (430310)	3,75	0,00	0,00	0,08	0,00	0,00	345	27,55
Camaquã (Município) (430350)	9,14	0,00	0,00	0,15	0,00	0,00	459	69,94
Campo Bom (Município) (430390)	3,45	0,00	0,00	0,00	0,00	0,00	348	54,57
Canguçu (Município) (430450)	18,15	0,00	0,00	1,08	0,00	0,00	493	88,61
Canoas (Município) (430460)	4,68	0,00	0,00	0,18	0,00	0,00	1.352	39,77
Capão da Canoa (Município) (430463)	3,44	0,00	0,00	0,00	0,00	0,00	127	27,33
Capela de Santana (Município) (430468)	7,14	0,00	0,00	0,00	0,00	0,00	43	38,40
Carazinho (Município) (430470)	6,79	0,00	0,00	0,16	0,00	0,00	469	75,80
Caxias do Sul (Município) (430510)	2,08	0,00	0,02	0,09	0,00	0,00	679	14,44
Charqueadas (Município) (430535)	6,32	0,00	0,00	0,00	0,00	0,00	118	31,10
Cruz Alta (Município) (430610)	17,05	0,00	0,16	0,00	0,16	0,00	371	58,02
Dois Irmãos (Município) (430640)	6,36	0,00	0,00	1,00	0,33	0,00	121	40,52
Eldorado do Sul (Município) (430676)	4,01	0,00	0,00	0,00	0,00	0,00	92	24,62
Erechim (Município) (430700)	16,81	0,00	0,10	0,00	0,00	0,00	461	45,31
Estância Velha (Município) (430760)	1,96	0,00	0,00	0,43	0,00	0,00	161	35,01
Esteio (Município) (430770)	5,37	0,00	0,00	0,12	0,00	0,00	437	52,12
Farroupilha (Município) (430790)	10,88	0,00	0,00	0,00	0,00	0,00	242	35,57
Glorinha (Município) (430905)	0,00	0,00	0,00	1,34	0,00	0,00	21	28,21
Gravataí (Município) (430920)	1,92	0,00	0,04	0,26	0,00	0,00	644	23,79
Guaíba (Município) (430930)	2,43	0,00	0,00	0,20	0,00	0,00	397	40,16
Ijuí (Município) (431020)	5,21	0,00	0,00	0,36	0,00	0,00	260	31,49
Ivoti (Município) (431080)	5,98	0,00	0,00	0,00	0,00	0,00	81	37,26
Lajeado (Município) (431140)	3,34	0,00	0,00	0,39	0,00	0,00	246	31,64
Montenegro (Município) (431240)	8,91	0,00	0,16	0,16	0,00	0,00	425	67,61
Nova Hartz (Município) (431306)	1,51	0,00	0,00	1,51	0,00	0,00	48	24,20
Nova Santa Rita (Município) (431337)	1,19	0,00	0,00	0,00	0,00	0,00	35	13,84
Novo Hamburgo (Município) (431340)	2,78	0,00	0,00	0,52	0,00	0,00	693	27,92
Parobé (Município) (431405)	13,26	0,00	0,00	0,54	0,00	0,00	301	54,67
Passo Fundo (Município) (431410)	4,14	0,00	0,00	0,51	0,00	0,00	914	46,72
Pelotas (Município) (431440)	1,05	0,00	0,00	0,35	0,03	0,00	1.186	34,67
Portão (Município) (431480)	2,97	0,00	0,00	0,59	0,00	0,00	133	39,57
Porto Alegre (Município) (431490)	8,07	0,01	0,01	0,16	0,01	0,00	5.237	35,57
Rio Grande (Município) (431560)	3,77	0,00	0,00	0,14	0,00	0,00	773	37,34
Santa Cruz do Sul (Município) (431680)	12,21	0,00	0,00	1,20	0,00	0,00	416	33,19
Santa Maria (Município) (431690)	2,15	0,00	0,00	0,11	0,00	0,00	1.048	38,13
Sant'Ana do Livramento (Município) (431710)	6,60	0,00	0,00	0,24	0,00	0,00	577	69,25
Santa Rosa (Município) (431720)	29,88	0,00	0,42	0,97	0,00	0,00	408	56,70
Santo Ângelo (Município) (431750)	14,07	0,00	0,13	0,00	0,00	0,00	409	51,83
Santo Antônio da Patrulha (Município) (431760)	3,59	0,00	0,00	0,00	0,00	0,00	253	60,55
São Borja (Município) (431800)	31,86	0,00	0,00	0,00	0,00	0,00	548	86,86
São Gabriel (Município) (431830)	3,67	0,00	0,00	0,00	0,00	0,00	191	30,47
São Jerônimo (Município) (431840)	7,27	0,00	0,00	0,00	0,00	0,00	156	66,67
São Leopoldo (Município) (431870)	3,26	0,00	0,00	0,26	0,00	0,00	859	37,84
Sapiranga (Município) (431990)	2,65	0,00	0,00	0,38	0,00	0,00	205	25,90
Sapucaia do Sul (Município) (432000)	1,89	0,00	0,15	0,15	0,00	0,00	581	42,18
Taquara (Município) (432120)	4,73	0,00	0,00	0,00	0,00	0,00	241	42,23
Tramandaí (Município) (432160)	3,50	0,00	0,00	0,00	0,00	0,00	163	35,63
Triunfo (Município) (432200)	25,33	0,00	0,00	1,45	0,00	0,00	169	61,15
Uruguaiana (Município) (432240)	2,16	0,00	0,00	0,00	0,00	0,00	403	31,10
Vacaria (Município) (432250)	25,09	0,00	0,00	0,00	0,00	0,00	240	37,17
Venâncio Aires (Município) (432260)	16,97	0,00	0,00	7,77	0,00	0,00	337	48,47
Viamão (Município) (432300)	4,74	0,00	0,04	0,28	0,00	0,00	915	36,45
Campo Grande (Município) (500270)	1,60	0,00	0,33	0,01	0,00	0,00	2.426	28,77
Corumbá (Município) (500320)	20,74	0,00	1,57	0,00	0,00	0,00	848	78,51
Dourados (Município) (500370)	8,90	0,00	0,38	0,00	0,00	0,00	701	33,35
Naviraí (Município) (500570)	9,27	0,00	0,59	0,00	0,00	0,00	323	63,72
Nova Andradina (Município) (500620)	13,20	0,00	1,80	0,00	0,00	0,00	371	74,19
Ponta Porã (Município) (500660)	12,08	0,00	1,17	0,00	0,00	0,00	387	45,40
Sidrolândia (Município) (500790)	16,90	0,00	1,41	0,00	0,00	0,00	354	71,21
Três Lagoas (Município) (500830)	9,40	0,00	1,43	0,09	0,00	0,00	618	55,35
Alta Floresta (Município) (510025)	11,23	0,00	2,61	0,20	0,00	0,00	184	36,89
Barão de Melgaço (Município) (510160)	0,00	0,00	0,00	0,00	0,00	0,00	9	11,93
Barra do Garças (Município) (510180)	0,52	0,00	0,00	0,00	0,00	0,00	190	32,70
Cáceres (Município) (510250)	6,77	0,00	0,67	0,00	0,00	0,00	343	38,07
Chapada dos Guimarães (Município) (510300)	3,77	0,00	2,70	0,00	0,00	0,00	53	28,57
Cuiabá (Município) (510340)	4,71	0,00	0,87	0,00	0,03	0,00	1.652	28,71
Jangada (Município) (510490)	0,00	0,00	0,00	0,00	0,00	0,00	26	32,96
Lucas do Rio Verde (Município) (510525)	6,90	0,00	0,36	0,18	0,00	0,00	309	56,09
Nossa Senhora do Livramento (Município) (510610)	13,98	0,00	3,50	0,00	0,00	0,00	48	41,94
Nova Brasilândia (Município) (510620)	4,83	0,00	0,00	0,00	0,00	0,00	3	7,25
Planalto da Serra (Município) (510645)	0,00	0,00	0,00	0,00	0,00	0,00	3	11,26
Poconé (Município) (510650)	57,34	0,00	3,43	0,00	0,00	0,00	366	114,05
Primavera do Leste (Município) (510704)	10,27	0,00	0,89	0,00	0,00	0,00	253	44,82
Rondonópolis (Município) (510760)	1,70	0,00	0,05	0,00	0,00	0,00	629	29,71
Rosário Oeste (Município) (510770)	38,21	0,00	4,63	0,00	0,00	0,00	110	63,68
Santo Antônio do Leverger (Município) (510780)	2,63	0,00	0,00	0,00	0,00	0,00	29	15,24
Sinop (Município) (510790)	2,05	0,00	1,97	0,00	0,16	0,00	295	23,26
Sorriso (Município) (510792)	9,13	0,00	0,64	0,00	0,51	0,00	272	34,99
Tangará da Serra (Município) (510795)	15,06	0,00	0,65	0,00	0,11	0,00	509	55,15
Várzea Grande (Município) (510840)	16,14	0,00	0,79	0,00	0,08	0,00	1.028	38,68
Abadia de Goiás (Município) (520005)	16,81	0,00	1,29	0,00	0,00	0,00	43	55,61
Águas Lindas de Goiás (Município) (520025)	3,62	0,00	0,82	0,00	0,00	0,00	426	23,34
Anápolis (Município) (520110)	7,73	0,00	1,19	0,00	0,06	0,00	1.568	43,32
Aparecida de Goiânia (Município) (520140)	5,57	0,00	4,01	0,00	0,06	0,00	1.914	37,43
Aragoiânia (Município) (520180)	65,75	0,00	7,54	0,00	0,00	0,00	81	87,30
Bela Vista de Goiás (Município) (520330)	30,61	0,00	75,98	0,00	0,00	0,00	246	90,73
Bonfinópolis (Município) (520355)	2,35	0,00	1,18	0,00	0,00	0,00	16	18,81
Brazabrantes (Município) (520360)	14,35	0,00	0,00	0,00	0,00	0,00	3	8,61
Caldas Novas (Município) (520450)	5,02	0,00	5,02	0,00	0,00	0,00	278	34,88
Caldazinha (Município) (520455)	2,79	0,00	2,79	0,00	0,00	0,00	5	13,96
Catalão (Município) (520510)	4,23	0,00	12,91	0,00	0,00	0,00	375	38,73
Caturaí (Município) (520520)	8,09	0,00	2,02	0,00	0,00	0,00	12	24,27
Cidade Ocidental (Município) (520549)	2,70	0,00	1,11	0,16	0,00	0,00	90	14,31
Cristalina (Município) (520620)	4,98	0,00	0,38	0,00	0,00	0,00	147	28,14
Formosa (Município) (520800)	2,90	0,00	3,35	0,00	0,00	0,00	337	30,53
Goianápolis (Município) (520840)	105,33	0,00	0,91	0,00	0,00	0,00	12	10,90
Goianésia (Município) (520860)	58,90	0,00	27,60	0,00	0,00	0,00	298	45,94
Goiânia (Município) (520870)	11,29	0,00	6,74	0,00	0,04	0,00	4.890	34,62
Goianira (Município) (520880)	66,57	0,00	16,32	0,00	0,26	0,00	255	66,05
Guapó (Município) (520920)	9,02	0,00	0,69	0,00	0,00	0,00	32	22,19
Hidrolândia (Município) (520970)	22,17	0,00	15,99	0,52	0,00	0,00	147	75,80
Inhumas (Município) (521000)	38,32	0,00	19,75	0,00	0,00	0,00	537	105,00
Itumbiara (Município) (521150)	8,54	0,00	0,70	0,00	0,00	0,00	52	5,22
Jataí (Município) (521190)	7,90	0,00	9,27	0,11	0,00	0,00	301	31,72
Luziânia (Município) (521250)	1,99	0,00	3,98	0,00	0,05	0,00	289	15,12
Mineiros (Município) (521310)	14,17	0,00	0,84	0,00	0,00	0,00	146	24,63
Nerópolis (Município) (521450)	14,15	0,00	14,89	0,00	0,00	0,00	236	87,87
Nova Veneza (Município) (521500)	2,23	0,00	1,12	0,00	0,00	0,00	40	44,66
Novo Gama (Município) (521523)	3,24	0,00	3,91	0,00	0,00	0,00	143	13,63
Planaltina (Município) (521760)	5,65	0,00	3,34	0,00	0,00	0,00	257	29,63
Rio Verde (Município) (521880)	14,44	0,00	0,99	0,00	0,00	0,00	1.031	50,98
Santo Antônio de Goiás (Município) (521973)	33,39	0,00	3,71	0,00	0,00	0,00	30	55,65
Santo Antônio do Descoberto (Município) (521975)	7,54	0,00	0,43	0,00	0,00	0,00	121	17,54
Senador Canedo (Município) (522045)	19,14	0,00	10,34	0,00	0,10	0,00	543	55,57
Terezópolis de Goiás (Município) (522119)	5,51	0,00	0,00	0,00	0,00	0,00	18	24,79
Trindade (Município) (522140)	50,40	0,00	16,02	0,00	0,09	0,00	823	71,27
Valparaíso de Goiás (Município) (522185)	2,13	0,00	0,67	0,00	0,07	0,07	159	10,60
Brasília (Município) (530010)	4,42	0,00	1,40	0,02	0,01	0,01	6.553	22,97
