Localidade	"Extensão da rede de distribuição de água, em km
(km) (SNIS)"	"Extensão da rede de distribuição de esgoto, em km
(km) (SNIS)"	"Investimentos realizados pelo prestador de serviços, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos realizados pelo município, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos realizados pelo governo estadual, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos totais em saneamento
(R$ a preços de 2019) (ITB)"	"Investimentos per capita em saneamento
(R$ a preços de 2019) (ITB)"
Porto Feliz (Município) (354060)	185,36	141,55	5.110.061,43	19.672.490,48	0,00	24.782.551,91	506,87
Porto Ferreira (Município) (354070)	249,00	228,00	7.412.225,77	643.491,68	41.545,52	8.097.262,97	157,53
Praia Grande (Município) (354100)	903,22	414,05	148.588.888,28	0,00	0,00	148.588.888,28	567,02
Presidente Prudente (Município) (354140)	928,47	776,42	19.504.036,47	0,00	0,00	19.504.036,47	93,95
Registro (Município) (354260)	202,73	194,06	10.938.612,51	0,00	0,00	10.938.612,51	201,59
Ribeirão Pires (Município) (354330)	464,35	283,74	24.535.269,95	0,00	0,00	24.535.269,95	217,00
Ribeirão Preto (Município) (354340)	1.470,00	1.353,00	16.178.298,81	0,00	0,00	16.178.298,81	26,76
Rio Claro (Município) (354390)	886,52	1.000,00	0,00	0,00	0,00	0,00	0,00
Rio Grande da Serra (Município) (354410)	119,00	57,77	7.149.894,56	0,00	0,00	7.149.894,56	162,59
Salesópolis (Município) (354500)	58,81	43,19	365.960,99	0,00	0,00	365.960,99	23,41
Salto (Município) (354520)	415,00	390,00	3.149.717,73	0,00	0,00	3.149.717,73	29,85
Santa Bárbara d'Oeste (Município) (354580)	702,77	548,70	11.910.073,65	0,00	0,00	11.910.073,65	66,16
Santa Isabel (Município) (354680)	98,00	62,00	0,00	0,00	0,00	0,00	0,00
Santana de Parnaíba (Município) (354730)	468,41	187,69	6.486.308,07	0,00	0,00	6.486.308,07	59,61
Santo André (Município) (354780)	1.786,51	1.195,18	18.452.384,27	0,00	0,00	18.452.384,27	27,28
Santos (Município) (354850)	1.374,17	533,51	56.006.097,24	0,00	0,00	56.006.097,24	133,54
São Bernardo do Campo (Município) (354870)	1.687,88	1.043,66	39.912.509,51	0,00	0,00	39.912.509,51	52,14
São Caetano do Sul (Município) (354880)	438,96	321,17	12.333.506,10	0,00	0,00	12.333.506,10	82,63
São Carlos (Município) (354890)	980,00	950,00	9.146.497,27	0,00	0,00	9.146.497,27	41,21
São João da Boa Vista (Município) (354910)	366,42	337,87	14.072.572,25	0,00	0,00	14.072.572,25	168,25
São Joaquim da Barra (Município) (354940)	175,00	165,00	139.411,86	0,00	0,00	139.411,86	3,00
São José do Rio Pardo (Município) (354970)	187,00	144,00	316.293,82	0,00	0,00	316.293,82	6,09
São José do Rio Preto (Município) (354980)	1.433,00	1.447,00	12.882.539,35	0,00	0,00	12.882.539,35	31,55
São José dos Campos (Município) (354990)	1.039,79	781,17	75.815.702,49	0,00	0,00	75.815.702,49	120,36
São Lourenço da Serra (Município) (354995)	30,53	33,80	1.833.316,26	0,00	0,00	1.833.316,26	131,20
São Paulo (Município) (355030)	20.017,41	16.079,54	1.395.073.361,53	0,00	0,00	1.395.073.361,53	123,97
São Roque (Município) (355060)	321,80	136,88	8.401.574,65	0,00	0,00	8.401.574,65	106,59
São Sebastião (Município) (355070)	346,00	213,97	25.037.573,29	0,00	0,00	25.037.573,29	338,61
São Vicente (Município) (355100)	837,24	317,10	52.606.852,84	0,00	0,00	52.606.852,84	158,24
Sertãozinho (Município) (355170)	440,00	350,00	1.870.281,85	4.467.874,60	229.596,41	6.567.752,86	59,67
Sorocaba (Município) (355220)	1.792,00	1.248,00	66.186.365,95	0,00	0,00	66.186.365,95	112,83
Sumaré (Município) (355240)	710,00	708,00	675.229,18	16.690.519,99	0,00	17.365.749,17	71,96
Suzano (Município) (355250)	763,94	541,25	17.680.797,98	0,00	0,00	17.680.797,98	67,36
Taboão da Serra (Município) (355280)	389,44	265,05	5.987.336,40	0,00	0,00	5.987.336,40	24,49
Taquaritinga (Município) (355370)	203,00	198,00	2.956.641,67	0,00	0,00	2.956.641,67	54,76
Tatuí (Município) (355400)	433,71	238,06	5.883.301,02	0,00	0,00	5.883.301,02	54,82
Taubaté (Município) (355410)	834,73	574,31	19.944.174,80	0,00	0,00	19.944.174,80	71,57
Tupã (Município) (355500)	250,78	239,66	3.554.652,76	0,00	0,00	3.554.652,76	56,00
Ubatuba (Município) (355540)	372,78	139,04	16.084.223,61	0,00	0,00	16.084.223,61	204,11
Valinhos (Município) (355620)	615,89	501,02	3.040.280,79	0,00	0,00	3.040.280,79	28,47
Vargem Grande Paulista (Município) (355645)	224,61	46,48	22.073.363,46	0,00	0,00	22.073.363,46	513,37
Várzea Paulista (Município) (355650)	210,27	180,07	4.440.130,86	0,00	0,00	4.440.130,86	41,46
Vinhedo (Município) (355670)	490,00	269,00	9.979.006,93	0,00	0,00	9.979.006,93	156,88
Votorantim (Município) (355700)	394,16	331,76	1.303.270,60	2.752.853,30	0,00	4.056.123,89	37,28
Votuporanga (Município) (355710)	374,00	372,00	6.966.023,22	0,00	0,00	6.966.023,22	82,25
Adrianópolis (Município) (410020)	36,01	0,00	122.131,97	0,00	0,00	122.131,97	19,15
Agudos do Sul (Município) (410030)	49,20	0,00	1.004.433,51	0,00	0,00	1.004.433,51	121,46
Almirante Tamandaré (Município) (410040)	442,23	96,49	7.190.056,67	0,00	0,00	7.190.056,67	69,67
Apucarana (Município) (410140)	415,54	209,26	18.120.939,83	0,00	0,00	18.120.939,83	149,86
Arapongas (Município) (410150)	518,51	242,64	10.789.565,85	0,00	0,00	10.789.565,85	103,60
Araucária (Município) (410180)	569,55	210,78	3.626.624,62	0,00	0,00	3.626.624,62	30,44
Balsa Nova (Município) (410230)	156,83	12,70	1.516.571,49	0,00	0,00	1.516.571,49	134,21
Bocaiúva do Sul (Município) (410310)	42,44	8,33	121.494,90	0,00	0,00	121.494,90	11,06
Cambé (Município) (410370)	261,76	334,99	5.653.181,09	0,00	0,00	5.653.181,09	58,44
Campina Grande do Sul (Município) (410400)	212,21	155,54	1.630.863,29	0,00	0,00	1.630.863,29	42,07
Campo Largo (Município) (410420)	550,23	266,90	5.590.010,47	0,00	0,00	5.590.010,47	49,74
Campo Magro (Município) (410425)	97,76	23,44	3.399.024,10	0,00	0,00	3.399.024,10	136,82
Campo Mourão (Município) (410430)	352,40	327,77	5.688.620,24	0,00	0,00	5.688.620,24	65,24
Cascavel (Município) (410480)	1.126,33	764,34	29.637.657,59	0,00	0,00	29.637.657,59	103,55
Castro (Município) (410490)	202,29	177,27	6.891.155,63	0,00	0,00	6.891.155,63	102,72
Cerro Azul (Município) (410520)	44,12	1,18	483.669,45	0,00	0,00	483.669,45	28,56
Cianorte (Município) (410550)	524,42	187,41	6.282.994,50	0,00	0,00	6.282.994,50	89,81
Colombo (Município) (410580)	856,07	249,23	16.282.282,36	0,00	0,00	16.282.282,36	76,45
Contenda (Município) (410620)	76,10	0,00	984.257,50	0,00	0,00	984.257,50	61,94
Curitiba (Município) (410690)	6.954,23	5.368,41	104.569.498,30	0,00	0,00	104.569.498,30	59,69
Fazenda Rio Grande (Município) (410765)	376,83	147,36	8.487.963,73	0,00	0,00	8.487.963,73	103,92
Foz do Iguaçu (Município) (410830)	1.011,91	795,16	10.271.378,55	0,00	0,00	10.271.378,55	40,11
Francisco Beltrão (Município) (410840)	325,64	220,07	3.827.247,34	0,00	0,00	3.827.247,34	48,48
Guarapuava (Município) (410940)	774,45	521,63	19.773.533,80	0,00	0,00	19.773.533,80	118,17
Ibiporã (Município) (410980)	306,33	218,00	203.003,00	0,00	0,00	203.003,00	4,21
Irati (Município) (411070)	326,24	238,78	4.863.795,64	0,00	0,00	4.863.795,64	86,53
Itaperuçu (Município) (411125)	49,11	0,00	1.985.656,35	0,00	0,00	1.985.656,35	83,13
Lapa (Município) (411320)	212,76	88,89	953.985,46	0,00	0,00	953.985,46	21,23
Londrina (Município) (411370)	1.771,12	1.390,45	83.658.127,24	0,00	0,00	83.658.127,24	165,10
Mandirituba (Município) (411430)	101,54	4,35	587.631,93	0,00	0,00	587.631,93	26,45
Marechal Cândido Rondon (Município) (411460)	441,16	9,82	1.373.719,41	0,00	0,00	1.373.719,41	29,34
Maringá (Município) (411520)	1.539,96	1.356,72	47.869.093,34	0,00	0,00	47.869.093,34	134,06
Palmas (Município) (411760)	151,39	112,44	2.309.479,34	0,00	0,00	2.309.479,34	53,85
Paranaguá (Município) (411820)	584,38	353,61	14.346.592,15	0,00	0,00	14.346.592,15	102,13
Paranavaí (Município) (411840)	566,86	410,37	5.590.099,65	0,00	0,00	5.590.099,65	68,51
Pato Branco (Município) (411850)	390,45	303,78	4.006.848,52	0,00	0,00	4.006.848,52	55,37
Pinhais (Município) (411915)	451,03	344,33	12.559.503,78	0,00	0,00	12.559.503,78	107,34
Piraquara (Município) (411950)	555,48	339,96	11.956.434,14	0,00	0,00	11.956.434,14	128,28
Ponta Grossa (Município) (411990)	1.294,52	1.139,01	21.116.942,08	0,00	0,00	21.116.942,08	67,77
Prudentópolis (Município) (412060)	149,16	144,12	2.347.400,36	0,00	0,00	2.347.400,36	48,11
Quatro Barras (Município) (412080)	148,25	85,71	7.988.154,66	0,00	0,00	7.988.154,66	402,41
Quitandinha (Município) (412120)	35,47	0,00	132.536,54	0,00	0,00	132.536,54	7,76
Rio Branco do Sul (Município) (412220)	-	-	-	-	-	-	-
Rolândia (Município) (412240)	253,09	117,51	9.824.183,84	0,00	0,00	9.824.183,84	169,79
São José dos Pinhais (Município) (412550)	1.128,69	627,28	13.845.280,52	0,00	0,00	13.845.280,52	52,40
Sarandi (Município) (412625)	520,00	25,00	4.441.227,28	0,00	0,00	4.441.227,28	53,61
Telêmaco Borba (Município) (412710)	217,17	195,44	1.883.208,12	0,00	0,00	1.883.208,12	26,95
Tijucas do Sul (Município) (412760)	85,54	0,00	395.751,22	0,00	0,00	395.751,22	27,22
Toledo (Município) (412770)	503,61	309,92	15.453.114,00	0,00	0,00	15.453.114,00	129,52
Tunas do Paraná (Município) (412788)	17,47	0,00	1.833.869,18	0,00	0,00	1.833.869,18	293,14
Umuarama (Município) (412810)	441,68	449,08	1.879.476,47	0,00	0,00	1.879.476,47	18,67
União da Vitória (Município) (412820)	274,65	85,96	793.519,73	0,00	0,00	793.519,73	15,05
Doutor Ulysses (Município) (412863)	-	-	-	-	-	-	-
Águas Mornas (Município) (420060)	24,08	0,00	22.045,46	0,00	0,00	22.045,46	3,97
Alfredo Wagner (Município) (420070)	17,72	0,00	0,00	0,00	0,00	0,00	0,00
Angelina (Município) (420090)	7,56	0,00	19.262,09	0,00	0,00	19.262,09	3,67
Anitápolis (Município) (420110)	-	-	-	-	-	-	-
Antônio Carlos (Município) (420120)	52,03	0,00	132.086,86	0,00	0,00	132.086,86	17,71
Araranguá (Município) (420140)	351,75	0,00	6.850.832,08	0,00	0,00	6.850.832,08	111,74
Balneário Camboriú (Município) (420200)	265,00	169,00	21.973.184,91	0,00	0,00	21.973.184,91	203,29
Biguaçu (Município) (420230)	171,59	0,00	732.590,72	0,00	0,00	732.590,72	12,59
Blumenau (Município) (420240)	1.498,00	127,00	5.382.157,06	0,00	0,00	5.382.157,06	17,42
Brusque (Município) (420290)	570,00	0,00	3.110.228,23	0,00	0,00	3.110.228,23	29,48
Caçador (Município) (420300)	239,73	0,00	119.874,87	0,00	0,00	119.874,87	1,69
Camboriú (Município) (420320)	250,00	0,00	1.769.212,85	0,00	0,00	1.769.212,85	28,37
Canelinha (Município) (420370)	49,65	0,00	406.800,51	0,00	0,00	406.800,51	38,37
Canoinhas (Município) (420380)	301,00	2,99	144.392,03	0,00	0,00	144.392,03	2,74
Chapecó (Município) (420420)	654,61	211,89	787.522,62	0,00	0,00	787.522,62	4,29
Concórdia (Município) (420430)	229,82	3,50	24.086,86	0,00	0,00	24.086,86	0,35
Criciúma (Município) (420460)	945,12	0,00	35.763.650,70	0,00	0,00	35.763.650,70	185,97
Florianópolis (Município) (420540)	904,80	556,90	50.328.108,59	0,00	0,00	50.328.108,59	119,48
Garopaba (Município) (420570)	90,45	0,00	496.629,09	0,00	0,00	496.629,09	27,38
Gaspar (Município) (420590)	373,10	0,00	219.784,93	0,00	0,00	219.784,93	3,79
Governador Celso Ramos (Município) (420600)	136,00	0,00	168.164,86	0,00	0,00	168.164,86	12,94
Içara (Município) (420700)	270,29	1,00	1.126.503,72	0,00	0,00	1.126.503,72	19,15
Indaial (Município) (420750)	341,11	0,00	328.980,11	0,00	0,00	328.980,11	6,00
Itajaí (Município) (420820)	633,00	0,00	29.227.069,58	0,00	0,00	29.227.069,58	159,39
Itapema (Município) (420830)	209,96	62,64	6.668.710,12	0,00	0,00	6.668.710,12	145,61
Jaraguá do Sul (Município) (420890)	640,00	319,00	10.345.579,77	0,00	0,00	10.345.579,77	72,28
Joinville (Município) (420910)	2.073,38	212,07	52.883.212,56	0,00	0,00	52.883.212,56	102,63
Lages (Município) (420930)	747,08	77,00	111.857,04	0,00	0,00	111.857,04	0,71
Leoberto Leal (Município) (420980)	6,02	0,00	6.209,98	0,00	0,00	6.209,98	1,85
Mafra (Município) (421010)	261,10	0,00	155.937,38	0,00	0,00	155.937,38	2,95
Major Gercino (Município) (421020)	6,64	0,00	0,00	0,00	0,00	0,00	0,00
Navegantes (Município) (421130)	225,00	0,00	613.076,25	0,00	0,00	613.076,25	10,12
Nova Trento (Município) (421150)	87,00	0,00	145.554,22	0,00	0,00	145.554,22	11,94
Palhoça (Município) (421190)	560,00	32,00	0,00	0,00	0,00	0,00	0,00
Paulo Lopes (Município) (421230)	9,92	0,00	78.805,48	0,00	0,00	78.805,48	11,78
Rancho Queimado (Município) (421430)	8,53	0,00	1.640,40	0,00	0,00	1.640,40	0,60
Rio do Sul (Município) (421480)	270,24	0,00	1.181.879,17	0,00	0,00	1.181.879,17	19,31
Santo Amaro da Imperatriz (Município) (421570)	119,27	0,00	90.829,67	0,00	0,00	90.829,67	4,58
São Bento do Sul (Município) (421580)	554,75	95,05	3.677.705,72	0,00	0,00	3.677.705,72	49,17
São Bonifácio (Município) (421590)	5,63	0,00	9.465,45	0,00	0,00	9.465,45	3,15
São Francisco do Sul (Município) (421620)	301,19	0,00	2.572.540,37	0,00	0,00	2.572.540,37	60,50
São João Batista (Município) (421630)	94,87	0,00	2.058.752,51	0,00	0,00	2.058.752,51	78,40
São José (Município) (421660)	321,02	134,40	10.626.834,94	0,00	0,00	10.626.834,94	50,65
São Pedro de Alcântara (Município) (421725)	-	-	-	-	-	-	-
Tijucas (Município) (421800)	129,50	0,00	541.783,29	0,00	0,00	541.783,29	17,50
Tubarão (Município) (421870)	529,00	0,00	4.811.859,80	0,00	0,00	4.811.859,80	49,49
Videira (Município) (421930)	156,00	0,00	379.976,05	0,00	0,00	379.976,05	8,05
Xanxerê (Município) (421950)	159,63	0,00	114.707,80	0,00	0,00	114.707,80	2,60
Alegrete (Município) (430040)	166,24	24,00	3.094.630,46	0,00	0,00	3.094.630,46	39,85
Alvorada (Município) (430060)	552,91	160,00	53.494.329,38	0,00	0,00	53.494.329,38	273,39
Araricá (Município) (430087)	-	-	-	-	-	-	-
Arroio dos Ratos (Município) (430110)	95,15	0,00	251.999,79	0,00	0,00	251.999,79	18,52
Bagé (Município) (430160)	466,08	280,17	1.611.240,13	0,00	0,00	1.611.240,13	13,80
Bento Gonçalves (Município) (430210)	369,79	0,00	691.968,89	0,00	0,00	691.968,89	6,45
Cachoeira do Sul (Município) (430300)	370,17	81,00	5.638.966,10	0,00	0,00	5.638.966,10	67,27
Cachoeirinha (Município) (430310)	295,34	176,00	2.470.944,13	0,00	0,00	2.470.944,13	20,89
Camaquã (Município) (430350)	192,73	0,00	351.985,37	0,00	0,00	351.985,37	5,61
Campo Bom (Município) (430390)	225,42	5,00	1.231.609,91	0,00	0,00	1.231.609,91	20,50
Canguçu (Município) (430450)	68,43	56,00	2.430.866,30	0,00	0,00	2.430.866,30	45,64
Canoas (Município) (430460)	739,50	136,00	85.715.472,14	0,00	0,00	85.715.472,14	264,70
Capão da Canoa (Município) (430463)	178,19	39,00	13.941.208,46	0,00	0,00	13.941.208,46	331,62
Capela de Santana (Município) (430468)	19,37	25,00	120.834,26	0,00	0,00	120.834,26	10,41
Carazinho (Município) (430470)	209,41	0,00	7.061.286,92	0,00	0,00	7.061.286,92	119,04
Caxias do Sul (Município) (430510)	1.461,32	1.481,00	130.408.299,64	0,00	0,00	130.408.299,64	299,40
Charqueadas (Município) (430535)	119,55	0,00	2.989.491,53	0,00	0,00	2.989.491,53	84,64
Cruz Alta (Município) (430610)	226,67	33,00	1.032.033,99	0,00	0,00	1.032.033,99	16,43
Dois Irmãos (Município) (430640)	129,06	27,53	1.118.267,65	0,00	0,00	1.118.267,65	40,56
Eldorado do Sul (Município) (430676)	76,33	0,00	183.147,42	0,00	0,00	183.147,42	5,33
Erechim (Município) (430700)	308,47	0,00	2.058.185,17	0,00	0,00	2.058.185,17	21,42
Estância Velha (Município) (430760)	152,99	7,00	2.161.740,72	0,00	0,00	2.161.740,72	50,78
Esteio (Município) (430770)	174,37	1,00	59.394.402,60	0,00	0,00	59.394.402,60	735,49
Farroupilha (Município) (430790)	251,32	0,00	963.716,75	0,00	0,00	963.716,75	15,14
Glorinha (Município) (430905)	36,14	0,00	0,00	0,00	0,00	0,00	0,00
Gravataí (Município) (430920)	728,27	245,00	9.658.984,76	0,00	0,00	9.658.984,76	37,78
Guaíba (Município) (430930)	273,36	13,00	16.385.877,00	0,00	0,00	16.385.877,00	172,11
Ijuí (Município) (431020)	369,15	0,00	4.256.699,80	0,00	0,00	4.256.699,80	53,94
Ivoti (Município) (431080)	113,04	0,00	222.496,93	0,00	0,00	222.496,93	11,20
Lajeado (Município) (431140)	274,69	0,00	244.578,56	0,00	0,00	244.578,56	3,42
Montenegro (Município) (431240)	198,11	0,00	268.472,07	0,00	0,00	268.472,07	4,52
Nova Hartz (Município) (431306)	-	-	-	-	-	-	-
Nova Santa Rita (Município) (431337)	70,43	0,00	848.434,85	0,00	0,00	848.434,85	37,35
Novo Hamburgo (Município) (431340)	758,50	14,37	20.231.645,61	4.314.409,82	0,00	24.546.055,43	102,73
Parobé (Município) (431405)	90,33	0,00	454.893,44	0,00	0,00	454.893,44	8,83
Passo Fundo (Município) (431410)	771,00	34,00	11.084.280,34	0,00	0,00	11.084.280,34	59,97
Pelotas (Município) (431440)	907,00	384,00	2.397.565,06	0,00	0,00	2.397.565,06	7,30
Portão (Município) (431480)	66,66	0,00	7.743.749,63	0,00	0,00	7.743.749,63	250,44
Porto Alegre (Município) (431490)	3.853,00	1.733,00	263.328.540,66	0,00	0,00	263.328.540,66	186,84
Rio Grande (Município) (431560)	637,96	110,00	33.148.167,65	0,00	0,00	33.148.167,65	168,07
Santa Cruz do Sul (Município) (431680)	449,68	51,00	3.667.285,24	0,00	0,00	3.667.285,24	30,98
Santa Maria (Município) (431690)	790,21	241,00	14.551.884,71	0,00	0,00	14.551.884,71	55,75
Sant'Ana do Livramento (Município) (431710)	274,00	97,00	3.714.804,22	0,00	0,00	3.714.804,22	45,05
Santa Rosa (Município) (431720)	263,71	42,00	5.704.232,22	0,00	0,00	5.704.232,22	83,17
Santo Ângelo (Município) (431750)	248,88	29,00	853.377,87	0,00	0,00	853.377,87	11,19
Santo Antônio da Patrulha (Município) (431760)	94,51	0,00	9.538.151,79	0,00	0,00	9.538.151,79	240,35
São Borja (Município) (431800)	199,10	50,00	519.306,81	0,00	0,00	519.306,81	8,42
São Gabriel (Município) (431830)	184,88	27,00	278.996,16	0,00	0,00	278.996,16	4,62
São Jerônimo (Município) (431840)	48,00	0,00	112.074,32	0,00	0,00	112.074,32	5,06
São Leopoldo (Município) (431870)	723,00	94,00	17.340.523,00	0,00	0,00	17.340.523,00	81,00
Sapiranga (Município) (431990)	245,36	0,00	1.374.003,14	0,00	0,00	1.374.003,14	18,32
Sapucaia do Sul (Município) (432000)	253,65	2,00	42.733.661,07	0,00	0,00	42.733.661,07	326,32
Taquara (Município) (432120)	137,36	0,00	543.208,83	0,00	0,00	543.208,83	9,94
Tramandaí (Município) (432160)	249,04	47,00	4.729.535,79	0,00	0,00	4.729.535,79	113,73
Triunfo (Município) (432200)	93,00	0,00	1.268.106,60	0,00	0,00	1.268.106,60	49,16
Uruguaiana (Município) (432240)	328,49	48,00	482.193,08	0,00	0,00	482.193,08	3,84
Vacaria (Município) (432250)	245,90	0,00	377.592,21	0,00	0,00	377.592,21	6,16
Venâncio Aires (Município) (432260)	233,07	0,00	2.236.004,22	0,00	0,00	2.236.004,22	33,91
Viamão (Município) (432300)	836,22	8,00	48.711.148,74	0,00	0,00	48.711.148,74	203,49
Campo Grande (Município) (500270)	3.429,17	1.479,00	63.316.244,68	0,00	0,00	63.316.244,68	80,47
Corumbá (Município) (500320)	328,00	0,00	15.008.152,08	0,00	0,00	15.008.152,08	144,72
Dourados (Município) (500370)	801,00	290,52	9.859.320,60	0,00	0,00	9.859.320,60	50,29
Naviraí (Município) (500570)	188,42	41,42	1.921.678,26	0,00	0,00	1.921.678,26	41,39
Nova Andradina (Município) (500620)	164,00	20,97	1.615.121,77	0,00	0,00	1.615.121,77	35,43
Ponta Porã (Município) (500660)	288,00	26,17	6.707.822,09	0,00	0,00	6.707.822,09	86,14
Sidrolândia (Município) (500790)	82,00	0,00	1.270.289,30	0,00	0,00	1.270.289,30	30,15
Três Lagoas (Município) (500830)	446,00	89,13	16.475.254,24	0,00	0,00	16.475.254,24	161,85
Alta Floresta (Município) (510025)	183,43	70,16	0,00	0,00	0,00	0,00	0,00
Barão de Melgaço (Município) (510160)	-	-	-	-	-	-	-
Barra do Garças (Município) (510180)	328,00	90,00	2.851.402,45	0,00	0,00	2.851.402,45	50,41
Cáceres (Município) (510250)	234,45	12,00	123.570,47	0,00	0,00	123.570,47	1,41
Chapada dos Guimarães (Município) (510300)	-	-	-	-	-	-	-
Cuiabá (Município) (510340)	2.864,00	648,29	7.911.520,66	0,00	0,00	7.911.520,66	14,36
Jangada (Município) (510490)	35,00	0,00	24.065,05	0,00	0,00	24.065,05	3,13
Lucas do Rio Verde (Município) (510525)	210,00	62,00	1.465.391,90	0,00	0,00	1.465.391,90	32,17
Nossa Senhora do Livramento (Município) (510610)	25,00	0,00	46.039,71	0,00	0,00	46.039,71	3,97
Nova Brasilândia (Município) (510620)	-	-	-	-	-	-	-
Planalto da Serra (Município) (510645)	-	-	-	-	-	-	-
Poconé (Município) (510650)	69,00	0,00	48.382,97	0,00	0,00	48.382,97	1,52
Primavera do Leste (Município) (510704)	177,00	85,00	128.891,58	0,00	0,00	128.891,58	2,48
Rondonópolis (Município) (510760)	744,36	329,62	76.865.643,46	0,00	0,00	76.865.643,46	393,22
Rosário Oeste (Município) (510770)	-	-	-	-	-	-	-
Santo Antônio do Leverger (Município) (510780)	-	-	-	-	-	-	-
Sinop (Município) (510790)	675,00	0,00	5.807.901,29	2.904.075,27	1.079.551,79	9.791.528,34	86,57
Sorriso (Município) (510792)	305,00	0,00	1.476.541,29	0,00	0,00	1.476.541,29	22,20
Tangará da Serra (Município) (510795)	360,00	81,00	2.492.262,22	0,00	0,00	2.492.262,22	29,87
Várzea Grande (Município) (510840)	1.061,41	88,71	0,00	0,00	0,00	0,00	0,00
Abadia de Goiás (Município) (520005)	40,15	11,13	1.165.940,28	0,00	0,00	1.165.940,28	169,57
Águas Lindas de Goiás (Município) (520025)	214,89	0,00	988.201,32	0,00	0,00	988.201,32	6,20
Anápolis (Município) (520110)	1.192,09	494,67	37.730.337,46	0,00	0,00	37.730.337,46	112,76
Aparecida de Goiânia (Município) (520140)	1.259,58	194,03	44.503.602,64	0,00	0,00	44.503.602,64	97,67
Aragoiânia (Município) (520180)	44,46	0,00	141.053,82	0,00	0,00	141.053,82	16,86
Bela Vista de Goiás (Município) (520330)	88,69	51,78	314.318,96	0,00	0,00	314.318,96	12,80
Bonfinópolis (Município) (520355)	39,77	0,00	3.009.945,59	0,00	0,00	3.009.945,59	399,41
Brazabrantes (Município) (520360)	22,91	0,00	11.101,19	0,00	0,00	11.101,19	3,43
Caldas Novas (Município) (520450)	340,00	140,00	3.417.712,44	0,00	0,00	3.417.712,44	48,50
Caldazinha (Município) (520455)	8,02	0,00	18.384,35	0,00	0,00	18.384,35	5,53
Catalão (Município) (520510)	354,20	218,00	3.191.307,90	0,00	0,00	3.191.307,90	36,83
Caturaí (Município) (520520)	24,82	0,00	15.567,63	0,00	0,00	15.567,63	3,32
Cidade Ocidental (Município) (520549)	259,96	38,03	1.135.539,62	0,00	0,00	1.135.539,62	20,31
Cristalina (Município) (520620)	120,50	85,89	1.750.756,81	0,00	0,00	1.750.756,81	37,59
Formosa (Município) (520800)	326,08	197,70	23.224.176,55	0,00	0,00	23.224.176,55	232,04
Goianápolis (Município) (520840)	51,41	0,00	52.115,75	0,00	0,00	52.115,75	4,87
Goianésia (Município) (520860)	222,99	68,64	10.810.587,00	0,00	0,00	10.810.587,00	181,54
Goiânia (Município) (520870)	5.611,59	2.800,29	137.373.819,57	0,00	0,00	137.373.819,57	105,51
Goianira (Município) (520880)	99,45	22,48	357.715,12	0,00	0,00	357.715,12	10,50
Guapó (Município) (520920)	62,79	45,03	132.188,91	0,00	0,00	132.188,91	9,46
Hidrolândia (Município) (520970)	50,10	0,00	331.257,22	0,00	0,00	331.257,22	19,04
Inhumas (Município) (521000)	219,32	66,65	9.375.380,58	0,00	0,00	9.375.380,58	194,32
Itumbiara (Município) (521150)	352,91	262,86	9.634.441,33	0,00	0,00	9.634.441,33	103,73
Jataí (Município) (521190)	405,95	150,15	6.084.440,20	0,00	0,00	6.084.440,20	69,14
Luziânia (Município) (521250)	644,18	67,37	48.359.232,86	0,00	0,00	48.359.232,86	277,08
Mineiros (Município) (521310)	211,00	160,00	0,00	0,00	0,00	0,00	0,00
Nerópolis (Município) (521450)	77,12	0,00	406.473,68	0,00	0,00	406.473,68	16,79
Nova Veneza (Município) (521500)	26,98	0,00	156.258,33	0,00	0,00	156.258,33	19,22
Novo Gama (Município) (521523)	239,97	28,04	8.709.280,10	0,00	0,00	8.709.280,10	91,66
Planaltina (Município) (521760)	212,32	69,04	3.149.795,27	0,00	0,00	3.149.795,27	38,58
Rio Verde (Município) (521880)	601,52	134,11	2.833.372,07	0,00	0,00	2.833.372,07	16,06
Santo Antônio de Goiás (Município) (521973)	23,97	0,00	15.640,17	0,00	0,00	15.640,17	3,33
Santo Antônio do Descoberto (Município) (521975)	184,01	30,83	7.841.942,94	0,00	0,00	7.841.942,94	123,99
Senador Canedo (Município) (522045)	335,16	0,00	8.899.205,91	0,00	0,00	8.899.205,91	105,39
Terezópolis de Goiás (Município) (522119)	35,66	0,00	126.058,33	0,00	0,00	126.058,33	19,21
Trindade (Município) (522140)	343,27	128,58	7.195.644,04	0,00	0,00	7.195.644,04	68,87
Valparaíso de Goiás (Município) (522185)	287,50	35,00	2.967.101,73	0,00	0,00	2.967.101,73	22,31
Brasília (Município) (530010)	8.166,33	5.112,66	274.351.509,84	0,00	0,00	274.351.509,84	107,04
