Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Itu (Município) (352390)	52.047	48.812	3,18	3,17	8.532,600	51.553,05	640,720	258,32
Itupeva (Município) (352400)	14.873	12.996	3,54	3,52	4.403,000	83.664,26	200,820	262,07
Jaboticabal (Município) (352430)	25.414	24.720	2,97	2,96	2.820,450	37.388,67	706,600	106,76
Jacareí (Município) (352440)	71.805	70.817	3,13	3,13	11.232,720	49.961,82	464,270	484,25
Jaguariúna (Município) (352470)	15.168	14.747	3,34	3,34	9.510,180	187.507,25	141,390	358,71
Jandira (Município) (352500)	36.386	36.391	3,23	3,23	3.995,600	34.017,53	17,450	6.731,45
Jaú (Município) (352530)	45.797	44.550	3,09	3,08	4.406,560	31.097,19	687,100	206,23
Jundiaí (Município) (352590)	132.285	127.062	3,01	3,00	47.008,120	118.121,24	431,210	922,91
Juquitiba (Município) (352620)	9.866	7.516	3,09	3,13	512,450	16.833,04	522,170	58,30
Leme (Município) (352670)	31.280	30.653	3,15	3,15	3.066,650	31.146,11	402,870	244,40
Lençóis Paulista (Município) (352680)	20.318	19.829	3,23	3,23	2.597,020	39.596,63	809,540	81,02
Limeira (Município) (352690)	94.456	91.585	3,11	3,12	13.489,460	45.862,55	580,710	506,50
Lins (Município) (352710)	25.580	25.287	2,96	2,96	3.915,570	51.785,00	570,060	132,64
Lorena (Município) (352720)	28.054	27.307	3,09	3,09	2.371,170	27.329,01	414,160	209,49
Mairiporã (Município) (352850)	25.986	23.078	3,49	3,43	1.821,700	20.101,03	320,700	282,59
Marília (Município) (352900)	76.878	73.577	3,00	2,99	7.882,970	34.223,78	1.170,520	196,78
Matão (Município) (352930)	26.532	26.075	3,05	3,05	3.940,100	48.649,18	524,900	154,30
Mauá (Município) (352940)	140.194	140.218	3,20	3,20	13.492,440	30.064,99	61,910	7.248,96
Mirassol (Município) (353030)	19.537	19.073	2,94	2,93	1.933,230	33.685,92	243,230	235,95
Mococa (Município) (353050)	22.702	21.049	3,03	3,01	2.186,080	31.823,04	855,160	80,33
Mogi das Cruzes (Município) (353060)	130.196	120.630	3,22	3,21	16.058,240	38.248,57	712,540	589,21
Mogi Guaçu (Município) (353070)	46.773	44.543	3,12	3,11	6.024,950	41.234,61	812,750	179,78
Mogi Mirim (Município) (353080)	30.280	28.516	3,01	2,99	4.545,890	49.940,00	497,710	182,89
Mongaguá (Município) (353110)	16.328	16.245	3,16	3,16	953,020	18.476,48	143,210	360,18
Monte Alto (Município) (353130)	16.726	16.018	2,94	2,93	1.826,220	37.128,95	346,950	141,77
Monte Mor (Município) (353180)	16.182	15.216	3,37	3,36	3.562,900	65.419,92	240,570	226,39
Nova Odessa (Município) (353340)	17.705	17.421	3,16	3,16	3.190,060	56.957,25	73,790	759,04
Olímpia (Município) (353390)	17.878	16.894	2,97	2,96	1.924,270	36.300,22	802,560	66,05
Osasco (Município) (353440)	225.794	225.829	3,07	3,07	73.313,240	105.749,76	64,950	10.673,26
Ourinhos (Município) (353470)	36.680	35.838	2,98	2,98	3.309,160	30.223,67	295,820	370,12
Paulínia (Município) (353650)	27.170	27.150	3,50	3,50	19.610,880	205.951,24	138,780	686,14
Penápolis (Município) (353730)	21.150	20.240	2,92	2,91	1.604,860	25.999,76	711,320	86,78
Peruíbe (Município) (353760)	21.598	21.325	2,99	2,99	1.662,930	25.769,42	326,220	197,82
Piedade (Município) (353780)	17.258	7.989	3,16	3,11	1.336,950	24.520,88	746,870	73,00
Pindamonhangaba (Município) (353800)	48.145	46.370	3,30	3,30	7.457,380	46.941,91	730,000	217,62
Piracicaba (Município) (353870)	126.114	123.594	3,08	3,08	26.650,190	68.613,20	1.378,070	281,85
Pirapora do Bom Jesus (Município) (353910)	4.908	4.909	3,54	3,54	456,700	26.289,32	108,490	160,13
Pirassununga (Município) (353930)	25.253	23.217	2,94	2,93	2.709,510	36.551,73	727,120	101,95
Poá (Município) (353980)	34.199	33.679	3,30	3,30	4.814,240	42.635,24	17,260	6.540,60
Porto Feliz (Município) (354060)	16.282	13.772	3,17	3,15	1.739,450	33.692,05	556,710	92,74
Porto Ferreira (Município) (354070)	17.757	17.434	3,06	3,07	1.994,190	36.649,06	244,910	222,18
Praia Grande (Município) (354100)	93.410	93.425	3,14	3,14	6.642,450	22.616,84	149,250	1.967,77
Presidente Prudente (Município) (354140)	75.895	74.806	2,91	2,89	7.631,890	34.596,19	560,640	393,48
Registro (Município) (354260)	18.459	16.447	3,04	3,03	2.229,930	39.676,43	722,200	77,82
Ribeirão Pires (Município) (354330)	37.852	37.857	3,16	3,16	3.305,090	27.624,41	99,080	1.207,61
Ribeirão Preto (Município) (354340)	218.603	218.048	3,01	3,01	32.280,340	49.053,87	650,920	1.010,97
Rio Claro (Município) (354390)	66.808	65.381	2,97	2,96	10.095,530	50.881,38	498,420	398,08
Rio Grande da Serra (Município) (354410)	14.767	14.770	3,23	3,23	627,210	13.140,62	36,340	1.313,42
Salesópolis (Município) (354500)	5.241	3.325	3,16	3,17	223,570	13.487,58	425,000	39,00
Salto (Município) (354520)	35.649	35.419	3,17	3,17	6.671,320	58.971,92	133,060	850,21
Santa Bárbara d'Oeste (Município) (354580)	61.422	60.989	3,08	3,08	6.331,340	33.457,90	271,030	698,20
Santa Isabel (Município) (354680)	17.118	13.425	3,18	3,18	1.761,290	32.398,76	363,330	149,62
Santana de Parnaíba (Município) (354730)	35.356	35.360	3,50	3,50	10.233,160	82.642,10	179,950	688,11
Santo André (Município) (354780)	241.131	241.170	2,93	2,93	32.226,810	45.542,99	175,780	4.025,51
Santos (Município) (354850)	161.843	161.758	2,68	2,68	24.019,800	55.400,68	281,030	1.542,75
São Bernardo do Campo (Município) (354870)	267.550	263.490	3,03	3,03	57.202,210	70.490,43	409,530	1.981,50
São Caetano do Sul (Município) (354880)	56.473	56.482	2,78	2,78	18.719,930	119.079,76	15,330	10.254,06
São Carlos (Município) (354890)	80.195	77.125	2,98	2,97	11.528,910	48.246,61	1.136,910	210,18
São João da Boa Vista (Município) (354910)	30.845	29.721	2,87	2,86	3.067,310	34.667,85	516,400	171,33
São Joaquim da Barra (Município) (354940)	16.146	15.846	3,08	3,08	1.641,810	33.041,13	410,860	120,94
São José do Rio Pardo (Município) (354970)	17.768	15.895	3,05	3,02	1.810,030	33.389,80	419,680	129,17
São José do Rio Preto (Município) (354980)	153.500	145.432	2,86	2,83	17.864,600	40.753,81	431,940	1.014,84
São José dos Campos (Município) (354990)	211.940	207.650	3,21	3,21	36.567,930	53.694,57	1.099,410	619,46
São Lourenço da Serra (Município) (354995)	4.810	4.375	3,12	3,13	256,190	17.047,46	186,460	80,60
São Paulo (Município) (355030)	3.947.297	3.907.990	3,01	3,02	749.488,580	63.003,98	1.521,110	7.820,53
São Roque (Município) (355060)	26.568	24.368	3,22	3,18	2.686,080	31.415,42	306,910	278,59
São Sebastião (Município) (355070)	26.461	26.185	3,09	3,09	6.333,810	77.508,17	402,400	203,08
São Vicente (Município) (355100)	113.783	113.570	3,10	3,10	5.794,390	16.412,84	148,100	2.383,79
Sertãozinho (Município) (355170)	37.065	36.661	3,21	3,20	5.443,900	45.799,38	403,090	294,88
Sorocaba (Município) (355220)	199.961	198.023	3,19	3,18	35.648,300	55.946,37	450,380	1.414,77
Sumaré (Município) (355240)	82.197	81.270	3,19	3,19	14.035,320	53.507,04	153,470	1.709,24
Suzano (Município) (355250)	83.616	80.728	3,38	3,38	12.277,020	43.467,56	206,240	1.369,50
Taboão da Serra (Município) (355280)	80.865	80.877	3,32	3,32	9.209,470	34.322,59	20,390	13.160,73
Taquaritinga (Município) (355370)	19.494	18.528	2,89	2,88	1.366,790	24.234,72	594,340	94,89
Tatuí (Município) (355400)	36.366	34.598	3,18	3,18	4.161,400	36.024,77	523,750	220,55
Taubaté (Município) (355410)	93.782	91.793	3,19	3,19	18.339,650	61.249,96	625,000	479,07
Tupã (Município) (355500)	23.310	22.414	2,81	2,81	1.847,310	28.161,87	627,990	104,45
Ubatuba (Município) (355540)	28.093	27.449	3,04	3,04	1.990,080	23.303,27	708,110	120,60
Valinhos (Município) (355620)	37.604	35.907	3,15	3,14	6.370,210	53.842,51	148,540	796,51
Vargem Grande Paulista (Município) (355645)	14.046	14.047	3,41	3,41	1.978,700	41.327,13	42,490	1.126,86
Várzea Paulista (Município) (355650)	35.360	35.364	3,26	3,26	2.823,060	24.462,64	35,120	3.285,96
Vinhedo (Município) (355670)	21.671	21.049	3,29	3,28	9.136,570	128.291,93	81,600	872,71
Votorantim (Município) (355700)	35.763	34.476	3,26	3,26	5.630,520	48.245,37	183,520	635,94
Votuporanga (Município) (355710)	32.595	31.715	2,78	2,77	2.876,320	31.779,72	420,700	215,14
Adrianópolis (Município) (410020)	2.166	711	2,94	2,90	138,810	21.776,96	1.349,340	4,72
Agudos do Sul (Município) (410030)	2.827	973	3,15	3,12	169,660	19.079,67	192,260	46,25
Almirante Tamandaré (Município) (410040)	33.341	32.278	3,35	3,31	1.464,810	13.127,16	194,740	572,99
Apucarana (Município) (410140)	42.223	40.356	3,06	3,02	3.368,940	26.062,29	558,390	231,50
Arapongas (Município) (410150)	36.379	35.951	3,13	3,10	4.817,990	42.325,09	382,220	297,82
Araucária (Município) (410180)	38.916	36.329	3,38	3,35	10.289,530	78.333,14	469,240	279,93
Balsa Nova (Município) (410230)	3.865	2.360	3,16	3,14	740,080	60.662,07	348,930	34,96
Bocaiúva do Sul (Município) (410310)	3.559	1.675	3,37	3,34	201,010	16.756,03	826,340	14,52
Cambé (Município) (410370)	33.317	32.356	3,09	3,06	3.926,590	38.108,89	495,380	208,00
Campina Grande do Sul (Município) (410400)	12.716	10.588	3,26	3,23	1.239,870	29.914,52	539,250	76,86
Campo Largo (Município) (410420)	37.538	31.779	3,26	3,23	4.355,170	35.568,92	1.243,550	98,46
Campo Magro (Município) (410425)	8.130	6.436	3,34	3,32	352,800	12.997,67	275,350	98,58
Campo Mourão (Município) (410430)	30.946	29.675	2,98	2,95	3.534,690	38.295,64	757,880	121,79
Cascavel (Município) (410480)	100.499	96.380	3,08	3,03	11.409,660	36.893,54	2.100,830	147,21
Castro (Município) (410490)	21.773	16.122	3,24	3,21	2.565,780	36.417,75	2.531,500	27,83
Cerro Azul (Município) (410520)	5.684	1.685	3,11	2,98	260,260	14.712,90	1.341,190	13,19
Cianorte (Município) (410550)	24.663	22.228	3,10	3,06	2.658,720	34.774,52	811,670	94,20
Colombo (Município) (410580)	69.786	67.292	3,29	3,26	5.150,530	22.406,09	197,790	1.162,18
Contenda (Município) (410620)	5.141	2.991	3,37	3,36	302,560	17.489,02	299,040	57,85
Curitiba (Município) (410690)	633.748	633.748	2,94	2,94	97.854,270	52.485,21	435,040	4.285,66
Fazenda Rio Grande (Município) (410765)	26.052	24.426	3,48	3,45	1.912,110	21.093,77	116,680	776,91
Foz do Iguaçu (Município) (410830)	86.867	86.966	3,04	3,01	11.109,110	42.136,29	618,350	426,37
Francisco Beltrão (Município) (410840)	28.211	24.744	3,03	2,95	2.921,750	34.178,14	735,110	116,29
Guarapuava (Município) (410940)	55.563	51.361	3,19	3,15	5.337,050	30.157,44	3.178,650	55,68
Ibiporã (Município) (410980)	16.627	16.041	3,12	3,08	2.620,340	50.583,73	297,740	173,98
Irati (Município) (411070)	19.358	15.708	3,07	3,02	1.669,170	28.129,41	999,520	59,37
Itaperuçu (Município) (411125)	7.548	6.375	3,49	3,46	521,470	19.774,28	320,580	82,26
Lapa (Município) (411320)	15.473	9.450	3,06	3,03	1.497,060	31.654,44	2.093,860	22,59
Londrina (Município) (411370)	180.941	178.477	3,00	2,96	19.831,320	36.521,56	1.652,570	328,58
Mandirituba (Município) (411430)	7.374	2.428	3,32	3,37	664,070	27.087,41	379,180	64,66
Marechal Cândido Rondon (Município) (411460)	17.298	14.727	2,91	2,86	2.060,710	40.969,26	748,000	67,24
Maringá (Município) (411520)	128.197	127.185	3,06	3,02	17.555,340	44.818,55	487,050	804,22
Palmas (Município) (411760)	13.244	12.481	3,55	3,49	1.021,120	21.727,78	1.557,890	30,17
Paranaguá (Município) (411820)	44.527	43.200	3,36	3,33	7.800,590	52.189,37	826,670	180,81
Paranavaí (Município) (411840)	28.888	27.861	2,98	2,95	2.334,120	27.072,32	1.202,270	71,71
Pato Branco (Município) (411850)	25.690	24.382	3,04	3,02	3.408,550	43.623,32	539,090	144,94
Pinhais (Município) (411915)	39.031	39.400	3,22	3,19	6.173,860	49.073,68	60,870	2.066,86
Piraquara (Município) (411950)	28.701	15.156	3,58	3,33	1.350,950	13.141,80	227,040	452,77
Ponta Grossa (Município) (411990)	104.060	102.763	3,21	3,18	13.637,960	40.766,91	2.054,730	162,81
Prudentópolis (Município) (412060)	16.189	7.668	3,17	3,08	1.037,070	20.223,20	2.236,580	22,93
Quatro Barras (Município) (412080)	6.661	6.045	3,26	3,25	1.365,600	62.820,93	180,470	120,45
Quitandinha (Município) (412120)	5.757	1.695	3,17	3,08	325,330	17.819,58	447,020	40,84
Rio Branco do Sul (Município) (412220)	10.004	7.206	3,21	3,20	1.457,310	45.410,39	812,290	39,51
Rolândia (Município) (412240)	20.204	19.362	3,10	3,06	2.644,030	42.243,73	459,020	136,35
São José dos Pinhais (Município) (412550)	88.546	80.357	3,31	3,27	27.400,660	93.538,66	946,440	309,51
Sarandi (Município) (412625)	28.523	28.556	3,13	3,10	1.474,540	16.495,95	103,460	863,96
Telêmaco Borba (Município) (412710)	23.860	23.576	3,15	3,12	3.054,080	40.691,83	1.382,860	54,27
Tijucas do Sul (Município) (412760)	4.976	803	3,17	3,09	461,350	29.244,01	671,890	23,48
Toledo (Município) (412770)	42.821	39.487	3,04	2,99	5.385,560	41.333,62	1.197,000	108,85
Tunas do Paraná (Município) (412788)	1.970	892	3,73	3,68	128,360	17.471,12	668,480	10,99
Umuarama (Município) (412810)	36.842	34.632	2,91	2,88	3.327,580	31.006,48	1.234,540	86,93
União da Vitória (Município) (412820)	17.981	17.246	3,11	3,07	1.386,970	24.823,14	720,000	77,60
Doutor Ulysses (Município) (412863)	1.849	306	3,15	3,08	74,860	12.857,50	777,480	7,49
Águas Mornas (Município) (420060)	1.910	809	3,15	3,12	175,730	29.191,07	327,360	18,39
Alfredo Wagner (Município) (420070)	3.352	1.088	2,92	2,74	214,140	21.864,77	732,770	13,37
Angelina (Município) (420090)	1.839	417	2,78	2,62	126,770	24.812,99	500,040	10,22
Anitápolis (Município) (420110)	1.213	529	2,68	2,52	62,320	19.140,99	542,120	6,01
Antônio Carlos (Município) (420120)	2.567	837	3,12	3,00	651,790	81.352,00	233,570	34,30
Araranguá (Município) (420140)	22.383	18.638	2,91	2,88	1.820,050	27.962,08	303,300	214,61
Balneário Camboriú (Município) (420200)	44.412	44.694	2,80	2,79	5.380,350	43.195,91	46,240	2.693,47
Biguaçu (Município) (420230)	20.372	18.539	3,11	3,10	1.878,070	29.603,82	367,890	172,44
Blumenau (Município) (420240)	114.343	110.283	2,92	2,89	19.143,960	57.316,90	518,500	644,17
Brusque (Município) (420290)	37.531	36.587	3,19	3,16	6.335,290	52.918,04	283,220	422,70
Caçador (Município) (420300)	24.818	22.865	3,02	2,99	3.271,190	43.587,95	984,290	76,25
Camboriú (Município) (420320)	20.676	19.609	3,49	3,50	1.221,980	16.910,58	212,320	340,34
Canelinha (Município) (420370)	3.626	2.297	3,16	3,16	223,560	19.521,41	152,560	75,07
Canoinhas (Município) (420380)	18.352	13.971	2,95	2,88	1.732,810	32.042,23	1.140,390	47,42
Chapecó (Município) (420420)	66.433	61.949	3,04	2,99	9.615,670	47.600,19	626,060	322,67
Concórdia (Município) (420430)	25.999	21.341	2,77	2,70	2.670,250	37.049,21	799,450	90,15
Criciúma (Município) (420460)	69.579	69.243	2,94	2,91	7.651,810	37.386,65	235,700	868,33
Florianópolis (Município) (420540)	169.631	163.315	2,72	2,72	20.385,820	44.170,65	675,410	683,33
Garopaba (Município) (420570)	6.902	5.957	2,98	2,91	489,160	23.809,40	115,410	178,03
Gaspar (Município) (420590)	20.291	16.557	3,15	3,13	3.023,000	47.363,18	386,780	165,02
Governador Celso Ramos (Município) (420600)	4.653	4.411	2,97	2,95	258,950	18.763,32	117,190	117,77
Içara (Município) (420700)	20.915	19.374	2,50	2,47	2.208,000	42.230,80	228,930	228,39
Indaial (Município) (420750)	19.606	19.034	3,16	3,14	2.757,680	44.501,67	430,790	143,85
Itajaí (Município) (420820)	65.272	62.246	3,09	3,06	21.779,570	108.056,61	288,290	699,16
Itapema (Município) (420830)	16.984	16.689	3,24	3,21	1.630,320	29.633,50	57,800	951,78
Jaraguá do Sul (Município) (420890)	50.985	47.847	3,14	3,11	8.502,950	53.096,00	529,450	302,47
Joinville (Município) (420910)	181.460	176.782	3,06	3,03	30.292,200	54.619,81	1.126,110	492,49
Lages (Município) (420930)	55.674	54.978	2,85	2,84	5.277,950	33.226,85	2.631,500	60,36
Leoberto Leal (Município) (420980)	1.179	307	2,76	2,59	87,000	26.703,26	291,210	11,19
Mafra (Município) (421010)	18.718	14.753	2,94	2,91	1.741,000	31.647,60	1.404,030	39,18
Major Gercino (Município) (421020)	1.216	483	2,79	2,67	50,490	14.897,47	306,180	11,07
Navegantes (Município) (421130)	20.982	20.030	3,36	3,34	3.967,780	56.228,74	112,030	629,88
Nova Trento (Município) (421150)	4.325	3.292	3,09	3,04	564,000	42.155,53	402,890	33,21
Palhoça (Município) (421190)	48.556	48.130	3,18	3,16	5.657,930	36.681,69	395,130	390,36
Paulo Lopes (Município) (421230)	2.384	1.721	2,99	2,98	237,110	33.282,71	449,680	15,84
Rancho Queimado (Município) (421430)	1.059	522	2,68	2,55	110,890	39.074,44	286,290	9,91
Rio do Sul (Município) (421480)	22.539	21.131	2,94	2,91	3.015,460	45.515,63	260,970	253,86
Santo Amaro da Imperatriz (Município) (421570)	6.950	5.307	3,10	3,07	775,800	35.963,16	344,050	62,70
São Bento do Sul (Município) (421580)	26.891	25.795	2,97	2,95	3.771,770	47.164,23	501,630	159,42
São Bonifácio (Município) (421590)	1.102	258	2,69	2,62	61,290	20.664,69	460,360	6,44
São Francisco do Sul (Município) (421620)	15.310	14.387	3,11	3,07	4.297,500	90.384,20	498,650	95,35
São João Batista (Município) (421630)	9.191	8.256	3,43	3,43	831,810	26.378,32	200,580	157,21
São José (Município) (421660)	78.609	78.265	2,91	2,89	10.509,600	45.981,60	150,450	1.519,15
São Pedro de Alcântara (Município) (421725)	1.270	913	4,14	4,56	68,820	13.093,36	140,020	37,54
Tijucas (Município) (421800)	11.050	9.414	3,13	3,09	1.638,650	47.321,65	279,580	123,86
Tubarão (Município) (421870)	36.689	33.483	2,78	2,76	3.997,970	39.162,41	301,760	338,31
Videira (Município) (421930)	17.355	15.958	2,90	2,87	2.473,250	49.122,09	384,520	130,94
Xanxerê (Município) (421950)	15.521	14.089	3,07	3,00	1.780,920	37.352,37	377,760	126,21
Alegrete (Município) (430040)	28.199	25.288	2,79	2,79	2.012,350	25.547,75	7.803,950	10,09
Alvorada (Município) (430060)	65.380	66.046	3,15	3,11	2.636,710	12.819,29	71,310	2.884,31
Araricá (Município) (430087)	1.833	1.529	2,86	2,82	183,070	34.877,47	35,150	149,32
Arroio dos Ratos (Município) (430110)	5.002	4.773	2,83	2,83	236,840	16.718,89	425,930	33,26
Bagé (Município) (430160)	41.807	35.804	2,91	2,84	2.689,210	22.133,41	4.093,580	29,68
Bento Gonçalves (Município) (430210)	39.636	37.332	2,83	2,78	6.432,560	57.271,00	274,070	409,82
Cachoeira do Sul (Município) (430300)	31.909	27.455	2,69	2,67	2.468,760	28.763,31	3.735,160	22,98
Cachoeirinha (Município) (430310)	42.196	42.625	2,97	2,94	7.441,330	59.413,68	44,020	2.845,34
Camaquã (Município) (430350)	22.559	18.206	2,91	2,83	1.990,670	30.332,58	1.679,430	39,08
Campo Bom (Município) (430390)	21.726	21.073	2,94	2,89	2.813,350	44.119,14	60,510	1.053,83
Canguçu (Município) (430450)	19.101	7.812	2,91	2,63	1.075,470	19.330,12	3.525,290	15,78
Canoas (Município) (430460)	112.811	113.960	3,01	2,98	12.034,750	35.398,50	131,100	2.593,36
Capão da Canoa (Município) (430463)	14.831	14.889	3,13	3,10	1.287,120	27.699,74	97,100	478,55
Capela de Santana (Município) (430468)	4.241	2.591	2,64	2,57	199,520	17.817,31	183,070	61,17
Carazinho (Município) (430470)	21.893	21.732	2,83	2,80	2.607,460	42.140,72	665,090	93,03
Caxias do Sul (Município) (430510)	159.475	155.404	2,95	2,91	27.020,600	57.463,38	1.652,310	284,59
Charqueadas (Município) (430535)	10.966	10.847	3,46	3,42	1.288,840	33.965,23	216,510	175,26
Cruz Alta (Município) (430610)	23.115	22.539	2,77	2,74	3.227,930	50.479,02	1.360,290	47,01
Dois Irmãos (Município) (430640)	10.207	10.207	2,93	2,89	1.802,720	60.368,35	65,160	458,32
Eldorado do Sul (Município) (430676)	12.002	10.810	3,11	3,10	1.442,870	38.614,46	509,730	73,31
Erechim (Município) (430700)	35.930	34.396	2,83	2,79	4.936,920	48.519,16	430,670	236,27
Estância Velha (Município) (430760)	15.109	14.880	3,04	3,01	1.565,840	34.050,26	52,150	881,85
Esteio (Município) (430770)	28.665	28.926	2,93	2,89	3.531,070	42.113,71	27,680	3.029,56
Farroupilha (Município) (430790)	22.346	19.762	3,04	2,98	3.294,010	48.420,01	361,680	188,09
Glorinha (Município) (430905)	2.595	783	2,87	2,85	387,070	52.004,66	323,640	23,00
Gravataí (Município) (430920)	89.448	85.852	3,03	3,00	13.126,600	48.493,30	463,500	584,01
Guaíba (Município) (430930)	33.927	33.393	2,91	2,89	6.151,260	62.219,45	376,950	262,28
Ijuí (Município) (431020)	29.132	26.757	2,83	2,80	3.105,640	37.615,46	689,390	119,76
Ivoti (Município) (431080)	7.259	6.677	2,99	2,96	954,560	43.909,95	63,150	344,24
Lajeado (Município) (431140)	27.103	27.275	2,87	2,84	3.905,730	50.227,38	90,610	858,18
Montenegro (Município) (431240)	21.658	19.894	2,90	2,85	3.357,660	53.414,03	424,440	148,11
Nova Hartz (Município) (431306)	6.422	5.408	3,09	3,05	874,910	44.111,58	62,560	317,05
Nova Santa Rita (Município) (431337)	7.840	6.753	3,23	3,21	1.303,850	51.549,67	217,870	116,09
Novo Hamburgo (Município) (431340)	87.341	86.734	2,84	2,81	9.407,230	37.894,05	223,820	1.109,15
Parobé (Município) (431405)	18.261	17.412	3,01	2,99	1.327,290	24.108,07	108,760	506,22
Passo Fundo (Município) (431410)	67.114	66.169	2,91	2,88	8.900,240	45.497,60	783,420	249,70
Pelotas (Município) (431440)	123.740	117.538	2,76	2,71	8.023,920	23.458,11	1.610,080	212,44
Portão (Município) (431480)	11.003	9.132	3,06	3,01	1.379,620	41.041,85	159,900	210,23
Porto Alegre (Município) (431490)	555.977	555.977	2,65	2,65	77.115,480	52.371,08	496,680	2.964,64
Rio Grande (Município) (431560)	72.337	70.384	2,86	2,83	8.863,750	42.812,62	2.709,520	76,41
Santa Cruz do Sul (Município) (431680)	44.023	39.802	2,85	2,80	9.621,740	76.757,13	733,410	170,92
Santa Maria (Município) (431690)	94.969	91.267	2,89	2,87	7.804,270	28.395,89	1.781,760	154,25
Sant'Ana do Livramento (Município) (431710)	29.737	27.018	2,80	2,78	1.758,310	21.102,14	6.941,610	12,00
Santa Rosa (Município) (431720)	25.372	22.651	2,84	2,80	2.809,760	39.045,65	489,800	146,92
Santo Ângelo (Município) (431750)	27.955	26.531	2,82	2,80	2.257,140	28.604,67	680,500	115,96
Santo Antônio da Patrulha (Município) (431760)	14.976	10.589	2,79	2,80	1.278,440	30.596,39	1.049,810	39,80
São Borja (Município) (431800)	21.281	19.114	2,96	2,95	1.814,080	28.754,23	3.616,690	17,44
São Gabriel (Município) (431830)	21.902	19.579	2,86	2,85	1.536,510	24.508,91	5.023,820	12,48
São Jerônimo (Município) (431840)	8.002	6.277	2,92	2,87	586,840	25.079,53	936,380	24,99
São Leopoldo (Município) (431870)	77.309	77.825	2,94	2,91	8.129,220	35.813,42	102,740	2.209,39
Sapiranga (Município) (431990)	26.589	25.926	2,98	2,94	3.007,930	38.001,91	138,030	573,45
Sapucaia do Sul (Município) (432000)	46.415	46.713	2,97	2,94	3.508,340	25.468,88	58,310	2.362,41
Taquara (Município) (432120)	20.102	16.748	2,84	2,82	1.372,960	24.056,63	457,880	124,64
Tramandaí (Município) (432160)	14.998	14.763	3,05	3,02	995,590	21.764,47	144,410	316,77
Triunfo (Município) (432200)	9.372	6.098	2,95	2,96	6.151,140	222.561,09	818,800	33,75
Uruguaiana (Município) (432240)	40.694	38.401	3,18	3,16	2.766,150	21.347,05	5.703,590	22,72
Vacaria (Município) (432250)	21.539	20.326	3,00	2,97	2.104,260	32.591,87	2.124,580	30,39
Venâncio Aires (Município) (432260)	25.014	16.014	2,78	2,73	3.387,040	48.719,62	772,230	90,03
Viamão (Município) (432300)	81.998	77.394	3,06	3,05	3.718,150	14.811,42	1.497,090	167,68
Campo Grande (Município) (500270)	278.072	275.182	3,03	3,02	28.709,790	34.051,84	8.092,950	104,18
Corumbá (Município) (500320)	30.429	28.037	3,55	3,47	3.737,030	34.598,96	64.721,720	1,67
Dourados (Município) (500370)	66.817	63.969	3,15	3,03	8.384,600	39.885,25	4.086,240	51,45
Naviraí (Município) (500570)	16.169	15.463	3,14	3,03	1.627,520	32.106,07	3.193,550	15,87
Nova Andradina (Município) (500620)	16.022	14.004	3,12	3,04	2.042,670	40.845,18	4.776,000	10,47
Ponta Porã (Município) (500660)	24.570	20.209	3,47	3,36	2.520,070	29.560,61	5.330,450	15,99
Sidrolândia (Município) (500790)	14.498	9.678	3,43	3,39	1.483,030	29.832,41	5.286,410	9,40
Três Lagoas (Município) (500830)	35.036	34.260	3,19	3,11	8.726,850	78.161,13	10.206,950	10,94
Alta Floresta (Município) (510025)	17.047	14.987	2,93	2,89	1.275,610	25.575,16	8.953,190	5,57
Barão de Melgaço (Município) (510160)	2.506	1.122	3,01	3,03	83,840	11.111,75	11.174,470	0,68
Barra do Garças (Município) (510180)	19.962	18.879	2,91	2,77	1.671,810	28.775,25	9.079,290	6,40
Cáceres (Município) (510250)	28.451	24.919	3,17	3,15	1.711,770	18.997,32	24.593,030	3,66
Chapada dos Guimarães (Município) (510300)	6.236	3.876	2,97	2,96	429,050	23.131,68	6.611,790	2,81
Cuiabá (Município) (510340)	186.747	183.133	3,08	3,08	24.720,340	42.956,03	3.293,540	174,73
Jangada (Município) (510490)	2.279	913	3,46	3,31	308,420	39.095,32	1.015,310	7,77
Lucas do Rio Verde (Município) (510525)	15.478	14.699	3,56	3,49	3.307,170	60.027,70	3.675,220	14,99
Nossa Senhora do Livramento (Município) (510610)	4.002	1.432	2,86	2,92	170,360	14.886,21	4.934,710	2,32
Nova Brasilândia (Município) (510620)	1.630	1.284	2,54	2,57	64,020	15.468,06	3.278,860	1,26
Planalto da Serra (Município) (510645)	970	732	2,75	2,74	74,300	27.881,59	2.442,450	1,09
Poconé (Município) (510650)	10.010	7.178	3,21	3,24	476,870	14.859,37	17.164,000	1,87
Primavera do Leste (Município) (510704)	17.738	17.020	3,18	3,14	3.548,460	62.860,27	5.482,070	10,30
