Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Itu (Município) (352390)	56.579	53.070	3,01	3,00	7.572,820	44.504,90	640,720	265,57
Itupeva (Município) (352400)	16.169	14.129	3,53	3,51	6.124,420	107.387,49	200,820	284,00
Jaboticabal (Município) (352430)	27.627	26.877	2,77	2,76	2.752,010	35.944,32	706,600	108,35
Jacareí (Município) (352440)	78.059	76.994	2,94	2,94	11.696,350	50.886,68	464,270	495,08
Jaguariúna (Município) (352470)	16.489	16.034	3,29	3,28	11.346,030	209.320,86	141,390	383,36
Jandira (Município) (352500)	39.555	39.566	3,07	3,07	4.028,510	33.158,63	17,450	6.962,69
Jaú (Município) (352530)	49.786	48.435	2,94	2,93	4.560,370	31.163,27	687,100	212,98
Jundiaí (Município) (352590)	143.806	138.145	2,85	2,84	41.227,950	100.679,50	431,210	949,65
Juquitiba (Município) (352620)	10.724	8.171	2,89	2,94	485,670	15.653,17	522,170	59,42
Leme (Município) (352670)	34.004	33.326	2,98	2,97	2.978,270	29.434,15	402,870	251,16
Lençóis Paulista (Município) (352680)	22.087	21.559	3,04	3,05	2.569,700	38.248,17	809,540	82,99
Limeira (Município) (352690)	102.682	99.573	2,93	2,93	12.154,750	40.393,18	580,710	518,18
Lins (Município) (352710)	27.807	27.493	2,77	2,77	3.573,980	46.402,67	570,060	135,11
Lorena (Município) (352720)	30.497	29.689	2,88	2,88	2.439,670	27.729,79	414,160	212,43
Mairiporã (Município) (352850)	28.248	25.091	3,38	3,33	1.716,740	17.957,29	320,700	298,10
Marília (Município) (352900)	83.573	79.995	2,81	2,81	7.719,610	32.816,71	1.170,520	200,97
Matão (Município) (352930)	28.843	28.349	2,85	2,85	3.821,840	46.434,00	524,900	156,81
Mauá (Município) (352940)	152.404	152.449	3,03	3,03	16.286,410	35.251,59	61,910	7.462,65
Mirassol (Município) (353030)	21.238	20.736	2,77	2,76	1.956,640	33.298,79	243,230	241,58
Mococa (Município) (353050)	24.679	22.885	2,80	2,78	2.228,390	32.298,34	855,160	80,68
Mogi das Cruzes (Município) (353060)	141.535	131.151	3,07	3,05	14.470,620	33.350,06	712,540	608,95
Mogi Guaçu (Município) (353070)	50.846	48.428	2,94	2,93	5.557,420	37.199,26	812,750	183,81
Mogi Mirim (Município) (353080)	32.918	31.003	2,81	2,79	4.456,900	48.253,07	497,710	185,58
Mongaguá (Município) (353110)	17.750	17.662	3,06	3,06	986,040	18.173,42	143,210	378,88
Monte Alto (Município) (353130)	18.182	17.416	2,75	2,74	1.622,750	32.468,72	346,950	144,05
Monte Mor (Município) (353180)	17.592	16.543	3,25	3,25	2.918,000	50.978,28	240,570	237,94
Nova Odessa (Município) (353340)	19.247	18.940	3,03	3,02	3.175,070	54.529,19	73,790	789,11
Olímpia (Município) (353390)	19.436	18.368	2,78	2,78	2.072,340	38.350,45	802,560	67,33
Osasco (Município) (353440)	245.458	245.525	2,84	2,84	77.910,500	111.637,85	64,950	10.744,31
Ourinhos (Município) (353470)	39.875	38.964	2,80	2,80	2.999,650	26.827,36	295,820	377,98
Paulínia (Município) (353650)	29.537	29.517	3,47	3,47	35.346,490	344.847,17	138,780	738,59
Penápolis (Município) (353730)	22.992	22.005	2,73	2,72	1.580,120	25.186,01	711,320	88,20
Peruíbe (Município) (353760)	23.480	23.185	2,84	2,84	1.346,870	20.231,81	326,220	204,07
Piedade (Município) (353780)	18.761	8.686	2,94	2,89	1.217,770	22.104,35	746,870	73,76
Pindamonhangaba (Município) (353800)	52.338	50.415	3,13	3,14	7.003,490	42.704,21	730,000	224,66
Piracicaba (Município) (353870)	137.097	134.374	2,90	2,89	21.896,870	55.111,15	1.378,070	288,32
Pirapora do Bom Jesus (Município) (353910)	5.335	5.338	3,41	3,40	396,160	21.798,12	108,490	167,52
Pirassununga (Município) (353930)	27.453	25.242	2,75	2,74	2.605,700	34.524,47	727,120	103,80
Poá (Município) (353980)	37.178	36.617	3,11	3,10	4.216,620	36.511,34	17,260	6.689,53
Porto Feliz (Município) (354060)	17.701	14.973	2,97	2,95	1.926,480	36.690,02	556,710	94,32
Porto Ferreira (Município) (354070)	19.303	18.955	2,87	2,87	1.975,020	35.629,56	244,910	226,34
Praia Grande (Município) (354100)	101.545	101.573	3,05	3,05	6.688,610	21.574,50	149,250	2.077,17
Presidente Prudente (Município) (354140)	82.505	81.331	2,73	2,71	7.806,810	34.655,21	560,640	401,81
Registro (Município) (354260)	20.067	17.882	2,81	2,80	1.950,930	34.572,53	722,200	78,14
Ribeirão Pires (Município) (354330)	41.149	41.158	2,96	2,96	3.046,470	25.002,17	99,080	1.229,86
Ribeirão Preto (Município) (354340)	237.640	237.067	2,87	2,87	35.315,840	51.759,84	650,920	1.048,22
Rio Claro (Município) (354390)	72.627	71.083	2,79	2,79	9.418,390	46.406,99	498,420	407,19
Rio Grande da Serra (Município) (354410)	16.054	16.058	3,08	3,08	610,940	12.365,16	36,340	1.359,57
Salesópolis (Município) (354500)	5.697	3.615	2,97	2,98	200,620	11.869,02	425,000	39,77
Salto (Município) (354520)	38.754	38.508	3,00	3,00	6.869,000	59.118,20	133,060	873,24
Santa Bárbara d'Oeste (Município) (354580)	66.772	66.309	2,87	2,87	5.494,890	28.635,77	271,030	708,00
Santa Isabel (Município) (354680)	18.609	14.595	3,01	3,01	1.353,630	24.165,96	363,330	154,17
Santana de Parnaíba (Município) (354730)	38.435	38.445	3,43	3,43	8.583,620	65.083,16	179,950	732,91
Santo André (Município) (354780)	262.131	262.205	2,73	2,73	27.470,680	38.408,12	175,780	4.068,85
Santos (Município) (354850)	175.938	175.867	2,47	2,47	22.532,670	51.829,99	281,030	1.546,94
São Bernardo do Campo (Município) (354870)	290.851	286.472	2,84	2,84	44.680,390	53.998,54	409,530	2.020,45
São Caetano do Sul (Município) (354880)	61.391	61.409	2,60	2,60	13.106,960	82.119,69	15,330	10.410,80
São Carlos (Município) (354890)	87.179	83.852	2,82	2,82	10.475,660	42.568,74	1.136,910	216,45
São João da Boa Vista (Município) (354910)	33.531	32.313	2,69	2,68	2.923,320	32.449,23	516,400	174,46
São Joaquim da Barra (Município) (354940)	17.553	17.229	2,90	2,90	1.533,650	30.118,28	410,860	123,94
São José do Rio Pardo (Município) (354970)	19.316	17.281	2,83	2,80	1.727,260	31.557,37	419,680	130,42
São José do Rio Preto (Município) (354980)	166.869	158.117	2,70	2,68	16.493,970	36.599,83	431,940	1.043,32
São José dos Campos (Município) (354990)	230.398	225.762	3,05	3,05	39.829,400	56.638,69	1.099,410	639,63
São Lourenço da Serra (Município) (354995)	5.230	4.757	2,96	2,96	206,750	13.369,03	186,460	82,94
São Paulo (Município) (355030)	4.248.164	4.199.292	2,85	2,86	699.288,350	57.759,39	1.521,110	7.959,27
São Roque (Município) (355060)	28.882	26.493	3,06	3,03	2.724,770	30.797,77	306,910	288,27
São Sebastião (Município) (355070)	28.766	28.469	2,97	2,97	2.711,190	31.695,70	402,400	212,57
São Vicente (Município) (355100)	123.692	123.475	2,91	2,91	5.204,310	14.441,16	148,100	2.433,36
Sertãozinho (Município) (355170)	40.293	39.859	3,04	3,04	5.363,000	43.728,51	403,090	304,26
Sorocaba (Município) (355220)	217.375	215.295	3,04	3,03	31.852,860	48.271,34	450,380	1.465,14
Sumaré (Município) (355240)	89.356	88.358	3,06	3,05	13.744,580	50.345,14	153,470	1.778,95
Suzano (Município) (355250)	90.898	87.769	3,20	3,20	10.761,080	37.009,04	206,240	1.409,88
Taboão da Serra (Município) (355280)	87.907	87.931	3,18	3,18	8.843,890	31.626,65	20,390	13.715,62
Taquaritinga (Município) (355370)	21.192	20.145	2,69	2,68	1.469,100	25.795,88	594,340	95,82
Tatuí (Município) (355400)	39.532	37.616	3,01	3,01	3.841,150	32.295,15	523,750	227,09
Taubaté (Município) (355410)	101.950	99.799	3,02	3,02	16.799,720	54.552,88	625,000	492,72
Tupã (Município) (355500)	25.341	24.369	2,59	2,59	1.760,410	26.771,08	627,990	104,71
Ubatuba (Município) (355540)	30.539	29.843	2,89	2,89	1.964,760	22.247,70	708,110	124,72
Valinhos (Município) (355620)	40.878	39.039	3,03	3,02	5.734,500	46.237,02	148,540	834,96
Vargem Grande Paulista (Município) (355645)	15.269	15.272	3,30	3,30	1.805,300	35.857,88	42,490	1.184,92
Várzea Paulista (Município) (355650)	38.439	38.449	3,09	3,09	2.658,620	22.356,94	35,120	3.386,02
Vinhedo (Município) (355670)	23.559	22.885	3,19	3,18	8.729,940	116.199,28	81,600	920,65
Votorantim (Município) (355700)	38.877	37.483	3,08	3,08	3.001,780	25.036,13	183,520	653,33
Votuporanga (Município) (355710)	35.434	34.481	2,62	2,62	2.808,060	30.269,67	420,700	220,51
Adrianópolis (Município) (410020)	2.320	767	2,70	2,63	254,480	40.690,28	1.349,340	4,63
Agudos do Sul (Município) (410030)	3.029	1.050	3,02	2,98	190,230	20.765,31	192,260	47,65
Almirante Tamandaré (Município) (410040)	35.718	34.826	3,23	3,17	1.522,890	13.200,70	194,740	592,39
Apucarana (Município) (410140)	45.234	43.540	2,93	2,88	3.167,650	23.872,36	558,390	237,63
Arapongas (Município) (410150)	38.973	38.788	3,04	2,99	4.474,060	37.763,08	382,220	309,97
Araucária (Município) (410180)	41.691	39.195	3,30	3,24	16.972,350	123.478,34	469,240	292,92
Balsa Nova (Município) (410230)	4.141	2.547	3,04	3,01	644,440	51.137,99	348,930	36,12
Bocaiúva do Sul (Município) (410310)	3.814	1.807	3,27	3,22	197,870	15.858,54	826,340	15,10
Cambé (Município) (410370)	35.693	34.910	2,95	2,90	3.840,720	36.457,75	495,380	212,66
Campina Grande do Sul (Município) (410400)	13.622	11.423	3,12	3,07	1.482,910	34.853,55	539,250	78,90
Campo Largo (Município) (410420)	40.215	34.287	3,17	3,11	4.151,590	32.610,37	1.243,550	102,38
Campo Magro (Município) (410425)	8.710	6.944	3,24	3,20	416,630	14.750,92	275,350	102,57
Campo Mourão (Município) (410430)	33.152	32.016	2,84	2,79	3.435,760	36.491,24	757,880	124,23
Cascavel (Município) (410480)	107.665	103.985	2,97	2,90	11.374,860	35.590,04	2.100,830	152,13
Castro (Município) (410490)	23.325	17.394	3,07	3,02	2.658,990	37.188,14	2.531,500	28,24
Cerro Azul (Município) (410520)	6.089	1.817	2,94	2,79	319,080	17.840,42	1.341,190	13,34
Cianorte (Município) (410550)	26.422	23.983	3,01	2,95	2.716,200	34.135,58	811,670	98,03
Colombo (Município) (410580)	74.762	72.602	3,18	3,12	4.733,740	19.939,76	197,790	1.200,25
Contenda (Município) (410620)	5.507	3.228	3,26	3,23	379,670	21.138,41	299,040	60,06
Curitiba (Município) (410690)	680.464	680.464	2,80	2,80	84.702,360	44.384,92	435,040	4.386,67
Fazenda Rio Grande (Município) (410765)	27.909	26.353	3,41	3,36	2.381,560	25.009,80	116,680	816,14
Foz do Iguaçu (Município) (410830)	93.060	93.829	2,84	2,79	13.463,840	50.990,89	618,350	427,01
Francisco Beltrão (Município) (410840)	30.222	26.696	2,93	2,83	3.069,190	34.693,79	735,110	120,34
Guarapuava (Município) (410940)	59.524	55.414	3,03	2,98	5.606,260	31.083,00	3.178,650	56,74
Ibiporã (Município) (410980)	17.812	17.307	3,00	2,94	2.437,420	45.682,17	297,740	179,20
Irati (Município) (411070)	20.739	16.948	2,91	2,85	1.794,170	29.692,43	999,520	60,45
Itaperuçu (Município) (411125)	8.086	6.878	3,40	3,34	428,000	15.563,49	320,580	85,78
Lapa (Município) (411320)	16.576	10.195	2,90	2,86	1.879,100	39.093,39	2.093,860	22,96
Londrina (Município) (411370)	193.842	192.560	2,88	2,82	19.235,190	34.444,56	1.652,570	337,92
Mandirituba (Município) (411430)	7.899	2.619	3,25	3,27	587,550	22.895,84	379,180	67,68
Marechal Cândido Rondon (Município) (411460)	18.532	15.889	2,79	2,73	2.199,040	42.456,69	748,000	69,24
Maringá (Município) (411520)	137.337	137.221	2,96	2,91	16.906,180	41.569,87	487,050	835,01
Palmas (Município) (411760)	14.189	13.466	3,45	3,38	1.103,450	22.524,05	1.557,890	31,45
Paranaguá (Município) (411820)	47.702	46.609	3,21	3,16	9.856,370	64.431,27	826,670	185,05
Paranavaí (Município) (411840)	30.947	30.059	2,84	2,78	2.648,760	30.150,97	1.202,270	73,07
Pato Branco (Município) (411850)	27.522	26.306	2,93	2,89	3.598,920	44.590,78	539,090	149,72
Pinhais (Município) (411915)	41.813	42.509	3,10	3,05	5.593,790	43.213,64	60,870	2.126,62
Piraquara (Município) (411950)	30.748	16.353	3,50	3,23	1.222,240	11.343,16	227,040	474,59
Ponta Grossa (Município) (411990)	111.480	110.872	3,09	3,04	14.533,650	42.208,23	2.054,730	167,58
Prudentópolis (Município) (412060)	17.344	8.274	3,01	2,90	1.172,170	22.487,64	2.236,580	23,31
Quatro Barras (Município) (412080)	7.136	6.522	3,17	3,14	1.444,060	63.752,51	180,470	125,51
Quitandinha (Município) (412120)	6.168	1.829	3,04	2,93	356,550	19.032,99	447,020	41,91
Rio Branco do Sul (Município) (412220)	10.717	7.775	3,03	3,01	1.062,840	32.698,87	812,290	40,02
Rolândia (Município) (412240)	21.644	20.889	2,99	2,93	2.599,070	40.154,99	459,020	141,01
São José dos Pinhais (Município) (412550)	94.859	86.697	3,24	3,18	22.581,190	73.427,61	946,440	324,94
Sarandi (Município) (412625)	30.557	30.809	3,08	3,03	1.456,940	15.469,55	103,460	910,29
Telêmaco Borba (Município) (412710)	25.561	25.436	3,02	2,98	3.836,530	49.647,13	1.382,860	55,88
Tijucas do Sul (Município) (412760)	5.331	867	3,07	2,96	305,940	18.714,09	671,890	24,33
Toledo (Município) (412770)	45.874	42.602	2,95	2,89	5.929,260	43.746,09	1.197,000	113,23
Tunas do Paraná (Município) (412788)	2.111	962	3,78	3,70	114,080	14.312,01	668,480	11,92
Umuarama (Município) (412810)	39.469	37.365	2,79	2,73	3.284,410	29.870,46	1.234,540	89,07
União da Vitória (Município) (412820)	19.263	18.607	2,96	2,90	1.530,300	26.834,66	720,000	79,20
Doutor Ulysses (Município) (412863)	1.981	330	2,92	2,84	67,710	11.713,03	777,480	7,44
Águas Mornas (Município) (420060)	2.092	890	3,01	2,97	137,160	21.778,18	327,360	19,24
Alfredo Wagner (Município) (420070)	3.670	1.197	2,71	2,54	229,700	23.062,65	732,770	13,59
Angelina (Município) (420090)	2.014	459	2,45	2,30	97,750	19.775,24	500,040	9,89
Anitápolis (Município) (420110)	1.328	582	2,45	2,28	53,450	16.456,28	542,120	5,99
Antônio Carlos (Município) (420120)	2.811	921	2,96	2,84	577,390	69.338,90	233,570	35,65
Araranguá (Município) (420140)	24.511	20.508	2,74	2,70	1.724,540	25.697,18	303,300	221,27
Balneário Camboriú (Município) (420200)	48.635	49.177	2,78	2,75	5.148,510	38.061,55	46,240	2.925,09
Biguaçu (Município) (420230)	22.309	20.399	2,98	2,96	1.609,120	24.176,25	367,890	180,92
Blumenau (Município) (420240)	125.216	121.347	2,78	2,74	16.008,740	45.934,42	518,500	672,16
Brusque (Município) (420290)	41.100	40.258	3,13	3,09	5.883,940	45.676,37	283,220	454,83
Caçador (Município) (420300)	27.178	25.158	2,85	2,80	3.073,700	39.751,41	984,290	78,56
Camboriú (Município) (420320)	22.642	21.577	3,48	3,47	1.350,590	17.154,54	212,320	370,81
Canelinha (Município) (420370)	3.970	2.527	3,01	3,00	177,550	14.865,54	152,560	78,29
Canoinhas (Município) (420380)	20.097	15.372	2,71	2,63	1.580,510	29.051,82	1.140,390	47,71
Chapecó (Município) (420420)	72.750	68.164	2,93	2,87	8.890,180	41.683,33	626,060	340,67
Concórdia (Município) (420430)	28.471	23.481	2,59	2,51	3.178,920	43.094,68	799,450	92,27
Criciúma (Município) (420460)	76.196	76.190	2,77	2,74	7.146,730	33.811,63	235,700	896,77
Florianópolis (Município) (420540)	188.241	181.061	2,58	2,58	19.512,520	40.162,60	675,410	719,32
Garopaba (Município) (420570)	7.558	6.555	2,92	2,85	534,080	24.186,17	115,410	191,34
Gaspar (Município) (420590)	22.221	18.217	3,03	3,01	2.824,090	41.905,48	386,780	174,24
Governador Celso Ramos (Município) (420600)	5.095	4.853	2,79	2,76	296,360	20.827,68	117,190	121,42
Içara (Município) (420700)	22.904	21.318	2,39	2,36	2.101,910	38.324,51	228,930	239,57
Indaial (Município) (420750)	21.470	20.943	3,10	3,06	2.499,700	37.591,23	430,790	154,36
Itajaí (Município) (420820)	71.479	68.491	2,97	2,94	21.913,880	103.068,37	288,290	737,51
Itapema (Município) (420830)	18.599	18.363	3,29	3,25	1.698,080	27.752,25	57,800	1.058,54
Jaraguá do Sul (Município) (420890)	55.833	52.646	3,06	3,01	8.528,980	49.925,23	529,450	322,67
Joinville (Município) (420910)	198.716	194.517	2,90	2,87	27.378,210	47.442,90	1.126,110	512,45
Lages (Município) (420930)	60.968	60.493	2,60	2,57	5.074,150	32.011,96	2.631,500	60,23
Leoberto Leal (Município) (420980)	1.290	338	2,43	2,26	93,070	29.640,13	291,210	10,78
Mafra (Município) (421010)	20.497	16.233	2,73	2,69	1.659,990	29.691,90	1.404,030	39,82
Major Gercino (Município) (421020)	1.332	532	2,57	2,45	46,440	13.542,43	306,180	11,20
Navegantes (Município) (421130)	22.977	22.040	3,36	3,32	4.106,550	53.237,11	112,030	688,54
Nova Trento (Município) (421150)	4.736	3.623	2,98	2,91	523,520	37.131,36	402,890	34,99
Palhoça (Município) (421190)	53.174	52.958	3,10	3,07	4.832,020	29.298,08	395,130	417,39
Paulo Lopes (Município) (421230)	2.611	1.894	2,82	2,80	181,260	24.627,31	449,680	16,37
Rancho Queimado (Município) (421430)	1.161	574	2,47	2,35	102,970	35.864,16	286,290	10,03
Rio do Sul (Município) (421480)	24.682	23.250	2,80	2,76	2.571,380	37.165,06	260,970	265,12
Santo Amaro da Imperatriz (Município) (421570)	7.611	5.839	2,97	2,92	753,610	33.332,30	344,050	65,71
São Bento do Sul (Município) (421580)	29.448	28.382	2,81	2,78	2.992,810	36.126,71	501,630	165,14
São Bonifácio (Município) (421590)	1.207	284	2,40	2,32	61,800	21.318,04	460,360	6,30
São Francisco do Sul (Município) (421620)	16.766	15.831	3,02	2,97	3.993,550	78.766,75	498,650	101,68
São João Batista (Município) (421630)	10.065	9.084	3,48	3,46	860,230	24.532,33	200,580	174,82
São José (Município) (421660)	86.085	86.116	2,78	2,75	10.131,010	42.262,21	150,450	1.593,31
São Pedro de Alcântara (Município) (421725)	1.390	1.006	4,03	4,41	71,100	12.692,07	140,020	40,01
Tijucas (Município) (421800)	12.101	10.359	3,05	2,99	1.466,590	39.711,54	279,580	132,10
Tubarão (Município) (421870)	40.178	36.842	2,60	2,57	3.514,930	33.649,56	301,760	346,16
Videira (Município) (421930)	19.006	17.559	2,74	2,69	2.205,750	42.364,50	384,520	135,40
Xanxerê (Município) (421950)	16.997	15.502	2,93	2,85	1.603,410	32.237,14	377,760	131,66
Alegrete (Município) (430040)	29.978	27.088	2,60	2,58	2.019,530	25.890,38	7.803,950	10,00
Alvorada (Município) (430060)	69.505	70.748	3,00	2,94	2.607,250	12.524,18	71,310	2.919,28
Araricá (Município) (430087)	1.949	1.637	2,77	2,71	144,410	26.766,45	35,150	153,47
Arroio dos Ratos (Município) (430110)	5.317	5.113	2,68	2,65	236,530	16.592,98	425,930	33,47
Bagé (Município) (430160)	44.444	38.352	2,75	2,67	3.006,500	24.601,29	4.093,580	29,85
Bento Gonçalves (Município) (430210)	42.137	39.990	2,73	2,66	5.531,270	48.069,12	274,070	419,85
Cachoeira do Sul (Município) (430300)	33.922	29.410	2,52	2,49	2.298,800	26.888,12	3.735,160	22,89
Cachoeirinha (Município) (430310)	44.857	45.659	2,84	2,79	4.960,250	38.959,53	44,020	2.892,41
Camaquã (Município) (430350)	23.982	19.502	2,76	2,67	2.027,360	30.617,84	1.679,430	39,43
Campo Bom (Município) (430390)	23.097	22.574	2,81	2,74	2.815,010	43.365,16	60,510	1.072,78
Canguçu (Município) (430450)	20.307	8.368	2,76	2,48	1.140,450	20.327,86	3.525,290	15,91
Canoas (Município) (430460)	119.928	122.074	2,87	2,82	18.947,510	55.103,53	131,100	2.622,91
Capão da Canoa (Município) (430463)	15.767	15.948	3,07	3,02	1.441,570	29.783,95	97,100	498,47
Capela de Santana (Município) (430468)	4.508	2.775	2,54	2,46	197,610	17.250,63	183,070	62,57
Carazinho (Município) (430470)	23.274	23.280	2,68	2,63	2.611,750	41.895,88	665,090	93,73
Caxias do Sul (Município) (430510)	169.535	166.468	2,85	2,80	21.717,020	44.927,71	1.652,310	292,55
Charqueadas (Município) (430535)	11.658	11.619	3,34	3,27	1.050,980	27.018,07	216,510	179,66
Cruz Alta (Município) (430610)	24.573	24.144	2,58	2,54	3.188,890	50.248,02	1.360,290	46,65
Dois Irmãos (Município) (430640)	10.851	10.934	2,83	2,78	1.688,570	54.907,62	65,160	471,99
Eldorado do Sul (Município) (430676)	12.759	11.579	3,02	2,99	1.590,090	41.214,20	509,730	75,69
Erechim (Município) (430700)	38.196	36.845	2,71	2,65	4.484,450	43.354,43	430,670	240,18
Estância Velha (Município) (430760)	16.062	15.939	2,94	2,89	1.310,210	27.707,51	52,150	906,80
Esteio (Município) (430770)	30.474	30.985	2,76	2,71	3.183,310	37.789,87	27,680	3.043,68
Farroupilha (Município) (430790)	23.756	21.169	2,93	2,84	3.161,850	45.466,73	361,680	192,27
Glorinha (Município) (430905)	2.759	839	2,77	2,74	339,680	44.378,89	323,640	23,65
Gravataí (Município) (430920)	95.091	91.964	2,89	2,85	12.406,080	45.089,08	463,500	593,63
Guaíba (Município) (430930)	36.067	35.770	2,75	2,71	5.629,240	56.669,84	376,950	263,52
Ijuí (Município) (431020)	30.970	28.662	2,69	2,64	3.194,970	38.341,14	689,390	120,88
Ivoti (Município) (431080)	7.718	7.152	2,92	2,86	903,810	40.144,18	63,150	356,51
Lajeado (Município) (431140)	28.813	29.216	2,77	2,72	3.662,790	45.888,70	90,610	880,90
Montenegro (Município) (431240)	23.024	21.310	2,77	2,71	3.301,680	51.695,39	424,440	150,48
Nova Hartz (Município) (431306)	6.827	5.792	2,99	2,93	613,590	30.070,72	62,560	326,18
Nova Santa Rita (Município) (431337)	8.335	7.234	3,17	3,13	1.130,730	42.749,68	217,870	121,40
Novo Hamburgo (Município) (431340)	92.850	92.909	2,69	2,64	8.736,150	35.013,51	223,820	1.114,77
Parobé (Município) (431405)	19.413	18.652	2,90	2,85	1.144,720	20.340,80	108,760	517,45
Passo Fundo (Município) (431410)	71.348	70.879	2,79	2,73	8.584,860	43.183,62	783,420	253,76
Pelotas (Município) (431440)	131.546	125.906	2,62	2,55	8.573,360	24.894,68	1.610,080	213,89
Portão (Município) (431480)	11.697	9.783	2,97	2,90	1.077,210	31.050,79	159,900	216,96
Porto Alegre (Município) (431490)	593.954	593.954	2,50	2,50	73.862,310	49.740,90	496,680	2.989,72
Rio Grande (Município) (431560)	76.900	75.395	2,72	2,67	9.215,700	44.014,66	2.709,520	77,27
Santa Cruz do Sul (Município) (431680)	46.801	42.635	2,72	2,66	8.238,770	64.653,78	733,410	173,75
Santa Maria (Município) (431690)	100.961	97.764	2,76	2,71	7.152,150	25.686,04	1.781,760	156,28
Sant'Ana do Livramento (Município) (431710)	31.613	28.942	2,60	2,57	2.575,390	31.288,14	6.941,610	11,86
Santa Rosa (Município) (431720)	26.972	24.263	2,70	2,64	2.810,210	38.626,75	489,800	148,54
Santo Ângelo (Município) (431750)	29.719	28.419	2,66	2,62	2.318,890	29.315,50	680,500	116,24
Santo Antônio da Patrulha (Município) (431760)	15.921	11.343	2,66	2,64	1.266,970	29.928,66	1.049,810	40,32
São Borja (Município) (431800)	22.623	20.475	2,78	2,74	1.784,090	28.405,44	3.616,690	17,37
São Gabriel (Município) (431830)	23.284	20.973	2,70	2,67	1.708,480	27.137,17	5.023,820	12,53
São Jerônimo (Município) (431840)	8.507	6.724	2,79	2,72	590,490	24.849,01	936,380	25,38
São Leopoldo (Município) (431870)	82.186	83.366	2,81	2,76	7.829,270	33.905,58	102,740	2.247,60
Sapiranga (Município) (431990)	28.267	27.771	2,84	2,79	3.286,120	40.917,42	138,030	581,85
Sapucaia do Sul (Município) (432000)	49.343	50.038	2,83	2,78	3.135,020	22.477,13	58,310	2.392,01
Taquara (Município) (432120)	21.370	17.940	2,69	2,66	1.256,710	21.839,10	457,880	125,67
Tramandaí (Município) (432160)	15.944	15.813	2,98	2,93	1.011,460	21.284,38	144,410	329,07
Triunfo (Município) (432200)	9.963	6.532	2,84	2,83	8.803,870	311.211,92	818,800	34,55
Uruguaiana (Município) (432240)	43.261	41.134	3,00	2,95	2.807,640	21.633,17	5.703,590	22,75
Vacaria (Município) (432250)	22.898	21.772	2,86	2,81	2.131,390	32.591,56	2.124,580	30,78
Venâncio Aires (Município) (432260)	26.592	17.154	2,65	2,58	2.696,510	38.258,64	772,230	91,27
Viamão (Município) (432300)	87.171	82.904	2,91	2,88	3.564,510	14.049,15	1.497,090	169,47
Campo Grande (Município) (500270)	300.577	298.167	2,91	2,89	27.034,850	30.924,89	8.092,950	108,02
Corumbá (Município) (500320)	32.565	30.690	3,37	3,23	2.869,210	26.107,73	64.721,720	1,70
Dourados (Município) (500370)	71.510	70.022	3,05	2,88	8.327,410	38.187,03	4.086,240	53,37
Naviraí (Município) (500570)	17.304	16.926	3,07	2,90	1.480,660	27.838,29	3.193,550	16,65
Nova Andradina (Município) (500620)	17.148	15.329	3,07	2,92	2.007,870	38.154,20	4.776,000	11,02
Ponta Porã (Município) (500660)	26.295	22.121	3,41	3,23	2.641,610	29.484,92	5.330,450	16,81
Sidrolândia (Município) (500790)	15.516	10.593	3,52	3,40	1.632,090	29.905,40	5.286,410	10,32
Três Lagoas (Município) (500830)	37.497	37.501	3,13	2,99	10.131,710	86.244,16	10.206,950	11,51
Alta Floresta (Município) (510025)	18.572	16.474	2,70	2,65	1.491,330	29.714,34	8.953,190	5,61
Barão de Melgaço (Município) (510160)	2.731	1.233	2,88	2,88	84,770	10.768,67	11.174,470	0,70
Barra do Garças (Município) (510180)	21.747	20.752	2,71	2,56	1.754,170	29.744,72	9.079,290	6,50
Cáceres (Município) (510250)	30.995	27.391	2,94	2,90	1.816,010	19.896,86	24.593,030	3,71
Chapada dos Guimarães (Município) (510300)	6.794	4.260	2,80	2,77	693,520	36.407,06	6.611,790	2,88
Cuiabá (Município) (510340)	204.035	200.050	2,89	2,89	23.301,200	39.485,65	3.293,540	179,17
Jangada (Município) (510490)	2.483	1.003	3,22	3,05	264,660	33.098,92	1.015,310	7,88
Lucas do Rio Verde (Município) (510525)	16.861	16.158	3,65	3,55	3.720,050	60.473,87	3.675,220	16,74
Nossa Senhora do Livramento (Município) (510610)	4.360	1.574	2,86	2,90	256,170	20.519,79	4.934,710	2,53
Nova Brasilândia (Município) (510620)	1.776	1.411	2,15	2,16	73,310	19.155,47	3.278,860	1,17
Planalto da Serra (Município) (510645)	1.057	804	2,46	2,44	69,890	26.840,63	2.442,450	1,07
Poconé (Município) (510650)	10.905	7.890	2,96	2,97	502,910	15.598,46	17.164,000	1,88
Primavera do Leste (Município) (510704)	19.324	18.709	3,07	3,00	3.490,430	58.867,42	5.482,070	10,82
