Localidade	"Extensão da rede de distribuição de água, em km
(km) (SNIS)"	"Extensão da rede de distribuição de esgoto, em km
(km) (SNIS)"	"Investimentos realizados pelo prestador de serviços, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos realizados pelo município, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos realizados pelo governo estadual, em R$ de 2017
(R$ a preços de 2019) (ITB)"	"Investimentos totais em saneamento
(R$ a preços de 2019) (ITB)"	"Investimentos per capita em saneamento
(R$ a preços de 2019) (ITB)"
Peruíbe (Município) (353760)	516,30	459,38	19.659.378,47	0,00	0,00	19.659.378,47	308,07
Piedade (Município) (353780)	147,81	51,36	5.554.781,16	0,00	0,00	5.554.781,16	102,25
Pindamonhangaba (Município) (353800)	511,98	339,58	12.037.390,06	0,00	0,00	12.037.390,06	76,64
Piracicaba (Município) (353870)	1.561,10	1.312,55	17.935.176,18	0,00	11.172.144,56	29.107.320,74	75,55
Pirapora do Bom Jesus (Município) (353910)	67,81	31,19	3.833.466,03	0,00	0,00	3.833.466,03	224,30
Pirassununga (Município) (353930)	507,00	362,00	3.182.138,94	0,00	0,00	3.182.138,94	43,20
Poá (Município) (353980)	279,72	235,27	9.714.342,08	0,00	0,00	9.714.342,08	86,72
Porto Feliz (Município) (354060)	197,14	146,92	1.614.277,87	8.023.893,05	0,00	9.638.170,93	187,81
Porto Ferreira (Município) (354070)	256,56	254,48	4.060.005,44	0,00	0,00	4.060.005,44	75,11
Praia Grande (Município) (354100)	936,96	425,42	68.299.999,42	0,00	0,00	68.299.999,42	237,18
Presidente Prudente (Município) (354140)	947,65	795,88	17.864.192,76	0,00	0,00	17.864.192,76	81,59
Registro (Município) (354260)	204,86	194,90	11.765.849,33	0,00	0,00	11.765.849,33	209,64
Ribeirão Pires (Município) (354330)	488,12	318,20	1.829.608,37	0,00	0,00	1.829.608,37	15,39
Ribeirão Preto (Município) (354340)	2.032,00	1.981,00	26.916.502,56	0,00	0,00	26.916.502,56	41,44
Rio Claro (Município) (354390)	902,42	1.013,28	598.294,77	0,00	0,00	598.294,77	3,04
Rio Grande da Serra (Município) (354410)	121,50	66,09	8.620.402,29	0,00	0,00	8.620.402,29	182,86
Salesópolis (Município) (354500)	57,79	44,98	783.902,07	0,00	0,00	783.902,07	47,62
Salto (Município) (354520)	490,00	425,00	11.995.266,16	3.189.853,72	5.218.028,86	20.403.148,73	182,09
Santa Bárbara d'Oeste (Município) (354580)	729,91	641,35	6.312.309,00	0,00	0,00	6.312.309,00	33,52
Santa Isabel (Município) (354680)	-	-	-	-	-	-	-
Santana de Parnaíba (Município) (354730)	586,73	229,59	18.611.977,70	0,00	0,00	18.611.977,70	153,82
Santo André (Município) (354780)	1.807,75	1.206,95	6.284.390,64	0,00	0,00	6.284.390,64	8,91
Santos (Município) (354850)	1.391,57	534,69	36.036.198,29	0,00	0,00	36.036.198,29	83,20
São Bernardo do Campo (Município) (354870)	1.846,19	1.088,81	77.193.522,43	0,00	0,00	77.193.522,43	95,79
São Caetano do Sul (Município) (354880)	445,99	325,86	740.936,59	0,00	0,00	740.936,59	4,74
São Carlos (Município) (354890)	984,00	958,00	6.044.194,19	0,00	77.771,34	6.121.965,53	25,89
São João da Boa Vista (Município) (354910)	368,02	340,78	6.555.916,11	0,00	0,00	6.555.916,11	74,57
São Joaquim da Barra (Município) (354940)	175,00	165,00	0,00	413.836,18	0,00	413.836,18	8,40
São José do Rio Pardo (Município) (354970)	236,00	157,00	0,00	118.243,39	0,00	118.243,39	2,19
São José do Rio Preto (Município) (354980)	1.679,00	1.620,00	39.231.363,38	0,00	0,00	39.231.363,38	90,39
São José dos Campos (Município) (354990)	1.278,06	891,32	118.129.612,90	0,00	0,00	118.129.612,90	175,46
São Lourenço da Serra (Município) (354995)	31,91	34,25	2.353.938,07	0,00	0,00	2.353.938,07	158,26
São Paulo (Município) (355030)	20.707,62	16.649,74	1.479.011.674,79	0,00	0,00	1.479.011.674,79	125,11
São Roque (Município) (355060)	329,72	136,98	13.663.329,10	0,00	0,00	13.663.329,10	161,77
São Sebastião (Município) (355070)	347,88	261,87	34.076.174,87	0,00	0,00	34.076.174,87	423,94
São Vicente (Município) (355100)	855,02	318,15	20.201.210,83	0,00	0,00	20.201.210,83	57,64
Sertãozinho (Município) (355170)	500,00	400,00	1.208.900,78	0,00	0,00	1.208.900,78	10,29
Sorocaba (Município) (355220)	1.827,00	1.274,35	5.753.015,89	0,00	0,00	5.753.015,89	9,14
Sumaré (Município) (355240)	776,29	773,14	223.766,78	209.047,86	0,00	432.814,64	1,67
Suzano (Município) (355250)	823,84	576,19	16.870.821,34	0,00	0,00	16.870.821,34	60,36
Taboão da Serra (Município) (355280)	402,01	294,95	12.169.251,09	0,00	0,00	12.169.251,09	46,03
Taquaritinga (Município) (355370)	246,00	218,00	364.170,56	0,00	0,00	364.170,56	6,48
Tatuí (Município) (355400)	437,13	240,41	8.641.748,66	0,00	0,00	8.641.748,66	75,60
Taubaté (Município) (355410)	857,30	588,95	19.151.176,96	0,00	0,00	19.151.176,96	64,61
Tupã (Município) (355500)	331,23	258,90	3.194.145,27	0,00	0,00	3.194.145,27	48,74
Ubatuba (Município) (355540)	376,67	140,23	28.723.601,51	0,00	0,00	28.723.601,51	340,42
Valinhos (Município) (355620)	640,90	597,21	4.886.866,86	0,00	0,00	4.886.866,86	42,02
Vargem Grande Paulista (Município) (355645)	260,14	52,54	35.243.979,19	0,00	0,00	35.243.979,19	749,66
Várzea Paulista (Município) (355650)	211,06	181,50	18.416.418,48	0,00	0,00	18.416.418,48	161,31
Vinhedo (Município) (355670)	516,00	270,00	14.313.411,07	0,00	0,00	14.313.411,07	204,93
Votorantim (Município) (355700)	433,60	342,32	9.353.696,05	0,00	0,00	9.353.696,05	80,92
Votuporanga (Município) (355710)	394,30	392,70	1.616.839,87	0,00	0,00	1.616.839,87	18,02
Adrianópolis (Município) (410020)	36,01	0,00	491.988,41	0,00	0,00	491.988,41	76,68
Agudos do Sul (Município) (410030)	49,60	0,00	534.484,02	0,00	0,00	534.484,02	60,76
Almirante Tamandaré (Município) (410040)	454,67	182,17	6.864.451,71	0,00	0,00	6.864.451,71	62,26
Apucarana (Município) (410140)	515,88	447,07	21.698.156,77	0,00	0,00	21.698.156,77	169,44
Arapongas (Município) (410150)	538,48	396,97	17.830.853,27	0,00	0,00	17.830.853,27	158,92
Araucária (Município) (410180)	602,69	222,42	37.112.032,28	0,00	0,00	37.112.032,28	287,22
Balsa Nova (Município) (410230)	167,41	14,07	2.794.816,95	0,00	0,00	2.794.816,95	231,76
Bocaiúva do Sul (Município) (410310)	47,03	8,34	1.554.028,85	0,00	0,00	1.554.028,85	131,41
Cambé (Município) (410370)	301,10	401,14	3.422.579,30	0,00	0,00	3.422.579,30	33,48
Campina Grande do Sul (Município) (410400)	217,33	167,83	934.210,90	0,00	0,00	934.210,90	22,75
Campo Largo (Município) (410420)	585,40	295,12	35.817.637,91	0,00	0,00	35.817.637,91	296,68
Campo Magro (Município) (410425)	109,34	27,29	3.496.934,10	0,00	0,00	3.496.934,10	130,70
Campo Mourão (Município) (410430)	384,30	368,21	3.882.635,31	0,00	0,00	3.882.635,31	42,36
Cascavel (Município) (410480)	1.167,43	955,93	43.516.385,99	0,00	0,00	43.516.385,99	142,39
Castro (Município) (410490)	245,92	198,99	3.893.550,44	0,00	0,00	3.893.550,44	55,55
Cerro Azul (Município) (410520)	44,12	1,18	132.660,87	0,00	0,00	132.660,87	7,53
Cianorte (Município) (410550)	529,72	233,54	4.321.588,53	0,00	0,00	4.321.588,53	57,35
Colombo (Município) (410580)	881,81	433,60	15.923.905,02	0,00	0,00	15.923.905,02	70,08
Contenda (Município) (410620)	88,32	0,00	6.104.642,71	0,00	0,00	6.104.642,71	357,69
Curitiba (Município) (410690)	7.199,72	5.813,60	146.581.463,41	0,00	0,00	146.581.463,41	79,28
Fazenda Rio Grande (Município) (410765)	427,44	240,94	8.800.625,83	0,00	0,00	8.800.625,83	98,84
Foz do Iguaçu (Município) (410830)	1.098,01	902,76	17.958.442,95	0,00	0,00	17.958.442,95	68,15
Francisco Beltrão (Município) (410840)	371,08	258,10	3.921.626,14	0,00	0,00	3.921.626,14	46,44
Guarapuava (Município) (410940)	832,61	576,23	22.325.035,48	0,00	0,00	22.325.035,48	127,01
Ibiporã (Município) (410980)	324,25	228,09	1.429.755,82	0,00	0,00	1.429.755,82	27,89
Irati (Município) (411070)	365,57	274,32	2.548.932,67	0,00	0,00	2.548.932,67	43,23
Itaperuçu (Município) (411125)	59,46	0,00	2.093.150,60	0,00	0,00	2.093.150,60	80,59
Lapa (Município) (411320)	230,12	98,24	4.339.935,74	0,00	0,00	4.339.935,74	92,29
Londrina (Município) (411370)	1.810,74	1.638,07	128.545.520,24	0,00	0,00	128.545.520,24	239,13
Mandirituba (Município) (411430)	103,46	4,35	8.024.942,13	0,00	0,00	8.024.942,13	332,82
Marechal Cândido Rondon (Município) (411460)	508,57	81,87	981.915,22	4.458.521,62	0,00	5.440.436,84	109,30
Maringá (Município) (411520)	1.800,04	1.640,91	34.057.365,74	0,00	0,00	34.057.365,74	88,29
Palmas (Município) (411760)	159,87	128,39	1.911.499,40	0,00	0,00	1.911.499,40	41,29
Paranaguá (Município) (411820)	556,93	434,97	47.359.034,09	0,00	0,00	47.359.034,09	319,49
Paranavaí (Município) (411840)	590,33	443,47	5.282.346,85	0,00	0,00	5.282.346,85	61,68
Pato Branco (Município) (411850)	455,44	315,10	6.319.246,62	0,00	0,00	6.319.246,62	81,82
Pinhais (Município) (411915)	465,07	417,36	8.550.417,52	0,00	0,00	8.550.417,52	68,66
Piraquara (Município) (411950)	590,79	406,14	6.965.807,23	0,00	0,00	6.965.807,23	68,93
Ponta Grossa (Município) (411990)	1.324,74	1.379,31	27.793.740,24	0,00	0,00	27.793.740,24	83,95
Prudentópolis (Município) (412060)	154,63	152,47	5.677.898,21	0,00	0,00	5.677.898,21	111,37
Quatro Barras (Município) (412080)	154,59	99,86	12.013.283,95	0,00	0,00	12.013.283,95	560,92
Quitandinha (Município) (412120)	35,61	0,00	2.615.508,37	0,00	0,00	2.615.508,37	144,59
Rio Branco do Sul (Município) (412220)	4,48	0,00	7.857.073,83	0,00	0,00	7.857.073,83	245,94
Rolândia (Município) (412240)	299,46	213,99	6.124.470,45	0,00	0,00	6.124.470,45	99,04
São José dos Pinhais (Município) (412550)	1.195,86	669,05	25.387.161,99	0,00	0,00	25.387.161,99	88,21
Sarandi (Município) (412625)	300,00	15,00	910.934,57	0,00	0,00	910.934,57	10,31
Telêmaco Borba (Município) (412710)	233,46	230,73	6.098.933,20	0,00	0,00	6.098.933,20	82,12
Tijucas do Sul (Município) (412760)	93,05	0,00	395.668,27	0,00	0,00	395.668,27	25,40
Toledo (Município) (412770)	579,35	547,82	11.650.280,93	0,00	0,00	11.650.280,93	90,70
Tunas do Paraná (Município) (412788)	23,42	0,00	149.340,77	0,00	0,00	149.340,77	20,95
Umuarama (Município) (412810)	449,34	458,09	6.104.391,14	0,00	0,00	6.104.391,14	57,38
União da Vitória (Município) (412820)	283,46	86,64	3.894.967,82	0,00	0,00	3.894.967,82	70,22
Doutor Ulysses (Município) (412863)	10,10	0,00	0,00	0,00	0,00	0,00	0,00
Águas Mornas (Município) (420060)	24,08	0,00	12.360,30	0,00	0,00	12.360,30	2,09
Alfredo Wagner (Município) (420070)	18,31	0,00	11.759,54	0,00	0,00	11.759,54	1,21
Angelina (Município) (420090)	7,56	0,00	16.612,87	0,00	0,00	16.612,87	3,22
Anitápolis (Município) (420110)	13,00	0,00	4.061,61	0,00	0,00	4.061,61	1,25
Antônio Carlos (Município) (420120)	54,18	0,00	137.692,01	0,00	0,00	137.692,01	17,42
Araranguá (Município) (420140)	398,52	0,00	2.679.255,24	0,00	0,00	2.679.255,24	41,60
Balneário Camboriú (Município) (420200)	300,00	300,00	15.156.048,95	0,00	0,00	15.156.048,95	125,33
Biguaçu (Município) (420230)	176,11	0,00	1.662.423,39	0,00	0,00	1.662.423,39	26,65
Blumenau (Município) (420240)	1.535,30	284,00	32.637.804,31	0,00	0,00	32.637.804,31	99,18
Brusque (Município) (420290)	640,00	0,00	4.718.088,69	0,00	0,00	4.718.088,69	40,45
Caçador (Município) (420300)	257,00	9,40	212.884,06	1.118.967,63	0,00	1.331.851,68	17,93
Camboriú (Município) (420320)	287,35	0,00	0,00	335.515,45	0,00	335.515,45	4,79
Canelinha (Município) (420370)	69,00	0,00	405.207,38	0,00	0,00	405.207,38	35,90
Canoinhas (Município) (420380)	324,40	0,00	295.573,27	0,00	0,00	295.573,27	5,48
Chapecó (Município) (420420)	673,11	214,59	5.911.814,95	0,00	0,00	5.911.814,95	29,83
Concórdia (Município) (420430)	229,82	3,50	340.364,65	0,00	0,00	340.364,65	4,76
Criciúma (Município) (420460)	947,96	155,69	2.731.561,84	0,00	0,00	2.731.561,84	13,50
Florianópolis (Município) (420540)	1.402,44	557,75	52.517.743,53	0,00	0,00	52.517.743,53	115,86
Garopaba (Município) (420570)	107,63	0,00	93.885,94	0,00	0,00	93.885,94	4,69
Gaspar (Município) (420590)	382,74	0,00	505.442,80	0,00	0,00	505.442,80	8,07
Governador Celso Ramos (Município) (420600)	148,00	0,00	280.262,20	0,00	0,00	280.262,20	20,52
Içara (Município) (420700)	310,00	1,00	1.080.556,76	0,00	0,00	1.080.556,76	21,02
Indaial (Município) (420750)	359,30	0,00	232.067,36	0,00	0,00	232.067,36	3,84
Itajaí (Município) (420820)	663,90	0,00	10.153.407,94	0,00	0,00	10.153.407,94	51,33
Itapema (Município) (420830)	235,27	63,40	233.099,93	0,00	0,00	233.099,93	4,40
Jaraguá do Sul (Município) (420890)	680,00	366,00	9.533.974,20	0,00	0,00	9.533.974,20	60,91
Joinville (Município) (420910)	2.107,07	272,00	58.245.765,39	0,00	0,00	58.245.765,39	106,49
Lages (Município) (420930)	762,47	143,52	2.246.908,54	0,00	0,00	2.246.908,54	14,13
Leoberto Leal (Município) (420980)	7,04	0,00	18.535,68	0,00	0,00	18.535,68	5,62
Mafra (Município) (421010)	271,18	0,00	2.011.540,23	0,00	0,00	2.011.540,23	36,77
Major Gercino (Município) (421020)	6,64	0,00	16.131,13	0,00	0,00	16.131,13	4,78
Navegantes (Município) (421130)	285,00	0,00	0,00	856.687,10	0,00	856.687,10	12,54
Nova Trento (Município) (421150)	110,00	0,00	74.708,39	0,00	0,00	74.708,39	5,69
Palhoça (Município) (421190)	703,60	39,50	0,00	0,00	0,00	0,00	0,00
Paulo Lopes (Município) (421230)	10,49	0,00	383.098,80	0,00	0,00	383.098,80	54,38
Rancho Queimado (Município) (421430)	13,84	8,99	40.170,39	0,00	0,00	40.170,39	14,21
Rio do Sul (Município) (421480)	270,50	0,00	1.420.762,99	0,00	0,00	1.420.762,99	21,77
Santo Amaro da Imperatriz (Município) (421570)	120,06	0,00	366.766,60	0,00	0,00	366.766,60	17,28
São Bento do Sul (Município) (421580)	574,60	114,00	1.303.215,02	221.536,36	0,00	1.524.751,38	19,30
São Bonifácio (Município) (421590)	5,63	0,00	24.250,03	0,00	0,00	24.250,03	8,11
São Francisco do Sul (Município) (421620)	336,00	0,00	2.491.227,55	0,00	0,00	2.491.227,55	53,60
São João Batista (Município) (421630)	120,00	0,00	200.146,48	0,00	0,00	200.146,48	6,60
São José (Município) (421660)	321,24	134,40	3.370.477,65	0,00	0,00	3.370.477,65	14,99
São Pedro de Alcântara (Município) (421725)	12,35	0,00	0,00	0,00	0,00	0,00	0,00
Tijucas (Município) (421800)	138,00	0,00	453.778,62	0,00	0,00	453.778,62	13,41
Tubarão (Município) (421870)	515,53	0,00	0,00	12.859.148,50	0,00	12.859.148,50	126,96
Videira (Município) (421930)	161,95	0,00	243.871,93	106.695,60	0,00	350.567,53	7,04
Xanxerê (Município) (421950)	164,11	0,00	403.644,68	0,00	0,00	403.644,68	8,59
Alegrete (Município) (430040)	152,97	24,50	2.869.168,97	0,00	0,00	2.869.168,97	36,29
Alvorada (Município) (430060)	1.184,55	160,00	31.522.616,85	0,00	0,00	31.522.616,85	153,96
Araricá (Município) (430087)	-	-	-	-	-	-	-
Arroio dos Ratos (Município) (430110)	102,90	0,00	101.625,23	0,00	0,00	101.625,23	7,19
Bagé (Município) (430160)	476,52	294,41	4.123.305,61	0,00	0,00	4.123.305,61	34,01
Bento Gonçalves (Município) (430210)	365,70	22,20	9.849.888,93	0,00	0,00	9.849.888,93	88,43
Cachoeira do Sul (Município) (430300)	227,83	81,36	8.877.290,40	0,00	0,00	8.877.290,40	103,28
Cachoeirinha (Município) (430310)	325,90	176,33	2.518.484,67	0,00	0,00	2.518.484,67	20,23
Camaquã (Município) (430350)	418,18	180,00	161.704,04	227.720,95	0,00	389.425,00	5,95
Campo Bom (Município) (430390)	345,51	30,00	5.012.215,92	0,00	0,00	5.012.215,92	79,13
Canguçu (Município) (430450)	77,32	57,50	150.845,97	0,00	0,00	150.845,97	2,72
Canoas (Município) (430460)	837,99	135,84	18.409.995,21	0,00	0,00	18.409.995,21	54,38
Capão da Canoa (Município) (430463)	219,51	39,18	1.619.796,31	0,00	0,00	1.619.796,31	35,41
Capela de Santana (Município) (430468)	33,00	0,00	9.946,53	0,00	0,00	9.946,53	0,81
Carazinho (Município) (430470)	263,39	0,00	608.908,28	0,00	0,00	608.908,28	9,87
Caxias do Sul (Município) (430510)	1.505,86	1.610,25	50.343.364,56	0,00	0,00	50.343.364,56	108,19
Charqueadas (Município) (430535)	114,42	0,00	1.412.429,53	0,00	0,00	1.412.429,53	37,58
Cruz Alta (Município) (430610)	214,50	33,01	885.846,58	0,00	0,00	885.846,58	13,81
Dois Irmãos (Município) (430640)	112,51	35,00	114.229,17	0,00	0,00	114.229,17	3,87
Eldorado do Sul (Município) (430676)	102,85	0,00	434.059,93	0,00	0,00	434.059,93	11,76
Erechim (Município) (430700)	391,13	0,00	11.291.781,86	0,00	0,00	11.291.781,86	111,66
Estância Velha (Município) (430760)	145,99	7,20	537.089,89	0,00	0,00	537.089,89	11,80
Esteio (Município) (430770)	198,26	1,28	39.066.294,28	0,00	0,00	39.066.294,28	466,74
Farroupilha (Município) (430790)	231,85	0,00	1.634.615,69	0,00	0,00	1.634.615,69	24,23
Glorinha (Município) (430905)	34,36	0,00	7.700.210,08	0,00	0,00	7.700.210,08	1.045,66
Gravataí (Município) (430920)	697,62	244,80	4.490.290,56	0,00	0,00	4.490.290,56	16,69
Guaíba (Município) (430930)	586,66	13,11	18.003.937,05	0,00	0,00	18.003.937,05	182,43
Ijuí (Município) (431020)	299,01	0,00	3.483.630,52	0,00	0,00	3.483.630,52	42,34
Ivoti (Município) (431080)	120,00	0,00	716.992,43	0,00	0,00	716.992,43	33,43
Lajeado (Município) (431140)	253,35	3,00	4.373.538,30	0,00	0,00	4.373.538,30	57,41
Montenegro (Município) (431240)	204,76	280,00	641.353,28	0,00	0,00	641.353,28	10,26
Nova Hartz (Município) (431306)	-	-	-	-	-	-	-
Nova Santa Rita (Município) (431337)	85,59	0,00	253.549,53	0,00	0,00	253.549,53	10,20
Novo Hamburgo (Município) (431340)	830,00	32,12	35.635.630,61	0,00	0,00	35.635.630,61	143,82
Parobé (Município) (431405)	89,79	0,00	132.930,54	0,00	0,00	132.930,54	2,43
Passo Fundo (Município) (431410)	851,89	33,62	12.882.217,31	0,00	0,00	12.882.217,31	66,26
Pelotas (Município) (431440)	931,05	407,53	530.329,39	0,00	0,00	530.329,39	1,55
Portão (Município) (431480)	68,07	0,00	1.525.138,27	0,00	0,00	1.525.138,27	45,92
Porto Alegre (Município) (431490)	4.000,22	1.868,00	146.110.248,80	0,00	0,00	146.110.248,80	99,54
Rio Grande (Município) (431560)	393,90	100,00	13.501.019,08	0,00	0,00	13.501.019,08	65,49
Santa Cruz do Sul (Município) (431680)	598,01	50,71	2.330.570,14	0,00	0,00	2.330.570,14	18,71
Santa Maria (Município) (431690)	731,53	236,60	10.140.063,89	0,00	0,00	10.140.063,89	37,08
Sant'Ana do Livramento (Município) (431710)	275,50	97,24	1.039.173,47	0,00	422.390,73	1.461.564,20	17,46
Santa Rosa (Município) (431720)	248,00	41,57	19.061.846,37	0,00	0,00	19.061.846,37	265,99
Santo Ângelo (Município) (431750)	316,45	28,58	3.099.751,95	0,00	0,00	3.099.751,95	39,32
Santo Antônio da Patrulha (Município) (431760)	129,35	0,00	1.843.014,33	0,00	0,00	1.843.014,33	44,33
São Borja (Município) (431800)	215,54	49,64	232.476,25	0,00	0,00	232.476,25	3,68
São Gabriel (Município) (431830)	183,33	27,00	0,00	0,00	0,00	0,00	0,00
São Jerônimo (Município) (431840)	57,40	0,00	132.272,46	0,00	0,00	132.272,46	5,69
São Leopoldo (Município) (431870)	737,20	99,00	15.749.589,93	0,00	0,00	15.749.589,93	69,84
Sapiranga (Município) (431990)	261,68	0,00	2.764.463,64	0,00	0,00	2.764.463,64	35,12
Sapucaia do Sul (Município) (432000)	253,62	1,97	2.550.365,97	0,00	0,00	2.550.365,97	18,60
Taquara (Município) (432120)	143,47	0,00	97.741,66	0,00	0,00	97.741,66	1,72
Tramandaí (Município) (432160)	375,24	46,71	2.340.278,14	0,00	0,00	2.340.278,14	51,92
Triunfo (Município) (432200)	46,70	0,00	142.014,12	0,00	2.015.279,61	2.157.293,73	78,75
Uruguaiana (Município) (432240)	261,14	119,81	44.673.359,63	0,00	0,00	44.673.359,63	344,96
Vacaria (Município) (432250)	261,81	3.854,53	3.020.119,53	0,00	0,00	3.020.119,53	47,00
Venâncio Aires (Município) (432260)	215,78	0,00	3.474.794,70	0,00	0,00	3.474.794,70	50,25
Viamão (Município) (432300)	392,90	7,76	9.145.641,83	0,00	0,00	9.145.641,83	36,58
Campo Grande (Município) (500270)	3.583,00	1.675,00	231.332.373,43	0,00	0,00	231.332.373,43	277,93
Corumbá (Município) (500320)	339,56	203,12	9.070.150,95	0,00	0,00	9.070.150,95	84,49
Dourados (Município) (500370)	839,10	298,04	15.738.629,93	0,00	0,00	15.738.629,93	75,85
Naviraí (Município) (500570)	219,12	44,30	1.760.294,63	0,00	0,00	1.760.294,63	35,33
Nova Andradina (Município) (500620)	184,56	32,73	3.662.461,09	0,00	0,00	3.662.461,09	74,59
Ponta Porã (Município) (500660)	310,52	114,21	11.946.426,23	0,00	0,00	11.946.426,23	142,65
Sidrolândia (Município) (500790)	96,70	0,00	7.714.973,14	0,00	0,00	7.714.973,14	160,64
Três Lagoas (Município) (500830)	462,96	90,02	16.720.187,78	0,00	0,00	16.720.187,78	152,51
Alta Floresta (Município) (510025)	192,93	86,72	3.399.844,47	0,00	0,00	3.399.844,47	68,32
Barão de Melgaço (Município) (510160)	-	-	-	-	-	-	-
Barra do Garças (Município) (510180)	-	-	-	-	-	-	-
Cáceres (Município) (510250)	-	-	-	-	-	-	-
Chapada dos Guimarães (Município) (510300)	-	-	-	-	-	-	-
Cuiabá (Município) (510340)	2.343,96	696,29	99.589.658,01	0,00	0,00	99.589.658,01	174,77
Jangada (Município) (510490)	19,31	0,00	14.588,68	0,00	0,00	14.588,68	1,86
Lucas do Rio Verde (Município) (510525)	262,00	77,00	207.490,46	0,00	0,00	207.490,46	3,93
Nossa Senhora do Livramento (Município) (510610)	27,00	0,00	0,00	0,00	0,00	0,00	0,00
Nova Brasilândia (Município) (510620)	-	-	-	-	-	-	-
Planalto da Serra (Município) (510645)	-	-	-	-	-	-	-
Poconé (Município) (510650)	102,54	0,00	677.093,58	0,00	0,00	677.093,58	21,12
Primavera do Leste (Município) (510704)	272,73	135,37	15.787.122,62	0,00	0,00	15.787.122,62	284,70
Rondonópolis (Município) (510760)	1.237,39	298,00	8.371.984,56	0,00	0,00	8.371.984,56	40,25
Rosário Oeste (Município) (510770)	-	-	-	-	-	-	-
Santo Antônio do Leverger (Município) (510780)	-	-	-	-	-	-	-
Sinop (Município) (510790)	800,00	0,00	10.947.830,34	1.275.673,80	0,00	12.223.504,14	98,87
Sorriso (Município) (510792)	336,67	0,00	17.095.191,54	0,00	0,00	17.095.191,54	227,62
Tangará da Serra (Município) (510795)	417,00	86,00	398.010,22	0,00	0,00	398.010,22	4,41
Várzea Grande (Município) (510840)	1.135,28	120,36	0,00	0,00	0,00	0,00	0,00
Abadia de Goiás (Município) (520005)	63,89	18,28	152.242,51	0,00	0,00	152.242,51	20,12
Águas Lindas de Goiás (Município) (520025)	214,90	0,00	1.246.280,03	0,00	0,00	1.246.280,03	7,01
Anápolis (Município) (520110)	1.973,77	658,80	22.276.732,56	0,00	0,00	22.276.732,56	62,33
Aparecida de Goiânia (Município) (520140)	1.374,49	449,68	12.262.577,41	0,00	0,00	12.262.577,41	24,49
Aragoiânia (Município) (520180)	46,07	0,00	298.857,94	0,00	0,00	298.857,94	32,81
Bela Vista de Goiás (Município) (520330)	116,50	73,46	1.073.056,06	0,00	0,00	1.073.056,06	40,28
Bonfinópolis (Município) (520355)	47,98	0,00	76.675,80	0,00	0,00	76.675,80	9,22
Brazabrantes (Município) (520360)	25,59	0,00	78.057,43	0,00	0,00	78.057,43	22,66
Caldas Novas (Município) (520450)	390,00	160,70	3.852.140,19	0,00	0,00	3.852.140,19	49,45
Caldazinha (Município) (520455)	12,11	0,00	8.948,91	0,00	0,00	8.948,91	2,53
Catalão (Município) (520510)	386,24	251,00	3.629.390,34	0,00	0,00	3.629.390,34	38,25
Caturaí (Município) (520520)	27,60	0,00	37.825,51	0,00	0,00	37.825,51	7,70
Cidade Ocidental (Município) (520549)	285,98	51,57	5.351.138,41	0,00	0,00	5.351.138,41	86,94
Cristalina (Município) (520620)	125,91	80,45	1.951.140,65	0,00	0,00	1.951.140,65	38,15
Formosa (Município) (520800)	362,17	235,26	22.336.412,07	0,00	0,00	22.336.412,07	205,86
Goianápolis (Município) (520840)	64,77	0,00	30.129,96	0,00	0,00	30.129,96	2,74
Goianésia (Município) (520860)	227,29	161,18	1.590.182,99	0,00	0,00	1.590.182,99	24,87
Goiânia (Município) (520870)	5.931,10	3.540,76	149.041.930,34	0,00	0,00	149.041.930,34	106,95
Goianira (Município) (520880)	136,21	44,82	5.752.172,53	0,00	0,00	5.752.172,53	152,52
Guapó (Município) (520920)	69,66	45,03	98.187,98	0,00	0,00	98.187,98	6,82
Hidrolândia (Município) (520970)	78,22	0,00	64.573,45	0,00	0,00	64.573,45	3,40
Inhumas (Município) (521000)	233,54	90,86	6.610.431,49	0,00	0,00	6.610.431,49	130,29
Itumbiara (Município) (521150)	494,37	266,44	32.692.488,33	0,00	0,00	32.692.488,33	331,96
Jataí (Município) (521190)	419,72	152,69	12.211.872,92	0,00	0,00	12.211.872,92	130,25
Luziânia (Município) (521250)	713,92	100,77	12.264.986,44	0,00	0,00	12.264.986,44	65,18
Mineiros (Município) (521310)	-	-	-	-	-	-	-
Nerópolis (Município) (521450)	152,10	0,00	18.443.652,39	0,00	0,00	18.443.652,39	699,58
Nova Veneza (Município) (521500)	27,16	0,00	57.306,24	0,00	0,00	57.306,24	6,51
Novo Gama (Município) (521523)	295,62	28,04	9.381.956,48	0,00	0,00	9.381.956,48	91,01
Planaltina (Município) (521760)	236,66	69,04	3.145.590,72	0,00	0,00	3.145.590,72	36,57
Rio Verde (Município) (521880)	612,83	260,08	18.573.934,08	0,00	0,00	18.573.934,08	94,26
Santo Antônio de Goiás (Município) (521973)	24,37	0,00	309.969,68	0,00	0,00	309.969,68	59,01
Santo Antônio do Descoberto (Município) (521975)	187,45	61,87	11.668.924,03	0,00	0,00	11.668.924,03	171,62
Senador Canedo (Município) (522045)	360,52	0,00	1.212.597,58	5.109.939,13	0,00	6.322.536,71	66,54
Terezópolis de Goiás (Município) (522119)	36,59	0,00	179.275,45	0,00	0,00	179.275,45	25,14
