Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	3,20	0,00	1,66	0,11	0,02	0,01	27.321	22,83
São Roque (Município) (355060)	1,27	0,00	0,58	0,12	0,00	0,00	232	26,82
São Sebastião (Município) (355070)	3,13	0,00	5,30	0,00	0,00	0,00	15	1,81
São Vicente (Município) (355100)	2,25	0,00	2,17	0,42	0,08	0,00	831	23,37
Sertãozinho (Município) (355170)	3,00	0,00	0,58	0,00	0,00	0,00	245	20,39
Sorocaba (Município) (355220)	0,81	0,00	9,44	0,05	0,00	0,00	1.961	30,41
Sumaré (Município) (355240)	1,20	0,00	2,14	0,11	0,00	0,00	209	7,86
Suzano (Município) (355250)	1,05	0,00	0,42	0,11	0,00	0,00	395	13,85
Taboão da Serra (Município) (355280)	2,94	0,00	2,02	0,00	0,00	0,00	734	26,97
Taquaritinga (Município) (355370)	13,43	0,00	3,18	0,00	0,00	0,00	184	32,52
Tatuí (Município) (355400)	4,89	0,00	0,69	0,00	0,00	0,00	401	34,37
Taubaté (Município) (355410)	0,26	0,00	0,26	0,00	0,00	0,00	488	16,14
Tupã (Município) (355500)	8,23	0,00	14,32	0,00	0,00	0,00	380	57,88
Ubatuba (Município) (355540)	0,12	0,00	2,66	0,12	0,00	0,00	295	34,15
Valinhos (Município) (355620)	2,08	0,00	3,58	0,00	0,00	0,00	198	16,46
Vargem Grande Paulista (Município) (355645)	2,05	0,00	0,21	0,00	0,21	0,00	76	15,60
Várzea Paulista (Município) (355650)	1,29	0,00	2,14	0,09	0,00	0,00	206	17,67
Vinhedo (Município) (355670)	1,10	0,00	0,41	0,00	0,00	0,00	92	12,68
Votorantim (Município) (355700)	0,76	0,00	5,01	0,00	0,00	0,00	369	31,33
Votuporanga (Município) (355710)	3,29	0,00	1,42	0,00	0,00	0,00	257	28,16
Adrianópolis (Município) (410020)	1,58	0,00	0,00	0,00	0,00	0,00	2	3,16
Agudos do Sul (Município) (410030)	1,11	0,00	0,00	0,00	0,00	0,00	14	15,58
Almirante Tamandaré (Município) (410040)	3,81	0,00	0,18	0,09	0,00	0,00	190	16,83
Apucarana (Município) (410140)	7,97	0,00	1,15	0,31	0,00	0,00	508	38,95
Arapongas (Município) (410150)	5,46	0,00	0,87	0,09	0,09	0,00	420	36,39
Araucária (Município) (410180)	1,57	0,00	0,00	0,45	0,00	0,00	212	15,89
Balsa Nova (Município) (410230)	2,43	0,00	0,00	0,00	0,00	0,00	12	9,73
Bocaiúva do Sul (Município) (410310)	1,64	0,00	0,00	0,00	0,00	0,00	17	13,98
Cambé (Município) (410370)	2,31	0,00	2,41	0,00	0,00	0,00	210	20,23
Campina Grande do Sul (Município) (410400)	5,26	0,00	0,00	0,00	0,00	0,00	59	14,11
Campo Largo (Município) (410420)	10,48	0,00	0,00	0,24	0,00	0,00	323	26,03
Campo Magro (Município) (410425)	3,63	0,00	0,00	0,73	0,00	0,00	48	17,44
Campo Mourão (Município) (410430)	5,60	0,11	0,54	0,00	0,00	0,00	407	43,80
Cascavel (Município) (410480)	1,09	0,00	0,19	0,10	0,13	0,00	598	19,12
Castro (Município) (410490)	2,97	0,00	0,28	0,28	0,00	0,00	173	24,43
Cerro Azul (Município) (410520)	22,53	0,00	0,00	0,00	0,00	0,00	212	119,40
Cianorte (Município) (410550)	7,74	0,00	2,84	0,00	0,00	0,00	253	32,64
Colombo (Município) (410580)	3,44	0,00	0,04	0,17	0,00	0,00	336	14,46
Contenda (Município) (410620)	1,14	0,00	0,00	0,00	0,00	0,00	76	43,37
Curitiba (Município) (410690)	2,22	0,00	0,04	0,24	0,01	0,00	2.395	12,74
Fazenda Rio Grande (Município) (410765)	1,52	0,00	0,00	0,22	0,00	0,00	144	15,62
Foz do Iguaçu (Município) (410830)	1,74	0,00	3,98	0,19	0,08	0,00	516	19,56
Francisco Beltrão (Município) (410840)	3,82	0,00	0,35	0,23	0,00	0,00	363	41,97
Guarapuava (Município) (410940)	8,70	0,00	0,06	0,00	0,06	0,00	808	45,36
Ibiporã (Município) (410980)	12,04	0,00	11,66	0,57	0,38	0,00	561	107,20
Irati (Município) (411070)	5,53	0,00	0,00	0,50	0,00	0,00	342	57,28
Itaperuçu (Município) (411125)	1,50	0,00	0,00	0,00	0,00	0,00	68	25,42
Lapa (Município) (411320)	1,89	0,00	0,00	0,00	0,00	0,00	149	31,33
Londrina (Município) (411370)	4,38	0,02	3,06	0,15	0,00	0,00	2.153	39,27
Mandirituba (Município) (411430)	20,48	0,00	0,00	0,00	0,00	0,00	179	71,87
Marechal Cândido Rondon (Município) (411460)	4,53	0,00	15,75	0,00	0,00	0,00	152	29,92
Maringá (Município) (411520)	1,66	0,00	1,53	0,05	0,03	0,00	1.028	25,87
Palmas (Município) (411760)	18,04	0,00	0,00	0,00	0,00	0,00	291	61,04
Paranaguá (Município) (411820)	6,04	0,00	1,53	0,73	0,00	0,00	530	35,18
Paranavaí (Município) (411840)	1,84	0,00	0,81	0,00	0,00	0,00	140	16,13
Pato Branco (Município) (411850)	17,72	0,00	1,65	0,00	0,00	0,00	397	50,25
Pinhais (Município) (411915)	8,97	0,00	0,24	0,39	0,00	0,00	345	27,16
Piraquara (Município) (411950)	4,98	0,00	0,10	0,29	0,00	0,00	210	20,10
Ponta Grossa (Município) (411990)	4,41	0,00	0,00	0,30	0,00	0,00	1.271	37,62
Prudentópolis (Município) (412060)	14,93	0,00	0,00	0,19	0,19	0,00	248	48,09
Quatro Barras (Município) (412080)	3,63	0,00	0,00	0,00	0,00	0,00	31	14,06
Quitandinha (Município) (412120)	55,38	0,00	0,00	0,00	0,00	0,00	240	130,30
Rio Branco do Sul (Município) (412220)	9,93	0,00	0,00	0,93	0,00	0,00	305	94,63
Rolândia (Município) (412240)	3,95	0,00	7,27	0,00	0,00	0,00	182	28,74
São José dos Pinhais (Município) (412550)	2,89	0,00	0,00	0,23	0,03	0,00	395	13,26
Sarandi (Município) (412625)	5,86	0,00	1,77	0,00	0,00	0,00	350	38,73
Telêmaco Borba (Município) (412710)	37,07	0,00	0,13	0,00	0,00	0,00	482	63,58
Tijucas do Sul (Município) (412760)	0,00	0,00	0,00	1,25	0,00	0,00	62	38,82
Toledo (Município) (412770)	5,38	0,00	0,83	0,00	0,00	0,00	491	37,18
Tunas do Paraná (Município) (412788)	0,00	0,00	0,00	0,00	0,00	0,00	4	5,29
Umuarama (Município) (412810)	8,13	0,00	3,70	0,00	0,00	0,00	410	37,89
União da Vitória (Município) (412820)	12,44	0,00	0,00	0,00	0,00	0,00	179	31,81
Doutor Ulysses (Município) (412863)	1,72	0,00	0,00	0,00	0,00	0,00	15	25,83
Águas Mornas (Município) (420060)	4,91	0,00	0,00	3,27	0,00	0,00	18	29,45
Alfredo Wagner (Município) (420070)	19,29	0,00	0,00	1,02	0,00	0,00	37	37,56
Angelina (Município) (420090)	7,92	0,00	0,00	5,94	0,00	0,00	28	55,41
Anitápolis (Município) (420110)	21,52	0,00	0,00	3,07	0,00	0,00	72	221,33
Antônio Carlos (Município) (420120)	3,70	0,00	0,00	1,23	0,00	0,00	15	18,48
Araranguá (Município) (420140)	5,32	0,00	0,15	0,00	0,00	0,00	246	37,40
Balneário Camboriú (Município) (420200)	1,25	0,00	0,39	0,16	0,00	0,00	166	12,95
Biguaçu (Município) (420230)	0,62	0,00	0,00	0,93	0,00	0,00	118	18,30
Blumenau (Município) (420240)	4,90	0,00	0,03	0,38	0,00	0,00	698	20,60
Brusque (Município) (420290)	11,81	0,00	0,33	0,41	0,00	0,08	243	19,79
Caçador (Município) (420300)	8,71	0,00	0,00	0,00	0,00	0,00	438	57,77
Camboriú (Município) (420320)	1,21	0,00	0,27	0,13	0,00	0,00	107	14,38
Canelinha (Município) (420370)	3,44	0,00	0,86	0,86	0,00	0,00	29	24,96
Canoinhas (Município) (420380)	6,64	0,00	0,00	0,18	0,00	0,00	180	33,22
Chapecó (Município) (420420)	2,72	0,00	0,24	0,00	0,00	0,00	629	30,56
Concórdia (Município) (420430)	7,57	0,00	0,00	0,41	0,00	0,00	262	36,07
Criciúma (Município) (420460)	4,35	0,00	0,00	0,05	0,00	0,00	557	26,92
Florianópolis (Município) (420540)	0,98	0,00	0,26	0,38	0,04	0,00	648	13,80
Garopaba (Município) (420570)	1,90	0,00	0,00	0,47	0,00	0,00	27	12,82
Gaspar (Município) (420590)	2,61	0,00	0,00	0,31	0,00	0,00	165	25,38
Governador Celso Ramos (Município) (420600)	0,72	0,00	0,00	1,43	0,00	0,00	32	22,95
Içara (Município) (420700)	4,33	0,00	0,00	0,19	0,00	0,00	160	30,11
Indaial (Município) (420750)	10,87	0,00	0,16	0,63	0,00	0,00	288	45,36
Itajaí (Município) (420820)	2,29	0,00	1,27	0,19	0,00	0,00	415	20,22
Itapema (Município) (420830)	1,40	0,00	0,35	0,18	0,00	0,00	139	24,35
Jaraguá do Sul (Município) (420890)	1,71	0,00	0,00	1,22	0,00	0,00	266	16,25
Joinville (Município) (420910)	1,67	0,00	0,18	0,39	0,00	0,00	1.207	21,47
Lages (Município) (420930)	6,99	0,00	0,00	0,00	0,00	0,00	479	30,18
Leoberto Leal (Município) (420980)	3,11	0,00	0,00	0,00	0,00	0,00	5	15,54
Mafra (Município) (421010)	2,35	0,00	0,00	0,36	0,00	0,00	187	33,81
Major Gercino (Município) (421020)	5,88	0,00	0,00	5,88	0,00	0,00	22	64,67
Navegantes (Município) (421130)	3,16	0,00	0,14	0,00	0,14	0,00	335	46,03
Nova Trento (Município) (421150)	23,49	0,00	0,73	2,94	0,00	0,00	156	114,53
Palhoça (Município) (421190)	1,46	0,00	0,13	1,84	0,00	0,00	312	19,77
Paulo Lopes (Município) (421230)	2,78	0,00	0,00	1,39	0,00	0,00	23	31,93
Rancho Queimado (Município) (421430)	3,51	0,00	0,00	0,00	0,00	0,00	11	38,61
Rio do Sul (Município) (421480)	1,78	0,00	0,15	0,15	0,00	0,00	155	23,05
Santo Amaro da Imperatriz (Município) (421570)	3,19	0,00	0,91	3,65	0,00	0,00	76	34,67
São Bento do Sul (Município) (421580)	5,19	0,00	0,00	0,25	0,00	0,00	216	26,69
São Bonifácio (Município) (421590)	230,98	0,00	0,00	3,40	0,00	0,00	131	444,97
São Francisco do Sul (Município) (421620)	2,26	0,00	0,00	0,41	0,00	0,00	147	30,24
São João Batista (Município) (421630)	2,14	0,00	0,31	0,31	0,00	0,00	164	50,12
São José (Município) (421660)	1,51	0,00	0,34	0,90	0,00	0,00	444	19,11
São Pedro de Alcântara (Município) (421725)	0,00	0,00	0,00	3,72	0,00	0,00	8	14,89
Tijucas (Município) (421800)	6,50	0,00	1,13	0,85	0,00	0,00	229	64,69
Tubarão (Município) (421870)	3,40	0,00	0,00	0,68	0,19	0,00	348	33,82
Videira (Município) (421930)	26,90	0,00	0,00	0,00	0,00	0,00	173	33,97
Xanxerê (Município) (421950)	4,55	0,00	0,00	0,62	0,00	0,00	118	24,40
Alegrete (Município) (430040)	18,73	0,00	0,00	0,00	0,00	0,00	295	37,58
Alvorada (Município) (430060)	4,31	0,00	0,00	0,53	0,00	0,00	1.053	50,98
Araricá (Município) (430087)	0,00	0,00	0,00	0,00	0,00	0,00	17	32,07
Arroio dos Ratos (Município) (430110)	9,86	0,00	0,00	1,41	0,00	0,00	56	39,44
Bagé (Município) (430160)	13,39	0,00	0,08	0,08	0,16	0,00	383	31,46
Bento Gonçalves (Município) (430210)	3,27	0,00	0,09	0,00	0,00	0,00	288	25,42
Cachoeira do Sul (Município) (430300)	6,77	0,00	0,12	0,00	0,00	0,00	284	33,13
Cachoeirinha (Município) (430310)	2,30	0,00	0,00	0,16	0,00	0,00	358	28,42
Camaquã (Município) (430350)	7,14	0,00	0,00	1,06	0,00	0,00	446	67,75
Campo Bom (Município) (430390)	3,27	0,00	0,47	0,16	0,00	0,00	312	48,62
Canguçu (Município) (430450)	13,26	0,00	0,00	0,72	0,00	0,00	419	75,09
Canoas (Município) (430460)	5,48	0,00	0,09	0,32	0,03	0,00	1.458	42,71
Capão da Canoa (Município) (430463)	4,67	0,00	0,21	0,00	0,00	0,00	152	32,24
Capela de Santana (Município) (430468)	3,54	0,00	0,00	0,00	0,00	0,00	54	47,83
Carazinho (Município) (430470)	5,64	0,00	0,48	0,16	0,00	0,00	530	85,43
Caxias do Sul (Município) (430510)	1,24	0,00	0,00	0,06	0,00	0,00	841	17,71
Charqueadas (Município) (430535)	9,93	0,00	0,00	0,52	0,00	0,00	164	42,84
Cruz Alta (Município) (430610)	10,19	0,00	0,16	0,00	0,00	0,00	385	60,37
Dois Irmãos (Município) (430640)	3,31	0,00	0,00	1,66	0,00	0,00	147	48,72
Eldorado do Sul (Município) (430676)	2,12	0,00	0,00	0,26	0,00	0,00	68	17,99
Erechim (Município) (430700)	10,94	0,00	0,00	0,10	0,00	0,00	433	42,31
Estância Velha (Município) (430760)	1,51	0,00	0,00	1,08	0,00	0,00	205	44,14
Esteio (Município) (430770)	9,53	0,00	0,00	0,48	0,00	0,00	494	58,82
Farroupilha (Município) (430790)	7,29	0,00	0,00	0,00	0,00	0,00	220	32,09
Glorinha (Município) (430905)	1,33	0,00	0,00	0,00	0,00	0,00	21	27,93
Gravataí (Município) (430920)	1,43	0,00	0,00	0,44	0,00	0,00	569	20,90
Guaíba (Município) (430930)	2,52	0,00	0,00	0,40	0,00	0,00	198	19,99
Ijuí (Município) (431020)	4,35	0,00	0,00	0,12	0,00	0,00	204	24,63
Ivoti (Município) (431080)	4,09	0,00	0,00	0,45	0,00	0,00	52	23,62
Lajeado (Município) (431140)	2,29	0,00	0,00	0,38	0,13	0,00	226	28,79
Montenegro (Município) (431240)	3,64	0,00	0,00	0,47	0,00	0,00	309	48,88
Nova Hartz (Município) (431306)	2,99	0,00	0,00	0,00	0,00	0,00	25	12,48
Nova Santa Rita (Município) (431337)	1,95	0,00	0,78	0,00	0,00	0,00	40	15,56
Novo Hamburgo (Município) (431340)	1,61	0,00	0,00	0,32	0,00	0,00	786	31,61
Parobé (Município) (431405)	6,13	0,00	0,36	0,36	0,00	0,00	275	49,56
Passo Fundo (Município) (431410)	5,24	0,00	0,00	0,10	0,00	0,00	971	49,35
Pelotas (Município) (431440)	0,52	0,00	0,09	0,44	0,00	0,00	1.328	38,73
Portão (Município) (431480)	1,77	0,00	0,00	0,29	0,00	0,00	161	47,36
Porto Alegre (Município) (431490)	9,03	0,00	0,03	0,16	0,00	0,00	4.962	33,60
Rio Grande (Município) (431560)	3,51	0,00	0,24	0,34	0,00	0,00	791	38,05
Santa Cruz do Sul (Município) (431680)	8,17	0,00	0,00	0,48	0,00	0,00	311	24,67
Santa Maria (Município) (431690)	1,48	0,00	0,04	0,04	0,00	0,00	867	31,40
Sant'Ana do Livramento (Município) (431710)	1,69	0,00	0,00	0,00	0,00	0,00	420	50,62
Santa Rosa (Município) (431720)	16,61	0,00	0,55	0,83	0,00	0,00	538	74,47
Santo Ângelo (Município) (431750)	13,55	0,00	4,81	0,00	0,00	0,00	628	79,52
Santo Antônio da Patrulha (Município) (431760)	2,38	0,00	0,00	0,48	0,00	0,00	82	19,53
São Borja (Município) (431800)	17,46	0,00	0,00	0,32	0,00	0,00	465	73,82
São Gabriel (Município) (431830)	4,30	0,00	0,00	0,00	0,00	0,00	191	30,42
São Jerônimo (Município) (431840)	4,68	0,00	0,00	0,00	0,00	0,00	137	58,23
São Leopoldo (Município) (431870)	2,10	0,00	0,09	0,13	0,00	0,00	854	37,40
Sapiranga (Município) (431990)	2,39	0,00	0,00	0,00	0,00	0,00	171	21,49
Sapucaia do Sul (Município) (432000)	1,81	0,00	0,00	0,43	0,00	0,00	503	36,36
Taquara (Município) (432120)	6,99	0,00	0,00	0,17	0,00	0,00	229	40,01
Tramandaí (Município) (432160)	2,16	0,00	0,00	0,65	0,00	0,00	152	32,78
Triunfo (Município) (432200)	15,43	0,00	0,00	1,08	0,00	0,00	128	45,93
Uruguaiana (Município) (432240)	0,15	0,00	0,08	0,00	0,00	0,00	392	30,23
Vacaria (Município) (432250)	16,04	0,00	0,00	0,15	0,15	0,00	250	38,55
Venâncio Aires (Município) (432260)	13,17	0,00	0,00	6,30	0,00	0,00	281	40,22
Viamão (Município) (432300)	4,64	0,00	0,00	0,40	0,00	0,00	824	32,70
Campo Grande (Município) (500270)	1,44	0,00	1,87	0,00	0,01	0,00	2.288	26,80
Corumbá (Município) (500320)	21,35	0,00	1,38	0,09	0,00	0,00	494	45,46
Dourados (Município) (500370)	7,85	0,00	3,99	0,00	0,00	0,00	649	30,49
Naviraí (Município) (500570)	7,96	0,00	5,24	0,00	0,00	0,00	320	62,09
Nova Andradina (Município) (500620)	11,79	0,00	12,38	0,00	0,00	0,00	320	62,88
Ponta Porã (Município) (500660)	11,88	0,00	6,46	0,12	0,00	0,00	338	38,98
Sidrolândia (Município) (500790)	6,43	0,00	3,70	0,00	0,00	0,00	268	52,19
Três Lagoas (Município) (500830)	9,51	0,00	7,04	0,00	0,00	0,00	635	55,89
Alta Floresta (Município) (510025)	6,60	0,00	4,40	0,20	0,60	0,00	202	40,41
Barão de Melgaço (Município) (510160)	2,66	0,00	0,00	0,00	0,00	0,00	11	14,62
Barra do Garças (Município) (510180)	1,03	0,00	0,86	0,00	0,00	0,00	190	32,54
Cáceres (Município) (510250)	3,76	0,00	0,44	0,00	0,00	0,00	336	37,12
Chapada dos Guimarães (Município) (510300)	1,07	0,00	0,00	0,00	0,00	0,00	20	10,70
Cuiabá (Município) (510340)	2,65	0,00	1,15	0,00	0,00	0,00	1.513	26,06
Jangada (Município) (510490)	1,26	0,00	0,00	0,00	0,00	0,00	8	10,09
Lucas do Rio Verde (Município) (510525)	11,52	0,00	3,49	0,00	0,00	0,00	471	82,22
Nossa Senhora do Livramento (Município) (510610)	8,78	0,00	1,76	0,00	0,00	0,00	42	36,86
Nova Brasilândia (Município) (510620)	0,00	0,00	0,00	0,00	0,00	0,00	2	4,96
Planalto da Serra (Município) (510645)	3,78	0,00	0,00	0,00	0,00	0,00	5	18,89
Poconé (Município) (510650)	34,86	0,00	9,03	0,00	0,00	0,00	381	118,58
Primavera do Leste (Município) (510704)	3,13	0,00	5,57	0,00	0,00	0,00	152	26,47
Rondonópolis (Município) (510760)	2,93	0,00	0,74	0,05	0,00	0,00	790	36,69
Rosário Oeste (Município) (510770)	0,58	0,00	0,58	0,00	0,00	0,00	12	6,99
Santo Antônio do Leverger (Município) (510780)	1,04	0,00	0,00	0,00	0,00	0,00	39	20,25
Sinop (Município) (510790)	1,92	0,00	2,31	0,00	0,23	0,00	321	24,71
Sorriso (Município) (510792)	10,83	0,00	1,37	0,00	0,12	0,00	258	32,13
Tangará da Serra (Município) (510795)	11,88	0,00	1,70	0,00	0,11	0,00	376	39,88
Várzea Grande (Município) (510840)	4,54	0,00	1,53	0,00	0,00	0,00	829	30,86
Abadia de Goiás (Município) (520005)	11,40	0,00	3,80	0,00	0,00	0,00	36	45,60
Águas Lindas de Goiás (Município) (520025)	2,94	0,00	1,12	0,05	0,00	0,00	353	18,87
Anápolis (Município) (520110)	6,25	0,00	1,83	0,03	0,05	0,00	1.313	35,83
Aparecida de Goiânia (Município) (520140)	2,89	0,00	9,77	0,00	0,02	0,00	1.518	29,09
Aragoiânia (Município) (520180)	10,59	0,00	5,29	0,00	0,00	0,00	51	54,00
Bela Vista de Goiás (Município) (520330)	12,31	0,00	17,37	0,00	0,00	0,00	238	86,14
Bonfinópolis (Município) (520355)	3,45	0,00	8,05	0,00	0,00	0,00	27	31,06
Brazabrantes (Município) (520360)	5,67	0,00	5,67	0,00	0,00	0,00	6	17,02
Caldas Novas (Município) (520450)	2,33	0,00	2,70	0,00	0,00	0,00	205	25,16
Caldazinha (Município) (520455)	11,04	0,00	22,08	0,00	0,00	0,00	13	35,87
Catalão (Município) (520510)	2,73	0,00	4,05	0,00	0,00	0,00	212	21,47
Caturaí (Município) (520520)	8,04	0,00	24,11	0,00	0,00	0,00	18	36,17
Cidade Ocidental (Município) (520549)	1,56	0,00	1,09	0,16	0,00	0,00	91	14,17
Cristalina (Município) (520620)	2,81	0,00	1,13	0,00	0,00	0,00	265	49,72
Formosa (Município) (520800)	6,42	0,00	1,51	0,00	0,00	0,00	400	35,64
Goianápolis (Município) (520840)	75,29	0,00	1,81	0,00	0,00	0,00	16	14,51
Goianésia (Município) (520860)	40,29	0,00	20,53	0,00	0,00	0,00	327	49,72
Goiânia (Município) (520870)	4,89	0,00	20,43	0,02	0,04	0,00	4.960	34,67
Goianira (Município) (520880)	87,12	0,00	28,37	0,00	0,00	0,00	214	54,20
Guapó (Município) (520920)	3,46	0,00	4,15	0,00	0,00	0,00	51	35,32
Hidrolândia (Município) (520970)	10,63	0,00	28,84	0,00	0,00	0,00	103	52,12
Inhumas (Município) (521000)	14,55	0,00	8,73	0,00	0,00	0,00	242	46,95
Itumbiara (Município) (521150)	8,45	0,00	1,79	0,00	0,00	0,00	122	12,13
Jataí (Município) (521190)	4,27	0,00	5,73	0,00	0,00	0,00	276	28,75
Luziânia (Município) (521250)	1,80	0,00	0,72	0,00	0,00	0,00	281	14,48
Mineiros (Município) (521310)	11,91	0,00	6,62	0,00	0,00	0,00	185	30,60
Nerópolis (Município) (521450)	9,51	0,00	24,14	0,00	0,00	0,00	210	76,81
Nova Veneza (Município) (521500)	3,29	0,00	2,20	0,00	0,00	0,00	48	52,72
Novo Gama (Município) (521523)	3,00	0,00	1,31	0,00	0,00	0,00	151	14,15
Planaltina (Município) (521760)	3,09	0,00	0,69	0,00	0,00	0,00	270	30,87
Rio Verde (Município) (521880)	10,08	0,00	2,27	0,05	0,00	0,00	1.221	58,90
Santo Antônio de Goiás (Município) (521973)	12,67	0,00	9,05	0,00	0,00	0,00	21	38,00
Santo Antônio do Descoberto (Município) (521975)	12,43	0,00	7,00	0,00	0,00	0,00	115	16,43
Senador Canedo (Município) (522045)	20,23	0,00	37,06	0,00	0,00	0,00	628	62,57
Terezópolis de Goiás (Município) (522119)	0,00	0,00	1,35	0,00	1,35	0,00	15	20,30
Trindade (Município) (522140)	16,69	0,00	36,18	0,09	0,17	0,00	812	69,13
Valparaíso de Goiás (Município) (522185)	1,44	0,00	1,11	0,00	0,00	0,00	166	10,83
Brasília (Município) (530010)	3,50	0,00	1,17	0,01	0,02	0,02	5.549	19,04
