Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Itu (Município) (352390)	55.026	51.611	3,06	3,06	7.825,880	46.404,99	640,720	263,21
Itupeva (Município) (352400)	15.725	13.741	3,54	3,51	5.226,080	94.000,96	200,820	276,85
Jaboticabal (Município) (352430)	26.869	26.138	2,84	2,83	2.688,790	35.287,76	706,600	107,83
Jacareí (Município) (352440)	75.916	74.877	3,01	3,01	10.918,930	47.845,14	464,270	491,55
Jaguariúna (Município) (352470)	16.036	15.593	3,31	3,31	10.028,610	188.973,07	141,390	375,34
Jandira (Município) (352500)	38.469	38.478	3,12	3,12	3.689,580	30.701,19	17,450	6.887,33
Jaú (Município) (352530)	48.419	47.104	2,99	2,98	4.450,200	30.727,51	687,100	210,78
Jundiaí (Município) (352590)	139.858	134.347	2,90	2,89	41.783,500	102.980,97	431,210	940,94
Juquitiba (Município) (352620)	10.430	7.946	2,96	3,00	467,360	15.155,72	522,170	59,06
Leme (Município) (352670)	33.071	32.410	3,03	3,03	3.113,500	31.043,15	402,870	248,95
Lençóis Paulista (Município) (352680)	21.481	20.966	3,10	3,11	2.659,860	39.899,57	809,540	82,35
Limeira (Município) (352690)	99.863	96.836	2,99	2,99	12.209,760	40.876,19	580,710	514,37
Lins (Município) (352710)	27.044	26.737	2,83	2,83	3.770,190	49.243,57	570,060	134,31
Lorena (Município) (352720)	29.660	28.873	2,95	2,95	2.495,110	28.488,15	414,160	211,47
Mairiporã (Município) (352850)	27.473	24.401	3,42	3,37	1.696,980	18.056,62	320,700	293,05
Marília (Município) (352900)	81.279	77.796	2,87	2,87	7.422,330	31.768,36	1.170,520	199,60
Matão (Município) (352930)	28.051	27.570	2,92	2,92	3.917,150	47.841,29	524,900	155,99
Mauá (Município) (352940)	148.220	148.258	3,09	3,09	15.068,470	32.922,44	61,910	7.393,04
Mirassol (Município) (353030)	20.655	20.166	2,82	2,82	1.915,440	32.846,99	243,230	239,75
Mococa (Município) (353050)	24.002	22.256	2,87	2,86	2.220,300	32.226,43	855,160	80,57
Mogi das Cruzes (Município) (353060)	137.650	127.546	3,12	3,10	15.092,360	35.154,03	712,540	602,52
Mogi Guaçu (Município) (353070)	49.450	47.097	3,00	2,99	5.545,410	37.386,40	812,750	182,50
Mogi Mirim (Município) (353080)	32.014	30.151	2,87	2,85	4.431,850	48.209,49	497,710	184,70
Mongaguá (Município) (353110)	17.263	17.176	3,09	3,09	955,030	17.889,76	143,210	372,78
Monte Alto (Município) (353130)	17.683	16.937	2,81	2,80	1.840,620	37.018,89	346,950	143,31
Monte Mor (Município) (353180)	17.109	16.088	3,29	3,29	3.025,280	53.701,68	240,570	234,18
Nova Odessa (Município) (353340)	18.719	18.419	3,07	3,07	3.088,950	53.717,09	73,790	779,31
Olímpia (Município) (353390)	18.902	17.863	2,84	2,84	1.957,770	36.456,19	802,560	66,91
Osasco (Município) (353440)	238.720	238.776	2,92	2,92	78.436,370	112.634,11	64,950	10.721,16
Ourinhos (Município) (353470)	38.780	37.893	2,86	2,86	2.944,330	26.512,15	295,820	375,42
Paulínia (Município) (353650)	28.726	28.706	3,49	3,48	37.827,220	377.788,65	138,780	721,50
Penápolis (Município) (353730)	22.361	21.400	2,79	2,79	1.601,880	25.667,39	711,320	87,74
Peruíbe (Município) (353760)	22.835	22.548	2,89	2,89	1.230,670	18.672,80	326,220	202,03
Piedade (Município) (353780)	18.246	8.447	3,01	2,96	1.278,800	23.290,26	746,870	73,52
Pindamonhangaba (Município) (353800)	50.901	49.029	3,19	3,19	7.009,550	43.181,64	730,000	222,37
Piracicaba (Município) (353870)	133.334	130.680	2,96	2,95	22.618,030	57.345,19	1.378,070	286,21
Pirapora do Bom Jesus (Município) (353910)	5.189	5.191	3,45	3,45	378,630	21.137,21	108,490	165,11
Pirassununga (Município) (353930)	26.699	24.548	2,81	2,80	2.580,450	34.389,95	727,120	103,20
Poá (Município) (353980)	36.157	35.610	3,17	3,17	4.596,970	40.095,64	17,260	6.640,99
Porto Feliz (Município) (354060)	17.215	14.561	3,03	3,01	1.843,050	35.293,19	556,710	93,80
Porto Ferreira (Município) (354070)	18.773	18.434	2,94	2,94	1.932,570	35.073,94	244,910	224,98
Praia Grande (Município) (354100)	98.758	98.781	3,09	3,08	6.422,620	21.078,17	149,250	2.041,53
Presidente Prudente (Município) (354140)	80.240	79.095	2,79	2,77	7.666,200	34.262,51	560,640	399,10
Registro (Município) (354260)	19.516	17.390	2,89	2,88	1.894,420	33.615,17	722,200	78,03
Ribeirão Pires (Município) (354330)	40.019	40.027	3,03	3,03	3.109,880	25.673,91	99,080	1.222,61
Ribeirão Preto (Município) (354340)	231.117	230.550	2,92	2,92	31.128,050	46.156,31	650,920	1.036,09
Rio Claro (Município) (354390)	70.633	69.129	2,85	2,84	9.245,340	45.888,74	498,420	404,22
Rio Grande da Serra (Município) (354410)	15.613	15.617	3,13	3,13	629,730	12.888,15	36,340	1.344,51
Salesópolis (Município) (354500)	5.541	3.516	3,03	3,04	207,610	12.359,85	425,000	39,52
Salto (Município) (354520)	37.690	37.449	3,06	3,05	6.257,140	54.318,74	133,060	865,74
Santa Bárbara d'Oeste (Município) (354580)	64.939	64.486	2,94	2,94	5.570,640	29.161,99	271,030	704,81
Santa Isabel (Município) (354680)	18.098	14.194	3,07	3,07	1.331,980	24.010,11	363,330	152,69
Santana de Parnaíba (Município) (354730)	37.380	37.388	3,46	3,46	8.565,980	66.268,83	179,950	718,32
Santo André (Município) (354780)	254.935	254.997	2,80	2,80	27.813,560	39.022,93	175,780	4.054,73
Santos (Município) (354850)	171.108	171.032	2,54	2,54	22.497,660	51.795,08	281,030	1.545,58
São Bernardo do Campo (Município) (354870)	282.867	278.597	2,91	2,90	44.795,010	54.479,10	409,530	2.007,76
São Caetano do Sul (Município) (354880)	59.706	59.721	2,66	2,66	13.432,280	84.572,85	15,330	10.359,73
São Carlos (Município) (354890)	84.786	81.547	2,88	2,87	10.355,310	42.480,69	1.136,910	214,41
São João da Boa Vista (Município) (354910)	32.611	31.425	2,75	2,74	2.888,880	32.254,88	516,400	173,44
São Joaquim da Barra (Município) (354940)	17.071	16.755	2,96	2,96	1.506,460	29.819,03	410,860	122,96
São José do Rio Pardo (Município) (354970)	18.786	16.806	2,90	2,87	1.784,650	32.708,10	419,680	130,01
São José do Rio Preto (Município) (354980)	162.288	153.770	2,75	2,73	16.189,690	36.247,01	431,940	1.034,04
São José dos Campos (Município) (354990)	224.073	219.556	3,11	3,11	43.144,490	61.989,93	1.099,410	633,06
São Lourenço da Serra (Município) (354995)	5.086	4.626	3,01	3,02	204,810	13.366,13	186,460	82,18
São Paulo (Município) (355030)	4.145.410	4.099.855	2,90	2,91	707.912,430	58.805,63	1.521,110	7.914,07
São Roque (Município) (355060)	28.089	25.765	3,12	3,08	2.675,590	30.576,04	306,910	285,12
São Sebastião (Município) (355070)	27.976	27.686	3,01	3,01	2.708,110	32.127,00	402,400	209,48
São Vicente (Município) (355100)	120.297	120.081	2,98	2,98	5.249,020	14.662,51	148,100	2.417,21
Sertãozinho (Município) (355170)	39.187	38.763	3,10	3,10	5.187,960	42.730,17	403,090	301,20
Sorocaba (Município) (355220)	211.408	209.377	3,09	3,08	31.640,770	48.493,01	450,380	1.448,73
Sumaré (Município) (355240)	86.903	85.929	3,10	3,10	12.682,330	47.054,89	153,470	1.756,24
Suzano (Município) (355250)	88.403	85.356	3,26	3,26	10.873,830	37.749,02	206,240	1.396,73
Taboão da Serra (Município) (355280)	85.494	85.514	3,23	3,23	8.408,880	30.472,69	20,390	13.534,82
Taquaritinga (Município) (355370)	20.610	19.591	2,75	2,75	1.403,200	24.716,91	594,340	95,52
Tatuí (Município) (355400)	38.447	36.582	3,06	3,07	3.917,140	33.245,99	523,750	224,96
Taubaté (Município) (355410)	99.151	97.056	3,08	3,08	16.090,330	52.725,11	625,000	488,28
Tupã (Município) (355500)	24.645	23.699	2,67	2,66	1.701,580	25.897,29	627,990	104,63
Ubatuba (Município) (355540)	29.701	29.023	2,94	2,94	1.847,890	21.151,65	708,110	123,38
Valinhos (Município) (355620)	39.756	37.966	3,07	3,06	5.552,590	45.452,33	148,540	822,44
Vargem Grande Paulista (Município) (355645)	14.850	14.852	3,34	3,34	1.803,320	36.399,92	42,490	1.166,00
Várzea Paulista (Município) (355650)	37.384	37.392	3,15	3,15	2.632,180	22.349,82	35,120	3.353,42
Vinhedo (Município) (355670)	22.912	22.256	3,22	3,21	8.379,120	113.453,68	81,600	905,04
Votorantim (Município) (355700)	37.810	36.453	3,14	3,14	3.188,470	26.825,89	183,520	647,67
Votuporanga (Município) (355710)	34.461	33.533	2,67	2,67	2.680,220	29.122,74	420,700	218,76
Adrianópolis (Município) (410020)	2.267	748	2,78	2,72	247,530	39.334,61	1.349,340	4,66
Agudos do Sul (Município) (410030)	2.960	1.024	3,07	3,02	173,660	19.140,30	192,260	47,19
Almirante Tamandaré (Município) (410040)	34.907	33.955	3,27	3,22	1.446,220	12.671,84	194,740	586,05
Apucarana (Município) (410140)	44.207	42.452	2,98	2,92	3.085,400	23.450,44	558,390	235,63
Arapongas (Município) (410150)	38.088	37.818	3,07	3,02	4.182,120	35.756,80	382,220	306,01
Araucária (Município) (410180)	40.745	38.215	3,32	3,28	17.597,460	129.909,90	469,240	288,68
Balsa Nova (Município) (410230)	4.047	2.483	3,08	3,05	630,630	50.568,08	348,930	35,74
Bocaiúva do Sul (Município) (410310)	3.727	1.762	3,31	3,26	202,250	16.416,60	826,340	14,91
Cambé (Município) (410370)	34.883	34.037	3,00	2,95	3.736,500	35.724,58	495,380	211,14
Campina Grande do Sul (Município) (410400)	13.313	11.137	3,17	3,12	1.192,670	28.270,97	539,250	78,23
Campo Largo (Município) (410420)	39.302	33.430	3,20	3,15	3.949,580	31.415,93	1.243,550	101,10
Campo Magro (Município) (410425)	8.512	6.770	3,28	3,24	368,850	13.227,93	275,350	101,27
Campo Mourão (Município) (410430)	32.400	31.216	2,89	2,84	3.485,110	37.255,19	757,880	123,43
Cascavel (Município) (410480)	105.221	101.386	3,01	2,94	11.210,170	35.449,85	2.100,830	150,52
Castro (Município) (410490)	22.796	16.959	3,12	3,08	2.596,570	36.489,67	2.531,500	28,11
Cerro Azul (Município) (410520)	5.951	1.772	2,99	2,85	271,950	15.260,01	1.341,190	13,29
Cianorte (Município) (410550)	25.822	23.383	3,04	2,99	2.582,500	32.875,85	811,670	96,78
Colombo (Município) (410580)	73.065	70.787	3,22	3,17	4.856,050	20.669,23	197,790	1.187,81
Contenda (Município) (410620)	5.382	3.147	3,30	3,28	356,950	20.115,52	299,040	59,34
Curitiba (Município) (410690)	664.521	664.521	2,85	2,85	86.793,030	45.825,33	435,040	4.353,66
Fazenda Rio Grande (Município) (410765)	27.276	25.694	3,44	3,39	2.141,690	22.849,60	116,680	803,32
Foz do Iguaçu (Município) (410830)	90.948	91.483	2,90	2,86	14.043,670	53.212,87	618,350	426,80
Francisco Beltrão (Município) (410840)	29.536	26.029	2,96	2,87	2.947,080	33.684,38	735,110	119,02
Guarapuava (Município) (410940)	58.173	54.029	3,08	3,03	5.430,230	30.293,17	3.178,650	56,39
Ibiporã (Município) (410980)	17.408	16.874	3,04	2,98	2.403,000	45.470,08	297,740	177,50
Irati (Município) (411070)	20.268	16.524	2,96	2,91	1.630,640	27.145,70	999,520	60,10
Itaperuçu (Município) (411125)	7.902	6.706	3,43	3,38	468,590	17.271,55	320,580	84,63
Lapa (Município) (411320)	16.200	9.940	2,95	2,91	1.806,810	37.788,30	2.093,860	22,84
Londrina (Município) (411370)	189.443	187.746	2,92	2,87	19.146,870	34.599,04	1.652,570	334,87
Mandirituba (Município) (411430)	7.720	2.554	3,28	3,30	568,290	22.473,58	379,180	66,69
Marechal Cândido Rondon (Município) (411460)	18.111	15.492	2,83	2,77	2.153,870	41.980,88	748,000	68,59
Maringá (Município) (411520)	134.220	133.791	3,00	2,96	16.677,460	41.376,81	487,050	827,56
Palmas (Município) (411760)	13.867	13.129	3,49	3,42	1.102,320	22.803,95	1.557,890	31,03
Paranaguá (Município) (411820)	46.619	45.444	3,26	3,22	8.610,550	56.712,18	826,670	183,66
Paranavaí (Município) (411840)	30.245	29.308	2,89	2,84	2.305,730	26.406,78	1.202,270	72,63
Pato Branco (Município) (411850)	26.897	25.648	2,97	2,93	3.454,910	43.257,24	539,090	148,16
Pinhais (Município) (411915)	40.864	41.446	3,14	3,09	5.581,950	43.521,95	60,870	2.107,08
Piraquara (Município) (411950)	30.050	15.944	3,53	3,27	1.172,540	11.047,92	227,040	467,46
Ponta Grossa (Município) (411990)	108.950	108.100	3,13	3,09	13.445,650	39.415,03	2.054,730	166,02
Prudentópolis (Município) (412060)	16.950	8.067	3,06	2,96	1.093,660	21.093,18	2.236,580	23,18
Quatro Barras (Município) (412080)	6.974	6.359	3,21	3,18	1.289,830	57.702,93	180,470	123,86
Quitandinha (Município) (412120)	6.028	1.783	3,08	2,98	324,980	17.492,95	447,020	41,56
Rio Branco do Sul (Município) (412220)	10.474	7.581	3,09	3,07	1.113,320	34.394,65	812,290	39,85
Rolândia (Município) (412240)	21.153	20.367	3,03	2,97	2.553,030	39.873,64	459,020	139,49
São José dos Pinhais (Município) (412550)	92.706	84.530	3,27	3,21	20.877,800	68.958,48	946,440	319,89
Sarandi (Município) (412625)	29.863	30.039	3,06	3,02	1.467,750	16.068,41	103,460	882,87
Telêmaco Borba (Município) (412710)	24.981	24.800	3,06	3,02	3.512,630	45.886,80	1.382,860	55,36
Tijucas do Sul (Município) (412760)	5.210	845	3,10	3,01	365,250	22.600,98	671,890	24,05
Toledo (Município) (412770)	44.833	41.537	2,98	2,92	5.604,020	41.876,05	1.197,000	111,80
Tunas do Paraná (Município) (412788)	2.063	938	3,76	3,70	110,250	14.195,00	668,480	11,62
Umuarama (Município) (412810)	38.573	36.431	2,83	2,78	3.274,470	30.004,71	1.234,540	88,40
União da Vitória (Município) (412820)	18.826	18.142	3,01	2,96	1.458,320	25.742,56	720,000	78,68
Doutor Ulysses (Município) (412863)	1.936	322	2,99	2,92	68,920	11.895,05	777,480	7,45
Águas Mornas (Município) (420060)	2.030	862	3,06	3,02	152,190	24.522,78	327,360	18,96
Alfredo Wagner (Município) (420070)	3.561	1.159	2,78	2,60	220,750	22.287,11	732,770	13,52
Angelina (Município) (420090)	1.954	445	2,56	2,40	118,490	23.708,04	500,040	10,00
Anitápolis (Município) (420110)	1.288	564	2,52	2,36	62,090	19.098,48	542,120	6,00
Antônio Carlos (Município) (420120)	2.727	892	3,02	2,89	621,230	75.547,53	233,570	35,21
Araranguá (Município) (420140)	23.780	19.865	2,79	2,76	1.630,000	24.532,73	303,300	219,06
Balneário Camboriú (Município) (420200)	47.184	47.635	2,79	2,77	5.111,000	38.799,95	46,240	2.848,52
Biguaçu (Município) (420230)	21.644	19.759	3,03	3,01	1.578,480	24.088,68	367,890	178,12
Blumenau (Município) (420240)	121.481	117.541	2,83	2,79	15.966,070	46.451,47	518,500	662,91
Brusque (Município) (420290)	39.874	38.995	3,16	3,12	5.440,590	43.244,48	283,220	444,21
Caçador (Município) (420300)	26.367	24.369	2,90	2,86	2.833,080	36.999,36	984,290	77,79
Camboriú (Município) (420320)	21.967	20.900	3,49	3,48	1.255,470	16.391,60	212,320	360,74
Canelinha (Município) (420370)	3.852	2.448	3,06	3,05	171,520	14.559,02	152,560	77,22
Canoinhas (Município) (420380)	19.498	14.890	2,78	2,71	1.504,940	27.717,25	1.140,390	47,61
Chapecó (Município) (420420)	70.580	66.026	2,97	2,91	8.624,050	41.154,51	626,060	334,72
Concórdia (Município) (420430)	27.622	22.745	2,65	2,57	3.036,480	41.478,58	799,450	91,57
Criciúma (Município) (420460)	73.923	73.800	2,83	2,79	7.149,690	34.184,00	235,700	887,37
Florianópolis (Município) (420540)	181.821	174.941	2,63	2,63	19.339,640	40.476,61	675,410	707,42
Garopaba (Município) (420570)	7.333	6.349	2,94	2,87	495,600	22.973,17	115,410	186,93
Gaspar (Município) (420590)	21.558	17.646	3,07	3,05	2.533,780	38.267,04	386,780	171,19
Governador Celso Ramos (Município) (420600)	4.943	4.701	2,85	2,82	277,500	19.699,05	117,190	120,21
Içara (Município) (420700)	22.221	20.649	2,43	2,40	1.959,540	36.289,17	228,930	235,87
Indaial (Município) (420750)	20.830	20.286	3,12	3,09	2.406,400	37.021,50	430,790	150,89
Itajaí (Município) (420820)	69.347	66.343	3,01	2,98	19.990,020	95.665,26	288,290	724,83
Itapema (Município) (420830)	18.044	17.787	3,28	3,24	1.638,650	27.704,72	57,800	1.023,25
Jaraguá do Sul (Município) (420890)	54.168	50.995	3,09	3,04	8.051,140	48.123,97	529,450	315,99
Joinville (Município) (420910)	192.789	188.416	2,95	2,92	26.154,010	45.912,82	1.126,110	505,85
Lages (Município) (420930)	59.150	58.596	2,68	2,66	4.921,870	31.029,30	2.631,500	60,28
Leoberto Leal (Município) (420980)	1.252	327	2,54	2,37	81,150	25.525,96	291,210	10,92
Mafra (Município) (421010)	19.886	15.724	2,80	2,76	1.500,100	26.974,90	1.404,030	39,61
Major Gercino (Município) (421020)	1.292	515	2,64	2,53	48,000	14.051,42	306,180	11,16
Navegantes (Município) (421130)	22.292	21.349	3,36	3,33	3.406,850	45.446,53	112,030	669,15
Nova Trento (Município) (421150)	4.595	3.509	3,02	2,96	526,580	37.989,71	402,890	34,40
Palhoça (Município) (421190)	51.588	51.297	3,13	3,10	4.534,670	28.096,69	395,130	408,46
Paulo Lopes (Município) (421230)	2.533	1.835	2,87	2,86	179,470	24.645,97	449,680	16,19
Rancho Queimado (Município) (421430)	1.126	556	2,54	2,42	111,310	38.920,91	286,290	9,99
Rio do Sul (Município) (421480)	23.946	22.521	2,85	2,81	2.352,420	34.484,40	260,970	261,40
Santo Amaro da Imperatriz (Município) (421570)	7.384	5.656	3,02	2,97	773,120	34.721,87	344,050	64,72
São Bento do Sul (Município) (421580)	28.570	27.492	2,87	2,84	2.749,020	33.568,42	501,630	163,25
São Bonifácio (Município) (421590)	1.171	275	2,50	2,42	57,570	19.703,16	460,360	6,35
São Francisco do Sul (Município) (421620)	16.266	15.334	3,05	3,01	3.720,230	74.917,11	498,650	99,59
São João Batista (Município) (421630)	9.765	8.799	3,47	3,45	780,460	23.024,55	200,580	168,99
São José (Município) (421660)	83.517	83.415	2,83	2,80	10.245,010	43.405,72	150,450	1.568,79
São Pedro de Alcântara (Município) (421725)	1.349	974	4,07	4,47	76,320	13.905,88	140,020	39,20
Tijucas (Município) (421800)	11.740	10.034	3,08	3,03	1.442,610	39.884,09	279,580	129,37
Tubarão (Município) (421870)	38.980	35.686	2,66	2,63	3.529,630	34.045,51	301,760	343,57
Videira (Município) (421930)	18.439	17.008	2,79	2,75	2.223,380	43.173,23	384,520	133,93
Xanxerê (Município) (421950)	16.490	15.016	2,97	2,90	1.585,910	32.327,82	377,760	129,86
Alegrete (Município) (430040)	29.373	26.474	2,66	2,65	1.971,950	25.202,52	7.803,950	10,03
Alvorada (Município) (430060)	68.102	69.145	3,05	3,00	2.704,620	13.041,10	71,310	2.908,28
Araricá (Município) (430087)	1.910	1.600	2,80	2,75	152,550	28.518,78	35,150	152,16
Arroio dos Ratos (Município) (430110)	5.210	4.997	2,73	2,71	240,050	16.872,93	425,930	33,40
Bagé (Município) (430160)	43.547	37.483	2,80	2,72	2.949,760	24.181,12	4.093,580	29,80
Bento Gonçalves (Município) (430210)	41.286	39.084	2,77	2,70	5.339,320	46.752,89	274,070	416,69
Cachoeira do Sul (Município) (430300)	33.237	28.743	2,58	2,55	2.359,980	27.569,86	3.735,160	22,92
Cachoeirinha (Município) (430310)	43.952	44.624	2,88	2,84	5.207,950	41.115,61	44,020	2.877,60
Camaquã (Município) (430350)	23.498	19.060	2,81	2,72	1.986,500	30.084,33	1.679,430	39,32
Campo Bom (Município) (430390)	22.631	22.062	2,85	2,79	2.877,630	44.577,83	60,510	1.066,82
Canguçu (Município) (430450)	19.897	8.178	2,81	2,53	1.120,250	20.020,26	3.525,290	15,87
Canoas (Município) (430460)	117.507	119.307	2,92	2,87	20.866,180	60.899,33	131,100	2.613,61
Capão da Canoa (Município) (430463)	15.449	15.587	3,09	3,05	1.413,540	29.576,81	97,100	492,19
Capela de Santana (Município) (430468)	4.417	2.712	2,58	2,50	204,480	17.976,42	183,070	62,14
Carazinho (Município) (430470)	22.804	22.752	2,73	2,68	2.822,400	45.381,30	665,090	93,51
Caxias do Sul (Município) (430510)	166.113	162.695	2,88	2,84	20.799,810	43.402,02	1.652,310	290,04
Charqueadas (Município) (430535)	11.423	11.356	3,38	3,32	1.073,040	27.799,73	216,510	178,28
Cruz Alta (Município) (430610)	24.077	23.597	2,64	2,60	3.275,620	51.491,30	1.360,290	46,77
Dois Irmãos (Município) (430640)	10.632	10.686	2,87	2,82	1.738,330	57.046,81	65,160	467,68
Eldorado do Sul (Município) (430676)	12.501	11.317	3,06	3,03	1.531,160	40.083,81	509,730	74,94
Erechim (Município) (430700)	37.425	36.010	2,75	2,69	4.559,240	44.304,88	430,670	238,95
Estância Velha (Município) (430760)	15.738	15.578	2,98	2,93	1.373,300	29.295,82	52,150	898,94
Esteio (Município) (430770)	29.859	30.283	2,82	2,77	3.496,240	41.565,55	27,680	3.039,24
Farroupilha (Município) (430790)	23.276	20.689	2,97	2,89	3.165,550	45.833,72	361,680	190,96
Glorinha (Município) (430905)	2.703	820	2,81	2,78	348,220	45.890,54	323,640	23,45
Gravataí (Município) (430920)	93.172	89.880	2,94	2,90	10.489,780	38.319,95	463,500	590,60
Guaíba (Município) (430930)	35.339	34.959	2,81	2,77	6.160,920	62.114,78	376,950	263,13
Ijuí (Município) (431020)	30.345	28.012	2,74	2,69	3.209,270	38.624,48	689,390	120,53
Ivoti (Município) (431080)	7.562	6.990	2,94	2,90	943,250	42.355,39	63,150	352,65
Lajeado (Município) (431140)	28.231	28.554	2,80	2,76	3.556,770	44.924,62	90,610	873,76
Montenegro (Município) (431240)	22.559	20.827	2,82	2,75	2.938,180	46.233,40	424,440	149,73
Nova Hartz (Município) (431306)	6.689	5.661	3,02	2,97	623,270	30.816,76	62,560	323,30
Nova Santa Rita (Município) (431337)	8.167	7.070	3,19	3,16	1.186,020	45.465,69	217,870	119,73
Novo Hamburgo (Município) (431340)	90.976	90.803	2,74	2,70	8.557,630	34.352,40	223,820	1.113,00
Parobé (Município) (431405)	19.021	18.229	2,94	2,90	1.098,050	19.645,53	108,760	513,92
Passo Fundo (Município) (431410)	69.908	69.273	2,83	2,78	8.645,990	43.711,20	783,420	252,48
Pelotas (Município) (431440)	128.891	123.053	2,67	2,60	8.397,980	24.437,51	1.610,080	213,44
Portão (Município) (431480)	11.461	9.561	3,00	2,94	1.154,120	33.595,91	159,900	214,84
Porto Alegre (Município) (431490)	581.015	581.015	2,55	2,55	75.380,530	50.897,74	496,680	2.981,83
Rio Grande (Município) (431560)	75.348	73.686	2,77	2,72	10.012,720	47.990,17	2.709,520	77,00
Santa Cruz do Sul (Município) (431680)	45.856	41.669	2,76	2,70	8.478,110	66.875,23	733,410	172,86
Santa Maria (Município) (431690)	98.923	95.548	2,80	2,76	6.947,500	25.053,28	1.781,760	155,64
Sant'Ana do Livramento (Município) (431710)	30.975	28.286	2,67	2,64	2.396,750	29.005,49	6.941,610	11,90
Santa Rosa (Município) (431720)	26.428	23.713	2,74	2,69	2.691,500	37.122,08	489,800	148,03
Santo Ângelo (Município) (431750)	29.119	27.775	2,71	2,68	2.293,370	29.015,29	680,500	116,15
Santo Antônio da Patrulha (Município) (431760)	15.600	11.086	2,70	2,69	1.171,400	27.784,53	1.049,810	40,16
São Borja (Município) (431800)	22.166	20.011	2,84	2,81	1.744,220	27.731,36	3.616,690	17,39
São Gabriel (Município) (431830)	22.814	20.498	2,76	2,73	1.666,110	26.499,25	5.023,820	12,52
São Jerônimo (Município) (431840)	8.335	6.572	2,84	2,77	592,530	25.055,06	936,380	25,26
São Leopoldo (Município) (431870)	80.527	81.477	2,85	2,81	7.460,070	32.480,55	102,740	2.235,57
Sapiranga (Município) (431990)	27.696	27.142	2,89	2,84	2.984,030	37.325,61	138,030	579,21
Sapucaia do Sul (Município) (432000)	48.347	48.904	2,87	2,83	2.894,540	20.834,04	58,310	2.382,70
Taquara (Município) (432120)	20.939	17.533	2,74	2,71	1.201,050	20.925,61	457,880	125,35
Tramandaí (Município) (432160)	15.622	15.455	3,01	2,96	979,120	20.849,29	144,410	325,20
Triunfo (Município) (432200)	9.762	6.384	2,88	2,88	7.931,760	282.429,69	818,800	34,30
Uruguaiana (Município) (432240)	42.388	40.202	3,06	3,02	2.704,470	20.848,51	5.703,590	22,74
Vacaria (Município) (432250)	22.436	21.279	2,90	2,86	2.143,470	32.908,14	2.124,580	30,66
Venâncio Aires (Município) (432260)	26.055	16.765	2,69	2,63	2.774,160	39.529,72	772,230	90,88
Viamão (Município) (432300)	85.411	81.025	2,96	2,93	3.610,360	14.277,43	1.497,090	168,91
Campo Grande (Município) (500270)	292.880	290.300	2,95	2,94	26.377,680	30.530,36	8.092,950	106,76
Corumbá (Município) (500320)	31.837	29.779	3,43	3,31	2.726,280	24.944,42	64.721,720	1,69
Dourados (Município) (500370)	69.910	67.943	3,08	2,93	8.112,310	37.646,59	4.086,240	52,73
Naviraí (Município) (500570)	16.917	16.424	3,10	2,94	1.560,650	29.802,08	3.193,550	16,40
Nova Andradina (Município) (500620)	16.764	14.874	3,09	2,96	1.891,080	36.532,72	4.776,000	10,84
Ponta Porã (Município) (500660)	25.707	21.464	3,43	3,27	2.677,860	30.373,58	5.330,450	16,54
Sidrolândia (Município) (500790)	15.169	10.279	3,49	3,40	1.561,000	29.466,65	5.286,410	10,02
Três Lagoas (Município) (500830)	36.658	36.388	3,15	3,03	9.569,420	82.808,36	10.206,950	11,32
Alta Floresta (Município) (510025)	18.049	15.963	2,77	2,73	1.640,550	32.757,31	8.953,190	5,59
Barão de Melgaço (Município) (510160)	2.654	1.195	2,97	2,97	90,360	11.457,94	11.174,470	0,71
Barra do Garças (Município) (510180)	21.135	20.108	2,78	2,63	1.811,470	30.865,08	9.079,290	6,46
Cáceres (Município) (510250)	30.123	26.541	3,02	2,98	1.777,370	19.557,13	24.593,030	3,70
Chapada dos Guimarães (Município) (510300)	6.603	4.128	2,86	2,84	642,230	33.969,72	6.611,790	2,86
Cuiabá (Município) (510340)	198.101	194.244	2,95	2,96	23.023,250	39.331,30	3.293,540	177,73
Jangada (Município) (510490)	2.413	972	3,30	3,13	231,780	29.114,02	1.015,310	7,84
Lucas do Rio Verde (Município) (510525)	16.387	15.656	3,63	3,54	3.831,910	64.471,15	3.675,220	16,17
Nossa Senhora do Livramento (Município) (510610)	4.237	1.525	2,95	3,00	222,090	17.742,04	4.934,710	2,54
Nova Brasilândia (Município) (510620)	1.726	1.367	2,28	2,29	77,520	19.720,63	3.278,860	1,20
Planalto da Serra (Município) (510645)	1.027	779	2,55	2,53	73,480	28.046,57	2.442,450	1,07
Poconé (Município) (510650)	10.598	7.645	3,04	3,06	527,460	16.378,31	17.164,000	1,88
Primavera do Leste (Município) (510704)	18.780	18.128	3,11	3,05	3.708,270	63.530,37	5.482,070	10,65
