Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	2,85	0,01	0,08	0,11	0,01	0,01	27.491	22,71
São Roque (Município) (355060)	0,11	0,00	0,00	0,11	0,00	0,00	313	35,38
São Sebastião (Município) (355070)	3,04	0,00	0,70	0,00	0,12	0,35	37	4,33
São Vicente (Município) (355100)	2,80	0,00	0,33	0,36	0,06	0,03	771	21,39
Sertãozinho (Município) (355170)	1,63	0,00	0,00	0,00	0,00	0,00	227	18,51
Sorocaba (Município) (355220)	0,42	0,00	0,02	0,00	0,00	0,00	1.690	25,61
Sumaré (Município) (355240)	1,43	0,00	0,04	0,04	0,00	0,07	221	8,10
Suzano (Município) (355250)	1,13	0,00	0,00	0,03	0,03	0,00	321	11,04
Taboão da Serra (Município) (355280)	2,07	0,00	0,14	0,07	0,00	0,00	829	29,65
Taquaritinga (Município) (355370)	29,67	0,00	0,35	0,00	0,00	0,00	245	43,02
Tatuí (Município) (355400)	1,85	0,00	0,08	0,08	0,00	0,00	347	29,17
Taubaté (Município) (355410)	0,32	0,00	0,03	0,03	0,00	0,00	467	15,16
Tupã (Município) (355500)	9,28	0,00	0,91	0,00	0,00	0,00	316	48,05
Ubatuba (Município) (355540)	0,23	0,11	0,34	0,11	0,00	0,00	328	37,14
Valinhos (Município) (355620)	1,13	0,00	0,00	0,00	0,00	0,00	145	11,69
Vargem Grande Paulista (Município) (355645)	1,59	0,00	0,00	0,00	0,00	0,00	96	19,07
Várzea Paulista (Município) (355650)	1,01	0,00	0,00	0,00	0,00	0,00	205	17,24
Vinhedo (Município) (355670)	2,80	0,00	0,13	0,00	0,00	0,00	241	32,08
Votorantim (Município) (355700)	0,58	0,00	0,00	0,33	0,00	0,00	330	27,52
Votuporanga (Município) (355710)	3,67	0,00	0,00	0,00	0,00	0,00	252	27,16
Adrianópolis (Município) (410020)	0,00	0,00	0,00	0,00	0,00	0,00	4	6,40
Agudos do Sul (Município) (410030)	3,27	0,00	0,00	0,00	0,00	0,00	40	43,66
Almirante Tamandaré (Município) (410040)	3,03	0,00	0,00	0,26	0,00	0,00	237	20,54
Apucarana (Município) (410140)	9,19	0,00	0,08	0,00	0,00	0,00	583	43,94
Arapongas (Município) (410150)	4,47	0,00	0,00	0,00	0,00	0,00	432	36,46
Araucária (Município) (410180)	2,18	0,00	0,22	0,07	0,00	0,00	253	18,41
Balsa Nova (Município) (410230)	3,97	0,00	0,00	0,00	0,00	0,00	54	42,85
Bocaiúva do Sul (Município) (410310)	1,60	0,00	0,00	0,00	0,00	0,00	29	23,24
Cambé (Município) (410370)	5,60	0,00	0,47	0,09	0,00	0,00	431	40,91
Campina Grande do Sul (Município) (410400)	1,88	0,00	0,24	0,00	0,00	0,00	77	18,10
Campo Largo (Município) (410420)	11,15	0,00	0,08	0,00	0,00	0,00	310	24,35
Campo Magro (Município) (410425)	8,14	0,00	0,00	0,00	0,00	0,00	52	18,41
Campo Mourão (Município) (410430)	2,12	0,00	0,32	0,00	0,00	0,00	416	44,18
Cascavel (Município) (410480)	1,28	0,00	0,13	0,03	0,03	0,00	489	15,30
Castro (Município) (410490)	1,26	0,00	0,00	0,00	0,00	0,00	245	34,27
Cerro Azul (Município) (410520)	6,15	0,00	0,00	0,00	0,00	0,00	170	95,05
Cianorte (Município) (410550)	5,53	0,13	0,13	0,00	0,13	0,00	235	29,53
Colombo (Município) (410580)	3,79	0,00	0,04	0,08	0,00	0,00	542	22,83
Contenda (Município) (410620)	3,34	0,00	0,56	0,00	0,00	0,00	81	45,10
Curitiba (Município) (410690)	2,41	0,01	0,02	0,10	0,01	0,00	2.969	15,56
Fazenda Rio Grande (Município) (410765)	1,89	0,00	0,11	0,21	0,00	0,00	141	14,81
Foz do Iguaçu (Município) (410830)	1,40	0,00	0,38	0,00	0,00	0,00	378	14,32
Francisco Beltrão (Município) (410840)	3,62	0,00	0,00	0,00	0,00	0,00	314	35,49
Guarapuava (Município) (410940)	7,21	0,00	0,06	0,11	0,00	0,00	1.012	56,11
Ibiporã (Município) (410980)	12,37	0,00	0,94	0,19	0,00	0,00	323	60,54
Irati (Município) (411070)	3,81	0,00	0,00	0,33	0,00	0,00	251	41,54
Itaperuçu (Município) (411125)	2,18	0,00	0,00	0,00	0,00	0,00	165	60,00
Lapa (Município) (411320)	1,87	0,00	0,00	0,00	0,00	0,00	152	31,62
Londrina (Município) (411370)	7,68	0,00	0,21	0,05	0,04	0,00	1.850	33,13
Mandirituba (Município) (411430)	6,62	0,00	0,39	0,39	0,00	0,00	157	61,18
Marechal Cândido Rondon (Município) (411460)	7,34	0,00	0,19	0,00	0,19	0,00	238	45,95
Maringá (Município) (411520)	1,75	0,00	0,20	0,02	0,05	0,00	1.100	27,05
Palmas (Município) (411760)	24,70	0,00	0,00	0,00	0,20	0,00	509	103,90
Paranaguá (Município) (411820)	2,68	0,00	1,37	0,65	0,00	0,00	439	28,70
Paranavaí (Município) (411840)	1,71	0,00	0,00	0,00	0,00	0,00	151	17,19
Pato Branco (Município) (411850)	9,29	0,00	0,00	0,00	0,00	0,00	451	55,88
Pinhais (Município) (411915)	5,95	0,00	0,15	0,08	0,00	0,00	424	32,76
Piraquara (Município) (411950)	7,52	0,00	0,19	0,09	0,00	0,00	402	37,31
Ponta Grossa (Município) (411990)	3,40	0,00	0,03	0,12	0,00	0,00	1.235	35,87
Prudentópolis (Município) (412060)	18,80	0,00	0,00	0,00	0,00	0,00	326	62,54
Quatro Barras (Município) (412080)	2,21	0,00	0,00	0,44	0,00	0,00	28	12,36
Quitandinha (Município) (412120)	19,22	0,00	0,00	0,00	0,00	0,00	190	101,43
Rio Branco do Sul (Município) (412220)	5,23	0,00	0,00	0,31	0,00	0,00	366	112,60
Rolândia (Município) (412240)	6,18	1,08	0,62	0,15	0,00	0,00	304	46,97
São José dos Pinhais (Município) (412550)	2,11	0,00	0,03	0,13	0,00	0,00	413	13,43
Sarandi (Município) (412625)	6,05	0,00	0,64	0,00	0,00	0,00	583	61,90
Telêmaco Borba (Município) (412710)	31,19	0,00	0,13	0,00	0,00	0,00	670	86,70
Tijucas do Sul (Município) (412760)	3,06	0,00	0,00	0,61	0,00	0,00	147	89,92
Toledo (Município) (412770)	2,21	0,00	0,07	0,00	0,00	0,00	352	25,97
Tunas do Paraná (Município) (412788)	2,51	0,00	0,00	0,00	0,00	0,00	10	12,55
Umuarama (Município) (412810)	10,64	0,00	0,64	0,00	0,00	0,00	439	39,93
União da Vitória (Município) (412820)	6,31	0,00	0,00	0,18	0,00	0,00	164	28,76
Doutor Ulysses (Município) (412863)	0,00	0,00	0,00	0,00	0,00	0,00	12	20,76
Águas Mornas (Município) (420060)	6,35	0,00	0,00	1,59	0,00	0,00	24	38,11
Alfredo Wagner (Município) (420070)	2,01	0,00	0,00	1,00	0,00	0,00	197	197,79
Angelina (Município) (420090)	2,02	0,00	0,00	2,02	0,00	0,00	33	66,76
Anitápolis (Município) (420110)	80,05	0,00	0,00	0,00	0,00	0,00	87	267,86
Antônio Carlos (Município) (420120)	0,00	0,00	0,00	2,40	0,00	0,00	8	9,61
Araranguá (Município) (420140)	6,56	0,00	0,00	0,15	0,00	0,00	298	44,40
Balneário Camboriú (Município) (420200)	0,37	0,00	0,00	0,15	0,07	0,00	166	12,27
Biguaçu (Município) (420230)	0,90	0,00	0,00	0,60	0,00	0,00	97	14,57
Blumenau (Município) (420240)	3,27	0,00	0,00	0,11	0,00	0,00	893	25,62
Brusque (Município) (420290)	7,06	0,00	0,08	0,23	0,00	0,08	275	21,35
Caçador (Município) (420300)	5,95	0,00	0,00	0,00	0,00	0,00	415	53,67
Camboriú (Município) (420320)	2,03	0,00	0,00	0,25	0,00	0,00	103	13,08
Canelinha (Município) (420370)	1,67	0,00	0,00	0,84	0,00	0,00	35	29,30
Canoinhas (Município) (420380)	8,09	0,00	0,00	0,18	0,00	0,00	236	43,38
Chapecó (Município) (420420)	1,73	0,00	0,14	0,05	0,05	0,00	803	37,65
Concórdia (Município) (420430)	4,88	0,00	0,00	0,00	0,00	0,00	299	40,53
Criciúma (Município) (420460)	4,12	0,00	0,05	0,05	0,00	0,00	622	29,43
Florianópolis (Município) (420540)	1,81	0,02	0,06	0,25	0,10	0,00	712	14,66
Garopaba (Município) (420570)	0,91	0,00	0,00	0,45	0,00	0,00	17	7,70
Gaspar (Município) (420590)	2,67	0,00	0,00	0,30	0,00	0,00	196	29,08
Governador Celso Ramos (Município) (420600)	1,41	0,00	0,00	0,00	0,00	0,00	21	14,76
Içara (Município) (420700)	4,56	0,00	0,00	0,18	0,00	0,00	231	42,12
Indaial (Município) (420750)	14,14	0,00	0,45	0,90	0,00	0,00	315	47,37
Itajaí (Município) (420820)	2,63	0,00	0,33	0,09	0,00	0,00	634	29,82
Itapema (Município) (420830)	1,31	0,00	0,00	0,33	0,00	0,00	116	18,96
Jaraguá do Sul (Município) (420890)	4,10	0,00	0,00	0,82	0,00	0,00	369	21,60
Joinville (Município) (420910)	1,46	0,00	0,02	0,54	0,00	0,00	1.261	21,85
Lages (Município) (420930)	5,05	0,00	0,00	0,13	0,00	0,00	470	29,65
Leoberto Leal (Município) (420980)	3,18	0,00	0,00	3,18	0,00	0,00	26	82,80
Mafra (Município) (421010)	2,33	0,00	0,18	0,00	0,00	0,00	229	40,96
Major Gercino (Município) (421020)	5,83	0,00	0,00	0,00	0,00	0,00	14	40,83
Navegantes (Município) (421130)	1,17	0,00	0,26	0,00	0,00	0,00	396	51,34
Nova Trento (Município) (421150)	12,06	0,00	0,00	0,71	0,00	0,00	82	58,16
Palhoça (Município) (421190)	1,33	0,00	0,06	0,85	0,00	0,00	296	17,95
Paulo Lopes (Município) (421230)	1,36	0,00	0,00	0,00	0,00	0,00	8	10,87
Rancho Queimado (Município) (421430)	0,00	0,00	3,48	0,00	0,00	0,00	10	34,83
Rio do Sul (Município) (421480)	2,31	0,00	0,00	0,14	0,00	0,00	209	30,21
Santo Amaro da Imperatriz (Município) (421570)	2,65	0,00	0,44	3,54	0,00	0,00	69	30,52
São Bento do Sul (Município) (421580)	4,22	0,00	0,00	0,12	0,00	0,00	293	35,37
São Bonifácio (Município) (421590)	669,20	0,00	0,00	3,45	0,00	0,00	152	524,32
São Francisco do Sul (Município) (421620)	0,59	0,00	0,00	0,00	0,00	0,00	118	23,27
São João Batista (Município) (421630)	2,28	0,00	0,00	0,57	0,00	0,00	122	34,79
São José (Município) (421660)	1,08	0,00	0,08	0,46	0,00	0,00	363	15,14
São Pedro de Alcântara (Município) (421725)	1,79	0,00	0,00	0,00	0,00	0,00	12	21,42
Tijucas (Município) (421800)	3,52	0,00	0,27	0,54	0,00	0,00	234	63,36
Tubarão (Município) (421870)	3,83	0,00	0,10	0,57	0,10	0,00	403	38,58
Videira (Município) (421930)	11,52	0,00	0,00	0,00	0,00	0,00	219	42,06
Xanxerê (Município) (421950)	4,83	0,00	0,60	0,20	0,00	0,00	193	38,80
Alegrete (Município) (430040)	13,72	0,00	0,00	0,13	0,00	0,00	267	34,23
Alvorada (Município) (430060)	5,33	0,00	0,00	0,77	0,00	0,00	1.146	55,05
Araricá (Município) (430087)	0,00	0,00	0,00	0,00	0,00	0,00	28	51,90
Arroio dos Ratos (Município) (430110)	5,61	0,00	0,00	0,00	0,00	0,00	62	43,49
Bagé (Município) (430160)	7,77	0,00	0,00	0,16	0,00	0,00	345	28,23
Bento Gonçalves (Município) (430210)	2,26	0,00	0,00	0,00	0,00	0,00	253	21,99
Cachoeira do Sul (Município) (430300)	7,72	0,00	0,00	1,17	0,00	0,00	280	32,75
Cachoeirinha (Município) (430310)	2,59	0,00	0,08	0,31	0,00	0,00	444	34,87
Camaquã (Município) (430350)	2,72	0,00	0,00	0,00	0,00	0,00	209	31,56
Campo Bom (Município) (430390)	2,31	0,00	0,00	0,15	0,00	0,00	226	34,82
Canguçu (Município) (430450)	12,30	0,00	0,00	0,89	0,00	0,00	401	71,48
Canoas (Município) (430460)	3,93	0,00	0,15	0,17	0,00	0,00	1.191	34,64
Capão da Canoa (Município) (430463)	1,45	0,00	0,21	0,00	0,00	0,00	166	34,30
Capela de Santana (Município) (430468)	0,87	0,00	0,00	0,87	0,00	0,00	35	30,55
Carazinho (Município) (430470)	5,13	0,00	0,32	0,32	0,00	0,00	502	80,53
Caxias do Sul (Município) (430510)	1,61	0,00	0,00	0,10	0,00	0,00	702	14,52
Charqueadas (Município) (430535)	5,91	0,00	0,00	0,26	0,00	0,00	154	39,59
Cruz Alta (Município) (430610)	7,56	0,00	0,63	0,00	0,00	0,00	289	45,54
Dois Irmãos (Município) (430640)	2,28	0,00	0,33	0,98	0,00	0,00	106	34,47
Eldorado do Sul (Município) (430676)	3,11	0,00	0,00	0,52	0,00	0,00	55	14,26
Erechim (Município) (430700)	5,22	0,00	0,00	0,00	0,00	0,00	381	36,83
Estância Velha (Município) (430760)	2,54	0,00	0,00	0,21	0,00	0,00	136	28,76
Esteio (Município) (430770)	6,41	0,00	0,00	0,47	0,00	0,00	447	53,06
Farroupilha (Município) (430790)	10,21	0,00	0,00	0,00	0,00	0,00	191	27,47
Glorinha (Município) (430905)	1,31	0,00	0,00	0,00	0,00	0,00	17	22,21
Gravataí (Município) (430920)	1,85	0,00	0,00	0,44	0,00	0,00	697	25,33
Guaíba (Município) (430930)	1,61	0,00	0,00	0,10	0,00	0,00	100	10,07
Ijuí (Município) (431020)	3,36	0,00	0,00	0,00	0,00	0,00	210	25,20
Ivoti (Município) (431080)	5,33	0,00	0,00	0,44	0,00	0,00	74	32,87
Lajeado (Município) (431140)	1,25	0,00	0,00	0,38	0,00	0,00	183	22,93
Montenegro (Município) (431240)	2,97	0,00	0,00	0,78	0,00	0,00	180	28,18
Nova Hartz (Município) (431306)	0,49	0,00	0,00	0,49	0,00	0,00	56	27,44
Nova Santa Rita (Município) (431337)	1,51	0,00	0,00	0,00	0,00	0,00	61	23,06
Novo Hamburgo (Município) (431340)	1,28	0,00	0,00	0,52	0,00	0,00	658	26,37
Parobé (Município) (431405)	4,62	0,00	0,00	0,71	0,00	0,00	265	47,09
Passo Fundo (Município) (431410)	4,93	0,00	0,05	0,20	0,00	0,00	930	46,78
Pelotas (Município) (431440)	0,44	0,00	0,00	0,35	0,00	0,00	952	27,64
Portão (Município) (431480)	1,73	0,00	0,29	0,00	0,00	0,00	26	7,49
Porto Alegre (Município) (431490)	5,97	0,00	0,03	0,26	0,01	0,00	4.464	30,06
Rio Grande (Município) (431560)	1,05	0,00	0,00	0,57	0,00	0,00	561	26,79
Santa Cruz do Sul (Município) (431680)	4,08	0,00	0,00	0,78	0,00	0,00	285	22,37
Santa Maria (Município) (431690)	0,75	0,00	0,04	0,04	0,00	0,00	701	25,18
Sant'Ana do Livramento (Município) (431710)	6,92	0,00	0,00	0,00	0,00	0,00	406	49,32
Santa Rosa (Município) (431720)	18,56	0,00	0,00	0,69	0,00	0,00	567	77,93
Santo Ângelo (Município) (431750)	5,44	0,00	0,25	0,00	0,00	0,00	489	61,82
Santo Antônio da Patrulha (Município) (431760)	1,89	0,00	0,00	0,71	0,00	0,00	101	23,86
São Borja (Município) (431800)	13,37	0,00	0,00	0,16	0,00	0,00	347	55,25
São Gabriel (Município) (431830)	7,31	0,00	0,00	0,00	0,00	0,00	293	46,54
São Jerônimo (Município) (431840)	2,10	0,00	0,00	0,00	0,00	0,00	109	45,87
São Leopoldo (Município) (431870)	2,38	0,00	0,04	0,22	0,00	0,00	696	30,14
Sapiranga (Município) (431990)	0,87	0,00	0,00	0,12	0,00	0,00	213	26,52
Sapucaia do Sul (Município) (432000)	1,65	0,00	0,00	0,22	0,00	0,00	560	40,15
Taquara (Município) (432120)	2,43	0,00	0,00	0,70	0,00	0,00	213	37,02
Tramandaí (Município) (432160)	2,31	0,00	0,00	0,21	0,00	0,00	130	27,36
Triunfo (Município) (432200)	8,13	0,00	0,00	1,06	0,00	0,00	116	41,01
Uruguaiana (Município) (432240)	0,15	0,00	0,00	0,00	0,00	0,00	265	20,42
Vacaria (Município) (432250)	15,60	0,00	0,00	0,00	0,00	0,00	269	41,13
Venâncio Aires (Município) (432260)	5,96	0,00	0,00	5,39	0,00	0,00	295	41,86
Viamão (Município) (432300)	3,19	0,00	0,04	0,51	0,00	0,00	718	28,30
Campo Grande (Município) (500270)	1,21	0,00	0,39	0,01	0,01	0,00	2.280	26,08
Corumbá (Município) (500320)	14,92	0,00	0,45	0,00	0,00	0,09	641	58,33
Dourados (Município) (500370)	8,16	0,00	0,28	0,05	0,00	0,00	737	33,80
Naviraí (Município) (500570)	11,84	0,00	0,00	0,00	0,00	0,00	465	87,43
Nova Andradina (Município) (500620)	19,76	0,00	2,85	0,00	0,00	0,00	427	81,14
Ponta Porã (Município) (500660)	10,27	0,00	0,45	0,00	0,11	0,00	428	47,77
Sidrolândia (Município) (500790)	4,03	0,00	0,00	0,00	0,00	0,00	109	19,97
Três Lagoas (Município) (500830)	4,09	0,00	1,02	0,00	0,00	0,00	348	29,62
Alta Floresta (Município) (510025)	18,13	0,00	3,39	0,00	0,00	0,00	240	47,82
Barão de Melgaço (Município) (510160)	1,27	0,00	0,00	0,00	0,00	0,00	19	24,14
Barra do Garças (Município) (510180)	1,02	0,00	0,17	0,00	0,00	0,00	216	36,63
Cáceres (Município) (510250)	4,38	0,00	0,44	0,00	0,11	0,00	380	41,63
Chapada dos Guimarães (Município) (510300)	0,52	0,00	0,00	0,00	0,00	0,00	20	10,50
Cuiabá (Município) (510340)	1,68	0,00	0,19	0,00	0,02	0,00	1.022	17,32
Jangada (Município) (510490)	3,75	0,00	0,00	0,00	0,00	0,00	19	23,76
Lucas do Rio Verde (Município) (510525)	7,32	0,00	0,16	0,00	0,00	0,00	230	37,39
Nossa Senhora do Livramento (Município) (510610)	14,42	0,00	0,00	0,00	0,00	0,00	32	25,63
Nova Brasilândia (Município) (510620)	0,00	0,00	0,00	0,00	0,00	0,00	5	13,07
Planalto da Serra (Município) (510645)	0,00	0,00	0,00	0,00	0,00	0,00	2	7,68
Poconé (Município) (510650)	26,98	0,00	0,62	0,00	0,00	0,00	207	64,20
Primavera do Leste (Município) (510704)	2,87	0,00	0,00	0,00	0,00	0,00	70	11,81
Rondonópolis (Município) (510760)	3,73	0,00	0,54	0,00	0,00	0,00	656	29,51
Rosário Oeste (Município) (510770)	73,34	0,00	19,52	0,00	0,00	0,00	277	163,83
Santo Antônio do Leverger (Município) (510780)	1,63	0,00	0,00	0,00	0,00	0,00	26	14,14
Sinop (Município) (510790)	1,32	0,00	0,07	0,00	0,00	0,00	91	6,70
Sorriso (Município) (510792)	4,81	0,00	0,12	0,00	0,12	0,00	176	20,65
Tangará da Serra (Município) (510795)	12,85	0,00	0,20	0,00	0,00	0,00	584	59,09
Várzea Grande (Município) (510840)	2,41	0,00	0,66	0,00	0,00	0,00	728	26,57
Abadia de Goiás (Município) (520005)	9,75	0,00	4,87	0,00	1,22	0,00	44	53,61
Águas Lindas de Goiás (Município) (520025)	3,17	0,00	1,53	0,00	0,00	0,00	392	20,02
Anápolis (Município) (520110)	4,00	0,00	0,85	0,00	0,03	0,00	992	26,44
Aparecida de Goiânia (Município) (520140)	1,57	0,00	3,71	0,02	0,02	0,00	863	15,92
Aragoiânia (Município) (520180)	8,19	0,00	8,19	0,00	0,00	0,00	70	71,68
Bela Vista de Goiás (Município) (520330)	6,31	0,00	3,51	0,00	0,00	0,00	113	39,63
Bonfinópolis (Município) (520355)	4,42	0,00	0,00	0,00	0,00	0,00	17	18,78
Brazabrantes (Município) (520360)	5,55	0,00	0,00	0,00	0,00	0,00	12	33,30
Caldas Novas (Município) (520450)	1,65	0,00	0,24	0,00	0,00	0,00	182	21,44
Caldazinha (Município) (520455)	5,40	0,00	5,40	0,00	2,70	0,00	10	27,01
Catalão (Município) (520510)	10,74	0,00	1,27	0,10	0,00	0,00	284	27,74
Caturaí (Município) (520520)	15,87	0,00	7,93	0,00	0,00	0,00	41	81,33
Cidade Ocidental (Município) (520549)	1,95	0,00	0,15	0,00	0,00	0,00	76	11,38
Cristalina (Município) (520620)	1,81	0,00	0,18	0,00	0,00	0,00	237	42,82
Formosa (Município) (520800)	39,47	0,00	6,74	0,09	0,00	0,00	440	38,00
Goianápolis (Município) (520840)	17,44	0,00	3,49	0,00	0,00	0,00	56	48,82
Goianésia (Município) (520860)	49,62	0,00	21,92	0,00	0,00	0,00	323	47,85
Goiânia (Município) (520870)	2,65	0,00	6,75	0,01	0,03	0,00	3.072	20,95
Goianira (Município) (520880)	5,10	0,00	5,59	0,00	0,00	0,24	101	24,53
Guapó (Município) (520920)	4,14	0,00	1,38	0,00	0,00	0,00	28	19,33
Hidrolândia (Município) (520970)	12,21	0,00	11,23	0,00	0,00	0,00	154	75,22
Inhumas (Município) (521000)	11,66	0,00	15,87	0,00	0,00	0,00	587	112,21
Itumbiara (Município) (521150)	8,39	0,00	0,68	0,00	0,00	0,00	344	33,56
Jataí (Município) (521190)	5,81	0,00	0,71	0,10	0,00	0,00	314	32,00
Luziânia (Município) (521250)	2,40	0,00	0,95	0,05	0,00	0,00	354	17,73
Mineiros (Município) (521310)	15,14	0,00	0,16	0,00	0,16	0,00	170	27,09
Nerópolis (Município) (521450)	6,01	0,00	5,31	0,00	0,00	0,00	104	36,79
Nova Veneza (Município) (521500)	2,13	0,00	1,07	0,00	0,00	0,00	9	9,59
Novo Gama (Município) (521523)	2,91	0,00	2,63	0,00	0,00	0,09	158	14,35
Planaltina (Município) (521760)	2,59	0,00	6,98	0,00	0,00	0,00	289	32,52
Rio Verde (Município) (521880)	5,21	0,00	0,69	0,00	0,00	0,00	693	31,93
Santo Antônio de Goiás (Município) (521973)	12,10	0,00	3,46	0,00	0,00	0,00	24	41,47
Santo Antônio do Descoberto (Município) (521975)	3,20	0,00	1,11	0,00	0,00	0,00	99	13,77
Senador Canedo (Município) (522045)	8,06	0,09	14,13	0,00	0,19	0,00	412	39,07
Terezópolis de Goiás (Município) (522119)	1,31	0,00	2,62	0,00	0,00	0,00	14	18,34
Trindade (Município) (522140)	6,18	0,00	12,78	0,00	0,00	0,00	781	64,40
Valparaíso de Goiás (Município) (522185)	2,01	0,00	0,19	0,00	0,00	0,00	186	11,66
Brasília (Município) (530010)	4,41	0,00	0,71	0,02	0,02	0,01	5.857	19,27
