Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	2,75	0,01	0,30	0,12	0,02	0,01	25.347	20,69
São Roque (Município) (355060)	1,10	0,00	0,11	0,00	0,00	0,00	240	26,37
São Sebastião (Município) (355070)	2,58	0,00	3,60	0,00	0,11	0,11	20	2,25
São Vicente (Município) (355100)	3,20	0,00	0,22	0,27	0,00	0,00	708	19,35
Sertãozinho (Município) (355170)	2,46	0,00	2,70	0,00	0,00	0,00	296	23,53
Sorocaba (Município) (355220)	0,75	0,00	0,31	0,03	0,00	0,00	1.910	28,11
Sumaré (Município) (355240)	1,63	0,00	1,45	0,14	0,04	0,00	162	5,74
Suzano (Município) (355250)	0,94	0,00	0,03	0,00	0,00	0,00	322	10,82
Taboão da Serra (Município) (355280)	1,83	0,00	0,31	0,35	0,00	0,00	919	31,73
Taquaritinga (Município) (355370)	29,73	0,00	5,77	0,00	0,00	0,00	206	36,03
Tatuí (Município) (355400)	3,20	0,00	0,08	0,00	0,00	0,00	350	28,74
Taubaté (Município) (355410)	0,22	0,00	0,10	0,03	0,00	0,00	587	18,64
Tupã (Município) (355500)	3,36	0,00	37,54	0,00	0,00	0,00	230	35,10
Ubatuba (Município) (355540)	0,66	0,00	2,75	0,00	0,00	0,00	239	26,32
Valinhos (Município) (355620)	1,55	0,00	0,23	0,08	0,00	0,00	161	12,46
Vargem Grande Paulista (Município) (355645)	0,19	0,00	0,00	0,00	0,00	0,00	83	15,78
Várzea Paulista (Município) (355650)	1,31	0,00	0,74	0,00	0,00	0,00	188	15,43
Vinhedo (Município) (355670)	4,57	0,00	1,02	0,00	0,00	0,00	272	34,55
Votorantim (Município) (355700)	0,98	0,00	0,08	0,08	0,00	0,00	307	25,07
Votuporanga (Município) (355710)	4,44	0,00	7,19	0,21	0,00	0,00	288	30,46
Adrianópolis (Município) (410020)	0,00	0,00	0,00	0,00	0,00	0,00	12	20,27
Agudos do Sul (Município) (410030)	8,54	0,00	0,00	0,00	0,00	0,00	34	36,28
Almirante Tamandaré (Município) (410040)	3,96	0,00	0,00	0,25	0,00	0,00	263	22,17
Apucarana (Município) (410140)	7,04	0,00	0,59	0,07	0,00	0,00	624	46,22
Arapongas (Município) (410150)	6,10	0,00	0,00	0,00	0,00	0,00	478	38,85
Araucária (Município) (410180)	2,22	0,00	0,07	0,14	0,00	0,00	411	28,57
Balsa Nova (Município) (410230)	5,41	0,00	0,00	0,00	0,00	0,00	42	32,45
Bocaiúva do Sul (Município) (410310)	2,32	0,00	0,00	0,00	0,00	0,00	27	20,86
Cambé (Município) (410370)	1,60	0,00	2,63	0,00	0,00	0,00	308	28,91
Campina Grande do Sul (Município) (410400)	2,77	0,00	0,46	0,46	0,00	0,00	102	23,56
Campo Largo (Município) (410420)	4,85	0,00	0,00	0,23	0,00	0,00	474	35,91
Campo Magro (Município) (410425)	2,73	0,00	0,00	0,34	0,00	0,00	58	19,78
Campo Mourão (Município) (410430)	4,01	0,00	0,95	0,00	0,00	0,00	284	29,94
Cascavel (Município) (410480)	1,00	0,00	0,94	0,00	0,18	0,00	448	13,64
Castro (Município) (410490)	2,66	0,00	0,14	0,14	0,00	0,00	151	21,12
Cerro Azul (Município) (410520)	5,06	0,00	0,00	0,00	0,00	0,00	72	40,50
Cianorte (Município) (410550)	5,20	0,00	2,42	0,00	0,00	0,00	214	25,90
Colombo (Município) (410580)	3,65	0,00	0,00	0,25	0,00	0,00	628	25,77
Contenda (Município) (410620)	4,30	0,00	0,00	0,00	0,00	0,00	73	39,28
Curitiba (Município) (410690)	2,56	0,02	0,03	0,14	0,02	0,00	4.057	20,99
Fazenda Rio Grande (Município) (410765)	3,39	0,00	0,00	0,10	0,00	0,00	360	35,92
Foz do Iguaçu (Município) (410830)	1,70	0,00	3,13	0,00	0,00	0,00	431	16,67
Francisco Beltrão (Município) (410840)	6,59	0,00	0,11	0,55	0,00	0,00	349	38,31
Guarapuava (Município) (410940)	6,45	0,00	0,00	0,06	0,00	0,00	974	53,66
Ibiporã (Município) (410980)	5,50	0,00	11,73	0,00	0,00	0,00	372	68,18
Irati (Município) (411070)	3,46	0,00	0,00	0,16	0,00	0,00	189	31,12
Itaperuçu (Município) (411125)	1,05	0,00	0,00	0,00	0,00	0,00	179	62,51
Lapa (Município) (411320)	2,08	0,00	0,00	0,00	0,00	0,00	130	26,99
Londrina (Município) (411370)	3,12	0,00	4,09	0,04	0,00	0,00	1.693	29,72
Mandirituba (Município) (411430)	3,35	0,00	0,00	0,37	0,00	0,00	158	58,80
Marechal Cândido Rondon (Município) (411460)	6,23	0,00	0,76	0,00	0,38	0,00	153	28,90
Maringá (Município) (411520)	1,16	0,00	1,61	0,19	0,00	0,00	882	20,82
Palmas (Município) (411760)	20,59	0,00	0,00	0,20	0,00	0,00	349	68,45
Paranaguá (Município) (411820)	1,16	0,13	0,19	0,65	0,00	0,00	319	20,59
Paranavaí (Município) (411840)	2,49	0,00	2,72	0,00	0,00	0,00	194	21,95
Pato Branco (Município) (411850)	14,48	0,00	0,36	0,00	0,00	0,00	471	56,83
Pinhais (Município) (411915)	4,69	0,00	0,00	0,15	0,08	0,00	523	39,57
Piraquara (Município) (411950)	5,93	0,00	0,18	0,00	0,00	0,00	299	26,45
Ponta Grossa (Município) (411990)	3,13	0,03	0,03	0,31	0,00	0,03	1.210	34,40
Prudentópolis (Município) (412060)	11,29	0,00	0,00	0,00	0,00	0,00	439	84,03
Quatro Barras (Município) (412080)	3,40	0,00	0,00	0,00	0,00	0,00	51	21,65
Quitandinha (Município) (412120)	19,95	0,00	0,52	0,00	0,00	0,00	133	69,82
Rio Branco do Sul (Município) (412220)	6,79	0,00	0,00	0,31	0,00	0,00	246	75,93
Rolândia (Município) (412240)	3,15	0,00	1,05	0,00	0,00	0,00	349	52,42
São José dos Pinhais (Município) (412550)	2,35	0,00	0,00	0,22	0,03	0,00	584	18,06
Sarandi (Município) (412625)	5,27	0,00	1,03	0,00	0,00	0,00	372	38,47
Telêmaco Borba (Município) (412710)	8,74	0,00	0,13	0,00	0,00	0,00	573	72,56
Tijucas do Sul (Município) (412760)	4,74	0,00	0,00	0,59	0,00	0,00	91	53,95
Toledo (Município) (412770)	1,42	0,00	0,50	0,00	0,00	0,00	289	20,55
Tunas do Paraná (Município) (412788)	3,42	0,00	0,00	0,00	0,00	0,00	3	3,42
Umuarama (Município) (412810)	13,63	0,00	3,32	0,00	0,00	0,00	449	40,25
União da Vitória (Município) (412820)	7,82	0,00	0,00	0,35	0,00	0,00	173	30,08
Doutor Ulysses (Município) (412863)	0,00	0,00	0,00	0,00	0,00	0,00	10	17,92
Águas Mornas (Município) (420060)	1,55	0,00	0,00	3,09	0,00	0,00	24	37,10
Alfredo Wagner (Município) (420070)	30,89	0,00	0,00	0,00	0,00	0,00	58	57,79
Angelina (Município) (420090)	8,33	0,00	0,00	2,08	0,00	0,00	49	102,06
Anitápolis (Município) (420110)	293,94	0,00	0,00	0,00	0,00	0,00	66	204,21
Antônio Carlos (Município) (420120)	1,17	0,00	0,00	2,35	0,00	0,00	19	22,32
Araranguá (Município) (420140)	5,86	0,00	0,00	0,44	0,00	0,00	233	34,15
Balneário Camboriú (Município) (420200)	1,26	0,00	0,28	0,14	0,00	0,00	225	15,81
Biguaçu (Município) (420230)	1,17	0,00	0,15	1,17	0,00	0,00	167	24,39
Blumenau (Município) (420240)	2,91	0,00	0,25	0,22	0,08	0,00	1.193	33,40
Brusque (Município) (420290)	3,41	0,00	0,45	0,07	0,15	0,07	272	20,19
Caçador (Município) (420300)	5,47	0,00	0,13	0,00	0,00	0,00	301	38,30
Camboriú (Município) (420320)	2,89	0,00	0,12	0,24	0,00	0,00	148	17,83
Canelinha (Município) (420370)	8,17	0,00	0,00	1,63	0,00	0,00	41	33,50
Canoinhas (Município) (420380)	10,66	0,00	0,00	0,55	0,00	0,00	294	54,04
Chapecó (Município) (420420)	3,54	0,00	0,23	0,00	0,05	0,00	850	38,57
Concórdia (Município) (420430)	8,84	0,00	0,27	0,80	0,00	0,00	345	46,22
Criciúma (Município) (420460)	1,63	0,00	0,00	0,09	0,00	0,00	581	27,00
Florianópolis (Município) (420540)	2,28	0,00	0,08	0,26	0,00	0,00	756	15,09
Garopaba (Município) (420570)	1,30	0,00	0,43	0,00	0,00	0,00	39	16,90
Gaspar (Município) (420590)	6,03	0,00	0,14	0,14	0,00	0,00	262	37,62
Governador Celso Ramos (Município) (420600)	2,07	0,00	0,00	0,69	0,00	0,00	39	26,95
Içara (Município) (420700)	2,48	0,00	0,00	0,35	0,00	0,00	185	32,79
Indaial (Município) (420750)	9,65	0,00	0,00	0,29	0,00	0,00	352	50,70
Itajaí (Município) (420820)	2,37	0,00	0,32	0,14	0,00	0,00	662	30,15
Itapema (Município) (420830)	1,84	0,00	1,84	0,77	0,15	0,00	157	24,04
Jaraguá do Sul (Município) (420890)	4,05	0,00	0,06	1,41	0,00	0,00	440	24,76
Joinville (Município) (420910)	1,98	0,00	0,10	0,66	0,00	0,00	1.393	23,59
Lages (Município) (420930)	5,84	0,00	0,00	0,13	0,00	0,00	441	27,99
Leoberto Leal (Município) (420980)	3,29	0,00	0,00	6,58	0,00	0,00	11	36,17
Mafra (Município) (421010)	4,09	0,00	0,00	0,00	0,00	0,00	270	47,96
Major Gercino (Município) (421020)	0,00	0,00	0,00	5,81	0,00	0,00	12	34,86
Navegantes (Município) (421130)	2,45	0,00	0,61	0,25	0,12	0,00	459	56,34
Nova Trento (Município) (421150)	11,00	0,00	3,44	0,00	0,00	0,00	58	39,87
Palhoça (Município) (421190)	1,92	0,00	0,00	0,81	0,06	0,00	300	17,46
Paulo Lopes (Município) (421230)	1,33	0,00	0,00	0,00	0,00	0,00	10	13,34
Rancho Queimado (Município) (421430)	10,42	0,00	0,00	0,00	0,00	0,00	10	34,75
Rio do Sul (Município) (421480)	1,55	0,00	0,14	0,14	0,00	0,00	159	22,38
Santo Amaro da Imperatriz (Município) (421570)	0,86	0,00	0,00	3,01	0,00	0,00	72	30,97
São Bento do Sul (Município) (421580)	3,31	0,00	0,00	0,36	0,00	0,00	230	27,22
São Bonifácio (Município) (421590)	405,21	0,00	0,00	10,57	0,00	0,00	126	443,97
São Francisco do Sul (Município) (421620)	2,66	0,00	0,00	0,00	0,00	0,00	184	34,90
São João Batista (Município) (421630)	10,96	0,00	0,27	0,80	0,00	0,00	192	51,30
São José (Município) (421660)	2,15	0,00	0,04	0,36	0,04	0,00	449	18,21
São Pedro de Alcântara (Município) (421725)	6,87	0,00	0,00	0,00	0,00	0,00	8	13,74
Tijucas (Município) (421800)	1,56	0,00	0,52	1,04	0,00	0,00	274	71,34
Tubarão (Município) (421870)	4,45	0,00	0,09	0,85	0,00	0,00	407	38,51
Videira (Município) (421930)	8,86	0,00	0,19	0,00	0,00	0,00	233	43,91
Xanxerê (Município) (421950)	1,96	0,00	0,00	0,39	0,00	0,00	150	29,42
Alegrete (Município) (430040)	18,48	0,00	0,00	0,00	0,00	0,00	424	57,62
Alvorada (Município) (430060)	3,66	0,00	0,05	0,43	0,00	0,00	1.044	49,64
Araricá (Município) (430087)	0,00	0,00	0,00	0,00	0,00	0,00	33	57,92
Arroio dos Ratos (Município) (430110)	0,71	0,00	0,00	0,00	0,00	0,00	47	33,21
Bagé (Município) (430160)	9,66	0,00	0,00	0,00	0,00	0,00	403	33,27
Bento Gonçalves (Município) (430210)	1,91	0,00	0,08	0,17	0,00	0,00	247	20,51
Cachoeira do Sul (Município) (430300)	6,20	0,00	0,00	1,22	0,00	0,00	257	31,26
Cachoeirinha (Município) (430310)	3,38	0,00	0,08	0,15	0,00	0,00	433	33,23
Camaquã (Município) (430350)	2,41	0,00	0,00	0,00	0,00	0,00	176	26,56
Campo Bom (Município) (430390)	2,10	0,00	0,00	0,30	0,00	0,00	199	29,83
Canguçu (Município) (430450)	9,81	0,00	0,00	0,71	0,00	0,00	382	68,16
Canoas (Município) (430460)	1,93	0,00	0,17	0,23	0,03	0,00	957	27,61
Capão da Canoa (Município) (430463)	1,32	0,00	0,00	0,00	0,00	0,00	125	23,56
Capela de Santana (Município) (430468)	2,51	0,00	0,00	0,00	0,00	0,00	31	25,96
Carazinho (Município) (430470)	2,09	0,00	0,00	0,16	0,00	0,00	314	50,56
Caxias do Sul (Município) (430510)	1,31	0,00	0,00	0,14	0,00	0,00	725	14,19
Charqueadas (Município) (430535)	6,13	0,00	0,25	0,74	0,00	0,00	214	52,47
Cruz Alta (Município) (430610)	5,47	0,00	0,00	0,17	0,00	0,00	256	42,46
Dois Irmãos (Município) (430640)	5,20	0,00	0,00	1,22	0,00	0,00	159	48,67
Eldorado do Sul (Município) (430676)	3,39	0,00	0,00	0,24	0,00	0,00	69	16,71
Erechim (Município) (430700)	1,89	0,00	0,09	0,09	0,00	0,00	245	23,14
Estância Velha (Município) (430760)	1,20	0,00	0,40	0,40	0,00	0,00	184	36,78
Esteio (Município) (430770)	3,73	0,00	0,12	0,48	0,00	0,00	450	54,09
Farroupilha (Município) (430790)	7,19	0,00	0,00	0,14	0,00	0,00	212	29,31
Glorinha (Município) (430905)	0,00	0,00	0,00	2,47	0,00	0,00	13	16,05
Gravataí (Município) (430920)	1,21	0,00	0,04	0,21	0,00	0,00	600	21,31
Guaíba (Município) (430930)	2,65	0,00	0,10	0,10	0,10	0,00	197	20,07
Ijuí (Município) (431020)	4,07	0,00	0,00	0,36	0,00	0,00	213	25,52
Ivoti (Município) (431080)	2,06	0,00	0,00	0,41	0,00	0,00	92	37,87
Lajeado (Município) (431140)	1,79	0,00	0,12	0,36	0,00	0,00	149	17,74
Montenegro (Município) (431240)	1,69	0,00	0,00	0,31	0,00	0,00	139	21,30
Nova Hartz (Município) (431306)	0,00	0,00	0,00	0,00	0,00	0,00	58	26,83
Nova Santa Rita (Município) (431337)	3,07	0,00	0,00	0,00	0,00	0,00	53	18,09
Novo Hamburgo (Município) (431340)	1,62	0,00	0,00	0,41	0,00	0,00	503	20,39
Parobé (Município) (431405)	4,63	0,00	0,00	0,51	0,00	0,00	338	58,00
Passo Fundo (Município) (431410)	4,53	0,00	0,05	0,10	0,00	0,00	887	43,64
Pelotas (Município) (431440)	0,44	0,00	0,00	0,15	0,00	0,00	806	23,54
Portão (Município) (431480)	3,51	0,00	0,27	0,54	0,00	0,00	36	9,71
Porto Alegre (Município) (431490)	5,96	0,00	0,16	0,13	0,00	0,01	4.509	30,39
Rio Grande (Município) (431560)	2,18	0,00	0,00	0,38	0,00	0,00	559	26,49
Santa Cruz do Sul (Município) (431680)	2,15	0,00	1,15	0,92	0,00	0,00	288	22,08
Santa Maria (Município) (431690)	1,52	0,00	0,00	0,04	0,00	0,00	558	19,78
Sant'Ana do Livramento (Município) (431710)	6,10	0,00	0,00	0,00	0,00	0,00	22	2,86
Santa Rosa (Município) (431720)	11,74	0,00	0,27	0,82	0,00	0,00	401	54,74
Santo Ângelo (Município) (431750)	4,25	0,00	0,64	0,13	0,00	0,00	736	94,85
Santo Antônio da Patrulha (Município) (431760)	3,26	0,00	0,00	0,00	0,00	0,00	210	48,96
São Borja (Município) (431800)	19,08	0,00	0,00	0,00	0,00	0,00	300	49,77
São Gabriel (Município) (431830)	8,05	0,00	0,00	0,16	0,00	0,00	298	47,98
São Jerônimo (Município) (431840)	4,95	0,00	0,00	0,00	0,00	0,00	85	35,05
São Leopoldo (Município) (431870)	1,14	0,04	0,04	0,13	0,00	0,00	637	26,90
Sapiranga (Município) (431990)	0,86	0,00	0,00	0,12	0,00	0,00	259	31,69
Sapucaia do Sul (Município) (432000)	1,91	0,00	0,07	0,50	0,00	0,00	422	29,91
Taquara (Município) (432120)	1,91	0,00	0,00	0,87	0,00	0,00	208	36,20
Tramandaí (Município) (432160)	2,90	0,00	0,00	0,00	0,00	0,00	231	44,67
Triunfo (Município) (432200)	5,08	0,00	0,00	0,68	0,00	0,00	126	42,66
Uruguaiana (Município) (432240)	0,24	0,00	0,00	0,00	0,00	0,00	185	14,57
Vacaria (Município) (432250)	22,35	0,00	0,00	0,30	0,00	0,00	252	38,06
Venâncio Aires (Município) (432260)	2,38	0,00	0,00	4,19	0,00	0,00	258	36,06
Viamão (Município) (432300)	2,94	0,00	0,00	0,24	0,00	0,00	621	24,33
Campo Grande (Município) (500270)	1,19	0,00	10,41	0,00	0,00	0,00	2.254	25,16
Corumbá (Município) (500320)	14,27	0,00	3,14	0,00	0,00	0,00	635	56,98
Dourados (Município) (500370)	7,54	0,00	8,34	0,04	0,00	0,00	702	31,49
Naviraí (Município) (500570)	7,11	0,00	5,83	0,00	0,00	0,00	529	96,40
Nova Andradina (Município) (500620)	8,09	0,00	13,98	0,00	0,00	0,00	513	94,35
Ponta Porã (Município) (500660)	12,43	0,00	13,94	0,00	0,00	0,00	630	68,09
Sidrolândia (Município) (500790)	4,86	0,00	10,06	0,00	0,00	0,00	251	43,53
Três Lagoas (Município) (500830)	4,94	0,00	8,90	0,00	0,00	0,00	476	39,21
Alta Floresta (Município) (510025)	16,03	0,00	1,74	0,00	0,00	0,00	441	85,16
Barão de Melgaço (Município) (510160)	1,17	0,00	0,00	0,00	0,00	0,00	12	14,01
Barra do Garças (Município) (510180)	1,97	0,00	1,64	0,00	0,00	0,00	191	31,31
Cáceres (Município) (510250)	3,18	0,00	0,11	0,00	0,00	0,00	265	28,08
Chapada dos Guimarães (Município) (510300)	0,00	0,00	0,00	0,00	0,00	0,00	17	8,61
Cuiabá (Município) (510340)	1,14	0,00	0,08	0,00	0,02	0,00	669	10,92
Jangada (Município) (510490)	3,57	0,00	0,00	0,00	0,00	0,00	26	30,92
Lucas do Rio Verde (Município) (510525)	4,88	0,00	3,51	0,00	0,00	0,00	239	36,47
Nossa Senhora do Livramento (Município) (510610)	3,03	0,00	0,76	0,00	0,00	0,00	44	33,29
Nova Brasilândia (Município) (510620)	0,00	0,00	0,00	0,00	0,00	0,00	3	7,83
Planalto da Serra (Município) (510645)	0,00	0,00	7,51	0,00	0,00	0,00	4	15,03
Poconé (Município) (510650)	26,19	0,00	0,00	0,00	0,00	0,00	284	86,47
Primavera do Leste (Município) (510704)	3,22	0,00	2,58	0,00	0,00	0,00	98	15,80
Rondonópolis (Município) (510760)	1,68	0,00	0,86	0,00	0,13	0,00	662	28,47
Rosário Oeste (Município) (510770)	55,97	0,00	11,08	0,00	0,00	0,00	265	154,51
Santo Antônio do Leverger (Município) (510780)	1,20	0,00	0,00	0,00	0,00	0,00	21	12,63
Sinop (Município) (510790)	1,47	0,00	0,63	0,00	0,21	0,00	102	7,13
Sorriso (Município) (510792)	2,88	0,00	0,22	0,00	0,33	0,00	147	16,28
Tangará da Serra (Município) (510795)	12,82	0,00	1,64	0,00	0,10	0,00	436	42,02
Várzea Grande (Município) (510840)	3,65	0,00	0,25	0,04	0,04	0,00	669	23,48
Abadia de Goiás (Município) (520005)	19,38	0,00	9,12	0,00	0,00	0,00	48	54,71
Águas Lindas de Goiás (Município) (520025)	6,54	0,00	5,65	0,09	0,00	0,00	507	23,87
Anápolis (Município) (520110)	5,43	0,00	9,67	0,00	0,08	0,00	1.124	29,05
Aparecida de Goiânia (Município) (520140)	2,21	0,00	5,21	0,02	0,00	0,00	1.217	21,05
Aragoiânia (Município) (520180)	4,85	0,00	5,82	0,00	0,00	0,00	40	38,80
Bela Vista de Goiás (Município) (520330)	15,68	0,00	12,01	0,33	0,00	0,00	296	98,75
Bonfinópolis (Município) (520355)	1,03	0,00	3,09	0,00	0,00	0,00	19	19,58
Brazabrantes (Município) (520360)	16,20	0,00	8,10	0,00	0,00	0,00	13	35,11
Caldas Novas (Município) (520450)	4,39	0,00	2,96	0,00	0,00	0,00	181	19,85
Caldazinha (Município) (520455)	0,00	0,00	0,00	0,00	0,00	0,00	10	26,29
Catalão (Município) (520510)	2,66	0,00	8,36	0,00	0,00	0,00	292	26,83
Caturaí (Município) (520520)	27,61	0,00	0,00	0,00	0,00	0,00	32	63,12
Cidade Ocidental (Município) (520549)	4,90	0,14	1,26	0,00	0,00	0,00	94	13,17
Cristalina (Município) (520620)	2,20	0,00	0,51	0,00	0,00	0,17	145	24,58
Formosa (Município) (520800)	11,51	0,00	8,22	0,00	0,00	0,00	583	47,94
Goianápolis (Município) (520840)	15,14	0,00	2,67	0,00	0,89	0,00	72	64,11
Goianésia (Município) (520860)	34,53	0,00	9,99	0,00	0,00	0,00	208	29,68
Goiânia (Município) (520870)	2,30	0,00	6,20	0,03	0,09	0,00	3.124	20,61
Goianira (Município) (520880)	24,16	0,00	18,97	0,00	0,00	0,00	314	70,90
Guapó (Município) (520920)	8,45	0,00	2,82	0,00	0,70	0,00	40	28,15
Hidrolândia (Município) (520970)	7,37	0,00	38,70	0,00	0,00	0,00	129	59,43
Inhumas (Município) (521000)	8,70	0,00	21,75	0,00	0,19	0,00	252	47,67
Itumbiara (Município) (521150)	9,74	0,00	15,37	0,00	0,00	0,00	362	34,56
Jataí (Município) (521190)	5,85	0,00	13,58	0,00	0,10	0,00	299	29,64
Luziânia (Município) (521250)	3,94	0,00	3,22	0,00	0,00	0,00	336	16,13
Mineiros (Município) (521310)	18,41	0,00	12,28	0,00	0,00	0,00	287	42,96
Nerópolis (Município) (521450)	2,01	0,00	6,37	0,00	0,00	0,00	125	41,88
Nova Veneza (Município) (521500)	3,04	0,00	1,01	0,00	0,00	0,00	17	17,25
Novo Gama (Município) (521523)	6,48	0,00	1,12	0,09	0,00	0,00	206	17,80
Planaltina (Município) (521760)	17,68	0,00	23,91	0,00	0,00	0,00	293	32,59
Rio Verde (Município) (521880)	3,44	0,00	2,38	0,00	0,00	0,00	687	29,15
Santo Antônio de Goiás (Município) (521973)	49,34	0,00	6,37	0,00	0,00	0,00	56	89,13
Santo Antônio do Descoberto (Município) (521975)	5,49	0,00	2,81	0,00	0,00	0,00	130	17,39
Senador Canedo (Município) (522045)	2,43	0,00	3,64	0,00	0,00	0,00	253	21,93
Terezópolis de Goiás (Município) (522119)	0,00	0,00	6,22	0,00	0,00	0,00	13	16,16
Trindade (Município) (522140)	4,39	0,00	6,97	0,08	0,00	0,00	562	44,04
Valparaíso de Goiás (Município) (522185)	5,22	0,00	0,95	0,12	0,06	0,00	236	14,01
Brasília (Município) (530010)	8,54	0,00	3,51	0,03	0,02	0,01	7.193	23,86
