Localidade	"População total
(pessoas) (IBGE)"	"População das cidades declarantes do SNIS
(pessoas) (SNIS)"	"População urbana total
(pessoas) (SNIS)"	"Área do município
(km²) (IBGE)"	"População total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"População urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"Parcela da população urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"	"Parcela da população total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"
Mogi Guaçu (Município) (353070)	147.233	147.233	139.777	812,750	11.650	4.194	3,0%	7,9%
Mogi Mirim (Município) (353080)	91.483	91.483	85.603	497,710	6.738	858	1,0%	7,4%
Mongaguá (Município) (353110)	52.492	52.492	52.263	143,210	12.661	12.432	23,8%	24,1%
Monte Alto (Município) (353130)	49.456	49.456	47.230	346,950	407	0	0,0%	0,8%
Monte Mor (Município) (353180)	55.409	55.409	52.046	240,570	21.054	17.691	34,0%	38,0%
Nova Odessa (Município) (353340)	56.764	56.764	55.839	73,790	0	0	0,0%	0,0%
Olímpia (Município) (353390)	53.360	53.360	50.395	802,560	2.965	0	0,0%	5,6%
Osasco (Município) (353440)	694.844	694.844	694.844	64,950	130.344	130.344	18,8%	18,8%
Ourinhos (Município) (353470)	110.282	110.282	107.434	295,820	2.848	0	0,0%	2,6%
Paulínia (Município) (353650)	97.702	97.702	97.612	138,780	0	0	0,0%	0,0%
Penápolis (Município) (353730)	62.071	62.071	59.283	711,320	2.788	0	0,0%	4,5%
Peruíbe (Município) (353760)	65.226	65.226	64.497	326,220	19.034	18.305	28,4%	29,2%
Piedade (Município) (353780)	54.717	54.717	24.933	746,870	37.543	7.759	31,1%	68,6%
Pindamonhangaba (Município) (353800)	160.614	160.614	154.837	730,000	5.320	0	0,0%	3,3%
Piracicaba (Município) (353870)	391.449	391.449	383.044	1.378,070	209	0	0,0%	0,1%
Pirapora do Bom Jesus (Município) (353910)	17.646	17.646	17.646	108,490	9.175	9.175	52,0%	52,0%
Pirassununga (Município) (353930)	74.587	74.587	68.345	727,120	6.242	0	0,0%	8,4%
Poá (Município) (353980)	113.793	113.793	111.995	17,260	1.638	0	0,0%	1,4%
Porto Feliz (Município) (354060)	51.928	51.928	43.647	556,710	0	0	0,0%	0,0%
Porto Ferreira (Município) (354070)	54.761	54.761	53.779	244,910	2.058	1.076	2,0%	3,8%
Praia Grande (Município) (354100)	299.261	299.261	299.261	149,250	96.828	96.828	32,4%	32,4%
Presidente Prudente (Município) (354140)	222.192	222.192	217.660	560,640	0	0	0,0%	0,0%
Registro (Município) (354260)	56.280	56.280	49.961	722,200	12.364	6.045	12,1%	22,0%
Ribeirão Pires (Município) (354330)	120.396	120.396	120.396	99,080	32.957	32.957	27,4%	27,4%
Ribeirão Preto (Município) (354340)	666.323	666.323	664.432	650,920	15.179	13.288	2,0%	2,3%
Rio Claro (Município) (354390)	199.961	199.961	195.094	498,420	0	133	0,1%	0,0%
Rio Grande da Serra (Município) (354410)	48.302	48.302	48.302	36,340	23.033	23.033	47,7%	47,7%
Salesópolis (Município) (354500)	16.688	16.688	10.624	425,000	8.131	2.067	19,5%	48,7%
Salto (Município) (354520)	114.171	114.171	113.368	133,060	4.904	5.668	5,0%	4,3%
Santa Bárbara d'Oeste (Município) (354580)	190.139	190.139	188.646	271,030	1.493	1.887	1,0%	0,8%
Santa Isabel (Município) (354680)	54.926	54.926	43.101	363,330	13.926	3.101	7,2%	25,4%
Santana de Parnaíba (Município) (354730)	126.574	126.574	126.574	179,950	81.179	81.179	64,1%	64,1%
Santo André (Município) (354780)	710.210	710.210	710.210	175,780	10.210	10.210	1,4%	1,4%
Santos (Município) (354850)	433.966	433.966	433.641	281,030	517	192	0,0%	0,1%
São Bernardo do Campo (Município) (354870)	816.925	816.925	803.259	409,530	51.214	37.548	4,7%	6,3%
São Caetano do Sul (Município) (354880)	158.024	158.024	158.024	15,330	0	0	0,0%	0,0%
São Carlos (Município) (354890)	241.389	241.389	231.721	1.136,910	9.668	0	0,0%	4,0%
São João da Boa Vista (Município) (354910)	89.027	89.027	85.475	516,400	2.749	0	0,0%	3,1%
São Joaquim da Barra (Município) (354940)	50.110	50.110	49.211	410,860	1.100	201	0,4%	2,2%
São José do Rio Pardo (Município) (354970)	54.388	54.388	48.162	419,680	6.226	0	0,0%	11,4%
São José do Rio Preto (Município) (354980)	442.548	442.548	415.700	431,940	31.810	4.962	1,2%	7,2%
São José dos Campos (Município) (354990)	688.597	688.597	674.588	1.099,410	26.718	12.817	1,9%	3,9%
São Lourenço da Serra (Município) (354995)	15.177	15.177	13.815	186,460	11.015	9.653	69,9%	72,6%
São Paulo (Município) (355030)	11.967.825	11.967.825	11.860.245	1.521,110	437.777	355.819	3,0%	3,7%
São Roque (Município) (355060)	86.515	86.515	78.466	306,910	49.817	41.768	53,2%	57,6%
São Sebastião (Município) (355070)	83.020	83.020	82.085	402,400	43.934	42.999	52,4%	52,9%
São Vicente (Município) (355100)	355.542	355.542	354.870	148,100	100.688	100.016	28,2%	28,3%
Sertãozinho (Município) (355170)	120.152	120.152	118.731	403,090	152	731	0,6%	0,1%
Sorocaba (Município) (355220)	644.919	644.919	638.356	450,380	25.088	18.525	2,9%	3,9%
Sumaré (Município) (355240)	265.955	265.955	262.824	153,470	27.287	24.156	9,2%	10,3%
Suzano (Município) (355250)	285.280	285.280	275.237	206,240	26.407	16.364	5,9%	9,3%
Taboão da Serra (Município) (355280)	272.177	272.177	272.177	20,390	14.802	14.802	5,4%	5,4%
Taquaritinga (Município) (355370)	56.587	56.587	53.631	594,340	2.129	315	0,6%	3,8%
Tatuí (Município) (355400)	116.682	116.682	111.170	523,750	12.820	7.308	6,6%	11,0%
Taubaté (Município) (355410)	302.331	302.331	295.808	625,000	10.340	3.846	1,3%	3,4%
Tupã (Município) (355500)	65.651	65.651	63.018	627,990	1.906	0	0,0%	2,9%
Ubatuba (Município) (355540)	86.392	86.392	84.316	708,110	60.748	58.672	69,6%	70,3%
Valinhos (Município) (355620)	120.258	120.258	114.440	148,540	16.295	10.477	9,2%	13,6%
Vargem Grande Paulista (Município) (355645)	48.720	48.720	48.720	42,490	33.900	33.900	69,6%	69,6%
Várzea Paulista (Município) (355650)	116.601	116.601	116.601	35,120	17.740	17.740	15,2%	15,2%
Vinhedo (Município) (355670)	72.550	72.550	70.270	81,600	12.819	10.539	15,0%	17,7%
Votorantim (Município) (355700)	117.794	117.794	113.301	183,520	5.358	865	0,8%	4,5%
Votuporanga (Município) (355710)	91.278	91.278	88.720	420,700	0	0	0,0%	0,0%
Adrianópolis (Município) (410020)	6.333	6.333	2.046	1.349,340	6.333	2.046	100,0%	100,0%
Agudos do Sul (Município) (410030)	8.983	8.983	3.065	192,260	7.377	1.459	47,6%	82,1%
Almirante Tamandaré (Município) (410040)	112.870	112.870	108.154	194,740	72.946	68.230	63,1%	64,6%
Apucarana (Município) (410140)	130.430	130.430	123.072	558,390	39.011	31.653	25,7%	29,9%
Arapongas (Município) (410150)	115.412	115.412	112.864	382,220	35.050	32.502	28,8%	30,4%
Araucária (Município) (410180)	133.428	133.428	123.439	469,240	53.262	43.273	35,1%	39,9%
Balsa Nova (Município) (410230)	12.337	12.337	7.500	348,930	9.704	4.867	64,9%	78,7%
Bocaiúva do Sul (Município) (410310)	12.159	12.159	5.675	826,340	8.523	2.039	35,9%	70,1%
Cambé (Município) (410370)	103.822	103.822	99.764	495,380	5.337	1.279	1,3%	5,1%
Campina Grande do Sul (Município) (410400)	41.821	41.821	34.477	539,250	5.365	0	0,0%	12,8%
Campo Largo (Município) (410420)	124.098	124.098	103.993	1.243,550	67.154	47.049	45,2%	54,1%
Campo Magro (Município) (410425)	27.517	27.517	21.651	275,350	19.707	13.841	63,9%	71,6%
Campo Mourão (Município) (410430)	92.930	92.930	88.115	757,880	9.025	4.210	4,8%	9,7%
Cascavel (Município) (410480)	312.778	312.778	295.122	2.100,830	21.067	3.411	1,2%	6,7%
Castro (Município) (410490)	70.810	70.810	52.002	2.531,500	26.482	7.674	14,8%	37,4%
Cerro Azul (Município) (410520)	17.755	17.755	5.040	1.341,190	17.591	4.876	96,7%	99,1%
Cianorte (Município) (410550)	77.515	77.515	69.010	811,670	27.779	19.274	27,9%	35,8%
Colombo (Município) (410580)	232.432	232.432	221.776	197,790	107.494	96.838	43,7%	46,2%
Contenda (Município) (410620)	17.525	17.525	10.180	299,040	9.625	2.280	22,4%	54,9%
Curitiba (Município) (410690)	1.879.355	1.879.355	1.879.355	435,040	0	0	0,0%	0,0%
Fazenda Rio Grande (Município) (410765)	92.204	92.204	85.716	116,680	21.863	15.375	17,9%	23,7%
Foz do Iguaçu (Município) (410830)	263.782	263.782	261.592	618,350	46.243	44.053	16,8%	17,5%
Francisco Beltrão (Município) (410840)	86.499	86.499	73.905	735,110	32.837	20.243	27,4%	38,0%
Guarapuava (Município) (410940)	178.126	178.126	162.866	3.178,650	42.150	26.890	16,5%	23,7%
Ibiporã (Município) (410980)	52.330	52.330	49.830	297,740	3.695	1.195	2,4%	7,1%
Irati (Município) (411070)	59.708	59.708	47.731	999,520	14.188	2.211	4,6%	23,8%
Itaperuçu (Município) (411125)	26.755	26.755	22.352	320,580	22.683	18.280	81,8%	84,8%
Lapa (Município) (411320)	47.557	47.557	28.812	2.093,860	19.526	781	2,7%	41,1%
Londrina (Município) (411370)	548.249	548.249	533.987	1.652,570	0	0	0,0%	0,0%
Mandirituba (Município) (411430)	24.905	24.905	8.310	379,180	24.267	7.672	92,3%	97,4%
Marechal Cândido Rondon (Município) (411460)	50.808	50.808	42.482	748,000	43.452	35.126	82,7%	85,5%
Maringá (Município) (411520)	397.437	397.437	390.287	487,050	0	0	0,0%	0,0%
Palmas (Município) (411760)	47.674	47.674	44.236	1.557,890	16.404	12.966	29,3%	34,4%
Paranaguá (Município) (411820)	150.660	150.660	145.208	826,670	41.754	36.302	25,0%	27,7%
Paranavaí (Município) (411840)	86.773	86.773	82.666	1.202,270	9.016	4.909	5,9%	10,4%
Pato Branco (Município) (411850)	79.011	79.011	74.339	539,090	7.839	3.167	4,3%	9,9%
Pinhais (Município) (411915)	127.045	127.045	127.045	60,870	15.944	15.944	12,5%	12,5%
Piraquara (Município) (411950)	104.481	104.481	51.270	227,040	24.508	0	0,0%	23,5%
Ponta Grossa (Município) (411990)	337.865	337.865	330.408	2.054,730	0	0	0,0%	0,0%
Prudentópolis (Município) (412060)	51.567	51.567	23.741	2.236,580	29.435	1.609	6,8%	57,1%
Quatro Barras (Município) (412080)	22.048	22.048	19.927	180,470	5.139	3.018	15,1%	23,3%
Quitandinha (Município) (412120)	18.419	18.419	5.267	447,020	17.137	3.985	75,7%	93,0%
Rio Branco do Sul (Município) (412220)	32.232	32.232	23.183	812,290	32.232	23.183	100,0%	100,0%
Rolândia (Município) (412240)	63.316	63.316	59.910	459,020	25.262	21.856	36,5%	39,9%
São José dos Pinhais (Município) (412550)	297.895	297.895	267.098	946,440	104.728	73.931	27,7%	35,2%
Sarandi (Município) (412625)	90.376	90.376	89.611	103,460	-	-	-	-
Telêmaco Borba (Município) (412710)	75.809	75.809	74.255	1.382,860	18.187	16.633	22,4%	24,0%
Tijucas do Sul (Município) (412760)	15.970	15.970	2.510	671,890	15.970	2.510	100,0%	100,0%
Toledo (Município) (412770)	132.077	132.077	119.840	1.197,000	26.388	14.151	11,8%	20,0%
Tunas do Paraná (Município) (412788)	7.559	7.559	3.374	668,480	7.559	3.374	100,0%	100,0%
Umuarama (Município) (412810)	108.218	108.218	100.456	1.234,540	13.571	5.809	5,8%	12,5%
União da Vitória (Município) (412820)	56.265	56.265	53.329	720,000	42.495	39.559	74,2%	75,5%
Doutor Ulysses (Município) (412863)	5.808	5.808	942	777,480	5.808	942	100,0%	100,0%
Águas Mornas (Município) (420060)	6.113	6.113	2.564	327,360	6.113	2.564	100,0%	100,0%
Alfredo Wagner (Município) (420070)	9.850	9.850	3.002	732,770	0	0	0,0%	0,0%
Angelina (Município) (420090)	5.053	5.053	1.081	500,040	5.053	1.081	100,0%	100,0%
Anitápolis (Município) (420110)	3.253	3.253	1.331	542,120	3.253	1.331	100,0%	100,0%
Antônio Carlos (Município) (420120)	8.118	8.118	2.548	233,570	8.118	2.548	100,0%	100,0%
Araranguá (Município) (420140)	65.769	65.769	54.201	303,300	65.769	54.201	100,0%	100,0%
Balneário Camboriú (Município) (420200)	128.155	128.155	128.155	46,240	23.161	23.161	18,1%	18,1%
Biguaçu (Município) (420230)	64.488	64.488	58.452	367,890	64.488	58.452	100,0%	100,0%
Blumenau (Município) (420240)	338.876	338.876	323.262	518,500	232.200	216.586	67,0%	68,5%
Brusque (Município) (420290)	122.775	122.775	118.728	283,220	122.775	118.728	100,0%	100,0%
Caçador (Município) (420300)	75.812	75.812	69.057	984,290	72.473	65.718	95,2%	95,6%
Camboriú (Município) (420320)	74.434	74.434	70.698	212,320	74.434	70.698	100,0%	100,0%
Canelinha (Município) (420370)	11.617	11.617	7.369	152,560	11.617	7.369	100,0%	100,0%
Canoinhas (Município) (420380)	54.188	54.188	40.332	1.140,390	54.188	40.332	100,0%	100,0%
Chapecó (Município) (420420)	205.795	205.795	188.508	626,060	138.491	121.204	64,3%	67,3%
Concórdia (Município) (420430)	72.642	72.642	58.080	799,450	68.901	54.339	93,6%	94,9%
Criciúma (Município) (420460)	206.918	206.918	204.037	235,700	151.341	148.460	72,8%	73,1%
Florianópolis (Município) (420540)	469.690	469.690	451.901	675,410	199.645	181.856	40,2%	42,5%
Garopaba (Município) (420570)	21.061	21.061	17.789	115,410	21.061	17.789	100,0%	100,0%
Gaspar (Município) (420590)	65.024	65.024	52.850	386,780	65.024	52.850	100,0%	100,0%
Governador Celso Ramos (Município) (420600)	13.944	13.944	13.143	117,190	13.944	13.143	100,0%	100,0%
Içara (Município) (420700)	53.145	53.145	48.701	228,930	53.145	48.701	100,0%	100,0%
Indaial (Município) (420750)	63.489	63.489	61.259	430,790	63.489	61.259	100,0%	100,0%
Itajaí (Município) (420820)	205.271	205.271	194.165	288,290	162.652	151.546	78,1%	79,2%
Itapema (Município) (420830)	57.089	57.089	55.670	57,800	23.615	22.196	39,9%	41,4%
Jaraguá do Sul (Município) (420890)	163.735	163.735	151.925	529,450	72.044	65.328	43,0%	44,0%
Joinville (Município) (420910)	562.151	562.151	543.127	1.126,110	396.512	378.267	69,6%	70,5%
Lages (Município) (420930)	158.732	158.732	155.906	2.631,500	110.644	113.818	73,0%	69,7%
Leoberto Leal (Município) (420980)	3.218	3.218	784	291,210	3.218	784	100,0%	100,0%
Mafra (Município) (421010)	55.313	55.313	43.193	1.404,030	55.313	43.193	100,0%	100,0%
Major Gercino (Município) (421020)	3.402	3.402	1.296	306,180	3.402	1.296	100,0%	100,0%
Navegantes (Município) (421130)	72.772	72.772	68.982	112,030	-	-	-	-
Nova Trento (Município) (421150)	13.621	13.621	10.201	402,890	13.621	10.201	100,0%	100,0%
Palhoça (Município) (421190)	157.833	157.833	155.508	395,130	141.533	139.208	89,5%	89,7%
Paulo Lopes (Município) (421230)	7.203	7.203	5.188	449,680	7.203	5.188	100,0%	100,0%
Rancho Queimado (Município) (421430)	2.849	2.849	1.337	286,290	2.051	539	40,3%	72,0%
Rio do Sul (Município) (421480)	67.237	67.237	62.389	260,970	67.237	62.389	100,0%	100,0%
Santo Amaro da Imperatriz (Município) (421570)	21.920	21.920	16.554	344,050	21.920	16.554	100,0%	100,0%
São Bento do Sul (Município) (421580)	80.936	80.936	77.076	501,630	62.571	58.711	76,2%	77,3%
São Bonifácio (Município) (421590)	2.944	2.944	670	460,360	2.944	670	100,0%	100,0%
São Francisco do Sul (Município) (421620)	48.606	48.606	45.142	498,650	48.606	45.142	100,0%	100,0%
São João Batista (Município) (421630)	32.720	32.720	29.345	200,580	32.720	29.345	100,0%	100,0%
São José (Município) (421660)	232.309	232.309	229.550	150,450	146.956	144.197	62,8%	63,3%
São Pedro de Alcântara (Município) (421725)	5.373	5.373	4.259	140,020	5.373	4.259	100,0%	100,0%
Tijucas (Município) (421800)	35.402	35.402	29.733	279,580	35.402	29.733	100,0%	100,0%
Tubarão (Município) (421870)	102.883	102.883	93.211	301,760	102.883	93.211	100,0%	100,0%
Videira (Município) (421930)	50.926	50.926	46.251	384,520	50.926	46.251	100,0%	100,0%
Xanxerê (Município) (421950)	48.370	48.370	42.906	377,760	48.370	42.906	100,0%	100,0%
Alegrete (Município) (430040)	78.499	78.499	70.352	7.803,950	64.750	56.603	80,5%	82,5%
Alvorada (Município) (430060)	206.561	206.561	206.561	71,310	166.893	166.893	80,8%	80,8%
Araricá (Município) (430087)	5.301	5.301	4.355	35,150	-	-	-	-
Arroio dos Ratos (Município) (430110)	14.197	14.197	13.519	425,930	14.197	13.519	100,0%	100,0%
Bagé (Município) (430160)	121.749	121.749	101.913	4.093,580	45.325	25.489	25,0%	37,2%
Bento Gonçalves (Município) (430210)	113.287	113.287	104.618	274,070	112.807	104.138	99,5%	99,6%
Cachoeira do Sul (Município) (430300)	85.712	85.712	73.312	3.735,160	63.877	51.477	70,2%	74,5%
Cachoeirinha (Município) (430310)	125.975	125.975	125.975	44,020	60.749	60.749	48,2%	48,2%
Camaquã (Município) (430350)	65.835	65.835	51.771	1.679,430	65.835	51.771	100,0%	100,0%
Campo Bom (Município) (430390)	64.171	64.171	61.248	60,510	64.074	61.151	99,8%	99,8%
Canguçu (Município) (430450)	55.801	55.801	20.634	3.525,290	38.361	3.194	15,5%	68,7%
Canoas (Município) (430460)	341.343	341.343	341.343	131,100	252.886	252.886	74,1%	74,1%
Capão da Canoa (Município) (430463)	47.148	47.148	46.864	97,100	23.004	22.720	48,5%	48,8%
Capela de Santana (Município) (430468)	11.289	11.289	6.723	183,070	11.289	6.723	100,0%	100,0%
Carazinho (Município) (430470)	62.039	62.039	60.926	665,090	62.039	60.926	100,0%	100,0%
Caxias do Sul (Município) (430510)	474.853	474.853	457.238	1.652,310	42.357	24.742	5,4%	8,9%
Charqueadas (Município) (430535)	38.281	38.281	37.381	216,510	38.281	37.381	100,0%	100,0%
Cruz Alta (Município) (430610)	63.776	63.776	61.515	1.360,290	53.449	51.188	83,2%	83,8%
Dois Irmãos (Município) (430640)	30.175	30.175	29.851	65,160	27.115	26.791	89,7%	89,9%
Eldorado do Sul (Município) (430676)	37.794	37.794	33.895	509,730	37.794	33.895	100,0%	100,0%
Erechim (Município) (430700)	102.345	102.345	96.450	430,670	102.345	96.450	100,0%	100,0%
Estância Velha (Município) (430760)	46.444	46.444	45.255	52,150	45.074	43.885	97,0%	97,1%
Esteio (Município) (430770)	83.984	83.984	83.868	27,680	79.942	79.826	95,2%	95,2%
Farroupilha (Município) (430790)	68.562	68.562	59.316	361,680	68.562	59.316	100,0%	100,0%
Glorinha (Município) (430905)	7.518	7.518	2.255	323,640	7.495	2.232	99,0%	99,7%
Gravataí (Município) (430920)	272.257	272.257	259.304	463,500	202.682	189.729	73,2%	74,4%
Guaíba (Município) (430930)	99.029	99.029	96.803	376,950	95.124	92.898	96,0%	96,1%
Ijuí (Município) (431020)	82.833	82.833	75.102	689,390	81.719	73.988	98,5%	98,7%
Ivoti (Município) (431080)	22.012	22.012	20.005	63,150	22.012	20.005	100,0%	100,0%
Lajeado (Município) (431140)	78.486	78.486	78.195	90,610	77.661	77.370	98,9%	98,9%
Montenegro (Município) (431240)	63.216	63.216	57.060	424,440	63.216	57.060	100,0%	100,0%
Nova Hartz (Município) (431306)	20.035	20.035	16.675	62,560	-	-	-	-
Nova Santa Rita (Município) (431337)	25.700	25.700	22.033	217,870	25.700	22.033	100,0%	100,0%
Novo Hamburgo (Município) (431340)	248.694	248.694	244.383	223,820	236.201	231.890	94,9%	95,0%
Parobé (Município) (431405)	55.486	55.486	52.395	108,760	55.486	52.395	100,0%	100,0%
Passo Fundo (Município) (431410)	196.739	196.739	191.730	783,420	147.555	142.546	74,3%	75,0%
Pelotas (Município) (431440)	342.873	342.873	319.809	1.610,080	139.012	115.948	36,3%	40,5%
Portão (Município) (431480)	33.994	33.994	27.789	159,900	33.994	27.789	100,0%	100,0%
Porto Alegre (Município) (431490)	1.476.867	1.476.867	1.476.867	496,680	152.117	152.117	10,3%	10,3%
Rio Grande (Município) (431560)	207.860	207.860	199.641	2.709,520	153.644	145.425	72,8%	73,9%
Santa Cruz do Sul (Município) (431680)	126.084	126.084	112.041	733,410	112.114	98.071	87,5%	88,9%
Santa Maria (Município) (431690)	276.108	276.108	262.691	1.781,760	124.567	111.150	42,3%	45,1%
Sant'Ana do Livramento (Município) (431710)	82.968	82.968	74.865	6.941,610	55.729	47.626	63,6%	67,2%
Santa Rosa (Município) (431720)	72.240	72.240	63.581	489,800	59.282	50.623	79,6%	82,1%
Santo Ângelo (Município) (431750)	78.976	78.976	74.347	680,500	67.663	63.034	84,8%	85,7%
Santo Antônio da Patrulha (Município) (431760)	41.977	41.977	29.738	1.049,810	41.977	29.738	100,0%	100,0%
São Borja (Município) (431800)	62.990	62.990	56.317	3.616,690	52.355	45.682	81,1%	83,1%
São Gabriel (Município) (431830)	62.785	62.785	55.875	5.023,820	51.883	44.973	80,5%	82,6%
São Jerônimo (Município) (431840)	23.527	23.527	18.128	936,380	23.527	18.128	100,0%	100,0%
São Leopoldo (Município) (431870)	228.370	228.370	227.464	102,740	186.425	185.519	81,6%	81,6%
Sapiranga (Município) (431990)	79.560	79.560	76.696	138,030	79.560	76.696	100,0%	100,0%
Sapucaia do Sul (Município) (432000)	138.357	138.357	137.841	58,310	131.741	131.225	95,2%	95,2%
Taquara (Município) (432120)	57.238	57.238	47.416	457,880	57.238	47.416	100,0%	100,0%
Tramandaí (Município) (432160)	46.369	46.369	45.245	144,410	34.214	33.090	73,1%	73,8%
Triunfo (Município) (432200)	27.867	27.867	18.212	818,800	27.867	18.212	100,0%	100,0%
Uruguaiana (Município) (432240)	129.652	129.652	121.362	5.703,590	36.333	28.043	23,1%	28,0%
Vacaria (Município) (432250)	64.857	64.857	60.625	2.124,580	64.857	60.625	100,0%	100,0%
Venâncio Aires (Município) (432260)	69.859	69.859	43.857	772,230	69.859	43.857	100,0%	100,0%
Viamão (Município) (432300)	251.978	251.978	236.777	1.497,090	248.416	233.215	98,5%	98,6%
Campo Grande (Município) (500270)	853.622	853.622	842.171	8.092,950	204.514	193.063	22,9%	24,0%
Corumbá (Município) (500320)	108.656	108.656	97.915	64.721,720	59.277	48.536	49,6%	54,6%
Dourados (Município) (500370)	212.870	212.870	196.549	4.086,240	92.582	76.261	38,8%	43,5%
Naviraí (Município) (500570)	51.535	51.535	47.573	3.193,550	40.008	36.046	75,8%	77,6%
Nova Andradina (Município) (500620)	50.893	50.893	43.302	4.776,000	46.342	38.751	89,5%	91,1%
Ponta Porã (Município) (500660)	86.717	86.717	69.117	5.330,450	59.851	42.251	61,1%	69,0%
Sidrolândia (Município) (500790)	51.355	51.355	33.865	5.286,410	51.355	33.865	100,0%	100,0%
Três Lagoas (Município) (500830)	113.619	113.619	108.348	10.206,950	51.081	45.810	42,3%	45,0%
Alta Floresta (Município) (510025)	49.991	49.991	43.437	8.953,190	29.416	22.862	52,6%	58,8%
Barão de Melgaço (Município) (510160)	7.526	7.526	3.393	11.174,470	-	-	-	-
Barra do Garças (Município) (510180)	58.398	58.398	52.603	9.079,290	26.907	21.112	40,1%	46,1%
Cáceres (Município) (510250)	90.518	90.518	78.811	24.593,030	85.862	75.202	95,4%	94,9%
Chapada dos Guimarães (Município) (510300)	18.699	18.699	11.581	6.611,790	-	-	-	-
Cuiabá (Município) (510340)	580.489	580.489	569.657	3.293,540	297.052	286.220	50,2%	51,2%
Jangada (Município) (510490)	7.925	7.925	3.034	1.015,310	7.925	3.034	100,0%	100,0%
Lucas do Rio Verde (Município) (510525)	57.285	57.285	53.386	3.675,220	39.102	35.203	65,9%	68,3%
Nossa Senhora do Livramento (Município) (510610)	11.393	11.393	4.163	4.934,710	11.393	4.163	100,0%	100,0%
Nova Brasilândia (Município) (510620)	4.029	4.029	3.214	3.278,860	4.029	3.214	100,0%	100,0%
Planalto da Serra (Município) (510645)	2.647	2.647	1.994	2.442,450	-	-	-	-
Poconé (Município) (510650)	32.131	32.131	23.317	17.164,000	32.131	23.317	100,0%	100,0%
Primavera do Leste (Município) (510704)	57.423	57.423	54.340	5.482,070	18.850	15.767	29,0%	32,8%
Rondonópolis (Município) (510760)	215.320	215.320	207.116	4.686,620	70.553	62.349	30,1%	32,8%
Rosário Oeste (Município) (510770)	17.161	17.161	10.342	7.419,630	-	-	-	-
Santo Antônio do Leverger (Município) (510780)	19.257	19.257	7.468	11.735,750	-	-	-	-
Sinop (Município) (510790)	129.916	129.916	107.693	3.942,230	129.916	107.693	100,0%	100,0%
Sorriso (Município) (510792)	80.298	80.298	70.452	9.347,560	66.788	56.942	80,8%	83,2%
Tangará da Serra (Município) (510795)	94.289	94.289	85.802	11.601,250	70.609	62.122	72,4%	74,9%
Várzea Grande (Município) (510840)	268.594	268.594	264.456	1.048,210	195.270	191.132	72,3%	72,7%
Abadia de Goiás (Município) (520005)	7.895	7.895	5.834	147,730	5.150	3.089	52,9%	65,2%
Águas Lindas de Goiás (Município) (520025)	187.072	187.072	186.790	188,390	187.072	186.790	100,0%	100,0%
Anápolis (Município) (520110)	366.491	366.491	360.075	933,160	150.216	143.800	39,9%	41,0%
Aparecida de Goiânia (Município) (520140)	521.910	521.910	521.379	278,540	383.515	382.984	73,5%	73,5%
Aragoiânia (Município) (520180)	9.444	9.444	6.241	218,180	9.444	6.241	100,0%	100,0%
Bela Vista de Goiás (Município) (520330)	27.628	27.628	20.203	1.275,850	15.570	8.145	40,3%	56,4%
Bonfinópolis (Município) (520355)	8.694	8.694	8.100	123,430	8.694	8.100	100,0%	100,0%
Brazabrantes (Município) (520360)	3.526	3.526	2.367	123,070	3.526	2.367	100,0%	100,0%
Caldas Novas (Município) (520450)	81.477	81.477	78.287	1.608,440	-	-	-	-
Caldazinha (Município) (520455)	3.624	3.624	2.090	249,690	3.624	2.090	100,0%	100,0%
Catalão (Município) (520510)	98.737	98.737	92.375	3.821,460	30.166	23.804	25,8%	30,6%
Caturaí (Município) (520520)	4.977	4.977	3.892	205,080	4.977	3.892	100,0%	100,0%
Cidade Ocidental (Município) (520549)	64.229	64.229	50.145	389,990	32.476	18.392	36,7%	50,6%
Cristalina (Município) (520620)	53.300	53.300	43.964	6.162,090	41.292	31.956	72,7%	77,5%
Formosa (Município) (520800)	112.236	112.236	103.195	5.811,790	50.193	41.152	39,9%	44,7%
Goianápolis (Município) (520840)	11.024	11.024	9.989	169,010	11.024	9.989	100,0%	100,0%
Goianésia (Município) (520860)	65.767	65.767	61.472	1.547,270	11.905	7.610	12,4%	18,1%
Goiânia (Município) (520870)	1.430.697	1.430.697	1.425.285	728,840	165.387	159.975	11,2%	11,6%
Goianira (Município) (520880)	39.484	39.484	38.778	212,550	24.331	23.625	60,9%	61,6%
Guapó (Município) (520920)	14.441	14.441	11.710	517,260	6.416	3.685	31,5%	44,4%
Hidrolândia (Município) (520970)	19.761	19.761	11.892	953,730	19.761	11.892	100,0%	100,0%
Inhumas (Município) (521000)	51.543	51.543	48.185	615,280	14.488	11.130	23,1%	28,1%
Itumbiara (Município) (521150)	100.548	100.548	96.282	2.464,510	4.266	0	0,0%	4,2%
Jataí (Município) (521190)	95.998	95.998	88.367	7.174,230	22.256	14.625	16,6%	23,2%
Luziânia (Município) (521250)	194.039	194.039	181.005	3.961,100	161.735	148.701	82,2%	83,4%
Mineiros (Município) (521310)	60.464	60.464	55.154	9.038,770	-	-	-	-
