Localidade	"População total
(pessoas) (IBGE)"	"População das cidades declarantes do SNIS
(pessoas) (SNIS)"	"População urbana total
(pessoas) (SNIS)"	"Área do município
(km²) (IBGE)"	"População total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"População urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"Parcela da população urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"	"Parcela da população total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"
Mogi Mirim (Município) (353080)	91.027	91.027	85.176	497,710	6.434	583	0,7%	7,1%
Mongaguá (Município) (353110)	51.580	51.580	51.355	143,210	10.496	10.271	20,0%	20,3%
Monte Alto (Município) (353130)	49.186	49.186	46.973	346,950	444	0	0,0%	0,9%
Monte Mor (Município) (353180)	54.462	54.462	51.156	240,570	23.439	20.133	39,4%	43,0%
Nova Odessa (Município) (353340)	56.008	56.008	55.095	73,790	0	0	0,0%	0,0%
Olímpia (Município) (353390)	53.010	53.010	50.064	802,560	2.946	0	0,0%	5,6%
Osasco (Município) (353440)	693.271	693.271	693.271	64,950	150.102	150.102	21,7%	21,7%
Ourinhos (Município) (353470)	109.489	109.489	106.661	295,820	4.644	1.816	1,7%	4,2%
Paulínia (Município) (353650)	95.221	95.221	95.133	138,780	5.582	5.494	5,8%	5,9%
Penápolis (Município) (353730)	61.726	61.726	58.954	711,320	2.772	0	0,0%	4,5%
Peruíbe (Município) (353760)	64.531	64.531	63.810	326,220	15.434	14.713	23,1%	23,9%
Piedade (Município) (353780)	54.523	54.523	24.844	746,870	35.523	5.844	23,5%	65,2%
Pindamonhangaba (Município) (353800)	158.864	158.864	153.150	730,000	11.447	5.733	3,7%	7,2%
Piracicaba (Município) (353870)	388.412	388.412	380.072	1.378,070	207	2.031	0,5%	0,1%
Pirapora do Bom Jesus (Município) (353910)	17.372	17.372	17.372	108,490	7.817	7.817	45,0%	45,0%
Pirassununga (Município) (353930)	74.128	74.128	67.924	727,120	6.204	0	0,0%	8,4%
Poá (Município) (353980)	112.917	112.917	111.133	17,260	4.974	3.334	3,0%	4,4%
Porto Feliz (Município) (354060)	51.628	51.628	43.395	556,710	0	0	0,0%	0,0%
Porto Ferreira (Município) (354070)	54.413	54.413	53.437	244,910	3.147	2.171	4,1%	5,8%
Praia Grande (Município) (354100)	293.695	293.695	293.695	149,250	92.985	92.985	31,7%	31,7%
Presidente Prudente (Município) (354140)	220.599	220.599	216.099	560,640	5.218	718	0,3%	2,4%
Registro (Município) (354260)	56.203	56.203	49.893	722,200	11.299	4.989	10,0%	20,1%
Ribeirão Pires (Município) (354330)	119.644	119.644	119.644	99,080	25.165	25.165	21,0%	21,0%
Ribeirão Preto (Município) (354340)	658.059	658.059	656.192	650,920	9.873	8.006	1,2%	1,5%
Rio Claro (Município) (354390)	198.413	198.413	193.584	498,420	2.160	1.310	0,7%	1,1%
Rio Grande da Serra (Município) (354410)	47.731	47.731	47.731	36,340	21.178	21.178	44,4%	44,4%
Salesópolis (Município) (354500)	16.576	16.576	10.553	425,000	7.321	1.298	12,3%	44,2%
Salto (Município) (354520)	113.127	113.127	112.331	133,060	3.860	9.159	8,2%	3,4%
Santa Bárbara d'Oeste (Município) (354580)	189.233	189.233	187.748	271,030	1.007	0	0,0%	0,5%
Santa Isabel (Município) (354680)	54.363	54.363	42.659	363,330	16.363	4.659	10,9%	30,1%
Santana de Parnaíba (Município) (354730)	123.825	123.825	123.825	179,950	76.789	76.789	62,0%	62,0%
Santo André (Município) (354780)	707.613	707.613	707.613	175,780	14.153	14.153	2,0%	2,0%
Santos (Município) (354850)	433.565	433.565	433.240	281,030	6.344	6.022	1,4%	1,5%
São Bernardo do Campo (Município) (354870)	811.489	811.489	797.914	409,530	80.624	67.049	8,4%	9,9%
São Caetano do Sul (Município) (354880)	157.205	157.205	157.205	15,330	0	0	0,0%	0,0%
São Carlos (Município) (354890)	238.958	238.958	229.388	1.136,910	0	0	0,0%	0,0%
São João da Boa Vista (Município) (354910)	88.477	88.477	84.947	516,400	5.020	1.490	1,8%	5,7%
São Joaquim da Barra (Município) (354940)	49.690	49.690	48.799	410,860	934	43	0,1%	1,9%
São José do Rio Pardo (Município) (354970)	54.209	54.209	48.004	419,680	6.205	0	0,0%	11,4%
São José do Rio Preto (Município) (354980)	438.354	438.354	411.760	431,940	30.712	4.118	1,0%	7,0%
São José dos Campos (Município) (354990)	681.036	681.036	667.181	1.099,410	26.531	12.676	1,9%	3,9%
São Lourenço da Serra (Município) (354995)	15.028	15.028	13.679	186,460	9.835	8.486	62,0%	65,4%
São Paulo (Município) (355030)	11.895.893	11.895.893	11.788.959	1.521,110	460.603	353.669	3,0%	3,9%
São Roque (Município) (355060)	85.502	85.502	77.547	306,910	45.604	37.649	48,5%	53,3%
São Sebastião (Município) (355070)	81.718	81.718	80.797	402,400	41.780	40.859	50,6%	51,1%
São Vicente (Município) (355100)	353.040	353.040	352.373	148,100	89.992	89.325	25,3%	25,5%
Sertãozinho (Município) (355170)	118.864	118.864	117.458	403,090	1.864	1.458	1,2%	1,6%
Sorocaba (Município) (355220)	637.187	637.187	630.702	450,380	24.767	18.282	2,9%	3,9%
Sumaré (Município) (355240)	262.308	262.308	259.220	153,470	23.594	20.506	7,9%	9,0%
Suzano (Município) (355250)	282.441	282.441	272.498	206,240	41.008	31.065	11,4%	14,5%
Taboão da Serra (Município) (355280)	268.321	268.321	268.321	20,390	26.832	26.832	10,0%	10,0%
Taquaritinga (Município) (355370)	56.398	56.398	53.452	594,340	2.119	184	0,3%	3,8%
Tatuí (Município) (355400)	115.515	115.515	110.058	523,750	12.111	6.654	6,0%	10,5%
Taubaté (Município) (355410)	299.423	299.423	292.963	625,000	10.239	3.779	1,3%	3,4%
Tupã (Município) (355500)	65.596	65.596	62.965	627,990	1.995	0	0,0%	3,0%
Ubatuba (Município) (355540)	85.399	85.399	83.346	708,110	51.237	49.184	59,0%	60,0%
Valinhos (Município) (355620)	118.312	118.312	112.588	148,540	16.032	10.308	9,2%	13,6%
Vargem Grande Paulista (Município) (355645)	47.879	47.879	47.879	42,490	31.121	31.121	65,0%	65,0%
Várzea Paulista (Município) (355650)	115.403	115.403	115.403	35,120	20.637	20.637	17,9%	17,9%
Vinhedo (Município) (355670)	71.217	71.217	68.979	81,600	12.583	10.345	15,0%	17,7%
Votorantim (Município) (355700)	116.706	116.706	112.255	183,520	5.798	1.347	1,2%	5,0%
Votuporanga (Município) (355710)	90.508	90.508	87.972	420,700	503	270	0,3%	0,6%
Adrianópolis (Município) (410020)	6.374	6.374	2.059	1.349,340	6.374	2.059	100,0%	100,0%
Agudos do Sul (Município) (410030)	8.892	8.892	3.034	192,260	7.444	1.586	52,3%	83,7%
Almirante Tamandaré (Município) (410040)	111.586	111.586	106.924	194,740	76.529	71.867	67,2%	68,6%
Apucarana (Município) (410140)	129.265	129.265	121.973	558,390	58.564	51.272	42,0%	45,3%
Arapongas (Município) (410150)	113.833	113.833	111.320	382,220	41.264	38.751	34,8%	36,2%
Araucária (Município) (410180)	131.356	131.356	121.522	469,240	85.277	75.443	62,1%	64,9%
Balsa Nova (Município) (410230)	12.200	12.200	7.417	348,930	9.638	4.855	65,5%	79,0%
Bocaiúva do Sul (Município) (410310)	11.996	11.996	5.599	826,340	11.878	5.481	97,9%	99,0%
Cambé (Município) (410370)	103.036	103.036	99.009	495,380	11.676	7.649	7,7%	11,3%
Campina Grande do Sul (Município) (410400)	41.447	41.447	34.169	539,250	8.320	1.042	3,0%	20,1%
Campo Largo (Município) (410420)	122.443	122.443	102.606	1.243,550	77.392	57.555	56,1%	63,2%
Campo Magro (Município) (410425)	27.143	27.143	21.357	275,350	20.764	14.978	70,1%	76,5%
Campo Mourão (Município) (410430)	92.300	92.300	87.517	757,880	18.130	13.347	15,3%	19,6%
Cascavel (Município) (410480)	309.259	309.259	291.802	2.100,830	68.231	50.774	17,4%	22,1%
Castro (Município) (410490)	70.454	70.454	51.741	2.531,500	28.705	9.992	19,3%	40,7%
Cerro Azul (Município) (410520)	17.689	17.689	5.021	1.341,190	17.522	4.854	96,7%	99,1%
Cianorte (Município) (410550)	76.456	76.456	68.067	811,670	28.410	20.021	29,4%	37,2%
Colombo (Município) (410580)	229.872	229.872	219.333	197,790	119.928	109.389	49,9%	52,2%
Contenda (Município) (410620)	17.300	17.300	10.049	299,040	10.991	3.740	37,2%	63,5%
Curitiba (Município) (410690)	1.864.416	1.864.416	1.864.416	435,040	15.258	15.258	0,8%	0,8%
Fazenda Rio Grande (Município) (410765)	90.648	90.648	84.270	116,680	40.425	34.047	40,4%	44,6%
Foz do Iguaçu (Município) (410830)	263.647	263.647	261.458	618,350	64.658	62.469	23,9%	24,5%
Francisco Beltrão (Município) (410840)	85.486	85.486	73.039	735,110	35.654	23.207	31,8%	41,7%
Guarapuava (Município) (410940)	176.973	176.973	161.812	3.178,650	60.635	45.474	28,1%	34,3%
Ibiporã (Município) (410980)	51.802	51.802	49.327	297,740	4.134	1.659	3,4%	8,0%
Irati (Município) (411070)	59.339	59.339	47.436	999,520	16.486	4.583	9,7%	27,8%
Itaperuçu (Município) (411125)	26.371	26.371	22.031	320,580	23.551	19.211	87,2%	89,3%
Lapa (Município) (411320)	47.294	47.294	28.653	2.093,860	22.246	3.605	12,6%	47,0%
Londrina (Município) (411370)	543.003	543.003	528.878	1.652,570	13.141	1.000	0,2%	2,4%
Mandirituba (Município) (411430)	24.516	24.516	8.180	379,180	23.919	7.583	92,7%	97,6%
Marechal Cândido Rondon (Município) (411460)	50.299	50.299	42.057	748,000	45.959	37.717	89,7%	91,4%
Maringá (Município) (411520)	391.698	391.698	384.651	487,050	18.509	11.462	3,0%	4,7%
Palmas (Município) (411760)	46.996	46.996	43.607	1.557,890	19.768	16.379	37,6%	42,1%
Paranaguá (Município) (411820)	149.467	149.467	144.058	826,670	45.765	40.356	28,0%	30,6%
Paranavaí (Município) (411840)	86.218	86.218	82.137	1.202,270	14.022	9.941	12,1%	16,3%
Pato Branco (Município) (411850)	78.136	78.136	73.516	539,090	13.264	8.644	11,8%	17,0%
Pinhais (Município) (411915)	125.808	125.808	125.808	60,870	24.100	24.100	19,2%	19,2%
Piraquara (Município) (411950)	102.798	102.798	50.444	227,040	31.139	277	0,5%	30,3%
Ponta Grossa (Município) (411990)	334.535	334.535	327.151	2.054,730	13.408	6.024	1,8%	4,0%
Prudentópolis (Município) (412060)	51.281	51.281	23.609	2.236,580	31.470	3.798	16,1%	61,4%
Quatro Barras (Município) (412080)	21.738	21.738	19.646	180,470	6.399	4.307	21,9%	29,4%
Quitandinha (Município) (412120)	18.257	18.257	5.221	447,020	16.887	3.851	73,8%	92,5%
Rio Branco do Sul (Município) (412220)	32.092	32.092	23.082	812,290	32.092	23.082	100,0%	100,0%
Rolândia (Município) (412240)	62.590	62.590	59.223	459,020	26.627	23.260	39,3%	42,5%
São José dos Pinhais (Município) (412550)	292.934	292.934	262.649	946,440	127.593	97.308	37,0%	43,6%
Sarandi (Município) (412625)	89.388	89.388	88.632	103,460	-	-	-	-
Telêmaco Borba (Município) (412710)	75.054	75.054	73.516	1.382,860	21.948	20.410	27,8%	29,2%
Tijucas do Sul (Município) (412760)	15.776	15.776	2.480	671,890	15.776	2.480	100,0%	100,0%
Toledo (Município) (412770)	130.295	130.295	118.224	1.197,000	33.116	21.045	17,8%	25,4%
Tunas do Paraná (Município) (412788)	7.347	7.347	3.279	668,480	7.347	3.279	100,0%	100,0%
Umuarama (Município) (412810)	107.319	107.319	99.622	1.234,540	22.482	14.785	14,8%	20,9%
União da Vitória (Município) (412820)	55.874	55.874	52.958	720,000	43.257	40.341	76,2%	77,4%
Doutor Ulysses (Município) (412863)	5.822	5.822	944	777,480	5.822	944	100,0%	100,0%
Águas Mornas (Município) (420060)	6.020	6.020	2.525	327,360	6.020	2.525	100,0%	100,0%
Alfredo Wagner (Município) (420070)	9.794	9.794	2.985	732,770	9.794	2.985	100,0%	100,0%
Angelina (Município) (420090)	5.109	5.109	1.093	500,040	5.109	1.093	100,0%	100,0%
Anitápolis (Município) (420110)	3.256	3.256	1.332	542,120	3.256	1.332	100,0%	100,0%
Antônio Carlos (Município) (420120)	8.012	8.012	2.515	233,570	8.012	2.515	100,0%	100,0%
Araranguá (Município) (420140)	65.090	65.090	53.641	303,300	65.090	53.641	100,0%	100,0%
Balneário Camboriú (Município) (420200)	124.557	124.557	124.557	46,240	19.563	19.563	15,7%	15,7%
Biguaçu (Município) (420230)	63.440	63.440	57.502	367,890	63.440	57.502	100,0%	100,0%
Blumenau (Município) (420240)	334.002	334.002	318.613	518,500	236.506	221.117	69,4%	70,8%
Brusque (Município) (420290)	119.719	119.719	115.772	283,220	119.719	115.772	100,0%	100,0%
Caçador (Município) (420300)	75.048	75.048	68.361	984,290	71.928	65.241	95,4%	95,8%
Camboriú (Município) (420320)	72.261	72.261	68.634	212,320	72.261	68.634	100,0%	100,0%
Canelinha (Município) (420370)	11.452	11.452	7.265	152,560	11.452	7.265	100,0%	100,0%
Canoinhas (Município) (420380)	54.079	54.079	40.251	1.140,390	54.079	40.251	100,0%	100,0%
Chapecó (Município) (420420)	202.009	202.009	185.040	626,060	141.607	124.638	67,4%	70,1%
Concórdia (Município) (420430)	72.073	72.073	57.625	799,450	68.350	53.902	93,5%	94,8%
Criciúma (Município) (420460)	204.667	204.667	201.817	235,700	150.638	147.788	73,2%	73,6%
Florianópolis (Município) (420540)	461.524	461.524	444.044	675,410	203.731	186.251	41,9%	44,1%
Garopaba (Município) (420570)	20.545	20.545	17.353	115,410	20.545	17.353	100,0%	100,0%
Gaspar (Município) (420590)	63.826	63.826	51.877	386,780	63.826	51.877	100,0%	100,0%
Governador Celso Ramos (Município) (420600)	13.801	13.801	13.008	117,190	13.801	13.008	100,0%	100,0%
Içara (Município) (420700)	52.284	52.284	47.912	228,930	51.944	47.592	99,3%	99,3%
Indaial (Município) (420750)	61.968	61.968	59.791	430,790	61.968	59.791	100,0%	100,0%
Itajaí (Município) (420820)	201.557	201.557	190.652	288,290	199.002	188.097	98,7%	98,7%
Itapema (Município) (420830)	55.016	55.016	53.649	57,800	22.826	21.459	40,0%	41,5%
Jaraguá do Sul (Município) (420890)	160.143	160.143	148.592	529,450	70.737	66.369	44,7%	44,2%
Joinville (Município) (420910)	554.601	554.601	535.833	1.126,110	433.446	414.678	77,4%	78,2%
Lages (Município) (420930)	158.846	158.846	156.018	2.631,500	124.814	121.986	78,2%	78,6%
Leoberto Leal (Município) (420980)	3.258	3.258	794	291,210	3.258	794	100,0%	100,0%
Mafra (Município) (421010)	55.012	55.012	42.958	1.404,030	55.012	42.958	100,0%	100,0%
Major Gercino (Município) (421020)	3.389	3.389	1.291	306,180	3.389	1.291	100,0%	100,0%
Navegantes (Município) (421130)	70.565	70.565	66.890	112,030	70.565	66.890	100,0%	100,0%
Nova Trento (Município) (421150)	13.379	13.379	10.019	402,890	13.379	10.019	100,0%	100,0%
Palhoça (Município) (421190)	154.244	154.244	151.972	395,130	138.044	135.772	89,3%	89,5%
Paulo Lopes (Município) (421230)	7.124	7.124	5.131	449,680	7.124	5.131	100,0%	100,0%
Rancho Queimado (Município) (421430)	2.838	2.838	1.332	286,290	2.060	554	41,6%	72,6%
Rio do Sul (Município) (421480)	66.251	66.251	61.474	260,970	66.251	61.474	100,0%	100,0%
Santo Amaro da Imperatriz (Município) (421570)	21.572	21.572	16.291	344,050	21.572	16.291	100,0%	100,0%
São Bento do Sul (Município) (421580)	79.971	79.971	76.157	501,630	65.100	61.312	80,5%	81,4%
São Bonifácio (Município) (421590)	2.966	2.966	675	460,360	2.966	675	100,0%	100,0%
São Francisco do Sul (Município) (421620)	47.547	47.547	44.159	498,650	47.547	44.159	100,0%	100,0%
São João Batista (Município) (421630)	31.534	31.534	28.281	200,580	31.534	28.281	100,0%	100,0%
São José (Município) (421660)	228.561	228.561	225.846	150,450	148.374	145.659	64,5%	64,9%
São Pedro de Alcântara (Município) (421725)	5.256	5.256	4.167	140,020	5.256	4.167	100,0%	100,0%
Tijucas (Município) (421800)	34.628	34.628	29.083	279,580	34.628	29.083	100,0%	100,0%
Tubarão (Município) (421870)	102.087	102.087	92.490	301,760	102.087	92.490	100,0%	100,0%
Videira (Município) (421930)	50.349	50.349	45.727	384,520	50.349	45.727	100,0%	100,0%
Xanxerê (Município) (421950)	47.679	47.679	42.293	377,760	47.679	42.293	100,0%	100,0%
Alegrete (Município) (430040)	78.768	78.768	70.593	7.803,950	66.629	58.454	82,8%	84,6%
Alvorada (Município) (430060)	205.683	205.683	205.683	71,310	167.186	167.186	81,3%	81,3%
Araricá (Município) (430087)	5.249	5.249	4.312	35,150	-	-	-	-
Arroio dos Ratos (Município) (430110)	14.166	14.166	13.489	425,930	14.166	13.489	100,0%	100,0%
Bagé (Município) (430160)	121.500	121.500	101.704	4.093,580	45.076	25.280	24,9%	37,1%
Bento Gonçalves (Município) (430210)	112.318	112.318	103.723	274,070	111.989	103.394	99,7%	99,7%
Cachoeira do Sul (Município) (430300)	85.830	85.830	73.413	3.735,160	64.545	52.128	71,0%	75,2%
Cachoeirinha (Município) (430310)	125.246	125.246	125.246	44,020	64.191	64.191	51,3%	51,3%
Camaquã (Município) (430350)	65.628	65.628	51.608	1.679,430	65.628	51.608	100,0%	100,0%
Campo Bom (Município) (430390)	63.767	63.767	60.863	60,510	63.670	60.766	99,8%	99,8%
Canguçu (Município) (430450)	55.637	55.637	20.573	3.525,290	39.637	4.573	22,2%	71,2%
Canoas (Município) (430460)	339.979	339.979	339.979	131,100	265.415	265.415	78,1%	78,1%
Capão da Canoa (Município) (430463)	46.467	46.467	46.187	97,100	22.963	22.683	49,1%	49,4%
Capela de Santana (Município) (430468)	11.198	11.198	6.668	183,070	11.198	6.668	100,0%	100,0%
Carazinho (Município) (430470)	61.875	61.875	60.765	665,090	61.875	60.765	100,0%	100,0%
Caxias do Sul (Município) (430510)	470.223	470.223	452.779	1.652,310	43.181	25.737	5,7%	9,2%
Charqueadas (Município) (430535)	37.946	37.946	37.054	216,510	37.946	37.054	100,0%	100,0%
Cruz Alta (Município) (430610)	63.946	63.946	61.679	1.360,290	53.942	51.675	83,8%	84,4%
Dois Irmãos (Município) (430640)	29.862	29.862	29.541	65,160	26.850	26.529	89,8%	89,9%
Eldorado do Sul (Município) (430676)	37.366	37.366	33.511	509,730	37.366	33.511	100,0%	100,0%
Erechim (Município) (430700)	101.752	101.752	95.891	430,670	101.752	95.891	100,0%	100,0%
Estância Velha (Município) (430760)	45.986	45.986	44.809	52,150	44.609	43.432	96,9%	97,0%
Esteio (Município) (430770)	83.846	83.846	83.730	27,680	79.803	79.687	95,2%	95,2%
Farroupilha (Município) (430790)	68.030	68.030	58.855	361,680	68.030	58.855	100,0%	100,0%
Glorinha (Município) (430905)	7.443	7.443	2.233	323,640	7.443	2.233	100,0%	100,0%
Gravataí (Município) (430920)	270.689	270.689	257.811	463,500	205.654	192.776	74,8%	76,0%
Guaíba (Município) (430930)	98.864	98.864	96.642	376,950	95.213	92.991	96,2%	96,3%
Ijuí (Município) (431020)	82.563	82.563	74.858	689,390	81.063	73.358	98,0%	98,2%
Ivoti (Município) (431080)	21.739	21.739	19.757	63,150	21.739	19.757	100,0%	100,0%
Lajeado (Município) (431140)	77.761	77.761	77.473	90,610	76.998	76.710	99,0%	99,0%
Montenegro (Município) (431240)	62.861	62.861	56.739	424,440	62.861	56.739	100,0%	100,0%
Nova Hartz (Município) (431306)	19.834	19.834	16.507	62,560	-	-	-	-
Nova Santa Rita (Município) (431337)	25.293	25.293	21.684	217,870	25.293	21.684	100,0%	100,0%
Novo Hamburgo (Município) (431340)	248.251	248.251	243.948	223,820	235.836	231.533	94,9%	95,0%
Parobé (Município) (431405)	55.056	55.056	51.989	108,760	55.056	51.989	100,0%	100,0%
Passo Fundo (Município) (431410)	195.620	195.620	190.639	783,420	149.427	144.446	75,8%	76,4%
Pelotas (Município) (431440)	342.053	342.053	319.044	1.610,080	143.846	120.837	37,9%	42,1%
Portão (Município) (431480)	33.615	33.615	27.479	159,900	33.615	27.479	100,0%	100,0%
Porto Alegre (Município) (431490)	1.472.482	1.472.482	1.472.482	496,680	156.083	156.083	10,6%	10,6%
Rio Grande (Município) (431560)	207.036	207.036	198.849	2.709,520	155.083	146.896	73,9%	74,9%
Santa Cruz do Sul (Município) (431680)	125.353	125.353	111.392	733,410	113.260	99.299	89,1%	90,4%
Santa Maria (Município) (431690)	274.838	274.838	261.483	1.781,760	132.933	119.578	45,7%	48,4%
Sant'Ana do Livramento (Município) (431710)	83.324	83.324	75.186	6.941,610	55.968	47.830	63,6%	67,2%
Santa Rosa (Município) (431720)	71.961	71.961	63.336	489,800	59.924	51.299	81,0%	83,3%
Santo Ângelo (Município) (431750)	78.908	78.908	74.283	680,500	69.049	64.424	86,7%	87,5%
Santo Antônio da Patrulha (Município) (431760)	41.784	41.784	29.601	1.049,810	41.784	29.601	100,0%	100,0%
São Borja (Município) (431800)	63.089	63.089	56.406	3.616,690	52.932	46.249	82,0%	83,9%
São Gabriel (Município) (431830)	62.692	62.692	55.793	5.023,820	51.993	45.094	80,8%	82,9%
São Jerônimo (Município) (431840)	23.399	23.399	18.030	936,380	23.399	18.030	100,0%	100,0%
São Leopoldo (Município) (431870)	226.988	226.988	226.088	102,740	192.786	191.886	84,9%	84,9%
Sapiranga (Município) (431990)	79.152	79.152	76.303	138,030	79.152	76.303	100,0%	100,0%
Sapucaia do Sul (Município) (432000)	137.750	137.750	137.237	58,310	131.130	130.617	95,2%	95,2%
Taquara (Município) (432120)	57.072	57.072	47.278	457,880	57.072	47.278	100,0%	100,0%
Tramandaí (Município) (432160)	45.744	45.744	44.635	144,410	34.053	32.944	73,8%	74,4%
Triunfo (Município) (432200)	27.638	27.638	18.063	818,800	27.638	18.063	100,0%	100,0%
Uruguaiana (Município) (432240)	129.580	129.580	121.295	5.703,590	44.552	36.267	29,9%	34,4%
Vacaria (Município) (432250)	64.564	64.564	60.351	2.124,580	15.076	10.863	18,0%	23,4%
Venâncio Aires (Município) (432260)	69.521	69.521	43.644	772,230	69.521	43.644	100,0%	100,0%
Viamão (Município) (432300)	251.033	251.033	235.889	1.497,090	247.539	232.395	98,5%	98,6%
Campo Grande (Município) (500270)	843.120	843.120	831.809	8.092,950	236.980	225.669	27,1%	28,1%
Corumbá (Município) (500320)	108.010	108.010	97.333	64.721,720	61.092	50.415	51,8%	56,6%
Dourados (Município) (500370)	210.218	210.218	194.101	4.086,240	99.849	83.732	43,1%	47,5%
Naviraí (Município) (500570)	50.692	50.692	46.795	3.193,550	42.911	39.014	83,4%	84,7%
Nova Andradina (Município) (500620)	50.010	50.010	42.551	4.776,000	45.588	38.129	89,6%	91,2%
Ponta Porã (Município) (500660)	85.251	85.251	67.948	5.330,450	66.822	49.519	72,9%	78,4%
Sidrolândia (Município) (500790)	49.712	49.712	32.781	5.286,410	49.712	32.781	100,0%	100,0%
Três Lagoas (Município) (500830)	111.652	111.652	106.473	10.206,950	55.598	50.419	47,4%	49,8%
Alta Floresta (Município) (510025)	49.877	49.877	43.338	8.953,190	31.318	24.779	57,2%	62,8%
Barão de Melgaço (Município) (510160)	7.545	7.545	3.401	11.174,470	-	-	-	-
Barra do Garças (Município) (510180)	58.099	58.099	52.333	9.079,290	23.885	18.119	34,6%	41,1%
Cáceres (Município) (510250)	90.106	90.106	78.452	24.593,030	85.450	74.843	95,4%	94,8%
Chapada dos Guimarães (Município) (510300)	18.548	18.548	11.487	6.611,790	-	-	-	-
Cuiabá (Município) (510340)	575.480	575.480	564.741	3.293,540	312.991	302.252	53,5%	54,4%
Jangada (Município) (510490)	7.889	7.889	3.020	1.015,310	7.889	3.020	100,0%	100,0%
Lucas do Rio Verde (Município) (510525)	55.094	55.094	51.344	3.675,220	40.579	36.829	71,7%	73,7%
Nossa Senhora do Livramento (Município) (510610)	11.444	11.444	4.182	4.934,710	11.444	4.182	100,0%	100,0%
Nova Brasilândia (Município) (510620)	4.139	4.139	3.302	3.278,860	4.139	3.302	100,0%	100,0%
Planalto da Serra (Município) (510645)	2.665	2.665	2.008	2.442,450	-	-	-	-
Poconé (Município) (510650)	32.092	32.092	23.289	17.164,000	32.092	23.289	100,0%	100,0%
Primavera do Leste (Município) (510704)	56.450	56.450	53.420	5.482,070	31.033	28.003	52,4%	55,0%
Rondonópolis (Município) (510760)	211.718	211.718	203.651	4.686,620	95.159	87.092	42,8%	44,9%
Rosário Oeste (Município) (510770)	17.275	17.275	10.411	7.419,630	-	-	-	-
Santo Antônio do Leverger (Município) (510780)	19.030	19.030	7.380	11.735,750	-	-	-	-
Sinop (Município) (510790)	126.817	126.817	105.124	3.942,230	126.817	105.124	100,0%	100,0%
Sorriso (Município) (510792)	77.735	77.735	68.203	9.347,560	66.293	56.761	83,2%	85,3%
Tangará da Serra (Município) (510795)	92.298	92.298	83.990	11.601,250	70.133	61.825	73,6%	76,0%
Várzea Grande (Município) (510840)	265.775	265.775	261.680	1.048,210	192.451	188.356	72,0%	72,4%
Abadia de Goiás (Município) (520005)	7.733	7.733	5.714	147,730	5.223	3.204	56,1%	67,5%
Águas Lindas de Goiás (Município) (520025)	182.526	182.526	182.251	188,390	182.526	182.251	100,0%	100,0%
Anápolis (Município) (520110)	361.991	361.991	355.654	933,160	155.611	149.274	42,0%	43,0%
Aparecida de Goiânia (Município) (520140)	511.323	511.323	510.802	278,540	398.568	398.047	77,9%	77,9%
Aragoiânia (Município) (520180)	9.278	9.278	6.131	218,180	9.278	6.131	100,0%	100,0%
Bela Vista de Goiás (Município) (520330)	27.112	27.112	19.826	1.275,850	15.709	8.423	42,5%	57,9%
Bonfinópolis (Município) (520355)	8.508	8.508	7.927	123,430	8.508	7.927	100,0%	100,0%
Brazabrantes (Município) (520360)	3.485	3.485	2.340	123,070	3.485	2.340	100,0%	100,0%
Caldas Novas (Município) (520450)	79.705	79.705	76.585	1.608,440	37.155	43.035	56,2%	46,6%
Caldazinha (Município) (520455)	3.582	3.582	2.066	249,690	3.582	2.066	100,0%	100,0%
Catalão (Município) (520510)	96.836	96.836	90.596	3.821,460	39.419	33.179	36,6%	40,7%
Caturaí (Município) (520520)	4.944	4.944	3.866	205,080	4.944	3.866	100,0%	100,0%
Cidade Ocidental (Município) (520549)	62.903	62.903	49.110	389,990	34.087	20.294	41,3%	54,2%
Cristalina (Município) (520620)	52.235	52.235	43.085	6.162,090	40.458	31.308	72,7%	77,5%
Formosa (Município) (520800)	110.388	110.388	101.496	5.811,790	54.584	45.692	45,0%	49,4%
Goianápolis (Município) (520840)	11.013	11.013	9.979	169,010	11.013	9.979	100,0%	100,0%
Goianésia (Município) (520860)	64.861	64.861	60.625	1.547,270	17.344	13.108	21,6%	26,7%
Goiânia (Município) (520870)	1.412.364	1.412.364	1.407.022	728,840	221.806	216.464	15,4%	15,7%
Goianira (Município) (520880)	38.607	38.607	37.917	212,550	24.669	23.979	63,2%	63,9%
Guapó (Município) (520920)	14.419	14.419	11.692	517,260	6.610	3.883	33,2%	45,8%
Hidrolândia (Município) (520970)	19.392	19.392	11.670	953,730	19.392	11.670	100,0%	100,0%
Inhumas (Município) (521000)	51.144	51.144	47.812	615,280	17.577	14.245	29,8%	34,4%
Itumbiara (Município) (521150)	99.526	99.526	95.303	2.464,510	7.375	3.152	3,3%	7,4%
Jataí (Município) (521190)	94.890	94.890	87.347	7.174,230	34.637	27.094	31,0%	36,5%
Luziânia (Município) (521250)	191.139	191.139	178.299	3.961,100	159.445	146.605	82,2%	83,4%
Mineiros (Município) (521310)	59.275	59.275	54.069	9.038,770	5.206	1.504	2,8%	8,8%
