Localidade	"População total
(pessoas) (IBGE)"	"População das cidades declarantes do SNIS
(pessoas) (SNIS)"	"População urbana total
(pessoas) (SNIS)"	"Área do município
(km²) (IBGE)"	"População total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"População urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(pessoas) (SNIS)"	"Parcela da população urbana que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"	"Parcela da população total que mora em domicílios sem acesso ao serviço de coleta de esgoto
(% da população) (SNIS)"
Salesópolis (Município) (354500)	17.139	17.139	10.912	425,000	7.915	1.688	15,5%	46,2%
Salto (Município) (354520)	118.663	118.663	117.829	133,060	1.661	827	0,7%	1,4%
Santa Bárbara d'Oeste (Município) (354580)	193.475	193.475	191.956	271,030	0	0	0,0%	0,0%
Santa Isabel (Município) (354680)	57.386	57.386	45.031	363,330	31.679	19.324	42,9%	55,2%
Santana de Parnaíba (Município) (354730)	139.447	139.447	139.447	179,950	72.628	72.628	52,1%	52,1%
Santo André (Município) (354780)	718.773	718.773	718.773	175,780	0	0	0,0%	0,0%
Santos (Município) (354850)	433.311	433.311	432.987	281,030	324	0	0,0%	0,1%
São Bernardo do Campo (Município) (354870)	838.936	838.936	824.902	409,530	8.132	0	0,0%	1,0%
São Caetano do Sul (Município) (354880)	161.127	161.127	161.127	15,330	0	0	0,0%	0,0%
São Carlos (Município) (354890)	251.983	251.983	241.891	1.136,910	10.092	0	0,0%	4,0%
São João da Boa Vista (Município) (354910)	91.211	91.211	87.572	516,400	999	0	0,0%	1,1%
São Joaquim da Barra (Município) (354940)	51.888	51.888	50.958	410,860	441	658	1,3%	0,8%
São José do Rio Pardo (Município) (354970)	54.946	54.946	48.656	419,680	4.584	0	0,0%	8,3%
São José do Rio Preto (Município) (354980)	460.671	460.671	432.723	431,940	30.013	2.065	0,5%	6,5%
São José dos Campos (Município) (354990)	721.944	721.944	707.257	1.099,410	4.466	0	0,0%	0,6%
São Lourenço da Serra (Município) (354995)	15.825	15.825	14.405	186,460	11.151	9.731	67,6%	70,5%
São Paulo (Município) (355030)	12.252.023	12.252.023	12.141.888	1.521,110	453.325	364.257	3,0%	3,7%
São Roque (Município) (355060)	91.016	91.016	82.548	306,910	48.997	40.529	49,1%	53,8%
São Sebastião (Município) (355070)	88.980	88.980	87.978	402,400	37.380	36.378	41,4%	42,0%
São Vicente (Município) (355100)	365.798	365.798	365.107	148,100	82.553	81.862	22,4%	22,6%
Sertãozinho (Município) (355170)	125.815	125.815	124.327	403,090	500	124	0,1%	0,4%
Sorocaba (Município) (355220)	679.378	679.378	672.464	450,380	12.092	5.178	0,8%	1,8%
Sumaré (Município) (355240)	282.441	282.441	279.116	153,470	3.325	0	0,0%	1,2%
Suzano (Município) (355250)	297.637	297.637	287.159	206,240	4.734	0	0,0%	1,6%
Taboão da Serra (Município) (355280)	289.664	289.664	289.664	20,390	12.745	12.745	4,4%	4,4%
Taquaritinga (Município) (355370)	57.177	57.177	54.190	594,340	2.987	0	0,0%	5,2%
Tatuí (Município) (355400)	121.766	121.766	116.014	523,750	7.205	1.453	1,3%	5,9%
Taubaté (Município) (355410)	314.924	314.924	308.129	625,000	884	0	0,0%	0,3%
Tupã (Município) (355500)	65.524	65.524	62.896	627,990	305	0	0,0%	0,5%
Ubatuba (Município) (355540)	90.799	90.799	88.617	708,110	60.455	58.273	65,8%	66,6%
Valinhos (Município) (355620)	129.193	129.193	122.942	148,540	13.456	7.205	5,9%	10,4%
Vargem Grande Paulista (Município) (355645)	52.597	52.597	52.597	42,490	34.307	34.307	65,2%	65,2%
Várzea Paulista (Município) (355650)	121.838	121.838	121.838	35,120	10.562	10.562	8,7%	8,7%
Vinhedo (Município) (355670)	78.728	78.728	76.254	81,600	13.911	11.437	15,0%	17,7%
Votorantim (Município) (355700)	122.480	122.480	117.809	183,520	5.495	824	0,7%	4,5%
Votuporanga (Município) (355710)	94.547	94.547	91.898	420,700	0	0	0,0%	0,0%
Adrianópolis (Município) (410020)	5.919	5.919	1.912	1.349,340	-	-	-	-
Agudos do Sul (Município) (410030)	9.371	9.371	3.198	192,260	7.720	1.547	48,4%	82,4%
Almirante Tamandaré (Município) (410040)	118.623	118.623	113.667	194,740	53.016	48.060	42,3%	44,7%
Apucarana (Município) (410140)	134.996	134.996	127.381	558,390	17.778	10.163	8,0%	13,2%
Arapongas (Município) (410150)	123.027	123.027	120.311	382,220	31.860	29.144	24,2%	25,9%
Araucária (Município) (410180)	143.843	143.843	133.074	469,240	18.193	7.424	5,6%	12,7%
Balsa Nova (Município) (410230)	12.941	12.941	7.868	348,930	10.039	4.966	63,1%	77,6%
Bocaiúva do Sul (Município) (410310)	12.944	12.944	6.041	826,340	7.542	639	10,6%	58,3%
Cambé (Município) (410370)	106.533	106.533	102.369	495,380	11	0	0,0%	0,0%
Campina Grande do Sul (Município) (410400)	43.288	43.288	35.686	539,250	2.399	0	0,0%	5,5%
Campo Largo (Município) (410420)	132.002	132.002	110.617	1.243,550	44.818	23.433	21,2%	34,0%
Campo Magro (Município) (410425)	29.318	29.318	23.068	275,350	17.067	10.817	46,9%	58,2%
Campo Mourão (Município) (410430)	94.859	94.859	89.944	757,880	10	0	0,0%	0,0%
Cascavel (Município) (410480)	328.454	328.454	309.913	2.100,830	33	0	0,0%	0,0%
Castro (Município) (410490)	71.484	71.484	52.497	2.531,500	17.766	0	0,0%	24,9%
Cerro Azul (Município) (410520)	17.779	17.779	5.047	1.341,190	17.621	4.889	96,9%	99,1%
Cianorte (Município) (410550)	82.620	82.620	73.555	811,670	27.770	18.705	25,4%	33,6%
Colombo (Município) (410580)	243.726	243.726	232.552	197,790	64.083	52.909	22,8%	26,3%
Contenda (Município) (410620)	18.584	18.584	10.795	299,040	8.528	739	6,9%	45,9%
Curitiba (Município) (410690)	1.933.105	1.933.105	1.933.105	435,040	193	193	0,0%	0,0%
Fazenda Rio Grande (Município) (410765)	100.209	100.209	93.158	116,680	11	0	0,0%	0,0%
Foz do Iguaçu (Município) (410830)	258.532	258.532	256.386	618,350	5.387	3.241	1,3%	2,1%
Francisco Beltrão (Município) (410840)	91.093	91.093	77.830	735,110	19.429	6.166	7,9%	21,3%
Guarapuava (Município) (410940)	181.504	181.504	165.955	3.178,650	17.053	1.504	0,9%	9,4%
Ibiporã (Município) (410980)	54.558	54.558	51.951	297,740	2.607	0	0,0%	4,8%
Irati (Município) (411070)	60.727	60.727	48.545	999,520	11.282	0	0,0%	18,6%
Itaperuçu (Município) (411125)	28.634	28.634	23.922	320,580	18.334	13.622	56,9%	64,0%
Lapa (Município) (411320)	48.163	48.163	29.179	2.093,860	18.888	0	0,0%	39,2%
Londrina (Município) (411370)	569.733	569.733	554.912	1.652,570	112	55	0,0%	0,0%
Mandirituba (Município) (411430)	26.869	26.869	8.965	379,180	22.041	4.137	46,2%	82,0%
Marechal Cândido Rondon (Município) (411460)	52.944	52.944	44.268	748,000	39.128	30.452	68,8%	73,9%
Maringá (Município) (411520)	423.666	423.666	416.044	487,050	84	41	0,0%	0,0%
Palmas (Município) (411760)	50.986	50.986	47.309	1.557,890	13.686	10.009	21,2%	26,8%
Paranaguá (Município) (411820)	154.936	154.936	149.329	826,670	20.540	14.933	10,0%	13,3%
Paranavaí (Município) (411840)	88.374	88.374	84.191	1.202,270	3.564	0	0,0%	4,0%
Pato Branco (Município) (411850)	82.881	82.881	77.981	539,090	593	0	0,0%	0,7%
Pinhais (Município) (411915)	132.157	132.157	132.157	60,870	8.365	8.365	6,3%	6,3%
Piraquara (Município) (411950)	113.036	113.036	55.468	227,040	14.209	0	0,0%	12,6%
Ponta Grossa (Município) (411990)	351.736	351.736	343.972	2.054,730	70	34	0,0%	0,0%
Prudentópolis (Município) (412060)	52.241	52.241	24.051	2.236,580	26.786	0	0,0%	51,3%
Quatro Barras (Município) (412080)	23.559	23.559	21.292	180,470	3.843	1.576	7,4%	16,3%
Quitandinha (Município) (412120)	19.049	19.049	5.448	447,020	17.480	3.879	71,2%	91,8%
Rio Branco do Sul (Município) (412220)	32.397	32.397	23.302	812,290	-	-	-	-
Rolândia (Município) (412240)	66.580	66.580	62.998	459,020	26.532	22.950	36,4%	39,9%
São José dos Pinhais (Município) (412550)	323.340	323.340	289.912	946,440	70.384	36.956	12,8%	21,8%
Sarandi (Município) (412625)	96.688	-	95.870	103,460	-	-	-	-
Telêmaco Borba (Município) (412710)	78.974	78.974	77.355	1.382,860	11.054	9.435	12,2%	14,0%
Tijucas do Sul (Município) (412760)	16.868	16.868	2.651	671,890	-	-	-	-
Toledo (Município) (412770)	140.635	140.635	127.606	1.197,000	16.115	3.086	2,4%	11,5%
Tunas do Paraná (Município) (412788)	8.769	8.769	3.914	668,480	-	-	-	-
Umuarama (Município) (412810)	111.557	111.557	103.556	1.234,540	12	0	0,0%	0,0%
União da Vitória (Município) (412820)	57.517	57.517	54.515	720,000	38.227	35.225	64,6%	66,5%
Doutor Ulysses (Município) (412863)	5.580	5.580	905	777,480	4.730	55	6,1%	84,8%
Águas Mornas (Município) (420060)	6.469	6.469	2.713	327,360	-	-	-	-
Alfredo Wagner (Município) (420070)	10.036	10.036	3.059	732,770	73	19	0,6%	0,7%
Angelina (Município) (420090)	4.801	4.801	1.027	500,040	-	-	-	-
Anitápolis (Município) (420110)	3.232	3.232	1.322	542,120	-	-	-	-
Antônio Carlos (Município) (420120)	8.513	8.513	2.672	233,570	-	-	-	-
Araranguá (Município) (420140)	68.228	68.228	56.227	303,300	59.164	47.163	83,9%	86,7%
Balneário Camboriú (Município) (420200)	142.295	142.295	142.295	46,240	7.295	7.295	5,1%	5,1%
Biguaçu (Município) (420230)	68.481	68.481	62.071	367,890	-	-	-	-
Blumenau (Município) (420240)	357.199	357.199	340.741	518,500	207.273	190.815	56,0%	58,0%
Brusque (Município) (420290)	134.723	134.723	130.282	283,220	-	-	-	-
Caçador (Município) (420300)	78.595	78.595	71.592	984,290	-	-	-	-
Camboriú (Município) (420320)	82.989	82.989	78.824	212,320	-	-	-	-
Canelinha (Município) (420370)	12.240	12.240	7.764	152,560	-	-	-	-
Canoinhas (Município) (420380)	54.401	54.401	40.491	1.140,390	46.426	32.516	80,3%	85,3%
Chapecó (Município) (420420)	220.367	220.367	201.856	626,060	143.909	125.398	62,1%	65,3%
Concórdia (Município) (420430)	74.641	74.641	59.678	799,450	70.763	55.800	93,5%	94,8%
Criciúma (Município) (420460)	215.186	215.186	212.189	235,700	149.459	146.462	69,0%	69,5%
Florianópolis (Município) (420540)	500.973	500.973	481.999	675,410	176.152	157.178	32,6%	35,2%
Garopaba (Município) (420570)	23.078	23.078	19.492	115,410	-	-	-	-
Gaspar (Município) (420590)	69.639	69.639	56.601	386,780	68.515	55.477	98,0%	98,4%
Governador Celso Ramos (Município) (420600)	14.471	14.471	13.639	117,190	-	-	-	-
Içara (Município) (420700)	56.421	56.421	51.703	228,930	44.258	39.540	76,5%	78,4%
Indaial (Município) (420750)	69.425	69.425	66.986	430,790	56.241	53.802	80,3%	81,0%
Itajaí (Município) (420820)	219.536	219.536	207.658	288,290	155.730	143.852	69,3%	70,9%
Itapema (Município) (420830)	65.312	65.312	63.689	57,800	13.885	12.262	19,3%	21,3%
Jaraguá do Sul (Município) (420890)	177.697	177.697	164.880	529,450	32.855	25.123	15,2%	18,5%
Joinville (Município) (420910)	590.466	590.466	570.484	1.126,110	366.942	347.748	61,0%	62,1%
Lages (Município) (420930)	157.544	157.544	154.739	2.631,500	91.007	88.202	57,0%	57,8%
Leoberto Leal (Município) (420980)	3.041	3.041	741	291,210	-	-	-	-
Mafra (Município) (421010)	56.292	56.292	43.957	1.404,030	-	-	-	-
Major Gercino (Município) (421020)	3.442	3.442	1.311	306,180	-	-	-	-
Navegantes (Município) (421130)	81.475	81.475	77.231	112,030	-	-	-	-
Nova Trento (Município) (421150)	14.549	14.549	10.896	402,890	-	-	-	-
Palhoça (Município) (421190)	171.797	171.797	169.266	395,130	153.871	151.340	89,4%	89,6%
Paulo Lopes (Município) (421230)	7.494	7.494	5.398	449,680	-	-	-	-
Rancho Queimado (Município) (421430)	2.878	2.878	1.351	286,290	2.042	515	38,1%	71,0%
Rio do Sul (Município) (421480)	71.061	71.061	65.937	260,970	-	-	-	-
Santo Amaro da Imperatriz (Município) (421570)	23.245	23.245	17.554	344,050	16.298	10.607	60,4%	70,1%
São Bento do Sul (Município) (421580)	84.507	84.507	80.477	501,630	64.512	60.482	75,2%	76,3%
São Bonifácio (Município) (421590)	2.838	2.838	646	460,360	-	-	-	-
São Francisco do Sul (Município) (421620)	52.721	52.721	48.964	498,650	-	-	-	-
São João Batista (Município) (421630)	37.424	37.424	33.563	200,580	-	-	-	-
São José (Município) (421660)	246.586	246.586	243.657	150,450	146.479	143.550	58,9%	59,4%
São Pedro de Alcântara (Município) (421725)	5.823	5.823	4.616	140,020	-	-	-	-
Tijucas (Município) (421800)	38.407	38.407	32.256	279,580	19.407	13.256	41,1%	50,5%
Tubarão (Município) (421870)	105.686	105.686	95.751	301,760	-	-	-	-
Videira (Município) (421930)	53.065	53.065	48.193	384,520	52.831	47.959	99,5%	99,6%
Xanxerê (Município) (421950)	50.982	50.982	45.223	377,760	-	-	-	-
Alegrete (Município) (430040)	73.589	73.589	65.952	7.803,950	58.594	50.957	77,3%	79,6%
Alvorada (Município) (430060)	210.305	210.305	210.305	71,310	156.580	156.580	74,5%	74,5%
Araricá (Município) (430087)	5.698	-	4.681	35,150	-	-	-	-
Arroio dos Ratos (Município) (430110)	14.151	14.151	13.475	425,930	-	-	-	-
Bagé (Município) (430160)	121.143	121.143	101.405	4.093,580	38.498	18.760	18,5%	31,8%
Bento Gonçalves (Município) (430210)	120.454	120.454	111.237	274,070	119.762	110.545	99,4%	99,4%
Cachoeira do Sul (Município) (430300)	82.201	82.201	70.309	3.735,160	57.033	45.141	64,2%	69,4%
Cachoeirinha (Município) (430310)	130.293	130.293	130.293	44,020	41.130	41.130	31,6%	31,6%
Camaquã (Município) (430350)	66.261	66.261	52.106	1.679,430	-	-	-	-
Campo Bom (Município) (430390)	66.712	66.712	63.674	60,510	66.621	63.583	99,9%	99,9%
Canguçu (Município) (430450)	56.045	56.045	20.724	3.525,290	35.321	0	0,0%	63,0%
Canoas (Município) (430460)	346.616	346.616	346.616	131,100	197.564	197.564	57,0%	57,0%
Capão da Canoa (Município) (430463)	53.049	53.049	52.730	97,100	22.097	21.778	41,3%	41,7%
Capela de Santana (Município) (430468)	11.940	11.940	7.110	183,070	-	-	-	-
Carazinho (Município) (430470)	62.110	62.110	60.996	665,090	-	-	-	-
Caxias do Sul (Município) (430510)	510.906	510.906	491.953	1.652,310	56.290	37.337	7,6%	11,0%
Charqueadas (Município) (430535)	40.789	40.789	39.830	216,510	-	-	-	-
Cruz Alta (Município) (430610)	60.299	60.299	58.161	1.360,290	48.562	46.424	79,8%	80,5%
Dois Irmãos (Município) (430640)	32.671	32.671	32.320	65,160	29.189	28.838	89,2%	89,3%
Eldorado do Sul (Município) (430676)	41.285	41.285	37.026	509,730	37.051	32.792	88,6%	89,7%
Erechim (Município) (430700)	105.862	105.862	99.764	430,670	-	-	-	-
Estância Velha (Município) (430760)	50.022	50.022	48.741	52,150	48.673	47.392	97,2%	97,3%
Esteio (Município) (430770)	83.202	83.202	83.087	27,680	74.252	74.137	89,2%	89,2%
Farroupilha (Município) (430790)	72.331	72.331	62.576	361,680	-	-	-	-
Glorinha (Município) (430905)	8.098	8.098	2.429	323,640	6.524	855	35,2%	80,6%
Gravataí (Município) (430920)	281.519	281.519	268.126	463,500	187.009	173.616	64,8%	66,4%
Guaíba (Município) (430930)	98.143	98.143	95.937	376,950	90.990	88.784	92,5%	92,7%
Ijuí (Município) (431020)	83.475	83.475	75.684	689,390	71.598	63.807	84,3%	85,8%
Ivoti (Município) (431080)	24.293	24.293	22.078	63,150	22.819	20.604	93,3%	93,9%
Lajeado (Município) (431140)	84.014	84.014	83.702	90,610	83.161	82.849	99,0%	99,0%
Montenegro (Município) (431240)	65.264	65.264	58.908	424,440	-	-	-	-
Nova Hartz (Município) (431306)	21.615	21.615	17.990	62,560	20.015	16.390	91,1%	92,6%
Nova Santa Rita (Município) (431337)	29.300	29.300	25.120	217,870	-	-	-	-
Novo Hamburgo (Município) (431340)	246.748	246.748	242.471	223,820	228.885	224.608	92,6%	92,8%
Parobé (Município) (431405)	58.272	58.272	55.026	108,760	-	-	-	-
Passo Fundo (Município) (431410)	203.275	203.275	198.099	783,420	131.385	126.209	63,7%	64,6%
Pelotas (Município) (431440)	342.405	342.405	319.373	1.610,080	138.246	117.214	36,7%	40,4%
Portão (Município) (431480)	37.079	37.079	30.311	159,900	-	-	-	-
Porto Alegre (Município) (431490)	1.483.771	1.483.771	1.483.771	496,680	129.088	129.088	8,7%	8,7%
Rio Grande (Município) (431560)	211.005	211.005	202.661	2.709,520	146.729	138.385	68,3%	69,5%
Santa Cruz do Sul (Município) (431680)	130.416	130.416	115.891	733,410	107.837	93.312	80,5%	82,7%
Santa Maria (Município) (431690)	282.123	282.123	268.414	1.781,760	111.276	97.567	36,4%	39,4%
Sant'Ana do Livramento (Município) (431710)	77.027	77.027	69.504	6.941,610	53.149	45.626	65,7%	69,0%
Santa Rosa (Município) (431720)	73.254	73.254	64.474	489,800	51.742	42.962	66,6%	70,6%
Santo Ângelo (Município) (431750)	77.593	77.593	73.045	680,500	59.861	55.313	75,7%	77,2%
Santo Antônio da Patrulha (Município) (431760)	42.894	42.894	30.387	1.049,810	-	-	-	-
São Borja (Município) (431800)	60.282	60.282	53.896	3.616,690	48.480	42.094	78,1%	80,4%
São Gabriel (Município) (431830)	62.105	62.105	55.270	5.023,820	51.338	44.503	80,5%	82,7%
São Jerônimo (Município) (431840)	24.248	24.248	18.684	936,380	-	-	-	-
São Leopoldo (Município) (431870)	236.835	236.835	235.896	102,740	195.993	195.054	82,7%	82,8%
Sapiranga (Município) (431990)	81.734	81.734	78.792	138,030	80.872	77.930	98,9%	99,0%
Sapucaia do Sul (Município) (432000)	141.075	141.075	140.549	58,310	130.863	130.337	92,7%	92,8%
Taquara (Município) (432120)	57.466	57.466	47.605	457,880	-	-	-	-
Tramandaí (Município) (432160)	51.715	51.715	50.461	144,410	37.712	36.458	72,3%	72,9%
Triunfo (Município) (432200)	29.538	29.538	19.305	818,800	-	-	-	-
Uruguaiana (Município) (432240)	126.970	126.970	118.852	5.703,590	11.160	3.042	2,6%	8,8%
Vacaria (Município) (432250)	66.218	66.218	61.897	2.124,580	-	-	-	-
Venâncio Aires (Município) (432260)	71.554	71.554	44.921	772,230	71.389	44.756	99,6%	99,8%
Viamão (Município) (432300)	255.224	255.224	239.827	1.497,090	247.276	231.879	96,7%	96,9%
Campo Grande (Município) (500270)	895.982	895.982	883.962	8.092,950	153.406	141.386	16,0%	17,1%
Corumbá (Município) (500320)	111.435	111.435	100.420	64.721,720	54.509	43.494	43,3%	48,9%
Dourados (Município) (500370)	222.949	222.949	205.856	4.086,240	65.521	48.428	23,5%	29,4%
Naviraí (Município) (500570)	54.878	54.878	50.659	3.193,550	35.457	31.238	61,7%	64,6%
Nova Andradina (Município) (500620)	54.374	54.374	46.264	4.776,000	41.363	33.253	71,9%	76,1%
Ponta Porã (Município) (500660)	92.526	92.526	73.747	5.330,450	44.496	25.717	34,9%	48,1%
Sidrolândia (Município) (500790)	57.665	57.665	38.026	5.286,410	54.947	35.308	92,9%	95,3%
Três Lagoas (Município) (500830)	121.388	121.388	115.757	10.206,950	12.172	6.541	5,7%	10,0%
Alta Floresta (Município) (510025)	51.782	51.782	44.993	8.953,190	28.291	21.502	47,8%	54,6%
Barão de Melgaço (Município) (510160)	8.564	-	3.861	11.174,470	-	-	-	-
Barra do Garças (Município) (510180)	61.012	61.012	54.957	9.079,290	16.302	10.247	18,7%	26,7%
Cáceres (Município) (510250)	94.376	94.376	82.170	24.593,030	87.662	75.456	91,8%	92,9%
Chapada dos Guimarães (Município) (510300)	19.752	19.752	12.233	6.611,790	-	-	-	-
Cuiabá (Município) (510340)	612.547	612.547	601.116	3.293,540	235.096	223.665	37,2%	38,4%
Jangada (Município) (510490)	8.409	8.409	3.219	1.015,310	-	-	-	-
Lucas do Rio Verde (Município) (510525)	65.534	65.534	61.073	3.675,220	37.306	32.845	53,8%	56,9%
Nossa Senhora do Livramento (Município) (510610)	13.216	13.216	4.829	4.934,710	-	-	-	-
Nova Brasilândia (Município) (510620)	3.829	3.829	3.054	3.278,860	-	-	-	-
Planalto da Serra (Município) (510645)	2.662	-	2.006	2.442,450	-	-	-	-
Poconé (Município) (510650)	32.843	32.843	23.834	17.164,000	-	-	-	-
Primavera do Leste (Município) (510704)	62.019	62.019	58.690	5.482,070	10.582	7.253	12,4%	17,1%
Rondonópolis (Município) (510760)	232.491	232.491	223.633	4.686,620	22.553	13.695	6,1%	9,7%
Rosário Oeste (Município) (510770)	17.151	-	10.336	7.419,630	-	-	-	-
Santo Antônio do Leverger (Município) (510780)	16.628	-	6.448	11.735,750	-	-	-	-
Sinop (Município) (510790)	142.996	142.996	118.536	3.942,230	100.677	76.217	64,3%	70,4%
Sorriso (Município) (510792)	90.313	90.313	79.239	9.347,560	60.306	49.232	62,1%	66,8%
Tangará da Serra (Município) (510795)	103.750	103.750	94.411	11.601,250	74.224	64.885	68,7%	71,5%
Várzea Grande (Município) (510840)	284.971	284.971	280.580	1.048,210	199.059	194.668	69,4%	69,9%
Abadia de Goiás (Município) (520005)	8.773	8.773	6.483	147,730	5.508	3.218	49,6%	62,8%
Águas Lindas de Goiás (Município) (520025)	212.440	212.440	212.120	188,390	129.178	128.858	60,8%	60,8%
Anápolis (Município) (520110)	386.923	386.923	380.149	933,160	111.355	104.581	27,5%	28,8%
Aparecida de Goiânia (Município) (520140)	578.179	578.179	577.590	278,540	306.112	305.523	52,9%	52,9%
Aragoiânia (Município) (520180)	10.308	10.308	6.812	218,180	-	-	-	-
Bela Vista de Goiás (Município) (520330)	29.975	29.975	21.919	1.275,850	15.096	7.040	32,1%	50,4%
Bonfinópolis (Município) (520355)	9.706	9.706	9.043	123,430	-	-	-	-
Brazabrantes (Município) (520360)	3.703	3.703	2.486	123,070	-	-	-	-
Caldas Novas (Município) (520450)	91.162	91.162	87.593	1.608,440	19.162	15.593	17,8%	21,0%
Caldazinha (Município) (520455)	3.804	3.804	2.194	249,690	-	-	-	-
Catalão (Município) (520510)	108.823	108.823	101.811	3.821,460	43.529	36.517	35,9%	40,0%
Caturaí (Município) (520520)	5.070	5.070	3.964	205,080	-	-	-	-
Cidade Ocidental (Município) (520549)	71.376	71.376	55.725	389,990	36.930	21.279	38,2%	51,7%
Cristalina (Município) (520620)	58.997	58.997	48.663	6.162,090	39.257	28.923	59,4%	66,5%
Formosa (Município) (520800)	121.617	121.617	111.821	5.811,790	17.201	7.405	6,6%	14,1%
Goianápolis (Município) (520840)	11.231	11.231	10.177	169,010	-	-	-	-
Goianésia (Município) (520860)	70.084	70.084	65.507	1.547,270	8.815	4.238	6,5%	12,6%
Goiânia (Município) (520870)	1.516.113	1.516.113	1.510.378	728,840	111.068	105.333	7,0%	7,3%
Goianira (Município) (520880)	44.289	44.289	43.497	212,550	27.773	26.981	62,0%	62,7%
Guapó (Município) (520920)	14.209	14.209	11.522	517,260	4.453	1.766	15,3%	31,3%
Hidrolândia (Município) (520970)	21.706	21.706	13.063	953,730	-	-	-	-
Inhumas (Município) (521000)	52.866	52.866	49.422	615,280	12.816	9.372	19,0%	24,2%
Itumbiara (Município) (521150)	104.742	104.742	100.298	2.464,510	4.310	0	0,0%	4,1%
Jataí (Município) (521190)	100.882	100.882	92.862	7.174,230	10.535	2.515	2,7%	10,4%
Luziânia (Município) (521250)	208.299	208.299	194.307	3.961,100	167.690	153.698	79,1%	80,5%
Mineiros (Município) (521310)	66.801	66.801	60.934	9.038,770	0	0	0,0%	0,0%
Nerópolis (Município) (521450)	29.850	29.850	28.640	204,220	-	-	-	-
Nova Veneza (Município) (521500)	9.853	9.853	8.516	123,380	-	-	-	-
Novo Gama (Município) (521523)	115.711	115.711	114.436	194,990	77.053	75.778	66,2%	66,6%
Planaltina (Município) (521760)	89.918	89.918	85.439	2.543,680	26.932	22.453	26,3%	30,0%
Rio Verde (Município) (521880)	235.647	235.647	218.438	8.386,830	89.017	71.808	32,9%	37,8%
Santo Antônio de Goiás (Município) (521973)	6.283	6.283	5.706	132,810	-	-	-	-
Santo Antônio do Descoberto (Município) (521975)	74.744	74.744	67.133	944,150	33.126	25.515	38,0%	44,3%
Senador Canedo (Município) (522045)	115.371	115.371	114.917	248,290	105.362	104.908	91,3%	91,3%
Terezópolis de Goiás (Município) (522119)	8.043	8.043	6.959	106,910	1.978	894	12,9%	24,6%
Trindade (Município) (522140)	127.599	127.599	122.248	710,330	45.000	39.649	32,4%	35,3%
Valparaíso de Goiás (Município) (522185)	168.468	168.468	168.468	61,450	87.324	87.324	51,8%	51,8%
Brasília (Município) (530010)	3.015.268	3.015.268	2.912.087	5.780,000	317.206	306.352	10,5%	10,5%
