Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	3,20	0,00	0,26	0,18	0,02	0,02	30.197	26,68
São Roque (Município) (355060)	0,50	0,00	0,25	0,13	0,00	0,00	221	27,71
São Sebastião (Município) (355070)	4,26	0,00	1,60	0,00	0,00	0,00	30	3,99
São Vicente (Município) (355100)	2,66	0,00	0,18	0,15	0,03	0,00	842	25,16
Sertãozinho (Município) (355170)	4,04	0,00	1,71	0,00	0,00	0,18	261	23,46
Sorocaba (Município) (355220)	2,68	0,00	0,27	0,17	0,02	0,00	2.363	39,80
Sumaré (Município) (355240)	1,23	0,00	0,29	0,08	0,00	0,04	241	9,92
Suzano (Município) (355250)	0,68	0,00	0,11	0,15	0,04	0,00	454	17,13
Taboão da Serra (Município) (355280)	2,46	0,00	0,24	0,20	0,00	0,00	748	30,15
Taquaritinga (Município) (355370)	32,70	0,00	2,40	0,00	0,00	0,00	214	39,53
Tatuí (Município) (355400)	6,73	0,00	0,28	0,00	0,00	0,00	480	44,28
Taubaté (Município) (355410)	0,21	0,00	1,28	0,00	0,00	0,00	333	11,84
Tupã (Município) (355500)	17,48	0,00	4,41	0,00	0,32	0,00	432	68,05
Ubatuba (Município) (355540)	1,38	0,00	0,63	0,00	0,00	0,00	238	29,86
Valinhos (Município) (355620)	2,95	0,00	0,37	0,00	0,00	0,00	229	21,08
Vargem Grande Paulista (Município) (355645)	1,83	0,00	0,00	0,23	0,00	0,00	112	25,58
Várzea Paulista (Município) (355650)	2,03	0,00	0,37	0,00	0,00	0,00	293	27,08
Vinhedo (Município) (355670)	4,78	0,00	0,00	0,00	0,15	0,00	223	34,38
Votorantim (Município) (355700)	0,36	0,00	0,27	0,27	0,00	0,00	281	25,59
Votuporanga (Município) (355710)	5,27	0,00	1,64	0,23	0,00	0,00	327	38,30
Adrianópolis (Município) (410020)	1,58	0,00	0,00	0,00	0,00	0,00	6	9,48
Agudos do Sul (Município) (410030)	1,20	0,00	0,00	0,00	0,00	0,00	21	25,15
Almirante Tamandaré (Município) (410040)	14,95	0,00	0,00	1,05	0,00	0,00	424	40,63
Apucarana (Município) (410140)	16,57	0,00	0,16	0,00	0,00	0,00	451	36,99
Arapongas (Município) (410150)	9,94	0,00	0,57	0,00	0,00	0,00	424	40,16
Araucária (Município) (410180)	3,80	0,00	0,17	0,83	0,17	0,00	355	29,33
Balsa Nova (Município) (410230)	2,63	0,00	0,00	0,00	0,00	0,00	25	21,89
Bocaiúva do Sul (Município) (410310)	6,29	0,00	0,00	1,80	0,00	0,00	29	26,04
Cambé (Município) (410370)	9,04	0,00	4,62	0,00	0,00	0,00	290	29,78
Campina Grande do Sul (Município) (410400)	5,63	0,00	0,26	0,00	0,00	0,00	77	19,70
Campo Largo (Município) (410420)	12,21	0,00	0,00	0,18	0,00	0,00	371	32,58
Campo Magro (Município) (410425)	3,57	0,00	0,00	0,40	0,00	0,00	76	30,18
Campo Mourão (Município) (410430)	4,90	0,00	0,80	0,11	0,00	0,00	202	23,03
Cascavel (Município) (410480)	4,29	0,00	0,24	0,03	0,07	0,00	885	30,59
Castro (Município) (410490)	8,31	0,00	0,00	0,30	0,00	0,00	279	41,42
Cerro Azul (Município) (410520)	37,10	0,00	0,00	0,59	0,00	0,00	200	117,76
Cianorte (Município) (410550)	7,75	0,00	0,56	0,00	0,00	0,00	152	21,43
Colombo (Município) (410580)	9,38	0,00	0,14	0,84	0,05	0,00	1.007	46,78
Contenda (Município) (410620)	11,18	0,00	0,00	1,24	0,00	0,00	60	37,28
Curitiba (Município) (410690)	3,91	0,00	0,02	0,55	0,01	0,01	2.005	11,36
Fazenda Rio Grande (Município) (410765)	2,29	0,00	0,00	0,24	0,00	0,00	207	24,90
Foz do Iguaçu (Município) (410830)	2,58	0,00	10,79	0,12	0,23	0,04	552	21,57
Francisco Beltrão (Município) (410840)	9,27	0,00	0,25	0,13	0,00	0,00	375	46,96
Guarapuava (Município) (410940)	13,01	0,00	0,00	0,00	0,00	0,00	781	46,39
Ibiporã (Município) (410980)	53,43	0,00	14,80	0,00	0,00	0,00	511	105,01
Irati (Município) (411070)	7,26	0,00	0,00	0,00	0,00	0,00	203	35,93
Itaperuçu (Município) (411125)	5,78	0,00	0,00	0,41	0,00	0,00	90	37,13
Lapa (Município) (411320)	6,20	0,00	0,00	0,00	0,00	0,00	91	20,16
Londrina (Município) (411370)	3,17	0,00	6,47	0,06	0,06	0,00	2.078	40,64
Mandirituba (Município) (411430)	16,83	0,00	0,00	0,00	0,00	0,00	154	68,20
Marechal Cândido Rondon (Município) (411460)	5,92	0,00	0,85	0,00	0,00	0,00	143	30,25
Maringá (Município) (411520)	5,27	0,00	1,10	0,06	0,03	0,00	1.285	35,47
Palmas (Município) (411760)	34,02	0,00	0,00	0,23	0,00	0,00	435	99,98
Paranaguá (Município) (411820)	5,30	0,00	0,07	0,57	0,14	0,00	417	29,47
Paranavaí (Município) (411840)	3,78	0,00	1,22	0,00	0,12	0,00	252	30,72
Pato Branco (Município) (411850)	18,87	0,00	0,27	0,00	0,00	0,00	326	44,57
Pinhais (Município) (411915)	20,96	0,00	0,34	1,44	0,00	0,00	533	45,04
Piraquara (Município) (411950)	73,74	0,00	0,00	1,06	0,00	0,00	421	44,54
Ponta Grossa (Município) (411990)	8,46	0,00	0,03	0,25	0,06	0,03	1.682	53,48
Prudentópolis (Município) (412060)	29,63	0,00	0,00	0,00	0,00	0,00	422	86,24
Quatro Barras (Município) (412080)	4,47	0,00	0,00	0,99	0,00	0,00	26	12,91
Quitandinha (Município) (412120)	63,27	0,00	0,00	0,00	0,00	0,00	165	95,77
Rio Branco do Sul (Município) (412220)	13,66	0,00	0,00	0,00	0,00	0,00	314	102,11
Rolândia (Município) (412240)	1,88	0,00	2,73	0,00	0,00	0,00	261	44,61
São José dos Pinhais (Município) (412550)	7,96	0,00	0,00	0,93	0,04	0,00	804	29,91
Sarandi (Município) (412625)	35,47	0,00	0,84	0,12	0,00	0,00	1.934	231,00
Telêmaco Borba (Município) (412710)	49,62	0,00	0,00	0,00	0,00	0,00	679	96,26
Tijucas do Sul (Município) (412760)	6,80	0,00	0,00	0,68	0,00	0,00	59	40,10
Toledo (Município) (412770)	15,71	0,00	0,41	0,00	0,08	0,00	1.031	85,25
Tunas do Paraná (Município) (412788)	1,55	0,00	0,00	0,00	0,00	0,00	13	20,12
Umuarama (Município) (412810)	13,51	0,10	0,99	0,10	0,10	0,00	330	32,53
União da Vitória (Município) (412820)	10,37	0,00	0,00	0,00	0,00	0,00	131	24,69
Doutor Ulysses (Município) (412863)	7,01	0,00	0,00	0,00	0,00	0,00	17	29,79
Águas Mornas (Município) (420060)	0,00	0,00	0,00	3,56	0,00	0,00	34	60,52
Alfredo Wagner (Município) (420070)	14,81	0,00	0,00	1,06	0,00	0,00	72	76,17
Angelina (Município) (420090)	3,84	0,00	0,00	5,76	0,00	0,00	21	40,31
Anitápolis (Município) (420110)	164,95	0,00	0,00	0,00	0,00	0,00	81	252,10
Antônio Carlos (Município) (420120)	2,65	0,00	0,00	3,98	0,00	0,00	13	17,25
Araranguá (Município) (420140)	12,46	0,00	0,00	0,00	0,00	0,00	310	50,15
Balneário Camboriú (Município) (420200)	3,70	0,00	0,27	0,18	0,00	0,00	302	27,27
Biguaçu (Município) (420230)	2,20	0,00	0,00	1,02	0,00	0,00	97	16,45
Blumenau (Município) (420240)	7,45	0,00	0,00	1,09	0,00	0,00	988	31,60
Brusque (Município) (420290)	5,38	0,00	0,09	0,84	0,00	0,00	279	25,89
Caçador (Município) (420300)	22,15	0,00	0,00	0,00	0,00	0,00	504	70,65
Camboriú (Município) (420320)	5,00	0,00	0,00	0,31	0,00	0,00	302	47,21
Canelinha (Município) (420370)	18,65	0,00	0,00	0,00	0,00	0,00	43	40,09
Canoinhas (Município) (420380)	13,43	0,00	0,00	0,00	0,00	0,00	220	41,62
Chapecó (Município) (420420)	5,58	0,00	0,05	0,00	0,00	0,00	645	34,61
Concórdia (Município) (420430)	9,12	0,00	0,14	0,00	0,14	0,00	309	44,75
Criciúma (Município) (420460)	4,43	0,00	0,00	0,10	0,00	0,00	829	42,73
Florianópolis (Município) (420540)	2,04	0,00	0,05	0,54	0,02	0,00	562	13,15
Garopaba (Município) (420570)	0,00	0,00	0,00	0,00	0,00	0,00	20	10,80
Gaspar (Município) (420590)	4,25	0,00	0,17	1,19	0,00	0,00	189	32,11
Governador Celso Ramos (Município) (420600)	3,05	0,00	0,00	1,53	0,00	0,00	60	45,78
Içara (Município) (420700)	3,86	0,00	0,00	0,17	0,00	0,00	174	29,19
Indaial (Município) (420750)	25,90	0,00	0,00	0,36	0,00	0,00	615	109,86
Itajaí (Município) (420820)	11,23	0,00	0,05	0,00	0,00	0,00	792	42,55
Itapema (Município) (420830)	2,54	0,00	0,00	0,42	0,00	0,00	92	19,44
Jaraguá do Sul (Município) (420890)	4,46	0,00	0,07	3,98	0,00	0,00	488	33,47
Joinville (Município) (420910)	2,36	0,00	0,04	0,25	0,04	0,00	1.180	22,65
Lages (Município) (420930)	10,15	0,00	0,00	0,00	0,06	0,00	363	23,17
Leoberto Leal (Município) (420980)	23,97	0,00	0,00	3,00	0,00	0,00	14	41,95
Mafra (Município) (421010)	5,08	0,00	0,00	0,19	0,00	0,00	231	43,47
Major Gercino (Município) (421020)	6,08	0,00	0,00	0,00	0,00	0,00	9	27,36
Navegantes (Município) (421130)	16,40	0,00	0,32	0,16	0,00	0,00	743	119,48
Nova Trento (Município) (421150)	16,17	0,00	0,00	0,00	0,00	0,00	77	62,25
Palhoça (Município) (421190)	1,93	0,00	0,00	1,14	0,00	0,00	340	24,29
Paulo Lopes (Município) (421230)	0,00	0,00	0,00	0,00	1,48	0,00	11	16,29
Rancho Queimado (Município) (421430)	3,63	0,00	0,00	0,00	0,00	0,00	16	58,03
Rio do Sul (Município) (421480)	1,45	0,00	0,00	0,97	0,00	0,00	145	23,41
Santo Amaro da Imperatriz (Município) (421570)	4,98	0,00	0,00	6,97	0,00	0,00	71	35,36
São Bento do Sul (Município) (421580)	9,00	0,00	0,13	0,13	0,00	0,00	273	36,15
São Bonifácio (Município) (421590)	0,00	0,00	0,00	0,00	0,00	0,00	80	267,38
São Francisco do Sul (Município) (421620)	5,54	0,00	0,46	0,23	0,00	0,00	159	36,72
São João Batista (Município) (421630)	9,58	0,00	0,00	2,21	0,00	0,00	148	54,54
São José (Município) (421660)	1,60	0,00	0,09	1,41	0,00	0,00	412	19,38
São Pedro de Alcântara (Município) (421725)	4,18	0,00	0,00	2,09	0,00	0,00	13	27,14
Tijucas (Município) (421800)	6,98	0,00	0,00	0,63	0,00	0,00	183	58,03
Tubarão (Município) (421870)	7,87	0,00	0,20	1,64	0,00	0,00	394	40,27
Videira (Município) (421930)	17,01	0,00	0,00	0,00	0,00	0,00	315	66,15
Xanxerê (Município) (421950)	1,57	0,00	0,00	0,22	0,00	0,00	157	35,17
Alegrete (Município) (430040)	26,70	0,00	0,13	0,00	0,00	0,00	342	44,33
Alvorada (Município) (430060)	8,09	0,00	0,00	0,51	0,00	0,00	1.013	51,53
Araricá (Município) (430087)	0,00	0,00	0,00	0,00	0,00	0,00	14	28,41
Arroio dos Ratos (Município) (430110)	17,61	0,00	0,00	0,00	0,00	0,00	60	44,03
Bagé (Município) (430160)	12,66	0,00	0,00	0,00	0,00	0,00	404	34,55
Bento Gonçalves (Município) (430210)	5,90	0,00	0,00	0,00	0,00	0,00	294	27,10
Cachoeira do Sul (Município) (430300)	6,71	0,00	0,00	0,24	0,00	0,00	317	37,96
Cachoeirinha (Município) (430310)	7,89	0,00	0,00	0,34	0,00	0,00	413	34,68
Camaquã (Município) (430350)	7,15	0,00	0,00	0,32	0,00	0,00	502	79,75
Campo Bom (Município) (430390)	6,44	0,00	0,00	0,00	0,00	0,00	22	3,63
Canguçu (Município) (430450)	32,58	0,00	0,00	0,00	0,00	0,00	461	86,33
Canoas (Município) (430460)	3,20	0,00	0,03	0,15	0,00	0,00	1.671	51,39
Capão da Canoa (Município) (430463)	3,49	0,00	0,00	0,00	0,00	0,00	129	30,05
Capela de Santana (Município) (430468)	3,41	0,00	0,00	0,85	0,00	0,00	44	37,50
Carazinho (Município) (430470)	7,40	0,00	0,00	0,00	0,00	0,00	307	51,64
Caxias do Sul (Município) (430510)	1,38	0,00	0,02	0,09	0,00	0,00	716	16,22
Charqueadas (Município) (430535)	4,76	0,00	0,00	0,28	0,00	0,00	107	29,95
Cruz Alta (Município) (430610)	25,45	0,00	0,64	0,00	0,00	0,00	516	82,59
Dois Irmãos (Município) (430640)	7,15	0,00	0,00	0,00	0,00	0,00	92	32,90
Eldorado do Sul (Município) (430676)	3,44	0,00	0,00	0,00	0,00	0,00	116	33,25
Erechim (Município) (430700)	13,75	0,00	0,00	0,21	0,00	0,00	432	44,65
Estância Velha (Município) (430760)	4,40	0,00	0,46	1,85	0,00	0,00	237	54,93
Esteio (Município) (430770)	9,90	0,00	0,00	0,25	0,00	0,00	428	52,96
Farroupilha (Município) (430790)	12,91	0,00	0,00	0,00	0,00	0,00	223	34,69
Glorinha (Município) (430905)	0,00	0,00	0,00	0,00	0,00	0,00	17	24,34
Gravataí (Município) (430920)	3,42	0,00	0,04	0,62	0,00	0,00	856	33,25
Guaíba (Município) (430930)	5,04	0,00	0,10	0,00	0,00	0,00	395	41,46
Ijuí (Município) (431020)	7,33	0,00	0,13	0,38	0,00	0,00	404	51,04
Ivoti (Município) (431080)	7,42	0,00	0,00	1,98	0,00	0,00	71	35,11
Lajeado (Município) (431140)	3,46	0,00	0,00	0,14	0,00	0,00	266	36,77
Montenegro (Município) (431240)	1,17	0,00	0,00	0,00	0,17	0,00	271	45,31
Nova Hartz (Município) (431306)	2,69	0,00	0,00	0,00	0,00	0,00	42	22,58
Nova Santa Rita (Município) (431337)	1,29	0,00	0,00	0,00	0,00	0,00	29	12,47
Novo Hamburgo (Município) (431340)	4,98	0,00	0,04	0,25	0,00	0,00	682	28,52
Parobé (Município) (431405)	16,53	0,00	0,00	1,54	0,00	0,00	356	68,44
Passo Fundo (Município) (431410)	3,65	0,00	0,00	0,27	0,11	0,00	1.216	65,35
Pelotas (Município) (431440)	1,76	0,00	0,00	0,09	0,00	0,00	837	25,45
Portão (Município) (431480)	7,01	0,32	0,00	0,00	0,00	0,00	133	42,36
Porto Alegre (Município) (431490)	8,24	0,00	0,01	0,16	0,01	0,00	5.868	41,53
Rio Grande (Município) (431560)	5,35	0,00	0,00	0,10	0,00	0,00	756	38,17
Santa Cruz do Sul (Município) (431680)	12,00	0,00	0,00	2,27	0,00	0,00	600	50,34
Santa Maria (Município) (431690)	3,39	0,00	0,04	0,04	0,00	0,00	1.147	43,72
Sant'Ana do Livramento (Município) (431710)	13,44	0,00	0,00	0,12	0,00	0,00	570	69,66
Santa Rosa (Município) (431720)	32,38	0,00	2,61	0,73	0,00	0,00	585	84,95
Santo Ângelo (Município) (431750)	19,67	0,00	0,13	0,13	0,00	0,00	420	55,09
Santo Antônio da Patrulha (Município) (431760)	1,50	0,00	0,00	0,25	0,00	0,00	213	53,40
São Borja (Município) (431800)	26,21	0,00	0,16	0,00	0,00	0,00	542	88,24
São Gabriel (Município) (431830)	0,99	0,00	0,00	0,00	0,00	0,00	259	42,84
São Jerônimo (Município) (431840)	5,84	0,00	0,00	0,00	0,00	0,00	186	83,49
São Leopoldo (Município) (431870)	3,62	0,05	0,00	0,00	0,00	0,00	925	42,89
Sapiranga (Município) (431990)	4,37	0,00	0,00	0,00	0,00	0,00	191	25,32
Sapucaia do Sul (Município) (432000)	2,43	0,00	0,00	0,38	0,08	0,00	625	47,50
Taquara (Município) (432120)	12,41	0,00	0,00	0,18	0,00	0,00	222	40,52
Tramandaí (Município) (432160)	1,89	0,00	0,00	0,00	0,00	0,00	126	29,72
Triunfo (Município) (432200)	27,23	0,00	0,00	0,38	0,00	0,00	139	53,31
Uruguaiana (Município) (432240)	10,21	0,00	0,00	0,00	0,00	0,00	384	30,64
Vacaria (Município) (432250)	26,60	0,00	0,00	0,00	0,00	0,00	288	46,72
Venâncio Aires (Município) (432260)	13,42	0,00	0,00	5,28	0,15	0,00	246	37,10
Viamão (Município) (432300)	5,20	0,00	0,12	0,58	0,00	0,00	964	40,12
Campo Grande (Município) (500270)	2,90	0,00	1,43	0,01	0,08	0,00	2.528	31,75
Corumbá (Município) (500320)	28,66	0,00	2,49	0,00	0,00	0,00	680	65,19
Dourados (Município) (500370)	17,29	0,00	0,66	0,00	0,00	0,00	873	44,00
Naviraí (Município) (500570)	22,89	0,00	1,27	0,00	0,00	0,00	562	119,13
Nova Andradina (Município) (500620)	17,47	0,00	10,35	0,00	0,00	0,00	272	58,66
Ponta Porã (Município) (500660)	18,69	0,00	0,88	0,00	0,00	0,00	451	56,96
Sidrolândia (Município) (500790)	16,53	0,00	1,61	0,00	0,00	0,00	268	61,52
Três Lagoas (Município) (500830)	9,18	0,00	3,09	0,00	0,00	0,00	227	21,92
Alta Floresta (Município) (510025)	7,70	0,00	0,41	0,00	0,41	0,00	162	32,84
Barão de Melgaço (Município) (510160)	3,96	0,00	0,00	0,00	0,00	0,00	7	9,23
Barra do Garças (Município) (510180)	6,33	0,00	0,00	0,00	0,00	0,00	176	30,93
Cáceres (Município) (510250)	9,95	0,00	0,34	0,00	0,11	0,00	223	25,22
Chapada dos Guimarães (Município) (510300)	7,79	0,00	3,34	0,00	0,00	0,00	70	38,93
Cuiabá (Município) (510340)	5,36	0,00	1,67	0,02	0,23	0,00	1.486	26,71
Jangada (Município) (510490)	3,88	0,00	2,58	0,00	0,00	0,00	18	23,26
Lucas do Rio Verde (Município) (510525)	6,73	0,00	1,05	0,00	0,00	0,00	151	31,74
Nossa Senhora do Livramento (Município) (510610)	25,91	0,00	10,36	0,00	0,00	0,00	45	38,86
Nova Brasilândia (Município) (510620)	0,00	0,00	0,00	0,00	0,00	0,00	5	11,12
Planalto da Serra (Município) (510645)	0,00	0,00	0,00	0,00	0,00	0,00	2	7,37
Poconé (Município) (510650)	55,56	0,00	3,14	0,00	0,94	0,00	287	90,09
Primavera do Leste (Município) (510704)	3,77	0,00	0,38	0,00	0,00	0,00	106	20,00
Rondonópolis (Município) (510760)	4,52	0,00	0,20	0,00	0,25	0,05	686	34,48
Rosário Oeste (Município) (510770)	79,54	0,00	6,25	0,00	0,00	0,00	147	83,52
Santo Antônio do Leverger (Município) (510780)	11,77	0,00	3,21	0,00	0,00	0,00	52	27,81
Sinop (Município) (510790)	1,03	0,00	1,72	0,00	0,52	0,00	197	16,98
Sorriso (Município) (510792)	11,32	0,00	1,74	0,15	0,44	0,00	204	29,61
Tangará da Serra (Município) (510795)	50,63	0,00	0,82	0,00	0,12	0,00	1.030	120,72
Várzea Grande (Município) (510840)	34,29	0,00	2,70	0,00	0,39	0,00	1.240	48,54
Abadia de Goiás (Município) (520005)	9,97	0,00	4,27	0,00	0,00	0,00	40	56,96
Águas Lindas de Goiás (Município) (520025)	33,58	0,00	8,13	0,00	0,00	0,00	459	28,07
Anápolis (Município) (520110)	36,24	0,00	2,51	0,00	0,03	0,00	1.687	49,83
Aparecida de Goiânia (Município) (520140)	10,21	0,00	4,17	0,00	0,00	0,00	2.919	62,76
Aragoiânia (Município) (520180)	68,12	0,00	30,54	0,00	0,00	0,00	82	96,31
Bela Vista de Goiás (Município) (520330)	2,80	0,00	0,40	0,00	0,00	0,00	20	8,01
Bonfinópolis (Município) (520355)	25,96	0,00	11,68	0,00	0,00	0,00	52	67,50
Brazabrantes (Município) (520360)	21,42	0,00	3,06	0,00	0,00	0,00	6	18,36
Caldas Novas (Município) (520450)	5,41	0,00	5,13	0,00	0,00	0,00	323	44,82
Caldazinha (Município) (520455)	2,98	0,00	2,98	0,00	0,00	0,00	5	14,88
Catalão (Município) (520510)	9,85	0,00	1,02	0,00	0,00	0,00	371	41,99
Caturaí (Município) (520520)	67,88	0,00	2,12	0,00	0,00	0,00	37	78,49
Cidade Ocidental (Município) (520549)	5,25	0,00	2,80	0,00	0,00	0,00	71	12,43
Cristalina (Município) (520620)	4,21	0,00	1,05	0,00	0,00	0,00	123	25,87
Formosa (Município) (520800)	2,46	0,00	1,08	0,00	0,10	0,00	256	25,16
Goianápolis (Município) (520840)	218,75	0,00	3,74	0,00	0,00	0,00	37	34,59
Goianésia (Município) (520860)	63,63	0,00	8,29	0,00	0,00	0,00	380	62,97
Goiânia (Município) (520870)	10,39	0,01	5,01	0,01	0,07	0,00	6.123	46,45
Goianira (Município) (520880)	67,43	0,00	6,89	0,00	0,00	0,00	166	47,63
Guapó (Município) (520920)	9,30	0,00	5,01	0,00	0,00	0,00	35	25,03
Hidrolândia (Município) (520970)	17,49	0,00	22,00	0,00	0,00	0,00	76	42,87
Inhumas (Município) (521000)	60,72	0,00	3,91	0,00	0,00	0,00	710	146,15
Itumbiara (Município) (521150)	5,76	0,00	0,53	0,00	0,00	0,00	197	21,01
Jataí (Município) (521190)	15,74	0,00	2,81	0,00	0,00	0,00	343	38,55
Luziânia (Município) (521250)	4,69	0,00	1,64	0,00	0,00	0,06	294	16,60
Mineiros (Município) (521310)	23,33	0,00	0,56	0,00	0,00	0,00	243	45,00
Nerópolis (Município) (521450)	69,39	0,00	69,39	0,00	0,00	0,00	532	215,88
Nova Veneza (Município) (521500)	53,26	0,00	14,53	1,21	0,00	0,00	55	66,58
Novo Gama (Município) (521523)	3,62	0,00	1,35	0,00	0,00	0,00	163	16,87
Planaltina (Município) (521760)	4,38	0,00	1,09	0,00	0,00	0,00	191	23,22
Rio Verde (Município) (521880)	11,99	0,00	1,05	0,00	0,00	0,00	694	38,34
Santo Antônio de Goiás (Município) (521973)	43,51	0,00	0,00	0,00	0,00	0,00	29	60,09
Santo Antônio do Descoberto (Município) (521975)	69,25	0,00	12,94	0,00	0,00	0,00	90	14,04
Senador Canedo (Município) (522045)	20,27	0,00	8,18	0,00	0,00	0,00	535	61,60
Terezópolis de Goiás (Município) (522119)	5,99	0,00	1,50	0,00	0,00	0,00	7	10,49
Trindade (Município) (522140)	18,16	0,09	8,94	0,00	0,00	0,09	611	57,50
Valparaíso de Goiás (Município) (522185)	2,43	0,00	0,29	0,00	0,00	0,00	110	8,09
Brasília (Município) (530010)	6,15	0,00	1,26	0,05	0,03	0,00	7.237	27,73
