Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
São Paulo (Município) (355030)	2,94	0,00	0,12	0,12	0,02	0,02	28.829	25,34
São Roque (Município) (355060)	0,99	0,00	0,00	0,00	0,00	0,00	265	32,85
São Sebastião (Município) (355070)	3,67	0,00	0,26	0,00	0,00	0,00	19	2,49
São Vicente (Município) (355100)	2,35	0,00	0,39	0,09	0,00	0,00	667	19,80
Sertãozinho (Município) (355170)	6,32	0,00	0,18	0,00	0,00	0,09	215	19,13
Sorocaba (Município) (355220)	3,28	0,00	0,02	0,03	0,00	0,00	2.579	42,93
Sumaré (Município) (355240)	1,66	0,00	0,00	0,00	0,00	0,04	207	8,41
Suzano (Município) (355250)	1,38	0,00	0,04	0,07	0,04	0,00	418	15,62
Taboão da Serra (Município) (355280)	2,50	0,00	0,20	0,08	0,00	0,00	739	29,37
Taquaritinga (Município) (355370)	31,32	0,00	0,18	0,00	0,00	0,00	249	45,87
Tatuí (Município) (355400)	8,59	0,00	0,09	0,00	0,00	0,00	609	55,65
Taubaté (Município) (355410)	0,18	0,00	0,04	0,00	0,00	0,04	332	11,69
Tupã (Município) (355500)	14,33	0,00	0,16	0,00	0,00	0,00	367	57,80
Ubatuba (Município) (355540)	1,99	0,00	0,25	0,00	0,00	0,00	253	31,39
Valinhos (Município) (355620)	1,99	0,00	0,09	0,18	0,00	0,09	213	19,30
Vargem Grande Paulista (Município) (355645)	1,35	0,00	0,00	0,45	0,00	0,00	109	24,46
Várzea Paulista (Município) (355650)	2,01	0,00	0,18	0,00	0,00	0,00	334	30,57
Vinhedo (Município) (355670)	3,33	0,00	0,00	0,00	0,00	0,00	208	31,47
Votorantim (Município) (355700)	0,54	0,00	0,09	0,00	0,00	0,00	275	24,83
Votuporanga (Município) (355710)	5,11	0,00	0,35	0,00	0,00	0,00	278	32,30
Adrianópolis (Município) (410020)	0,00	0,00	0,00	0,00	0,00	0,00	9	14,33
Agudos do Sul (Município) (410030)	0,00	0,00	0,00	0,00	0,00	0,00	6	7,12
Almirante Tamandaré (Município) (410040)	7,21	0,00	0,00	0,09	0,00	0,00	197	18,68
Apucarana (Município) (410140)	10,25	0,00	0,00	0,33	0,00	0,00	592	48,17
Arapongas (Município) (410150)	9,35	0,00	0,00	0,00	0,00	0,00	538	50,29
Araucária (Município) (410180)	4,31	0,00	0,16	1,06	0,16	0,00	331	26,94
Balsa Nova (Município) (410230)	9,53	0,00	0,00	0,00	0,00	0,00	26	22,53
Bocaiúva do Sul (Município) (410310)	1,77	0,00	0,00	0,00	0,00	0,00	22	19,50
Cambé (Município) (410370)	10,10	0,00	0,41	0,10	0,00	0,00	388	39,58
Campina Grande do Sul (Município) (410400)	5,58	0,00	0,00	0,00	0,00	0,00	62	15,73
Campo Largo (Município) (410420)	20,46	0,00	0,00	0,00	0,00	0,00	343	29,74
Campo Magro (Município) (410425)	5,10	0,00	0,00	0,39	0,00	0,00	44	17,25
Campo Mourão (Município) (410430)	8,05	0,00	0,57	0,00	0,00	0,00	264	29,93
Cascavel (Município) (410480)	7,22	0,00	0,14	0,03	0,00	0,00	1.094	37,42
Castro (Município) (410490)	7,84	0,00	0,00	0,15	0,00	0,00	214	31,65
Cerro Azul (Município) (410520)	41,70	0,00	0,00	0,59	0,00	0,00	151	88,68
Cianorte (Município) (410550)	9,46	0,00	0,70	0,00	0,00	0,00	163	22,68
Colombo (Município) (410580)	8,42	0,00	0,00	0,32	0,00	0,00	432	19,87
Contenda (Município) (410620)	6,14	0,00	0,00	0,00	0,00	0,00	55	33,76
Curitiba (Município) (410690)	3,59	0,00	0,02	0,17	0,00	0,00	2.001	11,26
Fazenda Rio Grande (Município) (410765)	5,32	0,00	0,00	0,24	0,00	0,00	262	31,00
Foz do Iguaçu (Município) (410830)	3,40	0,00	0,66	0,00	0,04	0,00	490	19,16
Francisco Beltrão (Município) (410840)	11,02	0,00	1,61	0,25	0,00	0,00	468	57,97
Guarapuava (Município) (410940)	14,59	0,00	0,00	0,06	0,00	0,00	728	43,01
Ibiporã (Município) (410980)	51,72	0,00	2,04	0,00	0,00	0,00	630	128,28
Irati (Município) (411070)	11,45	0,00	0,53	0,00	0,00	0,00	237	41,73
Itaperuçu (Município) (411125)	11,39	0,00	0,00	0,41	0,00	0,00	69	28,08
Lapa (Município) (411320)	5,96	0,00	0,00	0,00	0,00	0,00	107	23,60
Londrina (Município) (411370)	3,10	0,00	0,47	0,02	0,02	0,00	2.316	44,91
Mandirituba (Município) (411430)	25,73	0,00	0,00	0,00	0,00	0,00	135	58,88
Marechal Cândido Rondon (Município) (411460)	0,84	0,00	0,00	0,00	0,00	0,00	34	7,13
Maringá (Município) (411520)	5,17	0,00	0,63	0,03	0,03	0,00	1.208	32,88
Palmas (Município) (411760)	26,30	0,00	0,00	0,00	0,00	0,00	497	112,68
Paranaguá (Município) (411820)	5,76	0,00	0,07	0,35	0,00	0,00	445	31,24
Paranavaí (Município) (411840)	4,00	0,00	0,36	0,00	0,00	0,00	271	32,86
Pato Branco (Município) (411850)	22,33	0,00	0,27	0,00	0,00	0,00	365	49,39
Pinhais (Município) (411915)	22,87	0,00	0,00	0,25	0,00	0,00	532	44,56
Piraquara (Município) (411950)	80,40	0,00	0,00	0,10	0,10	0,00	408	42,49
Ponta Grossa (Município) (411990)	9,45	0,00	0,09	0,13	0,03	0,00	1.563	49,25
Prudentópolis (Município) (412060)	24,01	0,00	0,00	0,00	0,81	0,00	294	59,82
Quatro Barras (Município) (412080)	4,90	0,00	0,00	0,00	0,00	0,00	24	11,76
Quitandinha (Município) (412120)	71,99	0,00	0,00	0,58	0,00	0,00	218	125,55
Rio Branco do Sul (Município) (412220)	9,73	0,00	0,00	0,00	0,00	0,00	284	92,06
Rolândia (Município) (412240)	4,57	0,00	0,51	0,00	0,00	0,00	272	45,99
São José dos Pinhais (Município) (412550)	5,12	0,00	0,00	0,26	0,00	0,00	596	21,81
Sarandi (Município) (412625)	30,03	0,00	0,47	0,12	0,00	0,00	1.647	194,74
Telêmaco Borba (Município) (412710)	59,01	0,00	0,00	0,00	0,00	0,00	485	68,14
Tijucas do Sul (Município) (412760)	12,77	0,00	0,00	0,00	0,00	0,00	57	38,30
Toledo (Município) (412770)	18,20	0,00	0,65	0,00	0,00	0,00	1.058	86,37
Tunas do Paraná (Município) (412788)	1,50	0,00	0,00	0,00	0,00	0,00	3	4,51
Umuarama (Município) (412810)	18,30	0,00	0,88	0,00	0,00	0,00	356	34,84
União da Vitória (Município) (412820)	17,24	0,00	0,00	0,00	0,00	0,00	180	33,73
Doutor Ulysses (Município) (412863)	15,83	0,00	0,00	0,00	0,00	0,00	31	54,52
Águas Mornas (Município) (420060)	12,31	0,00	0,00	1,76	0,00	0,00	17	29,90
Alfredo Wagner (Município) (420070)	7,37	0,00	0,00	2,11	0,00	0,00	54	56,88
Angelina (Município) (420090)	5,80	0,00	0,00	3,87	0,00	0,00	25	48,35
Anitápolis (Município) (420110)	84,09	0,00	0,00	0,00	0,00	0,00	22	68,51
Antônio Carlos (Município) (420120)	1,31	0,00	1,31	2,63	0,00	0,00	18	23,64
Araranguá (Município) (420140)	11,72	0,00	0,00	0,00	0,00	0,00	380	60,99
Balneário Camboriú (Município) (420200)	2,91	0,00	0,00	0,09	0,00	0,00	281	24,80
Biguaçu (Município) (420230)	3,52	0,00	0,00	1,17	0,00	0,00	109	18,25
Blumenau (Município) (420240)	5,98	0,00	0,00	0,44	0,03	0,00	887	28,06
Brusque (Município) (420290)	11,82	0,00	0,00	0,09	0,00	0,00	419	38,11
Caçador (Município) (420300)	26,29	0,00	0,14	0,00	0,14	0,00	492	68,44
Camboriú (Município) (420320)	5,04	0,00	0,31	0,00	0,00	0,00	293	44,72
Canelinha (Município) (420370)	18,44	0,00	0,00	0,00	0,00	0,00	56	51,64
Canoinhas (Município) (420380)	9,07	0,00	0,00	0,00	0,00	0,00	300	56,67
Chapecó (Município) (420420)	4,65	0,00	0,00	0,05	0,05	0,00	689	36,44
Concórdia (Município) (420430)	15,12	0,00	0,14	0,00	0,00	0,00	252	36,28
Criciúma (Município) (420460)	4,24	0,00	0,00	0,05	0,00	0,00	846	43,25
Florianópolis (Município) (420540)	1,94	0,00	0,02	0,12	0,05	0,00	567	13,09
Garopaba (Município) (420570)	1,59	0,00	0,00	0,00	0,00	0,00	17	9,00
Gaspar (Município) (420590)	6,70	0,00	0,17	0,00	0,17	0,00	212	35,49
Governador Celso Ramos (Município) (420600)	1,51	0,00	0,00	0,76	0,00	0,00	49	37,09
Içara (Município) (420700)	5,48	0,00	0,20	0,20	0,00	0,00	262	53,21
Indaial (Município) (420750)	31,37	0,00	0,00	0,18	0,00	0,00	686	120,21
Itajaí (Município) (420820)	7,52	0,00	0,00	0,00	0,00	0,00	753	39,89
Itapema (Município) (420830)	6,97	0,00	0,00	0,00	0,00	0,00	252	51,63
Jaraguá do Sul (Município) (420890)	2,83	0,00	0,00	1,62	0,00	0,00	446	30,06
Joinville (Município) (420910)	2,66	0,00	0,02	0,19	0,04	0,00	1.370	26,03
Lages (Município) (420930)	10,66	0,00	0,13	0,00	0,06	0,00	672	42,91
Leoberto Leal (Município) (420980)	3,02	0,00	0,00	3,02	0,00	0,00	9	27,20
Mafra (Município) (421010)	5,62	0,00	0,00	0,37	0,19	0,00	323	60,53
Major Gercino (Município) (421020)	6,06	0,00	0,00	0,00	0,00	0,00	16	48,48
Navegantes (Município) (421130)	14,90	0,00	0,00	0,16	0,16	0,00	932	146,16
Nova Trento (Município) (421150)	30,29	0,00	0,00	0,00	0,00	0,00	118	94,07
Palhoça (Município) (421190)	1,54	0,00	0,00	1,19	0,00	0,00	274	19,22
Paulo Lopes (Município) (421230)	4,41	0,00	0,00	0,00	0,00	0,00	6	8,81
Rancho Queimado (Município) (421430)	10,85	0,00	0,00	0,00	0,00	0,00	21	75,95
Rio do Sul (Município) (421480)	1,76	0,00	0,00	0,16	0,00	0,00	172	27,45
Santo Amaro da Imperatriz (Município) (421570)	3,93	0,00	0,00	1,97	0,00	0,00	48	23,61
São Bento do Sul (Município) (421580)	7,74	0,00	0,00	0,00	0,00	0,00	272	35,69
São Bonifácio (Município) (421590)	13,44	0,00	0,00	0,00	0,00	0,00	78	262,01
São Francisco do Sul (Município) (421620)	3,40	0,00	0,00	0,00	0,00	0,00	127	28,82
São João Batista (Município) (421630)	16,08	0,00	0,00	0,00	0,00	0,00	128	45,74
São José (Município) (421660)	1,86	0,00	0,00	0,74	0,00	0,00	374	17,37
São Pedro de Alcântara (Município) (421725)	4,10	0,00	0,00	2,05	0,00	0,00	9	18,47
Tijucas (Município) (421800)	8,73	0,00	0,00	0,62	0,00	0,00	229	71,37
Tubarão (Município) (421870)	7,72	0,00	0,00	0,61	0,00	0,00	460	46,74
Videira (Município) (421930)	28,71	0,00	0,00	0,00	0,00	0,00	539	112,14
Xanxerê (Município) (421950)	5,76	0,00	0,00	1,11	0,00	0,00	147	32,57
Alegrete (Município) (430040)	40,71	0,00	0,00	0,13	0,00	0,00	382	49,84
Alvorada (Município) (430060)	6,63	0,00	0,05	0,30	0,00	0,00	1.022	51,76
Araricá (Município) (430087)	4,01	0,00	0,00	0,00	0,00	0,00	11	22,04
Arroio dos Ratos (Município) (430110)	5,86	0,00	0,00	0,00	0,00	0,00	40	29,31
Bagé (Município) (430160)	16,91	0,09	0,00	0,00	0,00	0,00	422	36,04
Bento Gonçalves (Município) (430210)	4,76	0,00	0,00	0,00	0,00	0,00	329	30,73
Cachoeira do Sul (Município) (430300)	4,21	0,00	0,00	0,12	0,00	0,00	233	28,00
Cachoeirinha (Município) (430310)	6,92	0,00	0,00	0,08	0,00	0,00	432	36,03
Camaquã (Município) (430350)	9,98	0,00	0,00	0,32	0,00	0,00	526	83,33
Campo Bom (Município) (430390)	9,35	0,00	0,00	0,00	0,00	0,00	257	42,14
Canguçu (Município) (430450)	41,10	0,00	0,00	0,19	0,00	0,00	588	109,84
Canoas (Município) (430460)	3,71	0,00	0,00	0,18	0,00	0,00	1.284	39,33
Capão da Canoa (Município) (430463)	2,51	0,00	0,00	0,00	0,00	0,00	140	31,98
Capela de Santana (Município) (430468)	2,53	0,00	0,00	0,00	0,00	0,00	42	35,44
Carazinho (Município) (430470)	8,90	0,00	0,00	0,00	0,00	0,00	220	36,93
Caxias do Sul (Município) (430510)	1,81	0,00	0,02	0,09	0,00	0,00	662	14,81
Charqueadas (Município) (430535)	5,54	0,00	0,00	0,83	0,00	0,00	101	27,95
Cruz Alta (Município) (430610)	25,59	0,00	0,16	0,16	0,00	0,00	548	88,19
Dois Irmãos (Município) (430640)	15,87	0,00	0,00	4,59	0,35	0,00	146	51,50
Eldorado do Sul (Município) (430676)	5,93	0,00	0,00	0,00	0,00	0,00	100	28,24
Erechim (Município) (430700)	16,73	0,00	0,00	0,10	0,00	0,00	426	43,74
Estância Velha (Município) (430760)	10,07	0,00	0,00	0,69	0,00	0,00	280	64,08
Esteio (Município) (430770)	10,64	0,00	0,00	0,37	0,00	0,00	346	42,79
Farroupilha (Município) (430790)	12,02	0,00	0,00	0,00	0,00	0,00	204	31,44
Glorinha (Município) (430905)	0,00	0,00	0,00	0,00	0,00	0,00	26	36,75
Gravataí (Município) (430920)	3,24	0,00	0,00	0,35	0,00	0,00	992	38,28
Guaíba (Município) (430930)	4,30	0,00	0,00	0,00	0,00	0,00	368	38,60
Ijuí (Município) (431020)	7,43	0,00	0,13	0,13	0,00	0,00	308	38,79
Ivoti (Município) (431080)	7,78	0,00	0,00	0,49	0,00	0,00	74	35,99
Lajeado (Município) (431140)	5,74	0,00	0,00	0,41	0,00	0,00	217	29,64
Montenegro (Município) (431240)	1,16	0,00	0,00	0,00	0,00	0,00	310	51,50
Nova Hartz (Município) (431306)	3,72	0,00	0,00	0,53	0,00	0,00	42	22,29
Nova Santa Rita (Município) (431337)	0,84	0,00	0,00	0,00	0,00	0,00	51	21,46
Novo Hamburgo (Município) (431340)	4,47	0,00	0,00	0,29	0,00	0,00	887	37,06
Parobé (Município) (431405)	18,47	0,00	0,00	0,19	0,00	0,00	279	53,12
Passo Fundo (Município) (431410)	4,65	0,00	0,00	0,05	0,05	0,00	888	47,41
Pelotas (Município) (431440)	0,58	0,00	0,03	0,12	0,00	0,00	886	26,89
Portão (Município) (431480)	12,87	0,00	0,00	0,31	0,00	0,00	153	48,01
Porto Alegre (Município) (431490)	7,96	0,00	0,01	0,14	0,02	0,00	5.292	37,35
Rio Grande (Município) (431560)	4,88	0,00	0,10	0,25	0,00	0,00	783	39,38
Santa Cruz do Sul (Município) (431680)	14,00	0,00	0,00	1,58	0,00	0,00	470	39,17
Santa Maria (Município) (431690)	2,69	0,00	0,00	0,00	0,00	0,00	1.162	44,07
Sant'Ana do Livramento (Município) (431710)	15,15	0,00	0,00	0,00	0,00	0,00	618	76,11
Santa Rosa (Município) (431720)	23,29	0,00	0,14	0,14	0,00	0,00	492	71,17
Santo Ângelo (Município) (431750)	22,57	0,00	0,00	0,00	0,00	0,00	425	55,77
Santo Antônio da Patrulha (Município) (431760)	7,73	0,25	0,00	0,00	0,00	0,00	214	53,39
São Borja (Município) (431800)	45,92	0,00	0,00	0,00	0,00	0,00	582	95,12
São Gabriel (Município) (431830)	3,80	0,00	0,00	0,00	0,00	0,00	251	41,50
São Jerônimo (Município) (431840)	12,49	0,00	0,00	0,00	0,00	0,00	170	75,85
São Leopoldo (Município) (431870)	3,91	0,00	0,00	0,00	0,00	0,00	936	43,10
Sapiranga (Município) (431990)	4,09	0,00	0,13	0,13	0,00	0,00	201	26,50
Sapucaia do Sul (Município) (432000)	2,87	0,00	0,00	0,00	0,00	0,00	621	46,98
Taquara (Município) (432120)	9,47	0,00	0,18	0,73	0,00	0,00	250	45,52
Tramandaí (Município) (432160)	8,11	0,00	0,00	0,00	0,00	0,00	219	50,72
Triunfo (Município) (432200)	26,95	0,00	0,00	1,14	0,00	0,00	155	58,84
Uruguaiana (Município) (432240)	11,50	0,00	0,00	0,00	0,00	0,00	332	26,52
Vacaria (Município) (432250)	26,15	0,00	0,00	0,00	0,00	0,00	295	47,62
Venâncio Aires (Município) (432260)	23,55	0,00	0,00	3,00	0,00	0,00	149	22,35
Viamão (Município) (432300)	4,89	0,00	0,00	0,29	0,00	0,00	944	39,14
Campo Grande (Município) (500270)	2,57	0,00	1,83	0,00	0,05	0,00	2.558	31,76
Corumbá (Município) (500320)	35,84	0,00	8,96	0,00	0,00	0,00	538	51,28
Dourados (Município) (500370)	16,29	0,00	0,25	0,10	0,00	0,05	718	35,77
Naviraí (Município) (500570)	11,69	0,00	0,42	0,00	0,21	0,00	305	63,68
Nova Andradina (Município) (500620)	14,64	0,00	0,42	0,00	0,00	0,00	232	49,23
Ponta Porã (Município) (500660)	20,89	0,00	2,86	0,00	0,00	0,00	510	63,41
Sidrolândia (Município) (500790)	10,46	0,00	4,00	0,00	0,00	0,00	231	51,39
Três Lagoas (Município) (500830)	9,41	0,00	3,52	0,00	0,00	0,00	250	23,76
Alta Floresta (Município) (510025)	3,84	0,00	1,21	0,00	0,20	0,00	51	10,30
Barão de Melgaço (Município) (510160)	0,00	0,00	1,32	0,00	0,00	0,00	18	23,75
Barra do Garças (Município) (510180)	4,37	0,00	0,70	0,00	0,00	0,00	229	40,01
Cáceres (Município) (510250)	8,89	0,00	3,60	0,00	0,00	0,00	447	50,28
Chapada dos Guimarães (Município) (510300)	6,07	0,00	4,41	0,00	0,55	0,00	48	26,47
Cuiabá (Município) (510340)	6,45	0,00	7,98	0,00	0,14	0,00	1.551	27,63
Jangada (Município) (510490)	5,14	0,00	1,29	0,00	0,00	0,00	22	28,27
Lucas do Rio Verde (Município) (510525)	6,26	0,00	3,43	0,00	0,81	0,00	283	57,15
Nossa Senhora do Livramento (Município) (510610)	17,32	0,00	22,51	0,00	0,00	0,00	47	40,69
Nova Brasilândia (Município) (510620)	2,27	0,00	2,27	0,00	0,00	0,00	6	13,62
Planalto da Serra (Município) (510645)	0,00	0,00	3,70	0,00	0,00	0,00	2	7,40
Poconé (Município) (510650)	76,10	0,00	50,11	0,00	0,31	0,00	303	94,89
Primavera do Leste (Município) (510704)	7,23	0,00	2,60	0,00	0,00	0,00	98	18,18
Rondonópolis (Município) (510760)	3,76	0,00	1,58	0,00	0,00	0,00	607	30,00
Rosário Oeste (Município) (510770)	85,02	0,00	5,71	0,00	0,00	0,00	153	87,30
Santo Antônio do Leverger (Município) (510780)	5,81	0,00	2,64	0,00	0,00	0,00	42	22,20
Sinop (Município) (510790)	2,10	0,00	4,38	0,00	1,01	0,00	190	15,99
Sorriso (Município) (510792)	10,54	0,00	5,48	0,00	0,42	0,00	264	37,08
Tangará da Serra (Município) (510795)	29,84	0,00	6,08	0,00	0,23	0,00	541	62,08
Várzea Grande (Município) (510840)	29,32	0,00	13,05	0,00	0,31	0,00	1.260	48,80
Abadia de Goiás (Município) (520005)	8,38	0,00	0,00	0,00	0,00	0,00	34	47,46
Águas Lindas de Goiás (Município) (520025)	7,88	0,00	2,09	0,00	0,00	0,00	492	29,38
Anápolis (Município) (520110)	23,60	0,00	1,34	0,03	0,09	0,00	1.593	46,53
Aparecida de Goiânia (Município) (520140)	9,55	0,00	3,27	0,00	0,04	0,00	2.304	48,59
Aragoiânia (Município) (520180)	51,97	0,00	23,10	0,00	0,00	0,00	59	68,14
Bela Vista de Goiás (Município) (520330)	25,24	0,00	1,97	0,00	0,00	0,00	46	18,14
Bonfinópolis (Município) (520355)	40,68	0,00	1,27	0,00	0,00	0,00	49	62,29
Brazabrantes (Município) (520360)	9,09	0,00	0,00	0,00	0,00	0,00	8	24,23
Caldas Novas (Município) (520450)	5,43	0,00	1,49	0,00	0,00	0,00	248	33,69
Caldazinha (Município) (520455)	17,67	0,00	2,94	0,00	0,00	0,00	9	26,50
Catalão (Município) (520510)	6,56	0,00	0,44	0,00	0,00	0,00	467	51,89
Caturaí (Município) (520520)	35,86	0,00	4,22	0,00	0,00	0,00	33	69,62
Cidade Ocidental (Município) (520549)	4,29	0,00	0,51	0,00	0,00	0,00	146	25,06
Cristalina (Município) (520620)	3,51	0,00	0,00	0,00	0,00	0,00	83	17,13
Formosa (Município) (520800)	4,84	0,00	0,29	0,00	0,00	0,00	268	25,94
Goianápolis (Município) (520840)	138,33	0,00	2,80	0,00	0,00	0,00	21	19,63
Goianésia (Município) (520860)	65,94	0,00	2,78	0,00	0,00	0,16	357	58,41
Goiânia (Município) (520870)	11,79	0,00	2,99	0,00	0,08	0,00	5.872	44,03
Goianira (Município) (520880)	55,31	0,00	1,97	0,00	0,00	0,00	180	50,54
Guapó (Município) (520920)	10,72	0,00	0,00	0,00	0,00	0,00	38	27,15
Hidrolândia (Município) (520970)	6,09	0,00	9,42	0,00	0,00	0,00	73	40,44
Inhumas (Município) (521000)	58,28	0,00	3,68	0,20	0,00	0,00	490	100,20
Itumbiara (Município) (521150)	13,53	0,00	0,11	0,00	0,00	0,00	48	5,07
Jataí (Município) (521190)	10,90	0,00	1,00	0,11	0,00	0,00	359	39,93
Luziânia (Município) (521250)	4,29	0,00	0,78	0,06	0,00	0,00	378	21,05
Mineiros (Município) (521310)	15,08	0,00	0,00	0,00	0,00	0,00	164	29,80
Nerópolis (Município) (521450)	81,00	0,00	19,55	0,00	0,00	0,00	953	380,27
Nova Veneza (Município) (521500)	31,00	0,00	7,15	0,00	0,00	0,00	82	97,76
Novo Gama (Município) (521523)	6,62	0,00	0,31	0,00	0,00	0,00	213	21,70
Planaltina (Município) (521760)	4,71	0,00	0,48	0,00	0,00	0,00	232	28,00
Rio Verde (Município) (521880)	21,24	0,00	0,97	0,00	0,05	0,00	789	42,54
Santo Antônio de Goiás (Município) (521973)	32,36	0,00	4,04	0,00	0,00	0,00	30	60,67
Santo Antônio do Descoberto (Município) (521975)	17,70	0,00	6,47	0,00	0,00	0,00	137	21,09
Senador Canedo (Município) (522045)	25,79	0,00	4,93	0,00	0,11	0,00	726	81,41
Terezópolis de Goiás (Município) (522119)	2,95	0,00	1,47	0,00	0,00	0,00	9	13,26
Trindade (Município) (522140)	18,34	0,00	4,72	0,00	0,09	0,00	737	68,26
Valparaíso de Goiás (Município) (522185)	2,59	0,00	0,79	0,07	0,00	0,00	184	13,26
Brasília (Município) (530010)	7,00	0,00	0,59	0,07	0,03	0,02	7.263	27,42
