DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2015
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"270430 Maceió";529;-;-;-;-;529
"270440 Major Isidoro";82;-;-;-;4;86
"270450 Maragogi";418;-;-;-;-;418
"270460 Maravilha";1;-;-;-;-;1
"270470 Marechal Deodoro";378;-;-;-;-;378
"270480 Maribondo";1;-;-;-;-;1
"270500 Mata Grande";1025;-;-;-;-;1025
"270510 Matriz de Camaragibe";16;-;-;-;-;16
"270520 Messias";31;-;-;-;-;31
"270540 Monteirópolis";23;-;-;-;-;23
"270550 Murici";10;-;-;-;-;10
"270560 Novo Lino";6;-;-;-;-;6
"270570 Olho d'Água das Flores";14;-;-;-;-;14
"270580 Olho d'Água do Casado";14;-;-;-;-;14
"270600 Olivença";39;-;-;-;-;39
"270610 Ouro Branco";171;-;-;-;-;171
"270620 Palestina";1;-;-;-;-;1
"270630 Palmeira dos Índios";751;-;-;-;-;751
"270640 Pão de Açúcar";39;-;-;-;-;39
"270642 Pariconha";7;-;-;-;-;7
"270644 Paripueira";3;-;-;-;-;3
"270650 Passo de Camaragibe";2;-;-;-;-;2
"270670 Penedo";23;-;-;-;-;23
"270680 Piaçabuçu";18;-;-;-;-;18
"270690 Pilar";208;-;-;-;-;208
"270710 Piranhas";23;1;-;-;-;24
"270730 Porto Calvo";21;-;-;-;-;21
"270740 Porto de Pedras";5;-;-;-;-;5
"270750 Porto Real do Colégio";3;-;-;-;-;3
"270770 Rio Largo";147;-;-;-;-;147
"270780 Roteiro";1;-;-;-;-;1
"270800 Santana do Ipanema";139;1;-;-;-;140
"270810 Santana do Mundaú";23;-;-;-;-;23
"270830 São José da Laje";1;-;-;-;-;1
"270840 São José da Tapera";4;-;-;-;-;4
"270850 São Luís do Quitunde";21;-;-;-;-;21
"270860 São Miguel dos Campos";88;-;-;-;-;88
"270880 São Sebastião";4;-;-;-;-;4
"270890 Satuba";21;-;-;-;-;21
"270895 Senador Rui Palmeira";198;-;-;-;-;198
"270900 Tanque d'Arca";5;-;-;-;-;5
"270910 Taquarana";78;-;-;-;-;78
"270915 Teotônio Vilela";100;-;-;-;-;100
"270920 Traipu";35;-;-;-;-;35
"270930 União dos Palmares";93;-;-;-;-;93
"270940 Viçosa";21;-;-;-;-;21
"280010 Amparo de São Francisco";1;-;-;-;-;1
"280020 Aquidabã";47;-;-;-;-;47
"280030 Aracaju";2009;-;-;-;-;2009
"280040 Arauá";2;-;-;-;-;2
"280050 Areia Branca";36;-;-;-;-;36
"280060 Barra dos Coqueiros";68;-;-;-;-;68
"280067 Boquim";16;-;-;-;-;16
"280100 Campo do Brito";35;-;-;-;-;35
"280120 Canindé de São Francisco";22;-;-;-;-;22
"280130 Capela";1;-;-;-;-;1
"280140 Carira";25;-;-;-;-;25
"280150 Carmópolis";19;-;-;-;-;19
"280160 Cedro de São João";1;-;-;-;-;1
"280170 Cristinápolis";12;-;-;-;-;12
"280210 Estância";84;-;-;-;-;84
"280230 Frei Paulo";4;-;-;-;-;4
"280240 Gararu";40;-;-;-;-;40
"280250 General Maynard";2;-;-;-;-;2
"280260 Gracho Cardoso";1;-;-;-;-;1
"280270 Ilha das Flores";1;-;-;-;-;1
"280280 Indiaroba";9;-;-;-;-;9
"280290 Itabaiana";1307;-;-;-;-;1307
"280300 Itabaianinha";30;-;-;-;-;30
"280320 Itaporanga d'Ajuda";25;-;-;-;-;25
"280340 Japoatã";15;-;-;-;-;15
"280350 Lagarto";55;-;-;-;-;55
"280360 Laranjeiras";1;-;-;-;-;1
"280370 Macambira";7;-;-;-;-;7
"280380 Malhada dos Bois";1;-;-;-;-;1
"280390 Malhador";27;-;-;-;-;27
"280400 Maruim";5;-;-;-;-;5
"280410 Moita Bonita";31;-;-;-;-;31
"280420 Monte Alegre de Sergipe";4;-;-;-;-;4
"280430 Muribeca";3;-;-;-;-;3
"280440 Neópolis";113;4;-;-;-;117
"280445 Nossa Senhora Aparecida";3;-;-;-;-;3
"280450 Nossa Senhora da Glória";5;-;-;-;-;5
"280460 Nossa Senhora das Dores";51;-;-;-;-;51
"280470 Nossa Senhora de Lourdes";1;-;-;-;-;1
"280480 Nossa Senhora do Socorro";12;-;-;-;-;12
"280490 Pacatuba";2;-;-;-;-;2
"280510 Pedrinhas";3;-;-;-;-;3
"280520 Pinhão";35;-;-;-;-;35
"280530 Pirambu";2;-;-;-;-;2
"280540 Poço Redondo";8;2;-;-;-;10
"280550 Poço Verde";1;-;-;-;-;1
"280570 Propriá";2;-;-;-;-;2
"280580 Riachão do Dantas";44;1;-;-;-;45
"280600 Ribeirópolis";8;-;-;-;-;8
"280610 Rosário do Catete";5;-;-;-;-;5
"280620 Salgado";3;-;-;-;-;3
"280630 Santa Luzia do Itanhy";6;-;-;-;-;6
"280650 Santa Rosa de Lima";15;-;-;-;-;15
"280640 Santana do São Francisco";3;-;-;-;-;3
"280660 Santo Amaro das Brotas";1;-;-;-;-;1
"280670 São Cristóvão";54;-;-;-;-;54
"280680 São Domingos";13;-;-;-;-;13
"280700 São Miguel do Aleixo";1;-;-;-;-;1
"280710 Simão Dias";4;-;-;-;-;4
"280720 Siriri";3;-;-;-;-;3
"280740 Tobias Barreto";1227;-;-;-;-;1227
"280750 Tomar do Geru";1;-;-;-;-;1
"280760 Umbaúba";1;-;-;-;-;1
"290035 Adustina";1;-;-;-;-;1
"290070 Alagoinhas";2;-;-;-;-;2
"290080 Alcobaça";8;-;-;-;-;8
"290090 Almadina";1;-;-;-;-;1
"290100 Amargosa";6;-;-;-;-;6
"290110 Amélia Rodrigues";2;-;-;-;-;2
"290115 América Dourada";4;-;-;-;-;4
"290130 Andaraí";14;-;-;-;-;14
"290135 Andorinha";7;-;-;-;-;7
"290150 Anguera";7;-;-;-;-;7
"290160 Antas";66;-;-;-;-;66
"290170 Antônio Cardoso";1;-;-;-;-;1
"290180 Antônio Gonçalves";2;-;-;-;-;2
"290190 Aporá";3;-;-;-;-;3
"290195 Apuarema";1;-;-;-;-;1
"290210 Araci";208;-;-;-;-;208
"290225 Arataca";7;-;-;-;-;7
"290230 Aratuípe";2;-;-;-;-;2
"290260 Baixa Grande";5;-;-;-;-;5
"290265 Banzaê";9;-;-;-;-;9
"290270 Barra";841;-;-;-;-;841
"290280 Barra da Estiva";22;-;-;-;-;22
"290290 Barra do Choça";70;-;-;-;-;70
"290300 Barra do Mendes";7;-;-;-;-;7
"290310 Barra do Rocha";3;-;-;-;-;3
"290320 Barreiras";35;-;-;-;-;35
"290323 Barro Alto";13;-;-;-;-;13
"290330 Barro Preto";18;-;-;-;-;18
"290327 Barrocas";4;-;-;-;-;4
"290340 Belmonte";86;-;-;-;-;86
"290350 Belo Campo";5;-;-;-;-;5
"290360 Biritinga";23;-;-;-;-;23
"290370 Boa Nova";14;-;-;-;-;14
"290380 Boa Vista do Tupim";1;-;-;-;-;1
"290390 Bom Jesus da Lapa";128;-;-;-;-;128
"290405 Bonito";17;-;-;-;-;17
"290410 Boquira";2;-;-;-;-;2
"290420 Botuporã";17;-;-;-;-;17
"290430 Brejões";1;-;-;-;-;1
"290450 Brotas de Macaúbas";3;-;-;-;-;3
"290460 Brumado";52;-;-;-;-;52
"290470 Buerarema";22;-;-;-;-;22
"290475 Buritirama";163;5;-;-;-;168
"290480 Caatiba";3;-;-;-;-;3
"290485 Cabaceiras do Paraguaçu";6;-;-;-;-;6
"290490 Cachoeira";3;-;-;-;-;3
"290510 Caém";3;-;-;-;-;3
"290520 Caetité";55;-;-;-;-;55
"290530 Cafarnaum";1;-;-;-;-;1
"290540 Cairu";1;-;-;-;-;1
"290550 Caldeirão Grande";6;-;-;-;-;6
"290560 Camacan";36;-;-;-;-;36
"290570 Camaçari";393;1;-;-;-;394
"290580 Camamu";3;-;-;-;-;3
"290590 Campo Alegre de Lourdes";4;-;-;-;-;4
"290600 Campo Formoso";6;-;-;-;-;6
"290620 Canarana";1;-;-;-;-;1
"290630 Canavieiras";23;-;-;-;-;23
"290640 Candeal";14;-;-;-;-;14
"290650 Candeias";2;-;-;-;-;2
"290670 Cândido Sales";7;-;-;-;-;7
"290680 Cansanção";20;-;-;-;-;20
"290682 Canudos";44;-;-;-;-;44
"290685 Capela do Alto Alegre";27;-;-;-;-;27
"290687 Capim Grosso";3;-;-;-;-;3
"290689 Caraíbas";2;-;-;-;-;2
"290690 Caravelas";17;-;-;-;-;17
"290700 Cardeal da Silva";1;-;-;-;-;1
"290710 Carinhanha";1;-;-;-;-;1
"290720 Casa Nova";115;7;1;-;-;123
"290730 Castro Alves";1;-;-;-;-;1
"290740 Catolândia";16;1;-;-;-;17
"290750 Catu";10;-;-;-;-;10
"290755 Caturama";7;-;-;-;-;7
"290760 Central";-;1;-;-;-;1
"290770 Chorrochó";368;-;-;-;-;368
"290780 Cícero Dantas";43;-;-;-;-;43
"290800 Coaraci";7;-;-;-;-;7
"290810 Cocos";2;-;-;-;-;2
"290820 Conceição da Feira";1;-;-;-;-;1
"290840 Conceição do Coité";55;-;-;-;-;55
"290850 Conceição do Jacuípe";10;1;-;-;-;11
"290860 Conde";1;-;-;-;-;1
"290870 Condeúba";1;-;-;-;-;1
"290880 Contendas do Sincorá";11;-;-;-;-;11
"290910 Coribe";7;-;-;-;-;7
"290920 Coronel João Sá";5;-;-;-;-;5
"290930 Correntina";84;-;-;-;-;84
"290950 Cravolândia";1;-;-;-;-;1
"290960 Crisópolis";5;-;-;-;-;5
"290970 Cristópolis";35;-;-;-;-;35
"290980 Cruz das Almas";29;-;-;-;-;29
"290990 Curaçá";1;-;-;-;-;1
"291000 Dário Meira";3;-;-;-;-;3
"291005 Dias d'Ávila";10;-;-;-;-;10
"291010 Dom Basílio";3;-;-;-;-;3
"291020 Dom Macedo Costa";1;-;-;-;-;1
"291030 Elísio Medrado";1;-;-;-;-;1
"291050 Entre Rios";1;-;-;-;-;1
"291060 Esplanada";4;-;-;-;-;4
"291070 Euclides da Cunha";8;1;-;-;-;9
"291072 Eunápolis";72;3;-;-;-;75
"291075 Fátima";21;-;-;-;-;21
"291080 Feira de Santana";29;-;-;-;1;30
"291085 Filadélfia";14;-;-;-;-;14
"291090 Firmino Alves";4;-;-;-;-;4
"291100 Floresta Azul";1;-;-;-;-;1
"291110 Formosa do Rio Preto";1;-;-;-;-;1
"291120 Gandu";4;1;-;-;-;5
"291125 Gavião";6;-;-;-;-;6
"291140 Glória";86;-;-;-;-;86
"291165 Guajeru";1;-;-;-;-;1
"291170 Guanambi";19;-;-;-;-;19
"291180 Guaratinga";3;-;-;-;-;3
"291185 Heliópolis";1;-;-;-;-;1
"291190 Iaçu";9;1;-;-;-;10
"291210 Ibicaraí";93;-;-;-;-;93
"291220 Ibicoara";3;-;-;-;-;3
"291240 Ibipeba";10;-;-;-;-;10
"291250 Ibipitanga";18;-;-;-;-;18
"291260 Ibiquera";16;-;-;-;-;16
"291270 Ibirapitanga";4;-;-;-;-;4
"291280 Ibirapuã";73;-;-;-;-;73
"291290 Ibirataia";83;-;-;-;-;83
"291320 Ibotirama";9;-;-;-;-;9
"291330 Ichu";4;-;-;-;-;4
"291360 Ilhéus";516;-;-;-;-;516
"291370 Inhambupe";1;-;-;-;-;1
"291380 Ipecaetá";12;-;-;-;-;12
"291400 Ipirá";16;-;-;-;-;16
"291440 Iraquara";4;-;-;-;-;4
"291450 Irará";21;-;-;-;-;21
"291460 Irecê";22;-;-;-;-;22
"291465 Itabela";24;-;-;-;-;24
"291470 Itaberaba";236;-;-;-;-;236
"291480 Itabuna";6982;1;-;-;-;6983
"291490 Itacaré";9;-;-;-;-;9
"291500 Itaeté";1;-;-;-;-;1
"291510 Itagi";2;-;-;-;-;2
"291535 Itaguaçu da Bahia";3;-;-;-;-;3
"291540 Itaju do Colônia";1;-;-;-;-;1
"291550 Itajuípe";1;-;-;-;-;1
"291560 Itamaraju";13;-;-;-;-;13
"291570 Itamari";1;-;-;-;-;1
"291580 Itambé";1;-;-;-;-;1
"291600 Itanhém";6;-;-;-;-;6
"291620 Itapé";10;-;-;-;-;10
"291630 Itapebi";6;-;-;-;-;6
"291640 Itapetinga";60;-;-;-;-;60
"291680 Itarantim";9;-;-;-;-;9
"291685 Itatim";1;-;-;-;-;1
"291700 Itiúba";72;-;-;-;-;72
"291710 Itororó";1;-;-;-;-;1
"291720 Ituaçu";5;-;-;-;-;5
"291733 Iuiú";93;-;-;-;-;93
"291735 Jaborandi";9;-;-;-;-;9
"291740 Jacaraci";2;-;-;-;-;2
"291750 Jacobina";104;-;-;-;-;104
"291760 Jaguaquara";9;-;-;-;-;9
"291770 Jaguarari";2;-;-;-;-;2
"291790 Jandaíra";2;-;-;-;-;2
"291800 Jequié";385;-;-;-;-;385
"291810 Jeremoabo";561;-;-;-;-;561
"291830 Jitaúna";14;1;-;-;-;15
"291840 Juazeiro";411;-;-;-;-;411
"291855 Jussari";18;-;-;-;-;18
"291860 Jussiape";1;1;-;-;-;2
"291875 Lagoa Real";22;-;-;-;-;22
"291890 Lajedão";12;-;-;-;-;12
"291910 Lamarão";64;-;-;-;-;64
"291915 Lapão";2;-;-;-;-;2
"291920 Lauro de Freitas";79;-;-;-;-;79
"291930 Lençóis";6;-;-;-;-;6
"291950 Livramento de Nossa Senhora";4;-;-;-;-;4
"291955 Luís Eduardo Magalhães";240;6;-;-;-;246
"291980 Macaúbas";314;3;-;-;-;317
"291990 Macururé";10;-;-;-;-;10
"291992 Madre de Deus";8;-;-;-;-;8
"292000 Maiquinique";47;-;-;-;-;47
"292010 Mairi";1;-;-;-;-;1
"292030 Malhada de Pedras";4;-;-;-;-;4
"292045 Mansidão";1;-;-;-;-;1
"292050 Maracás";10;-;-;-;-;10
"292060 Maragogipe";14;-;-;-;-;14
"292100 Mata de São João";8;-;-;-;-;8
"292120 Miguel Calmon";26;-;-;-;-;26
"292130 Milagres";27;-;-;-;-;27
"292145 Mirante";2;-;-;-;-;2
"292150 Monte Santo";3;-;-;-;-;3
"292170 Morro do Chapéu";4;-;-;-;-;4
"292200 Mucuri";101;2;-;-;-;103
"292205 Mulungu do Morro";14;-;-;-;-;14
"292210 Mundo Novo";1;-;-;-;-;1
"292220 Muniz Ferreira";12;-;-;-;-;12
"292230 Muritiba";41;-;-;-;-;41
"292240 Mutuípe";2;-;-;-;-;2
"292260 Nilo Peçanha";1;-;-;-;-;1
"292275 Nova Ibiá";2;-;-;-;-;2
"292300 Nova Viçosa";9;1;-;-;-;10
"292305 Novo Triunfo";13;-;-;-;-;13
"292310 Olindina";1;-;-;-;-;1
"292330 Ouriçangas";3;-;-;-;-;3
"292335 Ourolândia";23;-;-;-;-;23
"292340 Palmas de Monte Alto";2;1;-;-;-;3
"292350 Palmeiras";1;-;-;-;-;1
"292360 Paramirim";34;-;-;-;-;34
"292370 Paratinga";123;-;-;-;-;123
"292380 Paripiranga";101;-;-;-;-;101
"292390 Pau Brasil";34;-;-;-;-;34
"292400 Paulo Afonso";124;-;-;-;-;124
"292405 Pé de Serra";29;-;-;-;-;29
"292410 Pedrão";1;-;-;-;-;1
"292440 Pilão Arcado";1;-;-;-;-;1
"292450 Pindaí";5;-;-;-;-;5
"292465 Pintadas";73;-;-;-;-;73
"292470 Piripá";2;-;-;-;-;2
"292490 Planaltino";1;-;-;-;-;1
"292510 Poções";1;-;-;-;-;1
"292520 Pojuca";1;-;-;-;-;1
"292525 Ponto Novo";2;-;-;-;-;2
"292530 Porto Seguro";36;2;-;-;-;38
"292550 Prado";1;-;-;-;-;1
"292560 Presidente Dutra";8;-;-;-;-;8
"292570 Presidente Jânio Quadros";4;-;-;-;-;4
"292575 Presidente Tancredo Neves";2;-;-;-;-;2
"292580 Queimadas";10;-;-;-;-;10
"292590 Quijingue";6;-;-;-;-;6
"292593 Quixabeira";9;-;-;-;-;9
"292595 Rafael Jambeiro";5;-;-;-;-;5
"292600 Remanso";50;-;-;-;-;50
"292610 Retirolândia";15;-;-;-;-;15
"292630 Riachão do Jacuípe";7;-;-;-;-;7
"292640 Riacho de Santana";7;-;-;-;-;7
"292650 Ribeira do Amparo";17;-;-;-;-;17
"292660 Ribeira do Pombal";38;-;-;-;-;38
"292670 Rio de Contas";28;-;-;-;-;28
"292690 Rio do Pires";3;-;-;-;-;3
"292700 Rio Real";4;-;-;-;-;4
"292710 Rodelas";1;-;-;-;-;1
"292720 Ruy Barbosa";138;1;-;-;-;139
"292740 Salvador";1257;3;-;-;1;1261
"292750 Santa Bárbara";23;-;-;-;-;23
"292760 Santa Brígida";56;-;-;-;-;56
"292770 Santa Cruz Cabrália";15;-;-;-;-;15
"292780 Santa Cruz da Vitória";1;-;-;-;-;1
"292810 Santa Maria da Vitória";68;-;-;-;-;68
"292840 Santa Rita de Cássia";2;-;-;-;-;2
"292850 Santa Teresinha";1;-;-;-;-;1
"292800 Santaluz";2;-;-;-;-;2
"292820 Santana";9;-;-;-;-;9
"292860 Santo Amaro";1;-;-;-;-;1
"292870 Santo Antônio de Jesus";57;-;-;-;-;57
"292880 Santo Estêvão";1;-;-;-;-;1
"292890 São Desidério";6;-;-;-;-;6
"292895 São Domingos";120;1;-;-;-;121
"292900 São Félix";7;-;-;-;-;7
"292905 São Félix do Coribe";59;-;-;-;-;59
"292920 São Francisco do Conde";28;-;-;-;-;28
"292925 São Gabriel";3;-;-;-;-;3
"292930 São Gonçalo dos Campos";6;-;-;-;-;6
"292935 São José da Vitória";28;-;-;-;-;28
"292940 São Miguel das Matas";1;-;-;-;-;1
"292950 São Sebastião do Passé";41;-;-;-;-;41
"292975 Saubara";1;-;-;-;-;1
"292990 Seabra";22;-;-;-;-;22
"293000 Sebastião Laranjeiras";75;-;-;-;-;75
"293010 Senhor do Bonfim";2;-;-;-;-;2
"293020 Sento Sé";73;-;-;-;-;73
"293015 Serra do Ramalho";17;-;-;-;-;17
"293030 Serra Dourada";18;-;-;-;-;18
"293050 Serrinha";341;2;-;-;-;343
"293060 Serrolândia";77;-;-;-;-;77
"293070 Simões Filho";22;-;-;-;-;22
"293075 Sítio do Mato";6;-;-;-;-;6
"293076 Sítio do Quinto";4;-;-;-;-;4
"293077 Sobradinho";4;-;-;-;-;4
"293080 Souto Soares";37;-;-;-;-;37
"293090 Tabocas do Brejo Velho";2;-;-;-;-;2
"293105 Tanque Novo";22;-;-;-;-;22
"293110 Tanquinho";8;-;-;-;-;8
"293120 Taperoá";32;-;-;-;-;32
"293135 Teixeira de Freitas";104;2;-;-;-;106
"293140 Teodoro Sampaio";1;-;-;-;-;1
"293150 Teofilândia";6;-;-;-;-;6
"293160 Teolândia";8;-;-;-;-;8
"293170 Terra Nova";5;-;-;-;-;5
"293180 Tremedal";1;1;-;-;1;3
"293190 Tucano";23;-;1;-;-;24
"293200 Uauá";3;-;-;-;-;3
"293210 Ubaíra";5;-;-;-;-;5
"293220 Ubaitaba";7;-;-;-;-;7
"293230 Ubatã";1;-;-;-;-;1
"293240 Uibaí";84;1;-;-;-;85
"293245 Umburanas";2;-;-;-;-;2
"293250 Una";150;-;-;-;-;150
"293270 Uruçuca";3;-;-;-;-;3
"293280 Utinga";1;-;-;-;-;1
"293290 Valença";21;-;-;-;-;21
"293300 Valente";3;-;-;-;-;3
"293310 Várzea do Poço";395;-;-;-;-;395
"293315 Várzea Nova";4;-;-;-;-;4
"293320 Vera Cruz";20;-;-;-;-;20
"293330 Vitória da Conquista";359;5;-;-;-;364
"293340 Wagner";1;-;-;-;-;1
"293345 Wanderley";41;-;-;-;-;41
"293350 Wenceslau Guimarães";1;-;-;-;-;1
"293360 Xique-Xique";5;-;-;-;-;5
"310010 Abadia dos Dourados";45;-;-;-;-;45
"310020 Abaeté";121;2;-;-;-;123
"310030 Abre Campo";4;-;-;-;-;4
"310050 Açucena";9;-;-;-;-;9
"310060 Água Boa";1;-;-;-;-;1
"310070 Água Comprida";9;-;-;-;-;9
"310090 Águas Formosas";1;-;-;-;-;1
"310100 Águas Vermelhas";32;-;-;-;-;32
"310110 Aimorés";257;-;-;-;-;257
"310140 Albertina";3;-;-;-;-;3
"310150 Além Paraíba";319;2;-;-;-;321
"310160 Alfenas";2323;1;-;-;-;2324
"310170 Almenara";15;-;-;-;-;15
"310180 Alpercata";1;-;-;-;-;1
"310190 Alpinópolis";20;-;-;-;-;20
"310200 Alterosa";9;-;-;-;-;9
"310205 Alto Caparaó";1;-;-;-;-;1
"310210 Alto Rio Doce";1;-;-;-;-;1
"310220 Alvarenga";20;-;-;-;-;20
"310230 Alvinópolis";8;5;-;-;-;13
"310260 Andradas";769;2;-;-;-;771
"310280 Andrelândia";9;-;-;-;-;9
"310300 Antônio Dias";2;-;-;-;-;2
"310320 Araçaí";10;-;-;-;-;10
"310340 Araçuaí";475;-;-;-;-;475
"310350 Araguari";1240;-;-;-;-;1240
"310375 Araporã";22;-;-;-;-;22
"310400 Araxá";1500;5;-;-;-;1505
"310410 Arceburgo";608;5;-;-;-;613
"310420 Arcos";269;-;-;-;-;269
"310430 Areado";5;-;-;-;-;5
"310440 Argirita";2;-;-;-;-;2
"310450 Arinos";84;-;-;-;-;84
"310460 Astolfo Dutra";14;-;-;-;-;14
"310470 Ataléia";1;-;-;-;-;1
"310480 Augusto de Lima";87;-;-;-;-;87
"310490 Baependi";29;-;-;-;-;29
"310500 Baldim";59;-;-;-;-;59
"310510 Bambuí";803;-;-;-;-;803
"310520 Bandeira";1;-;-;-;-;1
"310540 Barão de Cocais";20;-;-;-;-;20
"310560 Barbacena";20;-;-;-;-;20
"310590 Barroso";68;-;-;-;-;68
"310600 Bela Vista de Minas";12;-;-;-;-;12
"310610 Belmiro Braga";8;-;-;-;-;8
"310620 Belo Horizonte";10437;167;-;-;-;10604
"310630 Belo Oriente";19;-;-;-;-;19
"310640 Belo Vale";12;-;-;-;-;12
"310650 Berilo";5;-;-;-;-;5
"310670 Betim";21064;15;1;-;-;21080
"310690 Bicas";5;-;-;-;-;5
"310700 Biquinhas";59;-;-;-;-;59
"310710 Boa Esperança";98;-;-;-;-;98
"310730 Bocaiúva";53;-;-;-;-;53
"310740 Bom Despacho";1498;13;-;-;-;1511
"310780 Bom Jesus do Galho";1;-;-;-;-;1
"310790 Bom Repouso";1;-;-;-;-;1
"310800 Bom Sucesso";49;-;-;-;-;49
"310810 Bonfim";1;-;-;-;-;1
"310820 Bonfinópolis de Minas";3;-;-;-;-;3
"310825 Bonito de Minas";26;-;-;-;-;26
"310830 Borda da Mata";42;-;-;-;-;42
"310840 Botelhos";1;-;-;-;-;1
"310860 Brasília de Minas";1;-;-;-;-;1
"310880 Braúnas";17;-;-;-;-;17
"310890 Brazópolis";5;-;-;-;-;5
"310900 Brumadinho";627;-;-;-;1;628
"310910 Bueno Brandão";1;-;-;-;-;1
"310920 Buenópolis";111;-;-;-;-;111
"310925 Bugre";6;-;-;-;-;6
"310930 Buritis";12;-;-;-;-;12
"310940 Buritizeiro";90;-;-;-;-;90
"310945 Cabeceira Grande";1;-;-;-;-;1
"310960 Cachoeira da Prata";131;-;-;-;-;131
"310970 Cachoeira de Minas";24;-;-;-;-;24
"310270 Cachoeira de Pajeú";5;-;-;-;-;5
"310980 Cachoeira Dourada";1;-;-;-;-;1
"310990 Caetanópolis";12;-;-;-;-;12
"311000 Caeté";4;-;-;-;-;4
"311010 Caiana";1;-;-;-;-;1
"311050 Camanducaia";13;-;-;-;-;13
"311060 Cambuí";10;1;-;-;-;11
"311070 Cambuquira";1178;1;-;-;-;1179
"311080 Campanário";7;-;-;-;-;7
"311090 Campanha";71;5;-;-;-;76
"311110 Campina Verde";16;-;-;-;-;16
"311115 Campo Azul";1;-;-;-;-;1
"311120 Campo Belo";5;-;-;-;-;5
"311130 Campo do Meio";1;-;-;-;-;1
"311150 Campos Altos";58;-;-;-;-;58
"311160 Campos Gerais";8;-;-;-;-;8
"311190 Cana Verde";4;-;-;-;-;4
"311180 Canápolis";62;2;-;-;-;64
"311200 Candeias";14;-;-;-;-;14
"311205 Cantagalo";2;-;-;-;-;2
"311220 Capela Nova";1;-;-;-;-;1
"311230 Capelinha";6;-;-;-;-;6
"311240 Capetinga";1;-;-;-;-;1
"311250 Capim Branco";153;-;-;-;-;153
"311260 Capinópolis";998;-;-;-;-;998
"311265 Capitão Andrade";3;-;-;-;-;3
"311270 Capitão Enéas";22;-;-;-;-;22
"311280 Capitólio";80;-;-;-;-;80
"311290 Caputira";1;-;-;-;-;1
"311300 Caraí";10;-;-;-;-;10
"311330 Carangola";35;-;-;-;-;35
"311340 Caratinga";31;-;-;-;-;31
"311350 Carbonita";2;1;-;-;-;3
"311360 Careaçu";1;-;-;-;-;1
"311370 Carlos Chagas";3;-;-;-;-;3
"311380 Carmésia";2;-;-;-;-;2
"311390 Carmo da Cachoeira";1;-;-;-;-;1
"311400 Carmo da Mata";78;-;-;-;-;78
"311420 Carmo do Cajuru";1;-;-;-;-;1
"311430 Carmo do Paranaíba";39;-;-;-;-;39
"311440 Carmo do Rio Claro";3;-;-;-;-;3
"311450 Carmópolis de Minas";66;-;-;-;-;66
"311455 Carneirinho";6;-;-;-;-;6
"311460 Carrancas";4;-;-;-;-;4
"311500 Cascalho Rico";2;-;-;-;-;2
"311510 Cássia";21;-;-;-;-;21
"311530 Cataguases";498;2;-;-;-;500
"311535 Catas Altas";1;-;-;-;-;1
"311545 Catuji";7;-;-;-;-;7
"311550 Caxambu";82;-;-;-;-;82
"311560 Cedro do Abaeté";2;-;-;-;-;2
"311570 Central de Minas";1;-;-;-;-;1
"311580 Centralina";3;-;-;-;-;3
"311590 Chácara";186;-;-;-;-;186
"311610 Chapada do Norte";4;-;-;-;-;4
"311615 Chapada Gaúcha";2;-;-;-;-;2
"311620 Chiador";2;-;-;-;-;2
"311640 Claraval";12;-;-;-;-;12
"311650 Claro dos Poções";8;3;-;-;-;11
"311660 Cláudio";218;4;-;-;-;222
"311680 Coluna";1;1;-;-;-;2
"311690 Comendador Gomes";18;-;-;-;-;18
"311700 Comercinho";9;-;-;-;-;9
"311710 Conceição da Aparecida";1;-;-;-;-;1
"311730 Conceição das Alagoas";15;-;-;-;-;15
"311750 Conceição do Mato Dentro";54;149;-;1;-;204
"311760 Conceição do Pará";5;-;-;-;-;5
"311770 Conceição do Rio Verde";458;7;-;-;-;465
"311780 Conceição dos Ouros";12;-;-;-;-;12
"311787 Confins";22;-;-;-;-;22
"311790 Congonhal";47;-;-;-;-;47
"311800 Congonhas";48;-;-;-;-;48
"311820 Conquista";10;-;-;-;-;10
"311830 Conselheiro Lafaiete";53;-;-;-;-;53
"311840 Conselheiro Pena";37;-;-;-;-;37
"311860 Contagem";5488;3;-;-;-;5491
"311870 Coqueiral";15;-;-;-;-;15
"311890 Cordisburgo";20;-;-;-;-;20
"311900 Cordislândia";2;-;-;-;-;2
"311910 Corinto";200;-;-;-;-;200
"311930 Coromandel";929;-;-;-;-;929
"311940 Coronel Fabriciano";863;-;-;-;-;863
"311950 Coronel Murta";1;-;-;-;-;1
"311960 Coronel Pacheco";1;-;-;-;-;1
"311980 Córrego Danta";4;-;-;-;-;4
"311990 Córrego do Bom Jesus";1;-;-;-;-;1
"311995 Córrego Fundo";11;-;-;-;-;11
"312010 Couto de Magalhães de Minas";1;-;-;-;-;1
"312020 Cristais";2;-;-;-;-;2
"312030 Cristália";-;1;-;-;-;1
"312050 Cristina";2;-;-;-;-;2
"312060 Crucilândia";-;10;2;-;-;12
"312080 Cruzília";77;-;-;-;-;77
"312083 Cuparaque";12;-;-;-;-;12
"312087 Curral de Dentro";1;-;-;-;-;1
"312090 Curvelo";250;-;-;-;-;250
"312110 Delfim Moreira";2;-;-;-;-;2
"312120 Delfinópolis";292;4;-;-;-;296
