DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2017
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315130 Piraúba";-;3;-;-;-;-;-;-;-;-;-;-;-;3
"315150 Piumhi";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"315160 Planura";-;2;2;1;-;1;-;-;-;-;1;-;-;7
"315180 Poços de Caldas";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"315200 Pompéu";-;-;-;1;-;-;-;-;-;1;-;3;-;5
"315217 Ponto dos Volantes";-;1;-;3;-;-;-;-;-;-;-;-;-;4
"315220 Porteirinha";-;55;86;160;89;53;13;2;2;1;-;-;6;467
"315240 Poté";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"315250 Pouso Alegre";-;1;1;-;-;-;-;-;1;1;-;2;-;6
"315270 Prados";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"315280 Prata";-;3;5;14;24;10;10;5;-;1;-;1;-;73
"315290 Pratápolis";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"315320 Presidente Juscelino";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"315370 Quartel Geral";-;-;-;-;-;1;-;-;-;-;-;-;2;3
"315400 Raul Soares";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"315430 Resplendor";-;23;4;5;3;1;3;-;-;-;1;2;1;43
"315445 Riachinho";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"315460 Ribeirão das Neves";-;10;15;19;8;1;1;1;1;1;1;1;4;63
"315480 Rio Acima";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"315490 Rio Casca";-;3;-;-;-;-;-;-;-;-;-;-;1;4
"315500 Rio Doce";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"315540 Rio Novo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"315550 Rio Paranaíba";-;1;1;-;-;-;-;-;-;4;-;-;-;6
"315580 Rio Pomba";-;11;1;-;-;1;-;-;-;1;-;-;3;17
"315620 Rochedo de Minas";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"315645 Rosário da Limeira";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"315660 Rubim";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315670 Sabará";-;1;2;1;-;-;-;1;-;-;-;-;1;6
"315690 Sacramento";-;5;2;-;1;2;1;-;-;-;-;-;-;11
"315710 Salto da Divisa";-;-;-;-;-;1;11;-;-;-;-;-;-;12
"315725 Santa Bárbara do Leste";-;-;-;-;-;-;-;-;-;-;2;-;1;3
"315760 Santa Fé de Minas";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"315770 Santa Juliana";-;-;-;-;-;-;2;-;-;1;1;-;-;4
"315780 Santa Luzia";-;1;-;1;-;1;-;-;-;-;-;-;-;3
"315790 Santa Margarida";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"315810 Santa Maria do Salto";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"315820 Santa Maria do Suaçuí";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"315940 Santa Rita de Ibitipoca";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"315950 Santa Rita do Itueto";-;6;1;-;-;-;-;-;-;-;-;-;1;8
"315960 Santa Rita do Sapucaí";-;1;1;1;-;-;-;-;-;-;-;-;-;3
"315970 Santa Rosa da Serra";-;-;2;-;-;-;-;-;-;2;-;-;-;4
"315980 Santa Vitória";-;1;2;9;12;-;-;-;-;-;-;-;1;25
"315850 Santana de Pirapama";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"315890 Santana do Manhuaçu";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";-;7;11;7;6;12;11;8;2;3;-;2;6;75
"315900 Santana do Riacho";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"316030 Santo Antônio do Jacinto";-;4;-;5;9;4;2;1;-;-;-;-;-;25
"316060 Santo Hipólito";-;-;4;-;1;-;-;-;-;-;-;-;-;5
"316070 Santos Dumont";-;-;1;-;1;-;-;-;-;-;-;-;1;3
"316080 São Bento Abade";-;-;-;12;-;-;-;-;-;-;-;-;-;12
"316110 São Francisco";-;2;-;7;13;113;37;3;10;11;2;-;-;198
"316140 São Francisco do Glória";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"316165 São Geraldo do Baixio";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316180 São Gonçalo do Pará";-;-;-;-;2;1;1;2;1;2;4;1;2;16
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316200 São Gonçalo do Sapucaí";-;-;2;2;3;-;-;1;-;-;-;1;2;11
"316210 São Gotardo";-;1;-;2;1;2;1;-;-;-;-;-;-;7
"316225 São João da Lagoa";-;1;-;-;1;-;-;-;-;-;-;1;1;4
"316240 São João da Ponte";-;-;-;-;1;1;-;-;-;-;1;-;-;3
"316250 São João del Rei";-;6;5;2;3;-;-;-;-;1;6;3;3;29
"316257 São João do Manteninha";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"316260 São João do Oriente";-;-;3;1;1;-;-;-;-;-;-;-;-;5
"316290 São João Nepomuceno";-;-;2;-;2;2;-;-;-;-;1;2;1;10
"316292 São Joaquim de Bicas";-;3;-;-;-;-;-;-;-;1;1;-;-;5
"316294 São José da Barra";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316300 São José da Safira";-;1;2;1;-;-;-;-;-;-;-;-;-;4
"316330 São José do Divino";-;-;2;1;1;-;-;-;-;-;-;-;-;4
"316390 São Pedro da União";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"316400 São Pedro dos Ferros";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"316420 São Romão";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"316460 São Sebastião do Oeste";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"316470 São Sebastião do Paraíso";-;3;2;2;1;3;1;1;-;3;-;1;1;18
"316553 Sarzedo";-;1;1;1;-;2;-;-;-;-;-;-;3;8
"316570 Senador Firmino";-;-;-;-;-;-;-;1;-;-;1;-;-;2
"316680 Serra do Salitre";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316670 Serra dos Aimorés";-;4;2;1;1;-;-;-;-;-;-;-;-;8
"316690 Serrania";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"316720 Sete Lagoas";-;4;1;7;1;3;-;3;2;-;1;2;1;25
"316555 Setubinha";-;63;-;-;-;-;-;-;-;-;-;1;3;67
"316730 Silveirânia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316770 Sobrália";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316780 Soledade de Minas";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"316790 Tabuleiro";-;2;1;-;-;-;-;-;-;2;-;-;-;5
"316800 Taiobeiras";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"316860 Teófilo Otoni";-;4;7;8;2;1;-;-;1;-;2;1;1;27
"316870 Timóteo";-;16;12;18;50;29;12;4;5;6;4;15;48;219
"316880 Tiradentes";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"316890 Tiros";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"316900 Tocantins";-;11;1;2;2;2;-;-;-;-;-;-;-;18
"316930 Três Corações";-;114;323;374;100;17;2;-;1;-;1;2;4;938
"316935 Três Marias";-;-;2;1;-;-;-;1;2;-;-;-;-;6
"316940 Três Pontas";-;6;8;35;73;38;7;-;-;2;-;2;1;172
"316950 Tumiritinga";-;-;-;9;5;5;8;-;-;-;-;-;-;27
"316960 Tupaciguara";-;10;14;7;2;2;1;-;-;-;-;-;9;45
"316970 Turmalina";-;35;66;99;84;65;9;3;2;1;1;-;4;369
"316990 Ubá";-;1;-;-;1;1;-;1;-;1;5;22;68;100
"317010 Uberaba";-;4;8;15;22;20;9;4;4;3;1;4;5;99
"317020 Uberlândia";-;55;115;127;270;183;30;14;29;1;3;6;14;847
"317040 Unaí";-;-;-;-;3;4;-;2;1;-;1;-;1;12
"317047 Uruana de Minas";-;2;1;-;-;2;1;1;-;-;-;-;-;7
"317057 Vargem Alegre";-;-;-;-;-;1;-;-;-;-;1;2;-;4
"317070 Varginha";-;94;38;70;53;38;16;6;6;7;2;6;10;346
"317075 Varjão de Minas";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"317080 Várzea da Palma";-;2;1;-;1;-;1;-;-;-;2;-;1;8
"317090 Varzelândia";-;-;-;41;295;158;20;4;2;-;-;-;-;520
"317100 Vazante";-;-;1;-;-;-;-;-;1;-;-;1;2;5
"317103 Verdelândia";-;-;-;-;-;1;-;-;-;-;-;-;1;2
"317120 Vespasiano";-;1;1;1;-;-;1;-;-;-;-;-;-;4
"317130 Viçosa";-;1;-;-;1;-;-;-;-;1;2;-;1;6
"317160 Virgem da Lapa";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"317180 Virginópolis";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"317200 Visconde do Rio Branco";-;1;1;-;-;2;-;-;2;-;3;2;4;15
"320010 Afonso Cláudio";-;1;-;1;-;1;-;1;-;-;1;1;1;7
"320016 Água Doce do Norte";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"320020 Alegre";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"320040 Anchieta";-;-;-;-;-;-;-;-;-;-;1;-;1;2
"320060 Aracruz";-;5;1;-;-;-;-;-;-;1;-;-;-;7
"320070 Atilio Vivacqua";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"320080 Baixo Guandu";-;1;2;5;9;3;1;1;-;-;-;-;-;22
"320090 Barra de São Francisco";-;2;2;2;15;9;8;-;1;-;-;-;-;39
"320100 Boa Esperança";-;-;1;9;3;4;-;1;-;-;-;-;1;19
"320110 Bom Jesus do Norte";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"320115 Brejetuba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"320120 Cachoeiro de Itapemirim";-;134;65;62;29;43;28;20;16;4;26;14;62;503
"320130 Cariacica";-;107;48;103;69;21;29;17;16;12;12;8;40;482
"320140 Castelo";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"320150 Colatina";-;10;-;2;1;-;-;-;-;-;-;-;-;13
"320160 Conceição da Barra";-;2;20;5;1;-;-;-;1;-;-;-;-;29
"320170 Conceição do Castelo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"320190 Domingos Martins";-;1;-;-;3;-;-;-;-;-;-;-;-;4
"320210 Ecoporanga";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"320220 Fundão";-;1;-;1;1;-;-;-;-;-;1;1;-;5
"320240 Guarapari";-;2;2;1;-;1;-;-;3;-;-;-;2;11
"320260 Iconha";-;-;2;1;-;-;-;-;-;1;-;-;1;5
"320280 Itapemirim";-;11;4;-;9;4;-;2;1;-;-;-;3;34
"320305 Jaguaré";-;-;-;-;-;4;-;1;-;-;-;-;-;5
"320310 Jerônimo Monteiro";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"320313 João Neiva";-;3;1;2;1;-;-;-;-;1;-;2;-;10
"320316 Laranja da Terra";-;-;-;-;-;-;-;-;-;-;-;2;5;7
"320320 Linhares";-;-;2;2;-;1;-;1;-;-;-;-;-;6
"320330 Mantenópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"320332 Marataízes";-;3;2;2;2;3;1;1;-;1;-;-;2;17
"320334 Marechal Floriano";-;-;-;-;2;-;1;-;-;-;-;-;-;3
"320340 Mimoso do Sul";-;-;-;-;-;-;1;-;-;-;1;-;-;2
"320350 Montanha";-;1;-;2;1;-;1;-;1;-;-;1;-;7
"320370 Muniz Freire";-;1;1;1;-;5;-;3;-;-;-;-;-;11
"320380 Muqui";-;1;-;1;-;-;-;-;1;-;-;-;1;4
"320390 Nova Venécia";-;151;101;63;58;41;22;15;5;2;4;2;13;477
"320400 Pancas";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"320405 Pedro Canário";-;1;-;-;-;1;-;-;1;-;-;-;-;3
"320410 Pinheiros";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"320420 Piúma";-;1;-;-;1;-;-;-;2;-;-;-;-;4
"320430 Presidente Kennedy";-;-;1;1;-;-;-;-;-;1;-;-;1;4
"320435 Rio Bananal";-;-;-;-;-;1;-;-;1;-;-;-;1;3
"320440 Rio Novo do Sul";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"320450 Santa Leopoldina";-;1;-;4;3;-;-;-;-;-;-;-;-;8
"320455 Santa Maria de Jetibá";-;-;1;-;1;1;-;-;-;-;-;-;-;3
"320460 Santa Teresa";-;-;1;1;-;1;1;-;1;-;-;-;1;6
"320465 São Domingos do Norte";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"320470 São Gabriel da Palha";-;11;28;47;15;8;-;-;-;1;-;-;-;110
"320480 São José do Calçado";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"320490 São Mateus";-;3;-;1;2;-;-;-;-;1;1;-;-;8
"320495 São Roque do Canaã";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"320500 Serra";-;120;66;134;87;66;37;38;25;23;23;27;56;702
"320501 Sooretama";-;-;1;2;-;3;7;-;4;-;-;-;-;17
"320503 Vargem Alta";-;-;4;2;-;-;-;-;-;1;-;-;1;8
"320506 Venda Nova do Imigrante";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"320510 Viana";-;10;2;6;1;2;1;-;2;1;-;-;1;26
"320515 Vila Pavão";-;-;2;8;6;2;-;-;-;-;-;1;-;19
"320517 Vila Valério";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"320520 Vila Velha";-;309;166;416;159;139;89;48;44;30;50;61;72;1583
"320530 Vitória";-;111;69;147;72;117;83;37;68;49;47;44;61;905
"330010 Angra dos Reis";-;-;1;-;1;-;1;1;-;-;-;-;-;4
"330020 Araruama";-;-;4;2;-;1;1;-;-;-;-;-;1;9
"330022 Areal";-;14;5;5;3;1;-;-;-;-;-;-;14;42
"330023 Armação dos Búzios";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"330025 Arraial do Cabo";-;-;-;-;-;7;3;-;2;-;-;1;-;13
"330030 Barra do Piraí";-;11;5;1;-;-;-;-;1;-;-;-;-;18
"330040 Barra Mansa";-;-;-;-;-;-;-;-;-;-;2;-;1;3
"330045 Belford Roxo";-;13;4;2;6;1;1;2;-;1;5;1;6;42
"330050 Bom Jardim";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"330060 Bom Jesus do Itabapoana";-;19;-;-;1;-;2;3;-;2;1;-;3;31
"330070 Cabo Frio";-;-;-;2;1;-;-;1;-;-;-;-;1;5
"330080 Cachoeiras de Macacu";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"330100 Campos dos Goytacazes";-;7;-;5;2;1;-;-;7;1;2;-;1;26
"330110 Cantagalo";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"330130 Casimiro de Abreu";-;12;17;14;2;-;-;-;-;-;-;-;1;46
"330150 Cordeiro";-;4;-;-;-;-;-;-;-;-;-;-;-;4
"330170 Duque de Caxias";-;49;76;95;46;5;10;6;2;3;21;18;9;340
"330185 Guapimirim";-;-;2;3;3;2;1;2;1;-;-;-;-;14
"330187 Iguaba Grande";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"330200 Itaguaí";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"330205 Italva";-;-;2;-;-;1;1;-;-;-;-;-;-;4
"330210 Itaocara";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"330220 Itaperuna";-;-;3;8;6;3;1;2;3;1;3;2;2;34
"330227 Japeri";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"330240 Macaé";-;5;5;6;6;4;8;6;3;1;2;1;5;52
"330250 Magé";-;1;1;1;3;-;-;-;-;-;-;-;1;7
"330260 Mangaratiba";-;-;1;-;-;-;-;-;-;1;-;-;-;2
"330270 Maricá";-;1;3;5;14;27;25;23;12;9;10;12;20;161
"330285 Mesquita";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"330320 Nilópolis";-;2;-;-;-;-;-;-;-;1;-;-;2;5
"330330 Niterói";-;-;-;-;-;1;2;-;1;-;1;1;1;7
"330340 Nova Friburgo";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"330360 Paracambi";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"330380 Paraty";-;-;1;1;-;-;-;-;-;-;1;-;-;3
"330390 Petrópolis";-;-;-;-;-;-;-;-;-;-;2;-;1;3
"330395 Pinheiral";-;2;-;-;-;1;-;-;-;-;-;-;-;3
"330400 Piraí";-;1;-;-;-;-;-;-;-;-;1;-;-;2
"330410 Porciúncula";-;-;1;1;2;-;-;1;-;-;-;-;-;5
"330411 Porto Real";-;2;-;-;-;-;-;-;-;-;-;1;-;3
"330414 Queimados";-;-;-;-;1;-;-;1;-;1;-;-;-;3
"330415 Quissamã";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"330420 Resende";-;3;3;2;1;2;-;-;-;2;-;-;3;16
"330430 Rio Bonito";-;-;1;-;2;-;-;-;-;-;-;1;2;6
"330440 Rio Claro";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"330450 Rio das Flores";-;1;-;-;1;1;-;-;-;-;1;-;-;4
"330452 Rio das Ostras";-;-;2;-;1;1;1;-;1;-;1;-;1;8
"330455 Rio de Janeiro";-;351;271;199;195;141;67;66;69;81;101;97;106;1744
"330470 Santo Antônio de Pádua";-;3;-;1;1;1;1;-;-;-;-;1;2;10
"330480 São Fidélis";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"330475 São Francisco de Itabapoana";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"330490 São Gonçalo";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"330500 São João da Barra";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"330510 São João de Meriti";-;-;-;-;-;-;-;-;-;-;-;2;3;5
"330540 Sapucaia";-;4;-;3;-;-;-;-;-;-;-;-;-;7
"330550 Saquarema";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"330555 Seropédica";-;1;1;-;1;1;-;-;-;-;-;-;-;4
"330580 Teresópolis";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"330590 Trajano de Moraes";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"330610 Valença";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"330630 Volta Redonda";-;-;-;-;-;-;-;-;-;-;11;6;1;18
"350010 Adamantina";-;-;1;-;-;1;-;-;2;3;1;-;-;8
"350030 Aguaí";-;-;1;-;-;1;-;1;-;-;1;-;2;6
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"350060 Águas de São Pedro";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"350070 Agudos";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"350090 Altair";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"350100 Altinópolis";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"350110 Alto Alegre";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350140 Álvaro de Carvalho";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"350160 Americana";-;2;2;1;-;3;1;-;-;4;1;3;3;20
"350170 Américo Brasiliense";-;-;3;1;2;1;-;-;1;-;1;-;-;9
"350180 Américo de Campos";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"350190 Amparo";-;2;-;-;-;-;-;-;-;-;3;1;3;9
"350210 Andradina";-;2;4;2;1;-;2;1;-;2;5;-;3;22
"350220 Angatuba";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"350250 Aparecida";-;1;-;-;-;1;-;-;1;-;4;1;1;9
"350280 Araçatuba";-;5;6;13;10;18;1;2;1;5;5;10;8;84
"350290 Araçoiaba da Serra";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"350320 Araraquara";-;7;4;4;3;4;2;4;8;14;32;23;5;110
"350330 Araras";-;1;-;2;8;3;1;1;-;3;1;5;1;26
"350340 Arealva";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350360 Areiópolis";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"350370 Ariranha";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"350380 Artur Nogueira";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"350390 Arujá";-;-;1;1;4;-;1;-;1;1;-;-;-;9
"350400 Assis";-;-;1;-;2;-;-;-;2;6;5;2;2;20
"350410 Atibaia";-;-;4;5;-;-;-;-;-;3;2;-;9;23
"350420 Auriflama";-;-;-;-;-;-;1;-;1;1;-;-;-;3
"350440 Avanhandava";-;-;-;-;-;-;-;-;-;-;1;1;1;3
"350450 Avaré";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"350460 Bady Bassitt";-;1;-;3;-;-;-;-;-;-;1;-;-;5
"350480 Bálsamo";-;1;1;-;-;-;1;-;-;-;-;-;1;4
"350510 Barbosa";-;-;-;-;-;-;-;-;-;-;2;-;1;3
"350520 Bariri";-;-;1;3;1;2;-;-;-;-;-;-;-;7
"350550 Barretos";-;1;1;2;-;1;3;-;-;4;2;-;1;15
"350560 Barrinha";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"350570 Barueri";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350580 Bastos";-;-;-;-;-;1;-;-;-;-;2;2;-;5
"350590 Batatais";-;-;-;-;-;1;-;-;1;1;-;1;1;5
"350600 Bauru";-;10;20;9;2;1;1;1;-;1;3;19;11;78
"350610 Bebedouro";-;1;-;-;1;-;-;-;-;2;2;2;-;8
"350635 Bertioga";-;2;-;-;-;-;1;-;-;2;2;3;2;12
"350640 Bilac";-;1;1;-;1;-;-;-;-;-;-;-;-;3
"350650 Birigui";-;2;10;5;13;2;3;4;11;12;13;3;5;83
"350660 Biritiba-Mirim";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"350700 Boituva";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"350730 Boracéia";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"350740 Borborema";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"350750 Botucatu";-;1;-;1;2;-;-;-;-;-;-;2;-;6
"350760 Bragança Paulista";-;-;1;-;-;-;-;-;-;-;-;1;2;4
"350770 Braúna";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"350790 Brotas";-;-;-;-;-;-;-;-;-;1;-;3;-;4
"350810 Buritama";-;1;1;1;1;-;-;-;-;-;1;2;1;8
"350830 Cabrália Paulista";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"350840 Cabreúva";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"350850 Caçapava";-;5;2;4;1;2;-;-;1;-;1;-;1;17
"350860 Cachoeira Paulista";-;6;-;-;-;-;-;-;-;2;-;-;-;8
"350900 Caieiras";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350910 Caiuá";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"350920 Cajamar";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"350925 Cajati";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"350930 Cajobi";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"350940 Cajuru";-;1;-;-;1;-;1;-;-;-;-;2;-;5
"350950 Campinas";-;16;29;18;11;6;7;5;1;9;12;9;10;133
"350990 Cananéia";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"351000 Cândido Mota";-;1;1;-;-;-;-;-;-;2;5;1;1;11
"351015 Canitar";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351040 Capivari";-;3;1;1;-;1;-;-;-;2;-;-;1;9
"351050 Caraguatatuba";-;5;2;-;-;-;-;-;-;-;-;1;1;9
"351060 Carapicuíba";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"351070 Cardoso";-;-;-;-;-;-;-;-;-;-;3;-;-;3
"351080 Casa Branca";-;-;-;-;-;-;-;-;-;-;1;1;1;3
"351100 Castilho";-;1;-;-;-;5;4;-;1;4;1;5;2;23
"351110 Catanduva";-;2;-;1;4;1;-;1;3;2;7;-;6;27
"351120 Catiguá";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"351130 Cedral";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"351170 Charqueada";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"351200 Colina";-;-;-;-;-;1;-;-;-;-;-;2;1;4
"351210 Colômbia";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"351220 Conchal";-;-;-;-;-;-;-;-;-;1;1;1;-;3
"351230 Conchas";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351270 Corumbataí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"351280 Cosmópolis";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"351300 Cotia";-;6;7;6;-;-;-;-;-;-;-;1;1;21
"351310 Cravinhos";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"351340 Cruzeiro";-;1;1;1;2;1;1;-;2;2;1;-;1;13
"351350 Cubatão";-;-;1;1;-;-;-;-;-;1;-;-;-;3
"351360 Cunha";-;1;-;1;-;-;-;-;-;1;-;-;-;3
"351370 Descalvado";-;-;1;-;-;1;-;1;-;6;14;3;5;31
"351380 Diadema";-;-;3;1;1;1;-;-;2;1;-;1;-;10
"351440 Dracena";-;-;-;-;-;1;1;-;-;-;4;1;-;7
"351450 Duartina";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351460 Dumont";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"351492 Elisiário";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"351500 Embu das Artes";-;-;-;3;-;-;-;1;-;-;-;-;-;4
"351510 Embu-Guaçu";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"351512 Emilianópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"351518 Espírito Santo do Pinhal";-;-;-;-;1;1;1;-;-;-;1;-;-;4
"355730 Estiva Gerbi";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"351520 Estrela d'Oeste";-;-;-;-;-;-;-;-;-;-;2;-;6;8
"351550 Fernandópolis";-;1;-;5;-;-;1;-;1;4;5;2;4;23
"351570 Ferraz de Vasconcelos";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"351590 Floreal";-;-;-;-;-;1;3;1;-;-;-;-;-;5
"351600 Flórida Paulista";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"351620 Franca";-;18;27;17;19;4;5;2;11;19;11;4;3;140
"351630 Francisco Morato";-;5;1;1;-;1;-;-;-;-;-;-;-;8
"351640 Franco da Rocha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"351670 Garça";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"351680 Gastão Vidigal";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"351690 General Salgado";-;-;-;1;-;-;-;-;-;-;1;-;1;3
"351700 Getulina";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"351710 Glicério";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"351720 Guaiçara";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"351740 Guaíra";-;-;3;2;6;8;2;-;-;-;-;-;-;21
"351750 Guapiaçu";-;-;2;-;-;-;2;1;-;-;-;1;1;7
"351770 Guará";-;-;1;-;-;-;1;-;-;-;-;1;-;3
"351780 Guaraçaí";-;1;-;-;-;-;2;-;-;-;-;-;-;3
