DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2019
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"311290 Caputira";25;-;-;-;-;25
"311300 Caraí";27;-;-;-;-;27
"311310 Caranaíba";1;-;-;-;-;1
"311320 Carandaí";9;-;-;-;-;9
"311330 Carangola";186;-;-;-;-;186
"311340 Caratinga";34;-;-;-;-;34
"311350 Carbonita";10;-;-;-;-;10
"311360 Careaçu";8;-;-;-;-;8
"311370 Carlos Chagas";16;-;-;-;-;16
"311380 Carmésia";3;-;-;-;-;3
"311390 Carmo da Cachoeira";1;-;-;-;-;1
"311400 Carmo da Mata";12;-;-;-;-;12
"311420 Carmo do Cajuru";23;-;-;-;-;23
"311430 Carmo do Paranaíba";252;1;-;-;1;254
"311440 Carmo do Rio Claro";3;-;-;-;-;3
"311450 Carmópolis de Minas";259;-;-;-;-;259
"311455 Carneirinho";78;-;-;-;-;78
"311500 Cascalho Rico";18;-;-;-;-;18
"311510 Cássia";149;-;-;-;-;149
"311530 Cataguases";32;-;-;-;-;32
"311535 Catas Altas";2;-;-;-;-;2
"311540 Catas Altas da Noruega";2;-;-;-;-;2
"311545 Catuji";2;-;-;-;-;2
"311547 Catuti";33;-;-;-;-;33
"311550 Caxambu";12;-;-;-;-;12
"311580 Centralina";10;-;-;-;-;10
"311590 Chácara";36;-;-;-;-;36
"311600 Chalé";11;-;-;-;-;11
"311610 Chapada do Norte";3;-;-;-;-;3
"311615 Chapada Gaúcha";211;-;-;-;-;211
"311630 Cipotânea";1;-;-;-;-;1
"311640 Claraval";8;-;-;-;-;8
"311650 Claro dos Poções";16;-;-;-;-;16
"311660 Cláudio";36;-;-;-;-;36
"311670 Coimbra";3;1;-;-;-;4
"311680 Coluna";1;-;-;-;-;1
"311690 Comendador Gomes";13;-;-;-;-;13
"311700 Comercinho";2;-;-;-;-;2
"311710 Conceição da Aparecida";3;-;-;-;-;3
"311730 Conceição das Alagoas";132;-;-;-;-;132
"311750 Conceição do Mato Dentro";18;-;1;-;-;19
"311760 Conceição do Pará";2;-;-;-;-;2
"311770 Conceição do Rio Verde";2;-;-;-;-;2
"311783 Cônego Marinho";303;-;-;-;-;303
"311787 Confins";2;-;-;-;-;2
"311800 Congonhas";249;-;3;-;-;252
"311820 Conquista";179;-;-;-;-;179
"311830 Conselheiro Lafaiete";63;-;-;-;-;63
"311840 Conselheiro Pena";78;-;-;-;-;78
"311850 Consolação";1;-;-;-;-;1
"311860 Contagem";33533;1;6;-;-;33540
"311870 Coqueiral";12;-;-;-;-;12
"311880 Coração de Jesus";82;-;-;-;-;82
"311890 Cordisburgo";267;-;-;-;-;267
"311910 Corinto";1015;-;-;-;-;1015
"311920 Coroaci";19;-;-;-;-;19
"311930 Coromandel";64;-;-;-;-;64
"311940 Coronel Fabriciano";412;-;-;-;-;412
"311950 Coronel Murta";2;-;-;-;-;2
"311960 Coronel Pacheco";34;-;-;-;-;34
"311980 Córrego Danta";2;-;-;-;-;2
"311990 Córrego do Bom Jesus";1;-;-;-;-;1
"311995 Córrego Fundo";1;-;-;-;-;1
"312000 Córrego Novo";2;-;-;-;-;2
"312010 Couto de Magalhães de Minas";115;2;-;-;-;117
"312015 Crisólita";7;-;-;-;-;7
"312020 Cristais";642;-;-;-;-;642
"312030 Cristália";26;-;-;-;-;26
"312040 Cristiano Otoni";2;-;-;-;-;2
"312060 Crucilândia";31;4;-;-;3;38
"312070 Cruzeiro da Fortaleza";50;-;-;-;-;50
"312080 Cruzília";1;-;-;-;-;1
"312083 Cuparaque";55;-;-;-;-;55
"312087 Curral de Dentro";1;-;-;-;-;1
"312090 Curvelo";3742;-;4;-;-;3746
"312100 Datas";2;-;-;-;-;2
"312120 Delfinópolis";11;-;-;-;-;11
"312125 Delta";5;-;-;-;-;5
"312130 Descoberto";12;1;-;-;-;13
"312140 Desterro de Entre Rios";10;-;-;-;-;10
"312150 Desterro do Melo";21;-;-;-;-;21
"312160 Diamantina";239;1;-;-;-;240
"312170 Diogo de Vasconcelos";1;-;-;-;-;1
"312180 Dionísio";32;-;1;-;-;33
"312200 Divino";44;-;-;-;-;44
"312210 Divino das Laranjeiras";1;-;-;-;-;1
"312230 Divinópolis";4041;-;2;-;-;4043
"312235 Divisa Alegre";12;-;-;-;-;12
"312245 Divisópolis";2;-;-;-;-;2
"312247 Dom Bosco";20;-;-;-;-;20
"312250 Dom Cavati";4;-;-;-;-;4
"312260 Dom Joaquim";2;-;-;-;-;2
"312270 Dom Silvério";37;-;-;-;-;37
"312290 Dona Eusébia";5;-;-;-;-;5
"312300 Dores de Campos";25;-;-;-;-;25
"312320 Dores do Indaiá";44;-;1;-;-;45
"312340 Doresópolis";8;-;-;-;-;8
"312350 Douradoquara";26;-;-;-;-;26
"312352 Durandé";2;-;-;-;-;2
"312360 Elói Mendes";38;1;-;-;-;39
"312380 Engenheiro Navarro";176;-;-;-;-;176
"312385 Entre Folhas";1;-;-;-;-;1
"312390 Entre Rios de Minas";18;-;-;-;-;18
"312410 Esmeraldas";63;-;-;-;-;63
"312420 Espera Feliz";4;-;-;-;-;4
"312430 Espinosa";7;-;-;-;-;7
"312440 Espírito Santo do Dourado";2;-;-;-;-;2
"312450 Estiva";2;-;-;-;-;2
"312470 Estrela do Indaiá";82;-;-;-;-;82
"312480 Estrela do Sul";48;1;-;-;-;49
"312490 Eugenópolis";119;-;-;-;-;119
"312500 Ewbank da Câmara";7;-;-;-;-;7
"312510 Extrema";2;-;-;-;-;2
"312540 Felício dos Santos";3;-;-;-;-;3
"312560 Felisburgo";8;-;-;-;-;8
"312570 Felixlândia";662;-;4;-;-;666
"312590 Ferros";2;-;-;-;-;2
"312595 Fervedouro";61;-;-;-;-;61
"312600 Florestal";30;-;-;-;-;30
"312610 Formiga";1030;-;-;-;-;1030
"312620 Formoso";62;-;-;-;-;62
"312630 Fortaleza de Minas";60;-;-;-;-;60
"312650 Francisco Badaró";18;-;-;-;-;18
"312660 Francisco Dumont";132;-;-;-;-;132
"312670 Francisco Sá";472;5;-;-;-;477
"312675 Franciscópolis";22;-;-;-;-;22
"312680 Frei Gaspar";29;-;-;-;-;29
"312695 Frei Lagonegro";4;-;-;-;-;4
"312700 Fronteira";47;-;-;-;-;47
"312705 Fronteira dos Vales";1;-;-;-;-;1
"312707 Fruta de Leite";79;-;-;-;-;79
"312710 Frutal";58;-;-;-;-;58
"312720 Funilândia";2;-;-;-;-;2
"312730 Galiléia";1;-;-;-;-;1
"312733 Gameleiras";191;-;-;-;-;191
"312735 Glaucilândia";32;-;-;-;-;32
"312737 Goiabeira";3;-;-;-;-;3
"312738 Goianá";68;-;-;-;-;68
"312740 Gonçalves";2;-;-;-;-;2
"312750 Gonzaga";22;-;-;-;-;22
"312760 Gouveia";85;-;-;-;-;85
"312770 Governador Valadares";503;-;1;-;-;504
"312780 Grão Mogol";91;-;-;-;-;91
"312790 Grupiara";2;-;-;-;-;2
"312800 Guanhães";25;-;-;-;-;25
"312810 Guapé";42;-;-;-;-;42
"312820 Guaraciaba";5;1;-;-;-;6
"312825 Guaraciama";62;-;-;-;-;62
"312830 Guaranésia";620;-;-;-;-;620
"312840 Guarani";15;-;-;-;-;15
"312850 Guarará";1;-;-;-;-;1
"312860 Guarda-Mor";238;-;-;-;-;238
"312870 Guaxupé";44;-;-;-;-;44
"312880 Guidoval";1;-;-;-;-;1
"312890 Guimarânia";67;-;-;-;-;67
"312900 Guiricema";18;-;-;-;-;18
"312910 Gurinhatã";87;-;-;-;-;87
"312930 Iapu";15;-;-;-;-;15
"312950 Ibiá";5;-;1;-;-;6
"312960 Ibiaí";135;-;-;-;-;135
"312965 Ibiracatu";172;-;-;-;-;172
"312970 Ibiraci";30;-;-;-;-;30
"312980 Ibirité";8487;-;1;-;-;8488
"313000 Ibituruna";1;-;-;-;-;1
"313005 Icaraí de Minas";46;-;-;-;-;46
"313010 Igarapé";42;-;-;-;-;42
"313020 Igaratinga";172;-;-;-;-;172
"313030 Iguatama";7;-;-;-;-;7
"313040 Ijaci";2;-;-;-;-;2
"313050 Ilicínea";3;-;-;-;-;3
"313055 Imbé de Minas";1;1;-;-;-;2
"313060 Inconfidentes";4;-;-;-;-;4
"313065 Indaiabira";22;-;-;-;-;22
"313070 Indianópolis";47;-;-;-;-;47
"313090 Inhapim";3;-;-;-;-;3
"313100 Inhaúma";56;-;-;-;-;56
"313110 Inimutaba";86;-;-;-;-;86
"313115 Ipaba";46;-;-;-;-;46
"313120 Ipanema";111;-;-;-;-;111
"313130 Ipatinga";1055;4;-;-;-;1059
"313140 Ipiaçu";110;-;-;-;-;110
"313150 Ipuiúna";3;-;-;-;-;3
"313160 Iraí de Minas";1;-;-;-;-;1
"313170 Itabira";296;-;-;-;-;296
"313180 Itabirinha";24;-;-;-;-;24
"313190 Itabirito";49;-;-;-;-;49
"313200 Itacambira";1;-;-;-;-;1
"313210 Itacarambi";189;-;-;-;-;189
"313220 Itaguara";230;-;-;-;-;230
"313230 Itaipé";1;-;-;-;-;1
"313240 Itajubá";46;-;-;-;-;46
"313250 Itamarandiba";73;1;-;-;-;74
"313270 Itambacuri";112;-;9;-;-;121
"313280 Itambé do Mato Dentro";1;-;-;-;-;1
"313300 Itamonte";2;-;-;-;-;2
"313310 Itanhandu";2;-;-;-;-;2
"313320 Itanhomi";7;-;-;-;-;7
"313330 Itaobim";4;-;-;-;-;4
"313340 Itapagipe";173;-;-;-;-;173
"313350 Itapecerica";130;-;-;-;-;130
"313360 Itapeva";1;-;-;-;-;1
"313370 Itatiaiuçu";561;-;-;-;-;561
"313375 Itaú de Minas";64;-;-;-;-;64
"313380 Itaúna";386;-;-;-;-;386
"313400 Itinga";12;-;-;-;-;12
"313410 Itueta";28;-;1;-;-;29
"313420 Ituiutaba";2286;-;7;-;-;2293
"313430 Itumirim";1;-;-;-;-;1
"313440 Iturama";516;-;-;-;-;516
"313460 Jaboticatubas";463;-;-;-;-;463
"313470 Jacinto";1;-;-;-;-;1
"313490 Jacutinga";1;-;-;-;-;1
"313500 Jaguaraçu";1;-;-;-;-;1
"313505 Jaíba";145;1;-;-;-;146
"313507 Jampruca";5;-;-;-;-;5
"313510 Janaúba";1556;-;-;1;-;1557
"313520 Januária";1000;6;2;-;-;1008
"313530 Japaraíba";25;-;-;-;-;25
"313535 Japonvar";449;-;-;-;-;449
"313540 Jeceaba";84;-;-;-;-;84
"313545 Jenipapo de Minas";6;-;-;-;-;6
"313550 Jequeri";9;-;-;-;-;9
"313560 Jequitaí";145;-;-;-;-;145
"313570 Jequitibá";5;-;-;-;-;5
"313580 Jequitinhonha";7;-;-;-;-;7
"313590 Jesuânia";1;-;-;-;-;1
"313600 Joaíma";10;-;-;-;-;10
"313610 Joanésia";10;-;-;-;-;10
"313620 João Monlevade";92;-;-;-;-;92
"313630 João Pinheiro";1720;-;1;-;-;1721
"313640 Joaquim Felício";93;-;-;-;-;93
"313650 Jordânia";2;-;-;-;-;2
"313652 José Gonçalves de Minas";126;-;-;-;-;126
"313655 José Raydan";1;-;-;-;-;1
"313657 Josenópolis";96;-;-;-;-;96
"313665 Juatuba";948;-;-;-;-;948
"313670 Juiz de Fora";7101;-;4;-;-;7105
"313680 Juramento";74;-;-;-;-;74
"313690 Juruaia";1;-;-;-;-;1
"313695 Juvenília";18;-;-;-;-;18
"313710 Lagamar";82;-;1;-;-;83
"313720 Lagoa da Prata";90;-;1;-;-;91
"313730 Lagoa dos Patos";52;1;-;-;-;53
"313740 Lagoa Dourada";3;-;-;-;-;3
"313750 Lagoa Formosa";273;-;-;-;-;273
"313753 Lagoa Grande";178;-;-;-;-;178
"313760 Lagoa Santa";837;-;-;-;-;837
"313770 Lajinha";55;-;-;-;-;55
"313780 Lambari";4;-;-;-;-;4
"313790 Lamim";1;-;-;-;-;1
"313810 Lassance";38;-;-;-;-;38
"313820 Lavras";314;-;-;-;-;314
"313830 Leandro Ferreira";13;-;-;-;-;13
"313835 Leme do Prado";91;2;-;-;-;93
"313840 Leopoldina";19;-;-;-;-;19
"313860 Lima Duarte";11;-;-;-;-;11
"313862 Limeira do Oeste";103;-;-;-;-;103
"313865 Lontra";323;-;-;-;-;323
"313868 Luislândia";215;-;-;-;-;215
"313880 Luz";553;-;3;-;-;556
"313890 Machacalis";46;-;-;-;-;46
"313900 Machado";22;-;-;-;-;22
"313910 Madre de Deus de Minas";1;-;-;-;-;1
"313920 Malacacheta";2;-;-;-;-;2
"313925 Mamonas";57;-;-;-;-;57
"313940 Manhuaçu";154;-;-;-;-;154
"313950 Manhumirim";29;-;-;-;-;29
"313960 Mantena";303;-;-;-;-;303
"313980 Mar de Espanha";6;-;-;-;-;6
"313970 Maravilhas";553;-;-;-;-;553
"313990 Maria da Fé";1;-;-;-;-;1
"314000 Mariana";249;-;-;-;-;249
"314010 Marilac";130;-;1;-;-;131
"314015 Mário Campos";952;-;-;-;-;952
"314020 Maripá de Minas";1;-;-;-;-;1
"314030 Marliéria";4;-;-;-;-;4
"314050 Martinho Campos";822;-;-;-;-;822
"314053 Martins Soares";34;-;-;-;-;34
"314060 Materlândia";74;-;-;-;-;74
"314070 Mateus Leme";53;-;-;-;-;53
"314080 Matias Barbosa";9;-;-;-;-;9
"314085 Matias Cardoso";54;-;-;-;-;54
"314090 Matipó";12;-;-;-;-;12
"314100 Mato Verde";4;-;3;-;-;7
"314110 Matozinhos";1573;-;-;-;-;1573
"314120 Matutina";4;-;-;-;-;4
"314140 Medina";4;-;-;-;-;4
"314150 Mendes Pimentel";1;-;-;-;-;1
"314160 Mercês";8;-;-;-;-;8
"314170 Mesquita";10;-;-;-;-;10
"314180 Minas Novas";75;3;-;-;-;78
"314200 Mirabela";703;-;2;-;-;705
"314210 Miradouro";14;-;-;-;-;14
"314220 Miraí";7;-;-;-;-;7
"314225 Miravânia";77;-;-;-;-;77
"314230 Moeda";6;-;-;-;-;6
"314240 Moema";2;-;-;-;-;2
"314250 Monjolos";5;-;-;-;-;5
"314260 Monsenhor Paulo";5;-;-;-;-;5
"314270 Montalvânia";12;-;-;-;-;12
"314280 Monte Alegre de Minas";44;-;-;-;-;44
"314290 Monte Azul";61;-;-;-;-;61
"314300 Monte Belo";60;-;-;-;-;60
"314310 Monte Carmelo";662;-;1;-;-;663
"314320 Monte Santo de Minas";52;-;-;-;-;52
"314340 Monte Sião";129;-;-;-;-;129
"314330 Montes Claros";349;2;-;-;-;351
"314345 Montezuma";25;-;-;-;-;25
"314350 Morada Nova de Minas";167;-;4;-;-;171
"314360 Morro da Garça";6;-;-;-;-;6
"314370 Morro do Pilar";17;-;-;-;-;17
"314390 Muriaé";4;-;-;-;-;4
"314400 Mutum";51;-;-;-;-;51
"314410 Muzambinho";8;-;-;-;-;8
"314430 Nanuque";8;-;-;-;-;8
"314435 Naque";5;-;-;-;-;5
"314437 Natalândia";22;-;1;-;-;23
"314450 Nazareno";1;-;-;-;-;1
"314460 Nepomuceno";549;-;5;-;-;554
"314470 Nova Era";4;-;-;-;-;4
"314480 Nova Lima";13;-;-;-;-;13
"314500 Nova Ponte";43;-;-;-;-;43
"314505 Nova Porteirinha";20;-;-;-;-;20
"314510 Nova Resende";2;-;-;-;-;2
"314520 Nova Serrana";4314;1;-;-;-;4315
"313660 Nova União";63;-;1;-;-;64
"314530 Novo Cruzeiro";8;-;-;-;-;8
"314535 Novo Oriente de Minas";16;-;-;-;-;16
"314537 Novorizonte";11;-;-;-;-;11
"314545 Olhos-d'Água";84;-;-;-;-;84
"314550 Olímpio Noronha";1;-;-;-;-;1
"314560 Oliveira";35;-;-;-;-;35
"314580 Onça de Pitangui";1;-;-;-;-;1
"314585 Oratórios";2;-;-;-;-;2
"314587 Orizânia";3;-;-;-;-;3
"314590 Ouro Branco";97;-;-;-;-;97
"314600 Ouro Fino";8;-;-;-;-;8
"314610 Ouro Preto";78;1;-;-;-;79
"314620 Ouro Verde de Minas";1;-;-;-;-;1
"314625 Padre Carvalho";307;-;-;-;-;307
"314630 Padre Paraíso";19;-;-;-;-;19
"314655 Pai Pedro";43;-;-;-;-;43
"314640 Paineiras";46;-;-;-;-;46
"314650 Pains";83;-;-;-;-;83
"314690 Papagaios";403;2;-;-;-;405
"314710 Pará de Minas";2427;-;1;-;-;2428
"314700 Paracatu";3167;1;-;-;-;3168
"314720 Paraguaçu";6;-;-;-;-;6
"314740 Paraopeba";90;-;-;-;-;90
"314760 Passa Quatro";3;-;-;-;-;3
"314770 Passa Tempo";4;-;-;-;-;4
"314790 Passos";2750;2;1;-;-;2753
"314795 Patis";93;-;-;-;-;93
"314800 Patos de Minas";4562;1;-;-;-;4563
"314810 Patrocínio";2129;-;4;-;-;2133
"314820 Patrocínio do Muriaé";22;-;-;-;-;22
"314840 Paulistas";20;-;-;-;-;20
"314860 Peçanha";1;-;-;-;-;1
"314870 Pedra Azul";3;-;-;-;-;3
"314875 Pedra Bonita";1;-;-;-;-;1
"314880 Pedra do Anta";1;-;-;-;-;1
"314890 Pedra do Indaiá";2;-;-;-;-;2
"314915 Pedras de Maria da Cruz";96;1;-;-;-;97
"314920 Pedrinópolis";13;-;-;-;-;13
"314930 Pedro Leopoldo";50;-;-;-;-;50
"314950 Pequeri";46;-;-;-;-;46
"314960 Pequi";314;-;-;-;-;314
"314970 Perdigão";323;-;-;-;-;323
"314980 Perdizes";73;-;-;-;-;73
"314990 Perdões";429;-;3;-;-;432
"314995 Periquito";11;-;-;-;-;11
"315000 Pescador";3;-;-;-;-;3
"315010 Piau";6;-;-;-;-;6
"315015 Piedade de Caratinga";1;-;-;-;-;1
"315020 Piedade de Ponte Nova";34;-;-;-;-;34
"315040 Piedade dos Gerais";4;1;-;-;-;5
"315050 Pimenta";27;-;-;-;-;27
"315053 Pingo-d'Água";11;-;-;-;-;11
"315057 Pintópolis";91;-;-;-;-;91
"315060 Piracema";67;-;-;-;-;67
"315070 Pirajuba";203;-;-;-;-;203
"315080 Piranga";4;-;-;-;-;4
"315100 Piranguinho";2;-;-;-;-;2
"315110 Pirapetinga";4;-;-;-;-;4
"315120 Pirapora";422;-;2;-;-;424
"315130 Piraúba";416;-;-;-;-;416
"315140 Pitangui";9;-;-;-;-;9
"315150 Piumhi";326;-;-;-;-;326
"315160 Planura";508;1;-;-;-;509
"315170 Poço Fundo";1;-;-;-;-;1
"315180 Poços de Caldas";37;-;-;-;-;37
"315190 Pocrane";163;-;-;-;-;163
"315200 Pompéu";48;-;-;-;1;49
"315210 Ponte Nova";186;-;3;-;-;189
"315213 Ponto Chique";82;-;-;-;-;82
"315220 Porteirinha";226;1;-;-;-;227
"315230 Porto Firme";4;-;-;-;-;4
"315240 Poté";2;-;-;-;-;2
"315250 Pouso Alegre";26;-;1;-;-;27
"315260 Pouso Alto";1;-;-;-;-;1
"315270 Prados";5;-;-;-;-;5
"315280 Prata";1337;-;-;-;-;1337
"315290 Pratápolis";72;2;-;-;-;74
"315300 Pratinha";2;-;-;-;-;2
"315310 Presidente Bernardes";4;-;-;-;-;4
"315320 Presidente Juscelino";51;2;-;-;-;53
"315340 Presidente Olegário";98;-;-;-;-;98
"315360 Prudente de Morais";3;-;-;-;-;3
"315370 Quartel Geral";16;-;-;-;-;16
"315390 Raposos";3;-;-;-;-;3
"315400 Raul Soares";18;-;-;-;-;18
"315415 Reduto";12;-;-;-;-;12
"315420 Resende Costa";2;-;-;-;-;2
"315430 Resplendor";41;-;1;-;-;42
"315445 Riachinho";1;-;-;-;-;1
"315450 Riacho dos Machados";2;-;-;-;-;2
"315460 Ribeirão das Neves";2942;-;10;-;-;2952
"315470 Ribeirão Vermelho";3;-;-;-;-;3
"315480 Rio Acima";48;-;-;-;-;48
"315490 Rio Casca";80;-;-;-;-;80
"315510 Rio do Prado";34;-;-;-;-;34
"315500 Rio Doce";1;-;-;-;-;1
"315520 Rio Espera";42;-;-;-;-;42
"315530 Rio Manso";2;-;-;-;-;2
"315540 Rio Novo";31;-;-;-;-;31
"315550 Rio Paranaíba";60;-;-;-;-;60
"315560 Rio Pardo de Minas";18;-;-;-;-;18
"315570 Rio Piracicaba";17;-;-;-;-;17
"315580 Rio Pomba";362;1;2;-;-;365
"315590 Rio Preto";2;-;-;-;-;2
"315600 Rio Vermelho";105;-;-;-;-;105
"315610 Ritápolis";6;-;-;-;-;6
"315620 Rochedo de Minas";15;-;-;-;-;15
"315630 Rodeiro";89;-;-;-;-;89
"315640 Romaria";121;-;-;-;-;121
"315650 Rubelita";22;-;-;-;-;22
"315660 Rubim";5;-;-;-;-;5
"315670 Sabará";129;-;1;-;-;130
"315680 Sabinópolis";12;-;-;-;-;12
"315690 Sacramento";299;-;-;-;-;299
"315700 Salinas";51;-;-;-;-;51
"315725 Santa Bárbara do Leste";2;-;-;-;-;2
"315727 Santa Bárbara do Monte Verde";1;-;-;-;-;1
"315733 Santa Cruz de Minas";31;-;1;-;-;32
"315737 Santa Cruz de Salinas";18;-;-;-;-;18
"315740 Santa Cruz do Escalvado";1;-;-;-;-;1
"315750 Santa Efigênia de Minas";6;-;-;-;-;6
"315760 Santa Fé de Minas";41;-;-;-;-;41
"315765 Santa Helena de Minas";4;-;-;-;-;4
"315770 Santa Juliana";179;-;-;-;-;179
"315780 Santa Luzia";534;-;-;-;-;534
"315790 Santa Margarida";4;-;-;-;-;4
"315800 Santa Maria de Itabira";6;-;-;-;-;6
"315820 Santa Maria do Suaçuí";66;-;-;-;-;66
"315935 Santa Rita de Minas";1;-;-;-;-;1
"315950 Santa Rita do Itueto";4;-;-;-;-;4
"315960 Santa Rita do Sapucaí";33;-;-;-;-;33
"315970 Santa Rosa da Serra";4;-;-;-;-;4
"315980 Santa Vitória";73;-;-;-;-;73
"315830 Santana da Vargem";2;-;-;-;-;2
"315840 Santana de Cataguases";5;-;-;-;-;5
"315850 Santana de Pirapama";71;9;3;1;-;84
"315860 Santana do Deserto";6;-;-;-;-;6
"315880 Santana do Jacaré";3;-;-;-;-;3
"315890 Santana do Manhuaçu";1;-;-;-;-;1
"315895 Santana do Paraíso";83;-;-;-;-;83
"315900 Santana do Riacho";16;-;-;-;-;16
"315990 Santo Antônio do Amparo";69;-;-;-;-;69
"316000 Santo Antônio do Aventureiro";1;-;-;-;-;1
"316010 Santo Antônio do Grama";26;-;-;-;-;26
"316020 Santo Antônio do Itambé";5;-;-;-;-;5
"316030 Santo Antônio do Jacinto";15;-;-;-;-;15
"316040 Santo Antônio do Monte";106;-;-;-;-;106
"316045 Santo Antônio do Retiro";40;-;-;-;-;40
"316060 Santo Hipólito";46;-;-;-;-;46
"316070 Santos Dumont";33;-;-;-;-;33
"316090 São Brás do Suaçuí";1;-;-;-;-;1
"316095 São Domingos das Dores";1;-;-;-;-;1
"316100 São Domingos do Prata";1;1;-;-;-;2
"316110 São Francisco";881;-;-;-;-;881
"316120 São Francisco de Paula";4;-;-;-;-;4
"316130 São Francisco de Sales";7;-;-;-;-;7
"316165 São Geraldo do Baixio";25;-;-;-;-;25
"316170 São Gonçalo do Abaeté";12;-;-;-;-;12
"316180 São Gonçalo do Pará";396;-;1;-;-;397
"316190 São Gonçalo do Rio Abaixo";66;-;-;-;-;66
"312550 São Gonçalo do Rio Preto";8;-;-;-;-;8
"316200 São Gonçalo do Sapucaí";8;-;-;-;-;8
"316210 São Gotardo";600;-;-;-;-;600
"316220 São João Batista do Glória";64;-;-;-;-;64
"316225 São João da Lagoa";33;-;-;-;-;33
"316240 São João da Ponte";223;-;-;-;-;223
"316245 São João das Missões";123;-;-;-;-;123
"316250 São João del Rei";492;-;5;-;-;497
"316255 São João do Manhuaçu";2;-;-;-;-;2
"316257 São João do Manteninha";50;16;-;-;-;66
"316260 São João do Oriente";5;-;-;-;-;5
"316265 São João do Pacuí";20;-;-;-;-;20
"316270 São João do Paraíso";4;-;-;-;-;4
"316280 São João Evangelista";1;-;-;-;-;1
"316290 São João Nepomuceno";955;-;1;-;-;956
"316292 São Joaquim de Bicas";45;-;-;-;-;45
"316294 São José da Barra";13;-;-;-;-;13
"316295 São José da Lapa";125;-;-;-;-;125
"316300 São José da Safira";3;-;-;-;-;3
"316310 São José da Varginha";70;-;-;-;-;70
"316330 São José do Divino";7;-;-;-;-;7
"316340 São José do Goiabal";94;-;3;-;-;97
"316350 São José do Jacuri";32;-;-;-;-;32
"316370 São Lourenço";4;-;-;-;-;4
"316380 São Miguel do Anta";4;-;-;-;-;4
"316390 São Pedro da União";1;-;-;-;-;1
"316410 São Pedro do Suaçuí";25;-;-;-;-;25
"316400 São Pedro dos Ferros";98;-;-;-;-;98
"316420 São Romão";25;-;-;-;-;25
"316430 São Roque de Minas";2;-;-;-;-;2
"316450 São Sebastião do Maranhão";7;-;-;-;-;7
"316460 São Sebastião do Oeste";3;-;-;-;-;3
"316470 São Sebastião do Paraíso";1701;-;2;-;-;1703
"316520 São Thomé das Letras";1;-;-;-;-;1
"316500 São Tiago";3;-;-;-;-;3
"316510 São Tomás de Aquino";164;-;-;-;-;164
"316530 São Vicente de Minas";2;1;-;-;-;3
"316540 Sapucaí-Mirim";1;1;-;-;-;2
"316553 Sarzedo";132;-;-;-;-;132
"316560 Senador Cortes";42;-;-;-;-;42
"316570 Senador Firmino";28;-;-;-;-;28
"316580 Senador José Bento";1;-;-;-;-;1
"316610 Senhora do Porto";1;-;-;-;-;1
"316620 Senhora dos Remédios";3;-;-;-;-;3
"316630 Sericita";9;-;-;-;-;9
"316650 Serra Azul de Minas";1;-;-;-;-;1
"316680 Serra do Salitre";82;8;-;-;-;90
"316670 Serra dos Aimorés";6;-;-;-;-;6
"316690 Serrania";2;-;-;-;-;2
"316695 Serranópolis de Minas";2;-;-;-;-;2
"316710 Serro";9;-;-;-;-;9
"316720 Sete Lagoas";5168;-;8;-;-;5176
"316555 Setubinha";17;-;-;-;-;17
"316730 Silveirânia";4;-;-;-;-;4
"316760 Simonésia";2;-;-;-;-;2
"316770 Sobrália";1;-;-;-;-;1
"316780 Soledade de Minas";1;-;-;-;-;1
"316790 Tabuleiro";111;-;1;-;-;112
"316800 Taiobeiras";156;-;-;-;-;156
"316805 Taparuba";122;-;-;-;-;122
"316820 Tapiraí";1;-;-;-;-;1
"316830 Taquaraçu de Minas";26;-;-;-;-;26
"316840 Tarumirim";-;-;1;-;-;1
"316850 Teixeiras";2;-;-;-;-;2
"316860 Teófilo Otoni";42;-;-;-;-;42
"316870 Timóteo";217;-;-;-;-;217
"316880 Tiradentes";180;-;-;-;-;180
"316890 Tiros";17;5;-;-;-;22
"316900 Tocantins";7;-;-;-;-;7
"316910 Toledo";1;-;-;-;-;1
"316920 Tombos";18;-;-;-;-;18
"316930 Três Corações";80;1;-;-;-;81
"316935 Três Marias";204;-;-;-;-;204
"316940 Três Pontas";1539;1;4;-;-;1544
"316950 Tumiritinga";57;-;-;-;-;57
"316960 Tupaciguara";17;-;-;-;-;17
"316970 Turmalina";116;1;3;-;-;120
"316980 Turvolândia";1;-;-;-;-;1
"316990 Ubá";433;-;-;-;-;433
"317000 Ubaí";611;-;1;-;-;612
"317005 Ubaporanga";1;-;-;-;-;1
"317010 Uberaba";738;1;9;-;-;748
"317020 Uberlândia";16842;4;5;-;-;16851
"317030 Umburatiba";1;-;-;-;-;1
"317040 Unaí";29;-;-;-;-;29
"317043 União de Minas";21;-;-;-;-;21
"317047 Uruana de Minas";8;-;-;-;-;8
"317050 Urucânia";5;-;-;-;-;5
"317052 Urucuia";369;-;-;-;-;369
"317057 Vargem Alegre";9;-;-;-;-;9
"317060 Vargem Bonita";2;-;-;-;-;2
"317070 Varginha";61;-;2;-;-;63
"317075 Varjão de Minas";76;-;-;-;-;76
"317080 Várzea da Palma";1812;-;-;-;-;1812
