DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2014
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"316270 São João do Paraíso";1;-;-;-;-;1
"316280 São João Evangelista";1;-;-;-;-;1
"316290 São João Nepomuceno";42;-;-;-;-;42
"316292 São Joaquim de Bicas";2;-;-;-;-;2
"316294 São José da Barra";4;-;-;-;-;4
"316295 São José da Lapa";3;-;-;-;-;3
"316300 São José da Safira";1;-;-;-;-;1
"316310 São José da Varginha";78;-;-;-;-;78
"316350 São José do Jacuri";1;-;-;-;-;1
"316370 São Lourenço";3;-;-;-;-;3
"316380 São Miguel do Anta";1;-;-;-;-;1
"316410 São Pedro do Suaçuí";22;-;-;-;-;22
"316400 São Pedro dos Ferros";4;-;-;-;-;4
"316420 São Romão";1;-;-;-;-;1
"316460 São Sebastião do Oeste";5;-;-;-;-;5
"316470 São Sebastião do Paraíso";44;-;-;-;-;44
"316520 São Thomé das Letras";1;-;-;-;-;1
"316530 São Vicente de Minas";1;-;-;-;-;1
"316540 Sapucaí-Mirim";1;-;-;-;-;1
"316553 Sarzedo";13;-;-;-;-;13
"316556 Sem-Peixe";1;-;-;-;-;1
"316670 Serra dos Aimorés";3;-;-;-;-;3
"316710 Serro";2;-;-;-;-;2
"316720 Sete Lagoas";79;-;-;-;-;79
"316760 Simonésia";1;-;-;-;-;1
"316770 Sobrália";1;-;-;-;-;1
"316780 Soledade de Minas";1;-;-;-;-;1
"316790 Tabuleiro";1;-;-;-;-;1
"316840 Tarumirim";2;-;-;-;-;2
"316860 Teófilo Otoni";13;-;-;-;-;13
"316870 Timóteo";57;-;-;-;-;57
"316890 Tiros";1;-;-;-;-;1
"316900 Tocantins";13;-;-;-;-;13
"316920 Tombos";1;-;-;-;-;1
"316930 Três Corações";653;2;-;-;-;655
"316935 Três Marias";553;-;-;-;-;553
"316940 Três Pontas";27;-;-;-;-;27
"316960 Tupaciguara";203;-;-;-;-;203
"316970 Turmalina";1;-;-;-;-;1
"316990 Ubá";23;-;-;-;-;23
"317000 Ubaí";11;-;-;-;-;11
"317005 Ubaporanga";9;-;-;-;-;9
"317010 Uberaba";191;7;-;-;-;198
"317020 Uberlândia";4139;10;-;-;-;4149
"317040 Unaí";157;4;-;-;-;161
"317043 União de Minas";8;-;-;-;-;8
"317047 Uruana de Minas";40;8;-;-;-;48
"317050 Urucânia";1;-;-;-;-;1
"317052 Urucuia";8;-;-;-;-;8
"317060 Vargem Bonita";9;-;-;-;-;9
"317070 Varginha";38;1;-;-;-;39
"317075 Varjão de Minas";1;-;-;-;-;1
"317080 Várzea da Palma";9;-;-;-;-;9
"317100 Vazante";71;-;-;-;-;71
"317110 Veríssimo";2;-;-;-;-;2
"317120 Vespasiano";260;-;-;-;-;260
"317130 Viçosa";4;-;-;-;-;4
"317160 Virgem da Lapa";4;-;-;-;-;4
"317200 Visconde do Rio Branco";27;-;-;-;-;27
"310000 Município ignorado - MG";2;-;-;-;-;2
"320010 Afonso Cláudio";10;-;-;-;-;10
"320013 Águia Branca";3;-;-;-;-;3
"320020 Alegre";182;-;-;-;-;182
"320030 Alfredo Chaves";5;-;-;-;-;5
"320035 Alto Rio Novo";1;-;-;-;-;1
"320040 Anchieta";68;1;-;-;-;69
"320050 Apiacá";6;-;-;-;-;6
"320060 Aracruz";207;-;-;-;-;207
"320070 Atilio Vivacqua";1;-;-;-;-;1
"320080 Baixo Guandu";22;-;-;-;-;22
"320090 Barra de São Francisco";30;-;-;-;-;30
"320100 Boa Esperança";17;-;-;-;-;17
"320110 Bom Jesus do Norte";5;-;-;-;-;5
"320115 Brejetuba";2;-;-;-;-;2
"320120 Cachoeiro de Itapemirim";1898;-;-;-;-;1898
"320130 Cariacica";1329;3;-;-;-;1332
"320140 Castelo";64;-;-;-;1;65
"320150 Colatina";152;-;-;-;-;152
"320160 Conceição da Barra";18;-;-;-;-;18
"320170 Conceição do Castelo";2;-;-;-;-;2
"320190 Domingos Martins";3;-;-;-;-;3
"320210 Ecoporanga";5;-;-;-;-;5
"320220 Fundão";2;-;-;-;-;2
"320230 Guaçuí";5;-;-;-;-;5
"320240 Guarapari";77;-;-;-;-;77
"320245 Ibatiba";1;-;-;-;-;1
"320250 Ibiraçu";21;-;-;-;-;21
"320260 Iconha";15;-;-;-;-;15
"320280 Itapemirim";24;-;-;-;-;24
"320300 Iúna";1;-;-;-;-;1
"320305 Jaguaré";190;2;-;-;-;192
"320310 Jerônimo Monteiro";48;-;-;-;-;48
"320313 João Neiva";12;-;-;-;-;12
"320316 Laranja da Terra";35;2;-;-;-;37
"320320 Linhares";195;1;-;-;-;196
"320330 Mantenópolis";2;-;-;-;-;2
"320332 Marataízes";10;-;-;-;-;10
"320335 Marilândia";6;-;-;-;-;6
"320340 Mimoso do Sul";2;-;-;-;-;2
"320350 Montanha";230;-;-;1;-;231
"320360 Mucurici";22;-;-;-;-;22
"320380 Muqui";3;-;-;-;-;3
"320390 Nova Venécia";63;-;-;-;-;63
"320400 Pancas";3;-;-;-;-;3
"320405 Pedro Canário";1414;-;-;-;-;1414
"320410 Pinheiros";83;-;-;-;-;83
"320420 Piúma";67;-;-;-;-;67
"320425 Ponto Belo";15;-;-;-;-;15
"320435 Rio Bananal";1;-;-;-;-;1
"320440 Rio Novo do Sul";1;-;-;-;-;1
"320455 Santa Maria de Jetibá";1;-;-;-;-;1
"320460 Santa Teresa";4;-;-;-;-;4
"320470 São Gabriel da Palha";14;-;-;-;-;14
"320490 São Mateus";826;-;-;-;2;828
"320495 São Roque do Canaã";2;-;-;-;-;2
"320500 Serra";4613;-;-;-;-;4613
"320501 Sooretama";35;-;-;-;-;35
"320506 Venda Nova do Imigrante";2;1;-;-;-;3
"320510 Viana";771;-;-;-;-;771
"320517 Vila Valério";4;-;-;-;-;4
"320520 Vila Velha";1349;-;-;-;-;1349
"320530 Vitória";3159;8;-;-;9;3176
"330010 Angra dos Reis";4;-;-;-;-;4
"330020 Araruama";5;-;-;-;-;5
"330023 Armação dos Búzios";5;-;-;-;-;5
"330025 Arraial do Cabo";1;-;-;-;-;1
"330030 Barra do Piraí";25;-;-;-;-;25
"330040 Barra Mansa";67;1;-;-;-;68
"330045 Belford Roxo";38;1;-;-;-;39
"330060 Bom Jesus do Itabapoana";52;-;-;-;-;52
"330070 Cabo Frio";5;-;-;-;-;5
"330080 Cachoeiras de Macacu";72;-;-;-;-;72
"330090 Cambuci";2;-;-;-;-;2
"330100 Campos dos Goytacazes";55;1;-;-;-;56
"330110 Cantagalo";1;-;-;-;-;1
"330130 Casimiro de Abreu";1;1;-;-;-;2
"330140 Conceição de Macabu";1;-;-;-;-;1
"330150 Cordeiro";2;-;-;-;-;2
"330170 Duque de Caxias";223;-;-;-;-;223
"330187 Iguaba Grande";1;-;-;-;-;1
"330190 Itaboraí";5;-;-;-;-;5
"330200 Itaguaí";4;-;-;-;-;4
"330205 Italva";18;-;-;-;-;18
"330210 Itaocara";11;-;-;-;-;11
"330220 Itaperuna";238;-;-;-;-;238
"330225 Itatiaia";9;-;-;-;-;9
"330227 Japeri";1;-;-;-;-;1
"330240 Macaé";50;-;-;-;-;50
"330250 Magé";8;-;-;-;-;8
"330260 Mangaratiba";9;-;-;-;1;10
"330270 Maricá";1;-;-;-;-;1
"330285 Mesquita";1;-;-;-;-;1
"330310 Natividade";4;-;-;-;-;4
"330330 Niterói";4;-;-;-;-;4
"330340 Nova Friburgo";3;-;-;-;-;3
"330350 Nova Iguaçu";24;-;-;-;-;24
"330370 Paraíba do Sul";5;-;-;-;-;5
"330380 Paraty";17;-;-;-;-;17
"330385 Paty do Alferes";1;-;-;-;-;1
"330390 Petrópolis";6;-;-;-;-;6
"330395 Pinheiral";2;-;-;-;-;2
"330400 Piraí";9;1;-;-;-;10
"330410 Porciúncula";1;-;-;-;-;1
"330412 Quatis";1;-;-;-;-;1
"330414 Queimados";1;-;-;-;-;1
"330420 Resende";345;38;-;-;1;384
"330430 Rio Bonito";2;-;-;-;-;2
"330452 Rio das Ostras";3;-;-;-;-;3
"330455 Rio de Janeiro";435;4;-;1;9;449
"330470 Santo Antônio de Pádua";12;-;-;-;-;12
"330475 São Francisco de Itabapoana";27;-;-;-;-;27
"330490 São Gonçalo";4;-;-;-;-;4
"330500 São João da Barra";3;-;-;-;-;3
"330510 São João de Meriti";21;-;-;-;1;22
"330513 São José de Ubá";1;-;-;-;-;1
"330515 São José do Vale do Rio Preto";1;-;-;-;-;1
"330540 Sapucaia";1;-;-;-;-;1
"330550 Saquarema";3;-;-;-;-;3
"330555 Seropédica";8;-;-;-;-;8
"330600 Três Rios";1;-;-;-;1;2
"330610 Valença";12;-;-;-;-;12
"330615 Varre-Sai";1;-;-;-;-;1
"330620 Vassouras";18;1;-;-;-;19
"330630 Volta Redonda";35;-;-;-;-;35
"350010 Adamantina";36;-;-;-;-;36
"350020 Adolfo";1;-;-;-;-;1
"350030 Aguaí";519;1;-;-;-;520
"350040 Águas da Prata";2;-;-;-;-;2
"350050 Águas de Lindóia";3;-;-;-;-;3
"350055 Águas de Santa Bárbara";5;-;-;-;-;5
"350060 Águas de São Pedro";101;-;-;-;-;101
"350070 Agudos";16;-;-;-;-;16
"350075 Alambari";8;-;-;-;-;8
"350080 Alfredo Marcondes";1;-;-;-;-;1
"350090 Altair";1;-;-;-;-;1
"350100 Altinópolis";1;-;-;-;-;1
"350110 Alto Alegre";1;-;-;-;-;1
"350115 Alumínio";6;-;-;-;-;6
"350120 Álvares Florence";28;-;-;-;-;28
"350130 Álvares Machado";5;-;-;-;-;5
"350150 Alvinlândia";1;-;-;-;-;1
"350160 Americana";9050;6;-;-;1;9057
"350170 Américo Brasiliense";65;-;-;-;-;65
"350180 Américo de Campos";57;-;-;-;-;57
"350190 Amparo";201;-;-;-;-;201
"350200 Analândia";2;-;-;-;-;2
"350210 Andradina";50;1;-;-;-;51
"350250 Aparecida";50;-;-;-;-;50
"350260 Aparecida d'Oeste";31;-;-;-;-;31
"350275 Araçariguama";5;-;-;-;-;5
"350280 Araçatuba";1807;1;2;-;-;1810
"350290 Araçoiaba da Serra";6;-;-;-;-;6
"350320 Araraquara";1644;2;-;-;-;1646
"350330 Araras";108;-;-;-;-;108
"350335 Arco-Íris";1;-;-;-;-;1
"350340 Arealva";3;-;-;-;-;3
"350350 Areias";1;-;-;-;-;1
"350360 Areiópolis";1;-;-;-;-;1
"350370 Ariranha";1;-;-;-;-;1
"350380 Artur Nogueira";90;-;-;-;-;90
"350390 Arujá";113;-;-;-;-;113
"350395 Aspásia";7;-;-;-;-;7
"350400 Assis";955;2;-;-;-;957
"350410 Atibaia";1370;2;-;-;-;1372
"350420 Auriflama";50;-;-;-;-;50
"350430 Avaí";153;3;-;-;-;156
"350440 Avanhandava";5;-;-;-;-;5
"350450 Avaré";4;-;-;-;-;4
"350460 Bady Bassitt";13;-;-;-;-;13
"350480 Bálsamo";4;-;-;-;-;4
"350500 Barão de Antonina";4;-;-;-;-;4
"350510 Barbosa";32;-;-;-;-;32
"350520 Bariri";232;3;-;-;-;235
"350530 Barra Bonita";48;2;-;-;-;50
"350550 Barretos";70;1;-;-;-;71
"350560 Barrinha";10;-;-;-;-;10
"350570 Barueri";564;3;-;-;-;567
"350580 Bastos";22;-;-;-;-;22
"350590 Batatais";12;-;-;-;-;12
"350600 Bauru";411;2;-;-;1;414
"350610 Bebedouro";706;6;-;-;-;712
"350620 Bento de Abreu";2;-;-;-;-;2
"350635 Bertioga";470;1;-;-;2;473
"350640 Bilac";39;-;-;-;-;39
"350650 Birigui";3726;-;-;-;-;3726
"350670 Boa Esperança do Sul";818;1;-;-;-;819
"350680 Bocaina";49;-;-;-;-;49
"350690 Bofete";1;-;-;-;-;1
"350700 Boituva";3;-;-;-;-;3
"350710 Bom Jesus dos Perdões";5;1;-;-;-;6
"350730 Boracéia";11;-;-;-;-;11
"350740 Borborema";10;-;-;-;-;10
"350750 Botucatu";3;-;-;-;-;3
"350760 Bragança Paulista";266;1;-;-;-;267
"350770 Braúna";36;-;-;-;-;36
"350775 Brejo Alegre";17;-;-;-;-;17
"350780 Brodowski";4;-;-;-;-;4
"350790 Brotas";208;2;-;-;-;210
"350810 Buritama";1566;-;-;-;-;1566
"350840 Cabreúva";13;-;-;-;-;13
"350850 Caçapava";127;-;-;-;-;127
"350860 Cachoeira Paulista";7;-;-;-;-;7
"350870 Caconde";4;-;-;-;-;4
"350880 Cafelândia";26;-;-;-;-;26
"350890 Caiabu";1;-;-;-;-;1
"350900 Caieiras";94;-;-;-;-;94
"350910 Caiuá";5;-;-;-;-;5
"350920 Cajamar";173;5;-;-;-;178
"350925 Cajati";1;-;-;-;-;1
"350930 Cajobi";79;-;-;-;-;79
"350940 Cajuru";3;-;-;-;-;3
"350945 Campina do Monte Alegre";1;-;-;-;-;1
"350950 Campinas";42326;39;-;-;2;42367
"350960 Campo Limpo Paulista";270;-;-;-;-;270
"350970 Campos do Jordão";4;-;-;-;-;4
"350980 Campos Novos Paulista";3;-;-;-;-;3
"350990 Cananéia";18;-;-;-;-;18
"350995 Canas";4;-;-;-;-;4
"351000 Cândido Mota";88;-;-;-;-;88
"351015 Canitar";1;-;-;-;-;1
"351020 Capão Bonito";14;3;-;-;-;17
"351030 Capela do Alto";1;-;-;-;-;1
"351040 Capivari";18;1;-;-;-;19
"351050 Caraguatatuba";2330;5;-;-;-;2335
"351060 Carapicuíba";1358;1;-;-;-;1359
"351070 Cardoso";35;-;-;-;-;35
"351080 Casa Branca";2018;2;-;-;-;2020
"351100 Castilho";44;-;-;-;-;44
"351110 Catanduva";530;12;-;-;1;543
"351120 Catiguá";9;-;-;-;-;9
"351130 Cedral";3;-;-;-;-;3
"351140 Cerqueira César";4;-;-;-;-;4
"351150 Cerquilho";1;-;-;-;-;1
"351170 Charqueada";14;-;-;-;-;14
"355720 Chavantes";1;-;-;-;-;1
"351190 Clementina";43;-;-;-;-;43
"351200 Colina";37;-;-;-;-;37
"351210 Colômbia";5;-;-;-;-;5
"351220 Conchal";5;-;-;-;-;5
"351230 Conchas";11;-;-;-;-;11
"351240 Cordeirópolis";32;2;-;-;-;34
"351250 Coroados";28;1;-;-;-;29
"351270 Corumbataí";10;-;-;-;-;10
"351280 Cosmópolis";72;-;-;-;-;72
"351290 Cosmorama";14;1;-;-;-;15
"351300 Cotia";225;3;-;-;-;228
"351310 Cravinhos";87;-;-;-;-;87
"351320 Cristais Paulista";2;-;-;-;-;2
"351340 Cruzeiro";45;1;-;-;-;46
"351350 Cubatão";51;-;-;-;-;51
"351370 Descalvado";95;-;-;-;-;95
"351380 Diadema";388;2;-;-;-;390
"351385 Dirce Reis";1;-;-;-;-;1
"351390 Divinolândia";2;-;-;-;-;2
"351400 Dobrada";3;-;-;-;-;3
"351410 Dois Córregos";63;2;-;-;-;65
"351420 Dolcinópolis";1;-;-;-;-;1
"351430 Dourado";17;-;-;-;-;17
"351440 Dracena";59;-;-;-;-;59
"351450 Duartina";8;-;-;-;-;8
"351460 Dumont";33;-;-;-;-;33
"351490 Elias Fausto";41;-;-;-;-;41
"351492 Elisiário";3;-;-;-;-;3
"351500 Embu das Artes";297;-;-;-;-;297
"351510 Embu-Guaçu";8;-;-;-;-;8
"351512 Emilianópolis";1;-;-;-;-;1
"351515 Engenheiro Coelho";10;-;-;-;-;10
"351518 Espírito Santo do Pinhal";7;-;-;-;-;7
"355730 Estiva Gerbi";5;-;-;-;-;5
"351520 Estrela d'Oeste";181;-;-;-;-;181
"351530 Estrela do Norte";5;-;-;-;-;5
"351535 Euclides da Cunha Paulista";7;-;-;-;-;7
"351540 Fartura";2;-;-;-;-;2
"351550 Fernandópolis";210;-;-;-;-;210
"351565 Fernão";1;-;-;-;-;1
"351570 Ferraz de Vasconcelos";24;-;-;-;-;24
"351580 Flora Rica";6;-;-;-;-;6
"351590 Floreal";4;-;-;-;-;4
"351600 Flórida Paulista";88;-;-;-;-;88
"351610 Florínia";53;-;-;-;-;53
"351620 Franca";227;-;-;-;-;227
"351630 Francisco Morato";841;-;-;-;-;841
"351640 Franco da Rocha";1642;35;-;-;-;1677
"351650 Gabriel Monteiro";9;-;-;-;-;9
"351660 Gália";2;-;-;-;-;2
"351670 Garça";33;-;-;-;-;33
"351680 Gastão Vidigal";12;-;-;-;-;12
"351685 Gavião Peixoto";1;-;-;-;-;1
"351690 General Salgado";98;-;-;-;-;98
"351700 Getulina";9;-;-;-;-;9
"351710 Glicério";14;-;-;-;-;14
"351720 Guaiçara";43;2;-;-;-;45
"351740 Guaíra";46;-;-;-;-;46
"351750 Guapiaçu";5;-;-;-;-;5
"351780 Guaraçaí";24;-;-;-;-;24
"351800 Guarani d'Oeste";-;1;-;-;-;1
"351810 Guarantã";41;7;-;-;-;48
"351820 Guararapes";459;-;-;-;-;459
"351830 Guararema";23;-;-;-;-;23
"351840 Guaratinguetá";89;-;-;-;-;89
"351860 Guariba";5;-;-;-;-;5
"351870 Guarujá";270;10;-;-;6;286
"351880 Guarulhos";5193;60;-;-;1;5254
"351885 Guatapará";2;-;-;-;-;2
"351890 Guzolândia";7;-;-;-;-;7
"351900 Herculândia";5;-;-;-;-;5
"351905 Holambra";45;-;-;-;-;45
"351907 Hortolândia";2113;5;-;-;-;2118
"351910 Iacanga";21;-;-;-;-;21
"351920 Iacri";3;-;-;-;-;3
"351925 Iaras";43;-;-;-;-;43
"351930 Ibaté";12;-;-;-;-;12
"351940 Ibirá";4;-;-;-;-;4
"351960 Ibitinga";16;1;-;-;-;17
"351970 Ibiúna";7;-;-;-;-;7
"351980 Icém";2;-;-;-;-;2
"351990 Iepê";2;-;-;-;-;2
"352000 Igaraçu do Tietê";6;-;-;-;-;6
"352010 Igarapava";2;-;-;-;-;2
"352020 Igaratá";1;-;-;-;-;1
"352030 Iguape";10;-;-;-;-;10
"352042 Ilha Comprida";34;-;-;-;-;34
"352044 Ilha Solteira";328;-;-;-;-;328
"352040 Ilhabela";2947;14;-;-;1;2962
"352050 Indaiatuba";267;-;-;-;-;267
"352070 Indiaporã";7;-;-;-;-;7
"352090 Ipaussu";3;-;-;-;-;3
"352100 Iperó";352;-;-;-;-;352
"352110 Ipeúna";3;-;-;-;-;3
"352115 Ipiguá";2;-;-;-;-;2
"352130 Ipuã";14;-;-;-;-;14
"352140 Iracemápolis";28;-;-;-;-;28
"352150 Irapuã";2;-;-;-;-;2
"352160 Irapuru";39;-;-;-;-;39
"352170 Itaberá";1;-;-;-;-;1
"352190 Itajobi";1;-;-;-;-;1
"352200 Itaju";4;-;-;-;-;4
"352210 Itanhaém";177;3;-;-;1;181
"352220 Itapecerica da Serra";56;-;-;-;-;56
"352230 Itapetininga";8;-;-;-;-;8
"352240 Itapeva";1;-;-;-;-;1
"352250 Itapevi";389;2;-;-;-;391
"352260 Itapira";673;21;-;-;-;694
"352270 Itápolis";124;-;-;-;-;124
"352280 Itaporanga";107;-;-;-;-;107
"352290 Itapuí";125;1;-;-;-;126
"352300 Itapura";23;-;-;-;-;23
"352310 Itaquaquecetuba";88;1;-;-;-;89
"352320 Itararé";18;-;-;-;-;18
"352330 Itariri";4;-;-;-;-;4
"352340 Itatiba";35;-;-;-;-;35
"352360 Itirapina";29;-;-;-;2;31
"352380 Itobi";185;-;-;-;-;185
"352390 Itu";128;-;-;-;1;129
"352400 Itupeva";45;-;-;-;-;45
"352410 Ituverava";3;-;-;-;-;3
"352420 Jaborandi";3;-;-;-;-;3
"352430 Jaboticabal";52;-;-;-;-;52
"352440 Jacareí";158;-;-;-;-;158
"352450 Jaci";8;-;-;-;-;8
"352460 Jacupiranga";2;-;-;-;-;2
"352470 Jaguariúna";53;-;-;-;-;53
"352480 Jales";508;-;-;-;-;508
"352490 Jambeiro";1;-;-;-;-;1
"352500 Jandira";288;2;-;-;-;290
"352510 Jardinópolis";1156;-;-;-;1;1157
"352520 Jarinu";2;-;-;-;-;2
"352530 Jaú";4574;7;-;-;-;4581
"352550 Joanópolis";3;-;-;-;-;3
"352560 João Ramalho";7;-;-;-;-;7
"352570 José Bonifácio";207;3;-;-;-;210
"352580 Júlio Mesquita";1;-;-;-;-;1
"352590 Jundiaí";337;-;-;-;-;337
"352600 Junqueirópolis";129;-;-;-;-;129
"352610 Juquiá";3;-;-;-;-;3
"352620 Juquitiba";4;-;-;-;-;4
"352630 Lagoinha";6;-;-;-;-;6
"352640 Laranjal Paulista";42;1;-;-;-;43
"352650 Lavínia";12;-;-;-;-;12
"352670 Leme";28;-;-;-;-;28
"352680 Lençóis Paulista";10;-;-;-;-;10
"352690 Limeira";669;-;-;-;-;669
"352710 Lins";224;-;-;-;-;224
"352720 Lorena";74;1;-;-;-;75
"352725 Lourdes";21;-;-;-;-;21
"352730 Louveira";74;-;-;-;-;74
"352740 Lucélia";27;-;-;-;-;27
"352760 Luís Antônio";6;-;-;-;-;6
"352770 Luiziânia";12;-;-;-;-;12
"352800 Macatuba";12;-;-;-;-;12
"352810 Macaubal";10;-;-;-;-;10
"352820 Macedônia";8;-;-;-;-;8
"352830 Magda";10;-;-;-;-;10
"352840 Mairinque";15;-;-;-;-;15
"352850 Mairiporã";4608;45;-;-;-;4653
"352880 Maracaí";23;-;-;-;-;23
"352890 Mariápolis";36;-;-;-;-;36
"352900 Marília";1699;77;-;-;-;1776
"352910 Marinópolis";5;-;-;-;-;5
"352920 Martinópolis";8;-;-;-;-;8
"352930 Matão";170;-;-;-;-;170
"352940 Mauá";7;1;-;-;-;8
"352950 Mendonça";20;-;-;-;-;20
"352960 Meridiano";19;-;-;-;-;19
"352965 Mesópolis";3;-;-;-;-;3
"352970 Miguelópolis";3;-;-;-;-;3
"352980 Mineiros do Tietê";148;2;-;-;-;150
"353000 Mira Estrela";12;-;-;-;-;12
"352990 Miracatu";13;-;-;-;-;13
"353010 Mirandópolis";91;1;-;-;-;92
"353020 Mirante do Paranapanema";25;-;-;-;-;25
"353030 Mirassol";35;-;-;-;-;35
"353040 Mirassolândia";1;-;-;-;-;1
"353050 Mococa";374;2;-;-;-;376
"353060 Mogi das Cruzes";59;-;-;-;-;59
"353070 Mogi Guaçu";1113;2;-;-;-;1115
"353080 Mogi Mirim";1048;-;-;-;-;1048
"353100 Monções";6;-;-;-;-;6
"353110 Mongaguá";290;1;-;-;-;291
"353120 Monte Alegre do Sul";4;-;-;-;-;4
"353130 Monte Alto";17;-;-;-;-;17
"353140 Monte Aprazível";90;2;-;-;-;92
"353150 Monte Azul Paulista";26;-;-;-;-;26
"353160 Monte Castelo";6;-;-;-;-;6
"353180 Monte Mor";222;-;-;-;-;222
"353190 Morro Agudo";14;-;-;-;-;14
"353200 Morungaba";5;-;-;-;-;5
"353205 Motuca";39;-;-;-;-;39
"353210 Murutinga do Sul";5;-;-;-;-;5
"353215 Nantes";1;-;-;-;-;1
"353220 Narandiba";18;-;-;-;-;18
"353230 Natividade da Serra";13;-;-;-;-;13
"353240 Nazaré Paulista";6;2;-;-;-;8
"353250 Neves Paulista";9;1;-;-;-;10
"353260 Nhandeara";84;-;-;-;-;84
"353270 Nipoã";2;-;-;-;-;2
"353282 Nova Campina";1;-;-;-;-;1
"353286 Nova Castilho";1;-;-;-;-;1
"353290 Nova Europa";9;-;-;-;-;9
"353320 Nova Independência";6;-;-;-;-;6
"353330 Nova Luzitânia";10;-;-;-;-;10
"353340 Nova Odessa";573;6;-;-;-;579
"353325 Novais";2;-;-;-;-;2
"353350 Novo Horizonte";13;-;-;-;-;13
"353360 Nuporanga";1;-;-;-;-;1
"353370 Ocauçu";5;-;-;-;-;5
"353390 Olímpia";140;-;-;-;-;140
"353410 Oriente";8;1;-;-;-;9
"353420 Orindiúva";1;-;-;-;-;1
"353430 Orlândia";28;-;-;-;-;28
"353440 Osasco";5047;111;-;-;2;5160
"353450 Oscar Bressane";10;2;1;-;-;13
"353460 Osvaldo Cruz";9;-;-;-;-;9
"353470 Ourinhos";191;-;-;-;-;191
"353480 Ouro Verde";27;-;-;-;-;27
"353475 Ouroeste";33;-;-;-;-;33
"353490 Pacaembu";13;1;-;-;-;14
"353500 Palestina";5;-;-;-;-;5
"353510 Palmares Paulista";1;-;-;-;-;1
"353520 Palmeira d'Oeste";44;-;-;-;-;44
"353530 Palmital";69;-;-;-;-;69
"353540 Panorama";9;-;-;-;-;9
"353550 Paraguaçu Paulista";150;2;-;-;-;152
"353570 Paraíso";3;-;-;-;-;3
"353590 Paranapuã";20;-;-;-;-;20
"353600 Parapuã";34;-;-;-;-;34
"353620 Pariquera-Açu";15;-;-;-;-;15
"353625 Parisi";121;-;-;-;-;121
"353640 Paulicéia";4;-;-;-;-;4
"353650 Paulínia";885;1;-;-;-;886
"353660 Paulo de Faria";4;-;-;-;-;4
"353670 Pederneiras";62;-;-;-;-;62
"353690 Pedranópolis";14;-;-;-;-;14
"353710 Pedreira";1056;-;-;-;-;1056
"353715 Pedrinhas Paulista";7;-;-;-;-;7
"353720 Pedro de Toledo";1;-;-;-;-;1
"353730 Penápolis";274;-;-;-;-;274
"353740 Pereira Barreto";25;-;-;-;-;25
"353750 Pereiras";1;-;-;-;-;1
"353760 Peruíbe";192;-;-;-;-;192
"353770 Piacatu";49;-;-;-;-;49
"353780 Piedade";1;-;-;-;-;1
"353790 Pilar do Sul";2;-;-;-;-;2
"353800 Pindamonhangaba";2887;-;-;-;-;2887
"353810 Pindorama";3;-;-;-;-;3
"353820 Pinhalzinho";1;1;-;-;-;2
"353860 Piracaia";12;-;-;-;-;12
"353870 Piracicaba";922;23;-;-;11;956
"353880 Piraju";1;-;-;-;-;1
"353890 Pirajuí";10;-;-;-;-;10
"353900 Pirangi";26;-;-;-;-;26
"353910 Pirapora do Bom Jesus";48;1;-;-;-;49
"353920 Pirapozinho";17;-;-;-;-;17
"353930 Pirassununga";84;-;-;-;-;84
"353950 Pitangueiras";40;-;-;-;-;40
"353960 Planalto";32;-;1;-;-;33
"353970 Platina";2;-;-;-;-;2
"353980 Poá";15;-;-;-;-;15
"353990 Poloni";1;-;-;-;-;1
"354000 Pompéia";29;-;-;-;-;29
"354020 Pontal";109;-;-;-;-;109
"354025 Pontalinda";5;-;-;-;-;5
"354030 Pontes Gestal";16;-;-;-;-;16
"354040 Populina";2;-;-;-;-;2
"354050 Porangaba";14;1;-;-;-;15
"354060 Porto Feliz";76;14;-;-;-;90
"354070 Porto Ferreira";657;-;-;-;-;657
"354075 Potim";60;-;-;-;-;60
"354080 Potirendaba";33;-;-;-;-;33
"354090 Pradópolis";3;-;-;-;-;3
"354100 Praia Grande";209;-;-;-;-;209
"354105 Pratânia";1;-;-;-;-;1
"354110 Presidente Alves";3;-;-;-;-;3
"354120 Presidente Bernardes";11;-;-;-;-;11
"354130 Presidente Epitácio";60;-;-;-;-;60
"354140 Presidente Prudente";241;-;-;-;-;241
"354150 Presidente Venceslau";20;-;-;-;-;20
"354160 Promissão";499;2;-;-;-;501
"354170 Quatá";10;-;-;-;-;10
"354180 Queiroz";7;-;-;-;-;7
"354190 Queluz";4;-;-;-;-;4
"354200 Quintana";3;-;-;-;-;3
"354210 Rafard";9;1;-;-;-;10
"354220 Rancharia";75;-;-;-;-;75
"354230 Redenção da Serra";27;-;-;-;-;27
"354240 Regente Feijó";6;-;-;-;-;6
"354260 Registro";19;-;-;-;-;19
"354290 Ribeirão Bonito";169;-;-;-;-;169
"354300 Ribeirão Branco";2;-;-;-;-;2
"354310 Ribeirão Corrente";27;-;-;-;-;27
"354320 Ribeirão do Sul";2;-;-;-;-;2
"354323 Ribeirão dos Índios";1;-;-;-;-;1
"354330 Ribeirão Pires";1;-;-;-;-;1
"354340 Ribeirão Preto";440;10;1;-;5;456
