DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2016
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"270930 União dos Palmares";152;-;-;-;-;152
"270940 Viçosa";9;-;-;-;-;9
"280030 Aracaju";506;-;-;-;-;506
"280040 Arauá";3;-;-;-;-;3
"280050 Areia Branca";7;-;-;-;-;7
"280060 Barra dos Coqueiros";14;-;-;-;-;14
"280067 Boquim";2;-;-;-;-;2
"280100 Campo do Brito";2;-;-;-;-;2
"280120 Canindé de São Francisco";1;-;-;-;-;1
"280140 Carira";1;-;-;-;-;1
"280210 Estância";28;-;-;-;-;28
"280220 Feira Nova";1;-;-;-;-;1
"280250 General Maynard";1;-;-;-;-;1
"280260 Gracho Cardoso";1;-;-;-;-;1
"280270 Ilha das Flores";2;-;-;-;-;2
"280280 Indiaroba";7;-;-;-;-;7
"280290 Itabaiana";46;-;-;-;-;46
"280300 Itabaianinha";9;-;-;-;-;9
"280310 Itabi";2;-;-;-;-;2
"280320 Itaporanga d'Ajuda";6;-;-;-;-;6
"280340 Japoatã";1;-;-;-;-;1
"280350 Lagarto";15;-;-;-;-;15
"280360 Laranjeiras";3;-;-;-;-;3
"280370 Macambira";1;-;-;-;-;1
"280380 Malhada dos Bois";1;-;-;-;-;1
"280390 Malhador";4;-;-;-;-;4
"280410 Moita Bonita";1;-;-;-;-;1
"280420 Monte Alegre de Sergipe";3;-;-;-;-;3
"280430 Muribeca";1;-;-;-;-;1
"280450 Nossa Senhora da Glória";1;-;-;-;-;1
"280460 Nossa Senhora das Dores";1;-;-;-;-;1
"280470 Nossa Senhora de Lourdes";2;-;-;-;-;2
"280480 Nossa Senhora do Socorro";93;-;-;-;-;93
"280490 Pacatuba";1;-;-;-;-;1
"280500 Pedra Mole";2;-;-;-;-;2
"280510 Pedrinhas";1;-;-;-;-;1
"280520 Pinhão";8;-;-;-;-;8
"280540 Poço Redondo";4;-;-;-;-;4
"280570 Propriá";21;-;-;-;-;21
"280580 Riachão do Dantas";19;-;-;-;-;19
"280590 Riachuelo";-;1;-;-;-;1
"280600 Ribeirópolis";3;-;-;-;-;3
"280610 Rosário do Catete";2;-;-;-;-;2
"280650 Santa Rosa de Lima";1;-;-;-;-;1
"280660 Santo Amaro das Brotas";1;-;-;-;-;1
"280670 São Cristóvão";58;-;-;-;-;58
"280680 São Domingos";1;-;-;-;-;1
"280690 São Francisco";1;-;-;-;-;1
"280710 Simão Dias";2;-;-;-;-;2
"280730 Telha";3;-;-;-;-;3
"280740 Tobias Barreto";497;-;-;-;-;497
"290010 Abaíra";1;-;-;-;-;1
"290035 Adustina";57;-;-;-;-;57
"290040 Água Fria";1;-;-;-;-;1
"290060 Aiquara";2;-;-;-;-;2
"290080 Alcobaça";5;-;-;-;-;5
"290100 Amargosa";3;-;-;-;-;3
"290115 América Dourada";112;-;-;-;-;112
"290120 Anagé";1;-;-;-;-;1
"290140 Angical";1;-;-;-;-;1
"290200 Aracatu";1;-;-;-;-;1
"290210 Araci";1;-;-;-;-;1
"290225 Arataca";3;-;-;-;-;3
"290240 Aurelino Leal";1;-;-;-;-;1
"290260 Baixa Grande";3;-;-;-;-;3
"290265 Banzaê";4;-;-;-;-;4
"290270 Barra";4;-;-;-;-;4
"290280 Barra da Estiva";10;-;-;-;-;10
"290290 Barra do Choça";3;-;-;-;-;3
"290310 Barra do Rocha";1;-;-;-;-;1
"290320 Barreiras";3;-;-;-;-;3
"290323 Barro Alto";3;-;-;-;-;3
"290330 Barro Preto";256;-;-;-;-;256
"290340 Belmonte";63;-;-;-;-;63
"290350 Belo Campo";9;-;-;-;-;9
"290370 Boa Nova";3;-;-;-;-;3
"290380 Boa Vista do Tupim";1;-;-;-;-;1
"290390 Bom Jesus da Lapa";15;-;-;-;-;15
"290405 Bonito";2;-;-;-;-;2
"290410 Boquira";1;-;-;-;-;1
"290420 Botuporã";17;-;-;-;-;17
"290460 Brumado";24;-;-;-;-;24
"290470 Buerarema";40;-;-;-;-;40
"290475 Buritirama";4;-;-;-;-;4
"290480 Caatiba";36;-;-;-;-;36
"290485 Cabaceiras do Paraguaçu";9;-;-;-;-;9
"290490 Cachoeira";3;-;-;-;-;3
"290520 Caetité";64;-;-;-;-;64
"290530 Cafarnaum";2;-;-;-;-;2
"290540 Cairu";1;-;-;-;-;1
"290550 Caldeirão Grande";1;-;-;-;-;1
"290560 Camacan";23;-;-;-;-;23
"290570 Camaçari";8;-;-;-;-;8
"290580 Camamu";4;-;-;-;-;4
"290600 Campo Formoso";237;-;-;-;-;237
"290610 Canápolis";1;-;-;-;-;1
"290620 Canarana";1;-;-;-;-;1
"290630 Canavieiras";1;-;-;-;-;1
"290640 Candeal";1;-;-;-;-;1
"290650 Candeias";1;-;-;-;-;1
"290670 Cândido Sales";58;-;-;-;-;58
"290680 Cansanção";210;-;-;-;-;210
"290687 Capim Grosso";101;-;-;-;-;101
"290689 Caraíbas";13;-;-;-;-;13
"290690 Caravelas";10;-;-;-;-;10
"290720 Casa Nova";43;-;-;-;-;43
"290730 Castro Alves";1;-;-;-;-;1
"290755 Caturama";4;-;-;-;-;4
"290760 Central";4;1;-;-;-;5
"290780 Cícero Dantas";7;-;-;-;-;7
"290800 Coaraci";127;-;-;-;-;127
"290810 Cocos";1;-;-;-;-;1
"290840 Conceição do Coité";17;-;-;-;-;17
"290880 Contendas do Sincorá";1;-;-;-;-;1
"290910 Coribe";3;-;-;-;-;3
"290920 Coronel João Sá";312;-;-;-;-;312
"290930 Correntina";93;-;-;-;-;93
"290970 Cristópolis";8;-;-;-;-;8
"290980 Cruz das Almas";2;-;-;-;-;2
"291000 Dário Meira";4;-;-;-;-;4
"291005 Dias d'Ávila";2;-;-;-;-;2
"291060 Esplanada";1;-;-;-;-;1
"291072 Eunápolis";669;-;-;-;-;669
"291075 Fátima";5;-;-;-;-;5
"291080 Feira de Santana";37;-;-;-;-;37
"291085 Filadélfia";2;-;-;-;-;2
"291090 Firmino Alves";60;-;-;-;-;60
"291100 Floresta Azul";102;-;-;-;-;102
"291125 Gavião";1;-;-;-;-;1
"291140 Glória";2;-;-;-;-;2
"291150 Gongogi";6;-;-;-;-;6
"291165 Guajeru";1;-;-;-;-;1
"291170 Guanambi";24;-;-;-;-;24
"291180 Guaratinga";1;-;-;-;-;1
"291210 Ibicaraí";87;-;-;-;-;87
"291220 Ibicoara";18;-;-;-;-;18
"291240 Ibipeba";14;-;-;-;-;14
"291250 Ibipitanga";9;-;-;-;-;9
"291270 Ibirapitanga";5;-;-;-;-;5
"291280 Ibirapuã";206;-;-;-;-;206
"291290 Ibirataia";192;-;-;-;-;192
"291320 Ibotirama";1;-;-;-;-;1
"291350 Iguaí";2;-;-;-;-;2
"291360 Ilhéus";297;-;-;-;-;297
"291390 Ipiaú";1;-;-;-;-;1
"291400 Ipirá";2;-;-;-;-;2
"291410 Ipupiara";2;-;-;-;-;2
"291420 Irajuba";1;-;-;-;-;1
"291430 Iramaia";2;-;-;-;-;2
"291440 Iraquara";1;-;-;-;-;1
"291460 Irecê";19;-;-;-;-;19
"291465 Itabela";97;-;-;-;-;97
"291470 Itaberaba";583;-;-;-;-;583
"291480 Itabuna";18739;1;-;-;-;18740
"291490 Itacaré";4;-;-;-;-;4
"291510 Itagi";2;-;-;-;-;2
"291520 Itagibá";4;-;-;-;-;4
"291535 Itaguaçu da Bahia";2;-;-;-;-;2
"291540 Itaju do Colônia";1;-;-;-;-;1
"291550 Itajuípe";12;-;-;-;-;12
"291560 Itamaraju";6;-;-;-;-;6
"291590 Itanagra";1;-;-;-;-;1
"291600 Itanhém";1;-;-;-;-;1
"291610 Itaparica";1;-;-;-;-;1
"291620 Itapé";109;-;-;-;-;109
"291630 Itapebi";6;-;-;-;-;6
"291640 Itapetinga";233;-;-;-;-;233
"291650 Itapicuru";1;-;-;-;-;1
"291660 Itapitanga";90;-;-;-;-;90
"291680 Itarantim";1;-;-;-;-;1
"291685 Itatim";1;-;-;-;-;1
"291700 Itiúba";10;-;-;-;-;10
"291710 Itororó";232;1;-;-;-;233
"291720 Ituaçu";2;-;-;-;-;2
"291730 Ituberá";13;-;-;-;-;13
"291733 Iuiú";48;-;-;-;-;48
"291735 Jaborandi";8;-;-;-;-;8
"291740 Jacaraci";1;-;-;-;-;1
"291750 Jacobina";218;-;-;-;-;218
"291760 Jaguaquara";7;1;-;-;-;8
"291770 Jaguarari";3;-;-;-;-;3
"291800 Jequié";248;-;-;-;-;248
"291810 Jeremoabo";161;-;-;-;-;161
"291820 Jiquiriçá";2;-;-;-;-;2
"291830 Jitaúna";12;-;-;-;-;12
"291840 Juazeiro";199;-;-;-;-;199
"291855 Jussari";74;-;-;-;-;74
"291875 Lagoa Real";6;-;-;-;-;6
"291890 Lajedão";15;-;-;-;-;15
"291910 Lamarão";6;-;-;-;-;6
"291920 Lauro de Freitas";6;-;-;-;-;6
"291930 Lençóis";1;-;-;-;-;1
"291940 Licínio de Almeida";1;-;-;-;-;1
"291955 Luís Eduardo Magalhães";12;-;-;-;-;12
"291970 Macarani";2;-;-;-;-;2
"291980 Macaúbas";13;-;-;-;-;13
"291990 Macururé";1;-;-;-;-;1
"291992 Madre de Deus";1;-;-;-;-;1
"291995 Maetinga";2;-;-;-;-;2
"292000 Maiquinique";17;-;-;-;-;17
"292010 Mairi";1;-;-;-;-;1
"292030 Malhada de Pedras";4;-;-;-;-;4
"292040 Manoel Vitorino";7;-;1;-;-;8
"292045 Mansidão";1;-;-;-;-;1
"292050 Maracás";7;-;-;-;-;7
"292090 Mascote";4;-;-;-;-;4
"292100 Mata de São João";3;-;-;-;-;3
"292105 Matina";31;-;-;-;-;31
"292110 Medeiros Neto";5;-;-;-;-;5
"292120 Miguel Calmon";12;-;-;-;-;12
"292170 Morro do Chapéu";5;-;-;-;-;5
"292200 Mucuri";202;4;-;-;-;206
"292205 Mulungu do Morro";2;-;-;-;-;2
"292230 Muritiba";4;-;-;-;-;4
"292250 Nazaré";2;-;-;-;-;2
"292260 Nilo Peçanha";15;-;-;-;-;15
"292265 Nordestina";2;-;-;-;-;2
"292270 Nova Canaã";2;-;-;-;-;2
"292285 Nova Redenção";-;1;-;-;-;1
"292300 Nova Viçosa";14;-;-;-;-;14
"292303 Novo Horizonte";2;-;-;-;-;2
"292305 Novo Triunfo";14;-;-;-;-;14
"292320 Oliveira dos Brejinhos";6;-;-;-;-;6
"292335 Ourolândia";5;-;-;-;-;5
"292350 Palmeiras";5;-;-;-;-;5
"292360 Paramirim";32;-;-;-;-;32
"292370 Paratinga";13;-;-;-;-;13
"292380 Paripiranga";56;-;-;-;-;56
"292390 Pau Brasil";314;-;-;-;-;314
"292400 Paulo Afonso";4;-;-;-;-;4
"292405 Pé de Serra";7;-;-;-;-;7
"292430 Piatã";1;-;-;-;-;1
"292450 Pindaí";2;-;-;-;-;2
"292465 Pintadas";3;-;-;-;-;3
"292470 Piripá";3;-;-;-;-;3
"292510 Poções";12;-;-;-;-;12
"292520 Pojuca";1;-;-;-;-;1
"292525 Ponto Novo";1;-;-;-;-;1
"292530 Porto Seguro";28;-;-;-;-;28
"292540 Potiraguá";1;-;-;-;-;1
"292550 Prado";3;-;-;-;-;3
"292560 Presidente Dutra";17;-;-;-;-;17
"292570 Presidente Jânio Quadros";-;4;-;-;-;4
"292575 Presidente Tancredo Neves";2;-;-;-;-;2
"292593 Quixabeira";8;1;-;-;-;9
"292600 Remanso";61;-;-;-;-;61
"292610 Retirolândia";1;-;-;-;-;1
"292630 Riachão do Jacuípe";1;-;-;-;-;1
"292640 Riacho de Santana";6;-;-;-;-;6
"292650 Ribeira do Amparo";1;-;-;-;-;1
"292660 Ribeira do Pombal";20;-;-;-;-;20
"292670 Rio de Contas";50;-;-;-;-;50
"292690 Rio do Pires";3;-;-;-;-;3
"292720 Ruy Barbosa";5;-;-;-;-;5
"292740 Salvador";402;2;-;-;-;404
"292760 Santa Brígida";53;-;-;-;-;53
"292770 Santa Cruz Cabrália";68;-;-;-;-;68
"292780 Santa Cruz da Vitória";1;-;-;-;-;1
"292790 Santa Inês";2;-;-;-;-;2
"292810 Santa Maria da Vitória";47;-;-;-;-;47
"292840 Santa Rita de Cássia";3;-;-;-;-;3
"292820 Santana";3;-;-;-;-;3
"292860 Santo Amaro";1;-;-;-;-;1
"292870 Santo Antônio de Jesus";28;-;-;-;-;28
"292880 Santo Estêvão";1;-;-;-;-;1
"292890 São Desidério";3;-;-;-;-;3
"292895 São Domingos";11;-;-;-;-;11
"292900 São Félix";1;-;-;-;-;1
"292905 São Félix do Coribe";20;-;-;-;-;20
"292935 São José da Vitória";10;-;-;-;-;10
"292950 São Sebastião do Passé";1;-;-;-;-;1
"292980 Saúde";1;-;-;-;-;1
"292990 Seabra";6;-;-;-;-;6
"293000 Sebastião Laranjeiras";15;-;-;-;-;15
"293020 Sento Sé";72;-;-;-;-;72
"293015 Serra do Ramalho";2;-;-;-;-;2
"293030 Serra Dourada";20;-;-;-;-;20
"293050 Serrinha";44;-;-;-;-;44
"293060 Serrolândia";22;-;-;-;-;22
"293070 Simões Filho";12;-;-;-;-;12
"293077 Sobradinho";21;-;-;-;-;21
"293105 Tanque Novo";1;-;-;-;-;1
"293110 Tanquinho";6;-;-;-;-;6
"293120 Taperoá";4;-;-;-;-;4
"293135 Teixeira de Freitas";25;-;-;-;-;25
"293180 Tremedal";2;-;-;-;-;2
"293190 Tucano";5;-;-;-;-;5
"293210 Ubaíra";1;-;-;-;-;1
"293220 Ubaitaba";2;1;-;-;-;3
"293230 Ubatã";1;-;-;-;-;1
"293240 Uibaí";15;1;-;-;-;16
"293250 Una";180;-;-;-;-;180
"293270 Uruçuca";71;-;-;-;-;71
"293290 Valença";2;-;-;-;-;2
"293300 Valente";6;-;-;-;-;6
"293310 Várzea do Poço";3;-;-;-;-;3
"293315 Várzea Nova";1;-;-;-;-;1
"293320 Vera Cruz";2;-;-;-;-;2
"293325 Vereda";2;-;-;-;-;2
"293330 Vitória da Conquista";715;1;-;-;-;716
"293340 Wagner";4;-;-;-;-;4
"293345 Wanderley";5;-;-;-;-;5
"290000 Município ignorado - BA";2;-;-;-;-;2
"310010 Abadia dos Dourados";4;-;-;-;-;4
"310020 Abaeté";64;-;-;-;-;64
"310030 Abre Campo";276;-;-;-;-;276
"310040 Acaiaca";6;-;-;-;-;6
"310050 Açucena";97;-;-;-;-;97
"310060 Água Boa";159;-;-;-;-;159
"310070 Água Comprida";25;-;-;-;-;25
"310080 Aguanil";2;-;-;-;-;2
"310090 Águas Formosas";4;-;-;-;-;4
"310110 Aimorés";197;-;-;-;-;197
"310140 Albertina";1;-;-;-;-;1
"310150 Além Paraíba";1584;1;-;-;-;1585
"310160 Alfenas";3909;3;-;-;-;3912
"310163 Alfredo Vasconcelos";2;-;-;-;-;2
"310170 Almenara";1;-;-;-;-;1
"310180 Alpercata";1;-;-;-;-;1
"310190 Alpinópolis";210;3;-;-;-;213
"310200 Alterosa";105;-;-;-;-;105
"315350 Alto Jequitibá";24;-;-;-;-;24
"310210 Alto Rio Doce";2;-;-;-;-;2
"310220 Alvarenga";112;-;-;-;-;112
"310230 Alvinópolis";136;8;-;-;-;144
"310250 Amparo do Serra";7;-;-;-;-;7
"310260 Andradas";67;-;-;-;-;67
"310280 Andrelândia";3;-;-;-;-;3
"310285 Angelândia";1;-;-;-;-;1
"310290 Antônio Carlos";23;-;-;-;-;23
"310300 Antônio Dias";99;-;-;-;-;99
"310310 Antônio Prado de Minas";4;-;-;-;-;4
"310320 Araçaí";139;-;-;-;-;139
"310330 Aracitaba";5;-;-;-;-;5
"310340 Araçuaí";325;2;-;-;-;327
"310350 Araguari";1111;-;-;-;-;1111
"310360 Arantina";2;-;-;-;-;2
"310370 Araponga";2;-;-;-;-;2
"310400 Araxá";3953;8;-;-;-;3961
"310410 Arceburgo";2;-;-;-;-;2
"310420 Arcos";5;-;-;-;-;5
"310430 Areado";23;-;-;-;-;23
"310440 Argirita";99;-;-;-;-;99
"310450 Arinos";25;-;-;-;-;25
"310460 Astolfo Dutra";298;-;-;-;-;298
"310470 Ataléia";39;1;-;-;-;40
"310480 Augusto de Lima";233;-;-;-;-;233
"310490 Baependi";18;-;-;-;-;18
"310500 Baldim";242;-;-;-;-;242
"310510 Bambuí";59;-;-;-;-;59
"310520 Bandeira";7;-;-;-;-;7
"310540 Barão de Cocais";15;1;-;-;-;16
"310550 Barão de Monte Alto";17;-;-;-;-;17
"310560 Barbacena";1631;-;-;-;-;1631
"310570 Barra Longa";141;-;-;-;-;141
"310590 Barroso";1451;2;-;-;-;1453
"310600 Bela Vista de Minas";158;-;-;-;-;158
"310610 Belmiro Braga";9;-;-;-;-;9
"310620 Belo Horizonte";107889;103;-;1;-;107993
"310630 Belo Oriente";248;-;-;-;-;248
"310640 Belo Vale";60;-;-;-;-;60
"310650 Berilo";4;-;-;-;-;4
"310665 Berizal";-;3;-;-;-;3
"310660 Bertópolis";5;-;-;-;-;5
"310670 Betim";15311;3;-;-;-;15314
"310690 Bicas";528;-;-;-;-;528
"310700 Biquinhas";45;-;-;-;-;45
"310710 Boa Esperança";230;-;-;-;-;230
"310730 Bocaiúva";330;-;-;-;-;330
"310740 Bom Despacho";31;-;-;-;-;31
"310750 Bom Jardim de Minas";2;1;-;-;-;3
"310760 Bom Jesus da Penha";1;-;-;-;-;1
"310770 Bom Jesus do Amparo";4;1;-;-;-;5
"310780 Bom Jesus do Galho";60;-;-;-;-;60
"310790 Bom Repouso";1;-;-;-;-;1
"310800 Bom Sucesso";80;6;-;-;-;86
"310825 Bonito de Minas";5;-;-;-;-;5
"310830 Borda da Mata";3;-;-;-;-;3
"310860 Brasília de Minas";241;1;-;-;-;242
"310880 Braúnas";2;-;-;-;-;2
"310890 Brazópolis";1;-;-;-;-;1
"310900 Brumadinho";1394;-;-;-;-;1394
"310920 Buenópolis";29;-;-;-;-;29
"310925 Bugre";64;-;-;-;-;64
"310930 Buritis";9;-;-;-;-;9
"310940 Buritizeiro";53;-;-;-;-;53
"310945 Cabeceira Grande";2;-;-;-;-;2
"310960 Cachoeira da Prata";136;-;-;-;-;136
"310970 Cachoeira de Minas";3;-;-;-;-;3
"310270 Cachoeira de Pajeú";24;-;-;-;-;24
"310980 Cachoeira Dourada";5;-;-;-;-;5
"310990 Caetanópolis";39;-;-;-;-;39
"311000 Caeté";428;-;-;-;-;428
"311010 Caiana";5;-;-;-;-;5
"311020 Cajuri";3;-;-;-;-;3
"311050 Camanducaia";1;-;-;-;-;1
"311060 Cambuí";1;-;-;-;-;1
"311070 Cambuquira";1;-;-;-;-;1
"311080 Campanário";167;-;-;-;-;167
"311090 Campanha";10;-;-;-;-;10
"311100 Campestre";1;-;-;-;-;1
"311110 Campina Verde";34;-;-;-;-;34
"311115 Campo Azul";36;-;-;-;-;36
"311120 Campo Belo";95;-;-;-;-;95
"311130 Campo do Meio";2;-;-;-;-;2
"311140 Campo Florido";1;-;-;-;-;1
"311150 Campos Altos";37;-;-;-;-;37
"311160 Campos Gerais";2;-;-;-;-;2
"311190 Cana Verde";2;-;-;-;-;2
"311170 Canaã";3;-;-;-;-;3
"311180 Canápolis";55;1;-;-;-;56
"311200 Candeias";44;-;-;-;-;44
"311205 Cantagalo";27;-;-;-;-;27
"311210 Caparaó";1;-;-;-;-;1
"311220 Capela Nova";83;-;-;-;-;83
"311230 Capelinha";4;-;-;-;-;4
"311250 Capim Branco";443;-;-;-;-;443
"311260 Capinópolis";33;-;-;-;-;33
"311265 Capitão Andrade";71;-;-;-;-;71
"311270 Capitão Enéas";7;-;-;-;-;7
"311280 Capitólio";43;-;-;-;-;43
"311290 Caputira";106;-;-;-;-;106
"311300 Caraí";70;-;-;-;-;70
"311310 Caranaíba";1;-;-;-;-;1
"311320 Carandaí";12;-;-;-;-;12
"311330 Carangola";186;-;-;-;-;186
"311340 Caratinga";58;-;-;-;-;58
"311350 Carbonita";6;1;-;-;-;7
"311370 Carlos Chagas";29;-;-;-;-;29
"311390 Carmo da Cachoeira";1;-;-;-;-;1
"311400 Carmo da Mata";72;-;-;-;-;72
"311420 Carmo do Cajuru";2;-;-;-;-;2
"311430 Carmo do Paranaíba";570;2;-;-;-;572
"311440 Carmo do Rio Claro";1;-;-;-;-;1
"311450 Carmópolis de Minas";84;-;-;-;-;84
"311455 Carneirinho";8;-;-;-;-;8
"311460 Carrancas";2;-;-;-;-;2
"311470 Carvalhópolis";3;-;-;-;-;3
"311500 Cascalho Rico";9;-;-;-;-;9
"311510 Cássia";7;-;-;-;-;7
"311530 Cataguases";2530;1;-;-;-;2531
"311535 Catas Altas";4;-;-;-;-;4
"311540 Catas Altas da Noruega";31;1;-;-;-;32
"311545 Catuji";4;-;-;-;-;4
"311547 Catuti";1;-;-;-;-;1
"311550 Caxambu";75;-;-;-;-;75
"311560 Cedro do Abaeté";1;-;-;-;-;1
"311570 Central de Minas";111;-;-;-;-;111
"311580 Centralina";1;-;-;-;-;1
"311590 Chácara";37;1;-;-;-;38
"311610 Chapada do Norte";339;-;-;-;-;339
"311615 Chapada Gaúcha";74;-;-;-;-;74
"311620 Chiador";5;-;-;-;-;5
"311630 Cipotânea";2;-;-;-;-;2
"311640 Claraval";3;-;-;-;-;3
"311650 Claro dos Poções";43;-;-;-;-;43
"311660 Cláudio";2232;-;-;-;-;2232
"311670 Coimbra";11;-;-;-;-;11
"311680 Coluna";83;2;-;-;-;85
"311690 Comendador Gomes";4;-;-;-;-;4
"311710 Conceição da Aparecida";6;-;-;-;-;6
"311520 Conceição da Barra de Minas";11;-;-;-;-;11
"311730 Conceição das Alagoas";127;-;-;-;-;127
"311720 Conceição das Pedras";1;-;-;-;-;1
"311750 Conceição do Mato Dentro";265;1;-;-;-;266
"311760 Conceição do Pará";52;-;-;-;-;52
"311770 Conceição do Rio Verde";203;-;-;-;-;203
"311780 Conceição dos Ouros";13;-;-;-;-;13
"311783 Cônego Marinho";2;-;-;-;-;2
"311787 Confins";1;-;-;-;-;1
"311790 Congonhal";51;-;-;-;-;51
"311800 Congonhas";1213;9;-;-;-;1222
"311820 Conquista";3;-;-;-;-;3
"311830 Conselheiro Lafaiete";746;1;-;-;-;747
"311840 Conselheiro Pena";182;-;-;-;-;182
"311860 Contagem";24358;7;-;-;-;24365
"311870 Coqueiral";1;-;-;-;-;1
"311880 Coração de Jesus";2;-;-;-;-;2
"311890 Cordisburgo";110;-;-;-;-;110
"311900 Cordislândia";8;-;-;-;-;8
"311910 Corinto";1611;-;-;-;-;1611
"311920 Coroaci";72;-;-;-;-;72
"311930 Coromandel";48;-;-;-;-;48
"311940 Coronel Fabriciano";5489;-;-;-;-;5489
"311960 Coronel Pacheco";60;-;-;-;-;60
"311970 Coronel Xavier Chaves";1;-;-;-;-;1
"311980 Córrego Danta";7;-;-;-;-;7
"311995 Córrego Fundo";4;-;-;-;-;4
"312000 Córrego Novo";2;-;-;-;-;2
"312010 Couto de Magalhães de Minas";16;-;-;-;-;16
"312015 Crisólita";4;-;-;-;-;4
"312020 Cristais";15;-;-;-;-;15
"312030 Cristália";2;-;-;-;-;2
"312040 Cristiano Otoni";2;-;-;-;-;2
"312050 Cristina";3;-;-;-;-;3
"312060 Crucilândia";12;52;-;-;-;64
"312070 Cruzeiro da Fortaleza";1;-;-;-;-;1
"312080 Cruzília";9;-;-;-;-;9
"312083 Cuparaque";25;-;-;-;-;25
"312090 Curvelo";4032;-;-;-;-;4032
"312100 Datas";15;-;-;-;-;15
"312110 Delfim Moreira";1;-;-;-;-;1
"312120 Delfinópolis";111;-;-;-;-;111
"312125 Delta";50;-;-;-;-;50
"312130 Descoberto";52;-;-;-;-;52
"312140 Desterro de Entre Rios";13;-;-;-;-;13
"312150 Desterro do Melo";1;-;-;-;-;1
"312160 Diamantina";694;-;-;-;-;694
"312180 Dionísio";11;-;-;-;-;11
"312190 Divinésia";242;-;-;-;-;242
"312200 Divino";106;-;-;-;-;106
"312210 Divino das Laranjeiras";3;-;-;-;-;3
"312230 Divinópolis";4928;2;-;-;-;4930
"312235 Divisa Alegre";19;-;-;-;-;19
"312240 Divisa Nova";1;-;-;-;-;1
"312245 Divisópolis";58;-;-;-;-;58
"312247 Dom Bosco";1;-;-;-;-;1
"312250 Dom Cavati";4;-;-;-;-;4
"312260 Dom Joaquim";2;-;-;-;-;2
"312270 Dom Silvério";88;1;-;-;-;89
"312290 Dona Eusébia";271;-;-;-;-;271
"312300 Dores de Campos";35;-;-;-;-;35
"312320 Dores do Indaiá";36;-;-;-;-;36
"312330 Dores do Turvo";1;-;-;-;-;1
"312350 Douradoquara";8;-;-;-;-;8
"312352 Durandé";11;-;-;-;-;11
"312360 Elói Mendes";47;-;-;-;-;47
"312380 Engenheiro Navarro";14;-;-;-;-;14
"312385 Entre Folhas";39;-;-;-;-;39
"312390 Entre Rios de Minas";9;-;-;-;-;9
"312400 Ervália";30;-;-;-;-;30
"312410 Esmeraldas";581;-;-;-;-;581
"312420 Espera Feliz";180;-;-;-;-;180
"312430 Espinosa";109;-;-;-;-;109
"312440 Espírito Santo do Dourado";2;-;-;-;-;2
"312460 Estrela Dalva";9;1;-;-;-;10
"312470 Estrela do Indaiá";14;-;-;-;-;14
"312480 Estrela do Sul";36;-;-;-;-;36
"312490 Eugenópolis";53;-;-;-;-;53
"312500 Ewbank da Câmara";7;-;-;-;-;7
"312510 Extrema";1;-;-;-;-;1
"312520 Fama";9;-;-;-;-;9
"312530 Faria Lemos";13;-;-;-;-;13
"312560 Felisburgo";14;-;-;-;-;14
"312570 Felixlândia";57;-;-;-;-;57
"312580 Fernandes Tourinho";5;-;-;-;-;5
"312590 Ferros";6;-;-;-;-;6
"312595 Fervedouro";50;-;-;-;-;50
"312600 Florestal";177;-;-;-;-;177
"312610 Formiga";136;-;-;-;-;136
"312630 Fortaleza de Minas";12;-;-;-;-;12
"312640 Fortuna de Minas";100;-;-;-;-;100
"312650 Francisco Badaró";1;-;-;-;-;1
"312660 Francisco Dumont";101;-;-;-;-;101
"312670 Francisco Sá";626;-;-;-;-;626
"312675 Franciscópolis";18;-;-;-;-;18
"312680 Frei Gaspar";24;-;-;-;-;24
"312695 Frei Lagonegro";2;-;-;-;-;2
"312700 Fronteira";35;-;-;-;-;35
"312707 Fruta de Leite";1;-;-;-;-;1
"312710 Frutal";8;-;-;-;-;8
"312720 Funilândia";77;-;-;-;-;77
"312730 Galiléia";2;-;-;-;-;2
"312733 Gameleiras";7;-;-;-;-;7
"312735 Glaucilândia";15;-;-;-;-;15
"312737 Goiabeira";5;-;-;-;-;5
"312738 Goianá";113;-;-;-;-;113
"312750 Gonzaga";1;-;-;-;-;1
"312760 Gouveia";21;-;-;-;-;21
"312770 Governador Valadares";170;-;-;-;-;170
"312780 Grão Mogol";2;-;-;-;-;2
"312800 Guanhães";28;-;-;-;-;28
"312810 Guapé";83;-;-;-;-;83
"312820 Guaraciaba";1;-;-;-;-;1
"312825 Guaraciama";264;-;-;-;-;264
"312830 Guaranésia";514;1;-;-;-;515
"312840 Guarani";65;-;-;-;-;65
"312850 Guarará";90;-;-;-;-;90
"312870 Guaxupé";97;-;-;-;-;97
"312880 Guidoval";227;-;-;-;-;227
"312890 Guimarânia";146;-;-;-;-;146
"312900 Guiricema";12;-;-;-;-;12
"312910 Gurinhatã";114;-;-;-;-;114
"312930 Iapu";28;-;-;-;-;28
"312950 Ibiá";113;-;-;-;-;113
"312960 Ibiaí";35;-;-;-;-;35
"312965 Ibiracatu";40;-;-;-;-;40
"312970 Ibiraci";16;-;-;-;-;16
"312980 Ibirité";10245;-;-;-;-;10245
"313000 Ibituruna";2;-;-;-;-;2
